"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"JAYDEN VIRGIN-MORGAN","BOISE ST",44,46.73,"C"
"SCOOP GARDNER JR.","W MICHIGAN",38,46.59,"C"
"BRANDON GORHAM","DELAWARE",29,46.51,"C"
"OMARI ABOR","AKRON",19,45.58,"C"
"JAMES JENNETTE","UTAH ST",41,45.23,"C"
"KELTON MCCASLIN","N DAK ST",36,44.85,"C"
"KENO JONES","TROY",34,44.57,"C"
"KALEB STEWART","BALL ST",29,44.3,"C"
"MAVERICK NOONAN","FRESNO ST",19,44.13,"C"
"AMAR THOMAS","JAMES MAD",44,44.08,"C"
"ZACH JOHNSON","TOLEDO",54,43.83,"C"
"QUINCY BYAS","E MICHIGAN",29,43.62,"C"
"CHRISTIAN ROSS","S ALABAMA",34,42.11,"C"
"GAVIN TAYLOR","ARK STATE",37,42.04,"C"
"XAVIER ESQILLION","GA STATE",33,41.39,"C"
"AIDEN BENTON","APP STATE",26,41.38,"C"
"ELIJAH GROVES","SM HOUSTON",27,40.95,"C"
"MJ STROUD","GA SOUTHRN",35,40.06,"C"
"MICHAEL FLOYDE","LIBERTY",20,39.91,"D"
"JOSH ROBERTS","FAU",44,39.27,"D"
"JAY'SHON THOMAS","N ILLINOIS",52,37.83,"D"
"MUKENDI WA-KALONJI","COLO STATE",20,36.8,"D"
"COLE FUNDERBURK","MARSHALL",45,35.97,"D"
"DANNY ROYSTER","JAMES MAD",28,35.48,"D"
"JAYLON JOSEPH","TEMPLE",54,35.17,"D"
"KENTON SIMMONS","FIU",41,35.13,"D"
"MARVELL EGGLESTON","E MICHIGAN",18,35,"D"
"JAMAIR DIAZ","TEMPLE",15,34.79,"D"
"JACK DUNKLEY","WYOMING",27,34.47,"D"
"DEEJAY HOLMES JR.","FIU",32,34.34,"D"
"BRAYDIN WARD","MARSHALL",20,33.9,"D"
"ASHTON MOSLEY","USF",28,33.59,"D"
"JOSH ALEXANDER-FELTON","SM HOUSTON",32,33.42,"D"
"J'MOND TAPP","MEMPHIS",27,32.9,"D"
"ELIJAH HALL","UAB",24,32.74,"D"
"KAVEN CALL","MIDDLE TN",39,32.7,"D"
"KAMERON CYPRIEN","SO MISS",39,32.63,"D"
"CURLEE THOMAS IV","N TEXAS",33,32.15,"D"
"NIKLAS FISHER","OREGON ST",29,32.07,"D"
"ELISHA BALDRIDGE","FIU",34,31.96,"D"
"DONNIE WINGATE","WYOMING",33,31.89,"D"
"BRAYDEN KNOX","N TEXAS",37,31.82,"D"
"BRADY NASSAR","S DIEGO ST",58,31.72,"D"
"IAN MITCHELL","JVILLE ST",37,31.71,"D"
"LOGAN KNAPP","OREGON ST",33,31.56,"D"
"CALEB PITTS","APP STATE",34,31.51,"D"
"CAMERON JONES","TEMPLE",32,31.44,"D"
"JAMES WALLEY JR.","UTSA",31,31.16,"D"
"BEN BEATTY","WASH STATE",15,31.08,"D"
"NATHAN VANTIMMEREN","C MICHIGAN",17,30.96,"D"
"TRISTAN LYLES","JVILLE ST",20,30.87,"D"
"DAVION RHODES","N TEXAS",40,30.6,"D"
"BILLY PULLEN","LA MONROE",33,30.34,"D"
"ESAIA BOGAR","WYOMING",51,29.98,"D"
"JAIHIEN ROY","KENT STATE",25,29.61,"D"
"REGGIE JOHNSON","MIDDLE TN",30,29.58,"D"
"CAMRON COOPER","UTSA",32,29.57,"D"
"CARTER EVANS","E MICHIGAN",37,29.45,"D"
"CHANDAVIAN BRADLEY","COAST CAR",34,29.43,"D"
"KADAN SPRATLING","MEMPHIS",23,29.12,"D"
"FERNANDO LECUONA","WASH STATE",15,29.04,"D"
"BRODY HENDERSON","SM HOUSTON",29,28.86,"D"
"KENYON AGURS","COLO STATE",34,28.79,"D"
"AIDAN BUTTS","MIDDLE TN",32,28.28,"D"
"CHIBBY NWAJUAKU","RICE",37,28.01,"D"
"EVAN HERRMANN","OHIO",32,27.97,"D"
"JAVEN GIBSON","DOMINION",30,27.95,"D"
"KHAMANI POTTS","COLO STATE",24,27.76,"D"
"RICHARD KRAMER","GA STATE",17,27.62,"D"
"KORVER DEMMA","C MICHIGAN",42,27.59,"D"
"CHRIS FORBES","DOMINION",33,27.58,"D"
"JEFFERY RUSH JR.","SO MISS",20,27.49,"D"
"JEREMY NABORNE-OWENS","NEVADA",53,27.49,"D"
"DONOVAN GRAYSON","COAST CAR",20,27.29,"D"
"PRIEST ASHE","LA LAFAYET",18,27.17,"D"
"CURTIS SIMPSON","CHARLOTTE",50,27.14,"D"
"WILL GERIG","W MICHIGAN",38,26.73,"D"
"MARCUS PATTERSON","KENNESAW",38,26.67,"D"
"JACARI BENNETT","BUFFALO",27,26.48,"D"
"GARRETT LONG","KENT STATE",25,26.26,"D"
"TURNER SCHMIDT","JAMES MAD",30,26.23,"D"
"BJ DIAKITE","UTAH ST",35,25.99,"D"
"HUNTER ZIRKLE","C MICHIGAN",25,25.78,"D"
"DONTERRY RUSSELL","TEXAS ST",53,25.68,"D"
"XAVIER WILLIAMS","SACRAMENTO",21,25.49,"D"
"DYLAN SPENCER","UTSA",30,25.23,"D"
"KELVON MCBRIDE","MARSHALL",49,25.2,"D"
"AHMAAD FOSTER","DOMINION",25,24.89,"D"
"STEPHON WRIGHT","COLO STATE",15,24.75,"D"
"MICHAEL WILLIAMS II","USF",32,24.71,"D"
"JONATHAN BAX","FAU",52,24.68,"D"
"KELAN BUTLER","GA STATE",28,24.63,"D"
"KAEDEN SINGLETON","DELAWARE",17,24.52,"D"
"GIAN CARTER","W MICHIGAN",25,24.52,"D"
"A'MARI WILSON","SO MISS",19,24.27,"D"
"SIONE NOA","FRESNO ST",35,24.12,"D"
"JAYLON JOHNSON","CHARLOTTE",36,24.09,"D"
"NICK WATSON","FIU",29,23.8,"D"
"LATREVION THOMPSON","W KENTUCKY",34,23.72,"D"
"DONNIE SMITH","TROY",47,23.7,"D"
"BRANDON KELLEY","COLO STATE",28,23.68,"D"
"GYRIECE GOODMAN","OREGON ST",44,23.07,"D"
"ELIJAH DURHAM-SMITH","BOWL GREEN",26,22.92,"D"
"DJ BURGESS","CHARLOTTE",54,22.62,"D"
"JACOB CRUZ","JVILLE ST",22,22.6,"D"
"DAHVON FRAZIER","AKRON",56,22.51,"D"
"SULTAN BADMUS","ARK STATE",19,22.5,"D"
"SEMAJ BRIDGEMAN","KENT STATE",23,22.49,"D"
"ANTHONY OKES","N DAK ST",22,22.41,"D"
"TYLER GILLISON","OHIO",45,22.33,"D"
"JOEY CHESHIRE","BUFFALO",21,22.13,"D"
"ELIJAH BALDWIN","UTSA",26,21.93,"D"
"EZRA ODINJOR","TOLEDO",22,21.68,"D"
"ANTONIO BOTTIGGI","KENT STATE",19,21.55,"D"
"CAIUS COY","SM HOUSTON",23,21.55,"D"
"JARREL COMER","OREGON ST",38,21.54,"D"
"LAYTON STARKS","BALL ST",27,21.37,"D"
"WARREN ROBERTS JR.","TULANE",50,21.37,"D"
"ZSACARI MINNIS","W KENTUCKY",33,21.35,"D"
"SAMUEL COHEN","LIBERTY",19,21.27,"D"
"KADE KOSTUS","BOWL GREEN",46,21.14,"D"
"JAMEER LEWIS","SO MISS",37,21.14,"D"
"XAVIER JOSEPH","APP STATE",18,20.91,"D"
"JAMARI WHITEHEAD","GA SOUTHRN",15,20.83,"D"
"JARED BADIE","BALL ST",21,20.63,"D"
"DAVIER BISHOP","TEMPLE",34,20.63,"D"
"JORDAN PENDLETON","UTAH ST",22,20.32,"D"
"KEILAN SMITH","BALL ST",18,20.25,"D"
"AUSTIN ALEXANDER","W MICHIGAN",21,20.18,"D"
"MERHAUTI XEPERA","FRESNO ST",29,20.1,"D"
"AUSTIN STIEF","BALL ST",16,19.93,"F"
"DYLAN BROOKS","MO STATE",31,19.87,"F"
"KAI WALLIN","S DIEGO ST",39,19.82,"F"
"TIM THOMAS","SACRAMENTO",34,19.67,"F"
"JEREMY GREAVES JR.","KENNESAW",18,19.59,"F"
"DAVID ONUOHA","N TEXAS",42,19.43,"F"
"FESTUS DAVIES","GA SOUTHRN",19,19.4,"F"
"RONN HARDIN","E MICHIGAN",18,19.09,"F"
"JACARIUS CLAYTON","MARSHALL",27,19.04,"F"
"MYLES BRADLEY","BOWL GREEN",39,19.04,"F"
"TONY CARTER","ARK STATE",42,19,"F"
"JABRIEL RHODES-NELSON","GA STATE",46,18.85,"F"
"BRENTON WILLIAMS","LIBERTY",33,18.56,"F"
"KEI'TRONE SIMPSON","JAMES MAD",43,18.51,"F"
"KADIN FOSSUNG","TULSA",20,18.49,"F"
"BEN MARSH","BALL ST",20,18.12,"F"
"TJ GRANT","ARK STATE",23,18.12,"F"
"VICTOR ISELE","N DAK ST",23,17.89,"F"
"UDOKA EZEANI","N TEXAS",23,17.33,"F"
"ETHAN CRISP","LIBERTY",25,16.71,"F"
"KYRAN DUHON","TULSA",16,16.41,"F"
"TA'DERIUS COLLINS","TEXAS ST",19,16.05,"F"
"QUANTE GILLIANS","TEMPLE",22,15.6,"F"
"ELIN JONES","W KENTUCKY",18,15.51,"F"
"UGONNA NWOHA","KENNESAW",20,15.45,"F"
"NATHAN GONZALES","W KENTUCKY",15,15.2,"F"
"CHASON CLARK","MARSHALL",18,14.23,"F"
"ROYCE WILSON","UTEP",21,13.99,"F"
"JUSTIN THOMAS","BALL ST",17,13.82,"F"
"HUDSON BALL","TULSA",24,13.82,"F"
"AIZIK MAHUKA","S JOSE ST",32,13.1,"F"
"BRETT KARHU","NEW MEXICO",48,12.81,"F"
"JOSEPH MARSH","OHIO",29,11.57,"F"
"SHAKU SANGARIE","CHARLOTTE",23,11.46,"F"
"JALILE ELLIOTT","MO STATE",25,10.41,"F"
"HECTOR GONZALEZ","E MICHIGAN",25,9.82,"F"
"VENSON SNEED","W KENTUCKY",30,9.76,"F"
"TRACE SCOTT III","DELAWARE",37,8.49,"F"
"JAEDEN CALENDER","LA MONROE",19,8.02,"F"
"KELLEN LINDSTROM","MO STATE",21,7.62,"F"
"AUSTIN CHAMBERS","SACRAMENTO",26,6.87,"F"
"MITCHELL TONEY","COAST CAR",38,6.02,"F"
"STERLING MILES","UTEP",46,3.74,"F"
"LEDARRION MENTER","DOMINION",19,0,"F"
