"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"THOMAS BARR","BUFFALO",155,77.5,2,63.91,"B-"
"CALIB PEREZ","UAB",114,57,2,63.6,"B-"
"LUKE SANDY","CHARLOTTE",123,61.5,2,63.39,"B-"
"CARSON RASMUSSEN","BOISE ST",146,73,2,62.99,"B-"
"RYAN MITCHELL","MO STATE",92,46,2,62.73,"B-"
"OMORUYI ALIU-OTOKITI","UTEP",34,34,1,56.71,"C+"
"GAVIN MCLAUGHLIN","COAST CAR",30,30,1,56.54,"C+"
"REESE BAKER","TULANE",110,55,2,55.59,"C+"
"ZAIRE FLOURNOY","FIU",155,77.5,2,55.51,"C+"
"GAVIN DABO","W MICHIGAN",114,57,2,55.5,"C+"
"TYLER VOLTIN","OREGON ST",153,76.5,2,55.49,"C+"
"JAYMAR TASI","NEW MEXICO",50,50,1,55.3,"C+"
"WILLIE GOODACRE","N TEXAS",33,33,1,55.04,"C+"
"MARQUISE THORPE-TAYLOR","FRESNO ST",107,53.5,2,54.98,"C+"
"SETH ANSTEAD","OHIO",133,66.5,2,54.95,"C+"
"LUKE ROGERS","SO MISS",73,36.5,2,54.89,"C+"
"AUSTIN ELLIS","LA TECH",77,38.5,2,54.75,"C+"
"DEANDRE DUFFUS","GA STATE",66,66,1,54.55,"C+"
"LOGAN COX","DOMINION",111,55.5,2,54.3,"C+"
"GINO QUINONES","FRESNO ST",94,47,2,53.99,"C+"
"MATEO RODRIGUEZ","NEW MEX ST",79,39.5,2,53.93,"C+"
"LUKE PETIT","TROY",137,68.5,2,53.79,"C+"
"COLTON THOMASSON","UNLV",93,46.5,2,53.36,"C+"
"ALEX HARRIS","BOWL GREEN",119,59.5,2,53.19,"C"
"PATRICK SCREWS JR.","TROY",137,68.5,2,53.08,"C"
"GREG SMITH JR.","MIAMI OH",76,38,2,52.86,"C"
"MAARTEN WOUDSMA","MEMPHIS",120,60,2,52.66,"C"
"KARSON JONES","E CAROLINA",63,31.5,2,52.33,"C"
"BEN RIOS","UTSA",136,68,2,51.87,"C"
"ETHAN KRAMER","E CAROLINA",115,57.5,2,51.57,"C"
"JULIUS TATE","USF",56,56,1,50.65,"C"
"GEORGE MAILE","UTAH ST",59,59,1,50.51,"C"
"BRADY BARROWMAN","BALL ST",107,53.5,2,50.48,"C"
"GRESHAM PERRY","TULANE",111,55.5,2,49.74,"C"
"DENELL NIX JR.","SM HOUSTON",138,69,2,49.55,"C"
"WILLIAM JOHNSON III","KENT STATE",122,61,2,47.74,"C"
"CHANDLER TELFAIRE","DELAWARE",128,64,2,46.6,"C-"
