"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"KEENAN PHILLIPS","S ALABAMA",70,35,2,51.07,"C"
"GEORGE PETTAWAY","JAMES MAD",90,45,2,50.75,"C"
"TRAE'VON DUNBAR","S ALABAMA",19,19,1,50.63,"C"
"CARSON MORGAN","RICE",0,NA,1,50.43,"C"
"KHAMANI ALEXANDER","CHARLOTTE",70,35,2,50.41,"C"
"DYLONE BROOKS","LA TECH",0,NA,1,50.2,"C"
"TELLY JOHNSON JR.","N ILLINOIS",58,29,2,49.45,"C"
"JAVION KINNARD","S DIEGO ST",32,16,2,49.43,"C"
"AMAREON BLUE","E MICHIGAN",64,32,2,49.3,"C"
"EZELL JOLLY","ARK STATE",8,8,1,49.11,"C"
"D'SHAWNTAE JONES","MIAMI OH",17,17,1,48.86,"C"
"DENNIS MURRAY JR.","GA STATE",40,20,2,48.23,"C"
"KAM DAVIS","LIBERTY",54,27,2,48.04,"C"
"D.J. CROWTHER","USF",48,24,2,47.86,"C"
"TJ WASHINGTON JR.","NEW MEX ST",32,16,2,47.8,"C"
"JAYLON GLOVER","UNLV",12,12,1,46.78,"C"
"DURELL ROBINSON","COLO STATE",70,35,2,46.06,"C-"
"TREYAUN WEBB","APP STATE",9,9,1,46.01,"C-"
"SAMUEL HARRIS","WYOMING",68,34,2,45.7,"C-"
"CHANCE WILLIAMS","CHARLOTTE",76,38,2,45.64,"C-"
"PEYTON JONES","LIBERTY",78,39,2,44.9,"C-"
"ANTONIO MARTIN","MIDDLE TN",60,30,2,42.73,"C-"
"GAVIN GRIFFIN","TROY",66,33,2,42.51,"C-"
"MASON KING","KENT STATE",30,15,2,42.07,"C-"
"ALTON MCCASKILL","SM HOUSTON",85,42.5,2,41.75,"C-"
"DUNCAN BRUNE","OHIO",72,36,2,41.67,"C-"
"LEONARD FARROW","FAU",38,19,2,41.62,"C-"
"BRANDON HIGH JR.","UTSA",32,16,2,41.22,"C-"
"KIEFER SIBLEY","NEW MEXICO",35,35,1,41.04,"C-"
"JEVON EDWARDS","COAST CAR",56,28,2,40.98,"C-"
"VAUGHN BLUE","C MICHIGAN",20,20,1,40.96,"C-"
"KY WOODS","NEVADA",17,17,1,39.35,"D+"
"ANTHONY CARRIE","FIU",72,36,2,39.12,"D+"
"TYVONN BYARS","RICE",58,29,2,39.05,"D+"
"D'ANDRE HARDEMAN JR.","RICE",46,23,2,39.04,"D+"
"JO SILVER","DELAWARE",52,26,2,39.04,"D+"
"ETHAN ERVIN","FAU",70,35,2,38.91,"D+"
"TAEO TODD","GA SOUTHRN",0,NA,1,38.9,"D+"
"MESSIAH BURCH","BUFFALO",50,25,2,38.27,"D+"
"BRENDON HAYGOOD","N TEXAS",14,14,2,37.91,"D+"
"AUTAVIUS ISON","TOLEDO",2,2,1,37.53,"D+"
"MANNY COVEY","MEMPHIS",42,21,2,37.51,"D+"
"DEVIN ROCHE","DOMINION",60,30,2,37.21,"D+"
"KHRISTIAN LANDO","JVILLE ST",12,12,1,37.15,"D+"
"NAKAI AMACHREE","BOWL GREEN",70,35,2,36.92,"D+"
"JO'SHON BARBIE","MARSHALL",31,31,1,36.91,"D+"
"DE'CARLOS YOUNG","TEMPLE",18,18,1,36.9,"D+"
"CJ MILLER","TOLEDO",36,18,2,36.78,"D+"
"BREEZY DUBAR","MO STATE",14,14,2,36.65,"D+"
"JASON COLLINS JR.","USF",66,33,2,36.61,"D+"
"JAYLEN JENKINS","TEXAS ST",0,NA,1,35.99,"D+"
"JA'QUEZ CROSS","APP STATE",42,21,2,35.72,"D+"
"ELIJAH PORTER","N ILLINOIS",13,13,1,35.29,"D+"
"TERRANCE SHELTON JR.","BUFFALO",120,60,2,34.88,"D+"
"ANTHONY REAGAN JR.","LA LAFAYET",13,13,2,34.77,"D+"
"AMAR'E JOHNSON","MO STATE",0,NA,1,34.73,"D+"
"AJ NEWBERRY","OREGON ST",32,32,1,34.49,"D+"
"DERRICK JAMESON","LA MONROE",21,21,1,31.17,"D"
"LANDAN BROWN","SM HOUSTON",64,32,2,31.06,"D"
"TERRON KELLMAN","LIBERTY",2,2,1,30.79,"D"
"JAVEN JACOBS","UTAH ST",150,75,2,30.65,"D"
"JOHNNIE DANIELS","TULANE",54,27,2,29.26,"D"
"ANDREW BURNETTE","LA TECH",11,11,2,28.53,"D"
"JA'VARIEN SALTER","DOMINION",0,NA,1,27.78,"D"
"KOURDEY GLASS","OREGON ST",29,29,1,27.59,"D"
"LE'KAMREN MEADOWS","W KENTUCKY",0,NA,1,27.32,"D"
"CADE YACAMELLI","MIAMI OH",18,18,1,27.1,"D"
"DALLAN HAYDEN","MEMPHIS",0,NA,1,25.55,"D-"
"JORDAN LOVETT","TROY",40,20,2,25.44,"D-"
"JULIUS GILLICK","FRESNO ST",8,8,1,25.42,"D-"
"SITANI MIKAELE","HAWAII",54,27,2,25.17,"D-"
"AUSTYN DENDY","BOWL GREEN",44,22,2,25.07,"D-"
"DEVONTE LYONS","FIU",62,31,2,23.29,"D-"
"BRANDON WHITE","KENT STATE",13,13,1,22.45,"D-"
"KIRBY VORHEES","WASH STATE",58,29,2,21.21,"D-"
"RAYSHON LUKE","FRESNO ST",16,16,1,20.71,"D-"
"QWANTAVIUS WIGGINS","GA STATE",0,NA,1,20.65,"D-"
"JAKORION CAFFEY","KENT STATE",13,13,1,20.42,"D-"
"VICTOR ROSA","OHIO",23,23,1,20.34,"D-"
"JA'VIN SIMPKINS","UAB",26,26,1,20.3,"D-"
"COREY SMITH","TOLEDO",0,NA,1,20.24,"D-"
"ROBERT HENDERSON","SO MISS",0,NA,1,18.96,"F"
"DARRION BOWERS","NEW MEXICO",2,2,1,18.55,"F"
"JAYLEN FOSTER","SO MISS",0,NA,1,17.79,"F"
"LAZARO ROGERS","MIAMI OH",0,NA,1,17.67,"F"
"MICHAEL ALLEN","E CAROLINA",0,NA,1,14.29,"F"
"CAMERON MATHEWS","NEW MEXICO",8,8,1,14.25,"F"
"CHANCELLOR SPARKS","MIAMI OH",0,NA,1,14.12,"F"
"CEDRIC KOUEMI","JVILLE ST",0,NA,1,14.09,"F"
"BRADY TILLMAN III","FAU",16,16,1,9.57,"F"
"STERLING JOSEPH","FIU",11,11,1,8.02,"F"
"JADEN MILLER","LA TECH",16,16,1,7.93,"F"
"TREY HALL","DOMINION",0,NA,1,0,"F"
