"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"NOAH MCKINNEY","TCU",61,61,1,67.96,"B"
"BROCK BROWNFIELD","PURDUE",52,52,1,67.82,"B"
"PATRICK KUTAS","OLE MISS",134,67,2,67.63,"B"
"ROGER ALDERMAN","UTAH",91,45.5,2,67.61,"B"
"CLINTON RICHARD","WAKE",70,70,1,67.49,"B"
"MCKENZIE AGNELLO","HOUSTON",105,52.5,2,67.47,"B"
"JOHN MILLS","WASHINGTON",143,71.5,2,67.39,"B"
"AUSTIN SIEREVELD","OHIO STATE",112,56,2,67.34,"B"
"JACK HINES","WAKE",67,67,1,67.33,"B"
"JACKSON CANTWELL","MIAMI FL",60,30,2,67.16,"B"
"LAURENCE SEYMORE III","TEXAS",36,36,1,63.98,"B-"
"ANDRÉ OTTO","FLORIDA ST",69,69,1,63.87,"B-"
"SOLATOA MOEA'I","UTAH",89,44.5,2,63.84,"B-"
"JACOB STRAND","AUBURN",109,54.5,2,63.77,"B-"
"BRENDAN BLACK","NEBRASKA",130,65,2,63.74,"B-"
"HEATH OZAETA","OKLAHOMA",40,40,1,63.46,"B-"
"DJ CHESTER","MISS STATE",117,58.5,2,63.26,"B-"
"NICK KRAHE","W VIRGINIA",108,54,2,63.21,"B-"
"JORDAN LARSEN","DUKE",139,69.5,2,63.16,"B-"
"BRADLEY SMITH","DUKE",139,69.5,2,62.67,"B-"
"KELVIN OBOT","UTAH",82,41,2,62.53,"B-"
"MICHAEL CARROLL","ALABAMA",76,76,1,62.47,"B-"
"BRANDON HANSEN","ILLINOIS",73,73,1,62.26,"B-"
"BYRON WASHINGTON","SYRACUSE",142,71,2,61.97,"B-"
"JUDAH PRUITT","BOSTON COL",140,70,2,61.81,"B-"
"TROVON BAUGH","TEXAS A&M",124,62,2,61.72,"B-"
"PAUL MUBENGA","NEBRASKA",129,64.5,2,61.51,"B-"
"TEGRA TSHABOLA","KENTUCKY",98,49,2,61.44,"B-"
"RHINO TAPA'ATOUTAI","ARIZONA",122,61,2,61.4,"B-"
"GAVIN BLANCHARD","CLEMSON",25,25,1,61.33,"B-"
"TREVOR BUHR","PENN STATE",103,51.5,2,61.24,"B-"
"SHAMURAD UMAROV","TENNESSEE",103,51.5,2,61.18,"B-"
"KEVIN PEAY JR.","GA TECH",133,66.5,2,60.91,"B-"
"MALACHI BRELAND","ARKANSAS",169,84.5,2,60.27,"B-"
"BRADY WAYBURN","UCF",99,49.5,2,60.22,"B-"
"KYLE SFARCIOC","BYU",108,54,2,60.04,"B-"
"DONOVAN HASLAM","TENNESSEE",26,26,1,59.82,"C+"
"ZYKIE HELTON","GEORGIA",72,36,2,59.76,"C+"
"GEIREAN HATCHETT","WASHINGTON",116,58,2,59.72,"C+"
"KWABENA ASAMOAH","RUTGERS",134,67,2,59.67,"C+"
"OWEN SPELL","UCF",66,33,2,59.32,"C+"
"COOPER TERPSTRA","UCF",25,25,1,59.28,"C+"
"RYAN HOWERTON","MARYLAND",131,65.5,2,59.15,"C+"
"DOUGLAS UTU","OREGON",35,35,1,58.87,"C+"
"HARRISON CLUFF","BAYLOR",78,78,1,58.33,"C+"
"BJ WILLIAMS","PITTSBURGH",144,72,2,58.22,"C+"
"CHAMP TAULEALEA","WASHINGTON",27,27,1,57.85,"C+"
"CHASE DUARTE","KANSAS ST",31,31,1,57.23,"C+"
"KEVO WESLEY","VANDERBILT",87,43.5,2,56.22,"C+"
"HUNTER ZAMBRANO","TEXAS TECH",152,76,2,56.16,"C+"
"LUKE MONTGOMERY","OHIO STATE",112,56,2,56.05,"C+"
"COOPER COUSINS","PENN STATE",103,51.5,2,55.99,"C+"
"JOHNNIE BROWN III","LOUISVILLE",126,63,2,55,"C+"
"LUCAS ALLGEYER","IOWA",28,28,1,54.97,"C+"
"MONTAVIOUS CUNNINGHAM","VA TECH",112,56,2,54.89,"C+"
"BRANDON BAKER","TEXAS",132,66,2,54.78,"C+"
"GUNNER GIVENS","VANDERBILT",27,27,1,54.59,"C+"
"WILLIAM SANDERS","ALABAMA",100,50,2,49.31,"C"
"JAMARI FREEMAN","MISS STATE",25,25,1,48.95,"C"
"EVAN LINK","MICHIGAN",41,41,1,48.84,"C"
"LAYTH GHANNAM","VA TECH",101,50.5,2,48.5,"C"
"CONNER MOORE","MICH STATE",150,75,2,48.21,"C"
"ROBERT SMITH IV","BOSTON COL",140,70,2,47.89,"C"
"ELYJAH THURMON","CLEMSON",103,51.5,2,47.7,"C"
"NATE KIBBLE","BAYLOR",180,90,2,47.44,"C"
"AMORY HILLS","MARYLAND",91,45.5,2,46.84,"C"
"JOSH WILLIAMS","STANFORD",70,70,1,46.67,"C"
"KENDALL STANLEY","PITTSBURGH",144,72,2,46.59,"C-"
"SIOAPE VATIKANI","CAL",154,77,2,46.54,"C-"
"JOHNNY DICKSON III","OKLA STATE",178,89,2,46.38,"C-"
"WENDELL MOE JR.","TENNESSEE",105,52.5,2,46.36,"C-"
"MICAH BANUELOS","PURDUE",143,71.5,2,46.08,"C-"
"BRADY NORTON","MICHIGAN",104,52,2,45.86,"C-"
"AMARE GRAYSON","W VIRGINIA",108,54,2,45.79,"C-"
"TREVOR BINDEL","IOWA STATE",32,32,1,45.74,"C-"
"ALIOU BAH","LSU",160,80,2,45.64,"C-"
"NATHAN EFOBI","MICHIGAN",63,63,1,45.55,"C-"
"EDDY PIERRE-LOUIS","OKLAHOMA",115,57.5,2,45.24,"C-"
"ROB LAPUAHO","ARIZONA ST",94,47,2,44.84,"C-"
"JOSEPH IONATA","GA TECH",133,66.5,2,44.62,"C-"
"CADE MCCONNELL","VANDERBILT",133,66.5,2,44.52,"C-"
"MAL WALDREP JR.","ALABAMA",112,56,2,44.07,"C-"
"JORDAN KNOX","KENTUCKY",86,43,2,43.1,"C-"
"DAVE IULI","OREGON",61,61,1,43.08,"C-"
"WADE HELTON","ARIZONA ST",34,34,1,42.89,"C-"
"ASHER HALE","BAYLOR",181,90.5,2,42.6,"C-"
"NATE PABST","FLORIDA ST",69,69,1,42.57,"C-"
"BRODY MEADOWS","VA TECH",35,35,1,42,"C-"
"IDRYS COTTON","NWESTERN",56,56,1,40.68,"C-"
"MARQUES EASLEY","PURDUE",71,71,1,40.55,"C-"
"KOBE BRANHAM","ARKANSAS",163,81.5,2,39.96,"D+"
"TRENT FERGUSON","OREGON",30,30,1,39.9,"D+"
"TOA KATOA","SMU",26,26,1,39.41,"D+"
"COLE SKINNER","AUBURN",113,56.5,2,38.04,"D+"
"ZIRON BROWN","STANFORD",66,66,1,36.12,"D+"
"COLLIN SADLER","CLEMSON",79,79,1,35.93,"D+"
"MICHAEL BENNETT III","OREGON",49,49,1,35.19,"D+"
"BO BORDELON","LSU",160,80,2,34.61,"D+"
"BLAKE CHERRY","WISCONSIN",38,38,1,33.38,"D+"
"AUSTIN BARRETT","IOWA STATE",53,53,1,33.26,"D"
"RONAN O'CONNELL","CLEMSON",120,60,2,31.29,"D"
"DENNIS RAHOUSKI","NWESTERN",56,56,1,25.6,"D-"
"RYAN FODJE","OKLAHOMA",65,65,1,16.22,"F"
"DEVIN VASS","W VIRGINIA",25,25,1,0,"F"
