"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"JASON HALL JR.","W VIRGINIA",24,24,1,56.27,"C+"
"MI'QUISE HUMPHREY-GRACE","KENTUCKY",97,48.5,2,56,"C+"
"MARCO JONES","TEXAS A&M",54,27,2,55.91,"C+"
"JALEN WIGGINS","FLORIDA",23,23,1,55.82,"C+"
"DYLAN CARPENTER","LSU",37,18.5,2,55.69,"C+"
"LJ MCCRAY","FLORIDA",69,34.5,2,55.6,"C+"
"DARRIS SMITH","MISSOURI",71,35.5,2,55.53,"C+"
"BLAKE HAWKINS","IOWA STATE",18,18,1,55.27,"C+"
"TAVION ATKINSON","SMU",24,24,1,55.19,"C+"
"SUNTARINE PERKINS","OLE MISS",64,32,2,55.16,"C+"
"LONDON MERRITT","CLEMSON",56,28,2,54.64,"C+"
"DAVID OMOPARIOLA","SYRACUSE",54,27,2,54.6,"C+"
"DAVID SANTIAGO","KANSAS",76,38,2,54.52,"C+"
"CLEV LUBIN","LOUISVILLE",98,49,2,54.27,"C+"
"RILEY PETTIJOHN","OHIO STATE",67,33.5,2,54.21,"C+"
"BRANDON MACK II","HOUSTON",71,35.5,2,53.9,"C+"
"ANTO SAKA","TEXAS A&M",47,23.5,2,53.78,"C+"
"TREY SMITH","PURDUE",43,21.5,2,53.35,"C+"
"ISAIAH WARD","WASHINGTON",49,24.5,2,53.28,"C"
"ELO MODOZIE","PURDUE",17,17,1,52.97,"C"
"CALEB BACON","PENN STATE",51,25.5,2,52.85,"C"
"IRA SINGLETON IV","SMU",68,34,2,52.71,"C"
"KAMRAN JAMES","FLORIDA",49,24.5,2,52.51,"C"
"DANIEL OWENS","MARYLAND",22,22,1,52.38,"C"
"COLE COGSHELL","UCLA",16,16,1,52.26,"C"
"NATE BURRELL","CAL",63,31.5,2,52.23,"C"
"TYLER THOMPSON","LOUISVILLE",49,24.5,2,52.08,"C"
"COLTON VASEK","TEXAS",19,19,1,51.84,"C"
"JASON ABBEY","VA TECH",16,16,1,51.7,"C"
"RYAN DAVIS","BAYLOR",69,34.5,2,51.64,"C"
"COOPER BLOMSTROM","ARIZONA",78,39,2,51.59,"C"
"EMAR'RION WINSTON","ARIZONA ST",44,22,2,51.46,"C"
"CAMERON LENHARDT","NEBRASKA",49,24.5,2,51.27,"C"
"CADEN CRAWFORD","IOWA STATE",57,28.5,2,51.2,"C"
"CURTIS JONES JR.","VA TECH",46,23,2,50.96,"C"
"ANTHONY SMITH","MINNESOTA",86,43,2,50.74,"C"
"SCOTT TAYLOR","UCLA",88,44,2,50.74,"C"
"RAMZAK FRUEAN","WASHINGTON",61,30.5,2,50.66,"C"
"JADEN JONES","MISSOURI",18,18,1,50.51,"C"
"YVAN KEMAJOU","PENN STATE",58,29,2,50.4,"C"
"LANGSTON HARDY","WAKE",111,55.5,2,49.93,"C"
"KORON HAYWARD","TCU",24,24,1,49.67,"C"
"DJ ALLEN","RUTGERS",15,15,1,49.63,"C"
"T.J. SEARCY","TEXAS A&M",48,24,2,49.6,"C"
"YHONZAE PIERRE","ALABAMA",62,31,2,49.48,"C"
"JAMES WILLIAMS","OKLA STATE",50,25,2,49.35,"C"
"DAMON WILSON II","MIAMI FL",61,30.5,2,49.23,"C"
"TAJE MCCOY","GA TECH",79,39.5,2,49.2,"C"
"JALEN ANDERSON","FLORIDA ST",31,31,1,48.87,"C"
"NOAH CARTER","GA TECH",23,23,1,48.79,"C"
"ETHAN DAY","UTAH",78,39,2,48.45,"C"
"ANTHONY JONES JR.","NEBRASKA",82,41,2,48.04,"C"
"EDWIN KOLENGE","VANDERBILT",59,29.5,2,47.91,"C"
"AJ GREEN","LOUISVILLE",65,32.5,2,47.76,"C"
"GABE HARRIS JR.","GEORGIA",15,15,1,47.72,"C"
"ZION GRADY","OHIO STATE",26,26,1,47.51,"C"
"PAUL OYEWALE","TCU",29,29,1,47.31,"C"
"LEROY HARRIS III","KANSAS",71,35.5,2,47.21,"C"
"JAYDEN WAYNE","CAL",90,45,2,44.97,"C-"
"LANGDEN KITCHEN","MISSOURI",22,22,1,44.85,"C-"
"BLAKE PURCHASE","OLE MISS",60,30,2,44.76,"C-"
"MILES CAPERS","VANDERBILT",83,41.5,2,44.65,"C-"
"BRIAN SIMMS III","CINCINNATI",69,34.5,2,44.52,"C-"
"JAHIEM LAWSON","CLEMSON",75,37.5,2,44.47,"C-"
"BREEON ISHMAIL","PURDUE",33,16.5,2,44.4,"C-"
"KEAHNIST THOMPSON","MICH STATE",62,31,2,44.23,"C-"
"CAMDEN HARDY","WAKE",25,25,1,44.14,"C-"
"KOBE SMITH","DUKE",47,23.5,2,44.06,"C-"
"JULIAN WALKER","S CAROLINA",47,23.5,2,43.92,"C-"
"IOSE EPENESA","IOWA",51,25.5,2,43.89,"C-"
"MALAKI TA'ASE","IOWA STATE",50,25,2,43.88,"C-"
"CEDRIC WORKS","KENTUCKY",54,27,2,43.42,"C-"
"CALEB WHEATLAND","MICH STATE",51,25.5,2,42.94,"C-"
"DE'MARCUS RIDDICK","AUBURN",25,25,1,42.66,"C-"
"HERBERT SCROGGINS III","MIAMI FL",38,19,2,42.56,"C-"
"CHARLIE COLLINS","ARKANSAS",35,17.5,2,42.44,"C-"
"JOE BARNA","ILLINOIS",93,46.5,2,42.25,"C-"
"KOFI ASARE","FLORIDA",48,24,2,41.87,"C-"
"ELIJAH HILL","KANSAS ST",15,15,1,41.84,"C-"
"TARVOS ALFORD","OHIO STATE",60,30,2,41.79,"C-"
"HUNTER CLEGG","BYU",21,21,1,41.35,"C-"
"BRIAN ALLEN JR.","VANDERBILT",35,17.5,2,40.93,"C-"
"CAM BRANDT","MICHIGAN",32,32,1,40.72,"C-"
"JONATHAN JEFFERSON","SMU",24,24,1,40.55,"C-"
"MARQUES WHITE","SMU",42,21,2,40.54,"C-"
"CAYMAN SPAULDING","GA TECH",31,31,1,40.5,"C-"
"DAKYUS BRINKLEY","KANSAS",40,20,2,40.44,"C-"
"JIMMY SCOTT","PITTSBURGH",62,31,2,40.37,"C-"
"CADEN O'ROURKE","NWESTERN",30,30,1,40.26,"C-"
"DANIEL NDUKWE","INDIANA",48,24,2,40.21,"C-"
"HARVEY DYSON III","NC STATE",27,27,1,40.08,"C-"
"SEKOU KROMAH","RUTGERS",74,37,2,39.98,"D+"
"DONOVAN HOILETTE JR.","N CAROLINA",33,33,1,39.95,"D+"
"GUS CORDOVA","MISS STATE",17,17,1,39.95,"D+"
"DREW CAMPBELL","IOWA",41,20.5,2,39.71,"D+"
"KYLER JORDAN","BAYLOR",51,25.5,2,39.63,"D+"
"KENDAL WALL","BYU",41,20.5,2,39.55,"D+"
"ZACH CROTHERS","PITTSBURGH",41,20.5,2,39.55,"D+"
"NATE JOHNSON","AUBURN",51,25.5,2,39.48,"D+"
"KEYSHAWN BURGOS","PURDUE",65,32.5,2,39.47,"D+"
"ZURIAH FISHER","USC",36,18,2,39.45,"D+"
"JOSEPH MUPOYI","N CAROLINA",24,24,1,39.33,"D+"
"DOMINIC KIRKS","NWESTERN",34,34,1,39.19,"D+"
"KHAMARI BROOKS","GEORGIA",34,17,2,38.93,"D+"
"ISRAEL OLADIPUPO","BOSTON COL",16,16,1,38.84,"D+"
"CHANCE BRYANT","HOUSTON",19,19,1,38.37,"D+"
"ERNEST COOPER","STANFORD",26,26,1,38.35,"D+"
"JAEDEN MOORE","PITTSBURGH",46,23,2,38.3,"D+"
"HUDSON WOODS","SMU",21,21,1,38.15,"D+"
"FARELL GNAGO","RUTGERS",38,19,2,38.14,"D+"
"CHIDDI OBIAZOR","INDIANA",38,19,2,37.87,"D+"
"THOMAS JOHNSON","CINCINNATI",55,27.5,2,37.75,"D+"
"JAYDEN BRYANT","KANSAS ST",33,16.5,2,37.68,"D+"
"OMAR STAPLES","STANFORD",40,40,1,37.57,"D+"
"CHARLES ANDERSON JR.","TEXAS TECH",29,29,1,37.51,"D+"
"ROMAN PITRE","ARIZONA ST",60,30,2,37.33,"D+"
"DA'SHAWN WOMACK","AUBURN",27,27,1,37.27,"D+"
"JAQUEZ WILKES","AUBURN",16,16,1,37.09,"D+"
"KEVIN O'CONNOR","DUKE",66,33,2,37.03,"D+"
"ANTHONY SACCA","UCLA",42,21,2,36.9,"D+"
"CARSON GENTLE","TENNESSEE",36,18,2,36.86,"D+"
"JORDAN RENAUD","OLE MISS",20,20,1,36.42,"D+"
"MALIK BRYANT","MISSOURI",15,15,1,36.26,"D+"
"KEVIYAN HUDDLESTON","OKLA STATE",41,20.5,2,36.18,"D+"
"MAX GRANVILLE","PENN STATE",22,22,1,36.09,"D+"
"LAKENDRICK JAMES","MISS STATE",45,22.5,2,36.08,"D+"
"AMAREE WILLIAMS","MISS STATE",67,33.5,2,35.89,"D+"
"JULIAN HUGO","ARIZONA ST",18,18,1,35.86,"D+"
"STEPHEN DALEY","INDIANA",19,19,1,35.6,"D+"
"DARIEN WHITAKER JR.","KANSAS ST",29,29,1,35.3,"D+"
"NUSI TAUMOEPEAU","BYU",41,41,1,35.27,"D+"
"KARTER MENZ","MINNESOTA",54,27,2,35.24,"D+"
"FAVOR BATE","BOSTON COL",36,18,2,31.82,"D"
"CADEN STORY","CLEMSON",46,23,2,31.8,"D"
"LAMAR BROWN","LSU",31,15.5,2,31.68,"D"
"JAYLEN PRAY","SYRACUSE",23,23,1,31.66,"D"
"JUSTUS BOONE","WISCONSIN",21,21,1,31.65,"D"
"CALEB HERRING","S CAROLINA",53,26.5,2,31.46,"D"
"RYLAN KENNEDY","FLORIDA ST",40,40,1,31.44,"D"
"CALLEN CAMPBELL","NWESTERN",69,69,1,31.41,"D"
"ALEXANDER MCPHERSON","PENN STATE",45,22.5,2,31.25,"D"
"SAMUEL OKUNLOLA","VA TECH",32,16,2,31.19,"D"
"RICHARD WESLEY","TEXAS",15,15,1,31.07,"D"
"ZINA UMEOZULU","TEXAS",58,29,2,30.97,"D"
"TRE SMITH","ARIZONA",62,31,2,30.87,"D"
"LORENZO COWAN","KENTUCKY",46,23,2,30.56,"D"
"DREW COLLINS","S CAROLINA",15,15,1,30.18,"D"
"A.J. HOFFLER","GA TECH",62,31,2,29.7,"D"
"ADAM SHOVLIN","STANFORD",16,16,1,29.39,"D"
"ALEX BRAY","KANSAS",38,19,2,29.3,"D"
"JONATHAN MALDONADO","OLE MISS",51,25.5,2,29.15,"D"
"KRIS JONES","BOSTON COL",81,40.5,2,29.02,"D"
"DJ JACKSON JR.","OKLA STATE",35,17.5,2,28.98,"D"
"J'DAN BURNETT","RUTGERS",54,27,2,28.91,"D"
"JUSTIN HILL","ALABAMA",36,18,2,28.75,"D"
"DESMOND UMEOZULU","ALABAMA",36,18,2,28.69,"D"
"BRAD SPENCE","TEXAS",57,28.5,2,28.59,"D"
"LANDON BARNES","OLE MISS",20,20,1,28.44,"D"
"DESEAN BROWN","OKLA STATE",16,16,1,27.91,"D"
"DOMINIC LOLESIO","ARIZONA",40,20,2,27.83,"D"
"DARIEN MAYO","CLEMSON",61,30.5,2,27.68,"D"
"PAUL FITZGERALD","UTAH",61,30.5,2,27.63,"D"
"ADAM KISSAYI","MINNESOTA",21,21,1,27.35,"D"
"PATRICK BAUER","CINCINNATI",53,26.5,2,27.34,"D"
"MICHEAL GARNER","WISCONSIN",56,28,2,26.91,"D"
"DEMARCUS JOHNSON","MISSOURI",17,17,1,26.82,"D"
"KAHMARI BROWN","IOWA",43,21.5,2,26.69,"D"
"AIDEN GOBAIRA","UCLA",88,44,2,25.92,"D-"
"JAYSON JENKINS","MISS STATE",52,26,2,25.92,"D-"
"DANNY OKOYE","OKLAHOMA",24,24,1,25.87,"D-"
"WILLIAMS NWANERI","NEBRASKA",25,25,1,25.56,"D-"
"JEROD SMITH II","LOUISVILLE",40,20,2,25.41,"D-"
"STEVEN SOLES JR.","ARKANSAS",61,30.5,2,25.23,"D-"
"IMMANUEL EZEOGU","COLORADO",58,29,2,24.94,"D-"
"MALACHI DAVIS","RUTGERS",90,45,2,24.93,"D-"
"MICAH CARTER","LOUISVILLE",49,24.5,2,24.89,"D-"
"CJ WESLEY","CLEMSON",17,17,1,24.61,"D-"
"KADE PIETRZAK","NEBRASKA",35,17.5,2,24.53,"D-"
"RAMAR WILLIAMS","ARIZONA ST",37,18.5,2,24.35,"D-"
"JAXON HOWARD","MINNESOTA",26,26,1,24.06,"D-"
"CJ WOODFORK","TCU",15,15,1,23.96,"D-"
"TYREESE FEARBRY","WISCONSIN",64,32,2,23.84,"D-"
"AHMAD BREAUX","KENTUCKY",45,22.5,2,23.78,"D-"
"JAMAAL JOHNSON","NWESTERN",61,61,1,23.66,"D-"
"AMONTRAE BRADFORD","GA TECH",34,17,2,23.13,"D-"
"DARREN IKINNAGBON","GEORGIA",21,21,1,23.02,"D-"
"KASH DILLON","UTAH",61,30.5,2,22.69,"D-"
"DALTON KNAPP","KANSAS ST",15,15,1,22.21,"D-"
"ANSEL NEDORE","TEXAS TECH",49,24.5,2,21.99,"D-"
"KYLAN SALTER","COLORADO",44,22,2,21.49,"D-"
"DEAMONTAE DIGGS","FLORIDA ST",35,35,1,20.68,"D-"
"JAHKAI LANG","SMU",33,16.5,2,20.16,"D-"
"BRAYLAN SHELBY","USC",20,20,1,19.01,"F"
"DAVID AFOGHO","W VIRGINIA",30,30,1,18.93,"F"
"TYLER WALTON","WAKE",57,28.5,2,18.21,"F"
"MASON CARTER","VANDERBILT",18,18,1,17.56,"F"
"QUINTAVIUS JOHNSON","GEORGIA",23,23,1,17.48,"F"
"JUSTIN GREENE","GEORGIA",15,15,1,16.24,"F"
"DEVON BAXTER","VIRGINIA",17,17,1,13.34,"F"
"EMERSON JOY","W VIRGINIA",29,29,1,12.09,"F"
"TJ LINDSEY","PURDUE",22,22,1,10.87,"F"
"CHASE BOND","NC STATE",17,17,1,9.36,"F"
"QUA RUSSAW","OHIO STATE",36,36,1,8.81,"F"
"DOMATA PEKO JR.","COLORADO",16,16,1,7.68,"F"
"LADAMION GUYTON","TEXAS TECH",31,31,1,7.63,"F"
"PRINCE WILLIAMS","ARIZONA",17,17,1,6.23,"F"
"GAGE GOLDBERG","COLORADO",15,15,1,2.9,"F"
