"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"RAIDER DAMUNI","BYU",17,17,1,53.93,"C+"
"JESSIAH MCGREW","ARIZONA ST",64,32,2,53.81,"C+"
"XAVIER SCOTT","ILLINOIS",100,50,2,53.79,"C+"
"ALEX GRAHAM","USC",26,26,1,53.67,"C+"
"QUA MOSS","TENNESSEE",87,43.5,2,53.65,"C+"
"BRYCE FITZGERALD","MIAMI FL",78,39,2,53.52,"C+"
"CJ RICHARD JR.","FLORIDA ST",60,60,1,53.52,"C+"
"TODD ROBINSON","GEORGIA",39,19.5,2,53.28,"C"
"RYAN YAITES","TCU",17,17,1,53.26,"C"
"CHRISTIAN HARRISON","ARKANSAS",84,42,2,53.21,"C"
"TEVIS METCALF","TENNESSEE",37,18.5,2,52.92,"C"
"DAVID BUCEY","S CAROLINA",60,30,2,52.82,"C"
"QUAN SANKS","INDIANA",36,18,2,52.82,"C"
"IVAN TAYLOR","ALABAMA",43,21.5,2,52.68,"C"
"REX GUTHRIE","NEBRASKA",39,19.5,2,52.46,"C"
"PATRICK SMITH-YOUNG","DUKE",61,30.5,2,52.42,"C"
"C.J. DOUGLAS","HOUSTON",16,16,1,52.31,"C"
"JA'MARLEY RIDDLE","GEORGIA",28,28,1,52.22,"C"
"KING MACK","NC STATE",26,26,1,51.73,"C"
"JAYLEN JONES","VIRGINIA",18,18,1,51.65,"C"
"KJ BOLDEN","GEORGIA",43,21.5,2,51.55,"C"
"MASON CURTIS","MICHIGAN",18,18,1,51.42,"C"
"GAVIN EDWARDS","MARYLAND",18,18,1,50.79,"C"
"BRAYLAN LOVELACE","PITTSBURGH",94,47,2,50.77,"C"
"JA'SON PREVARD","KANSAS ST",20,20,1,50.77,"C"
"BRODY BARNHARDT","NC STATE",32,32,1,50.66,"C"
"VABOUE TOURE","PENN STATE",24,24,1,50.55,"C"
"KOEN ENTRINGER","LOUISVILLE",109,54.5,2,50.04,"C"
"ANTHONY HAWKINS","IOWA",81,40.5,2,49.98,"C"
"DALTON BROOKS","TEXAS A&M",79,39.5,2,49.94,"C"
"CAM SIDNEY","CAL",59,29.5,2,49.81,"C"
"DA'MARE WILLIAMS","W VIRGINIA",17,17,1,49.79,"C"
"BRODY JENNINGS","MIAMI FL",15,15,1,49.75,"C"
"QUINN OLSON","ARIZONA",80,40,2,48.77,"C"
"GERALD KILGORE","S CAROLINA",47,23.5,2,48.71,"C"
"ANDY JAFFE","OLE MISS",20,20,1,48.7,"C"
"TYRIQ GREEN","GEORGIA",68,34,2,48.49,"C"
"SAVION RILEY","GA TECH",146,73,2,48.38,"C"
"CHRIS JOINES","RUTGERS",118,59,2,48.15,"C"
"BRAY HUBBARD","ALABAMA",79,39.5,2,48.03,"C"
"KERRY BROWN","MINNESOTA",96,48,2,47.9,"C"
"CHRISTIAN PIERCE","USC",79,39.5,2,47.86,"C"
"RONNIE ROYAL III","NC STATE",18,18,1,47.69,"C"
"PEYTON MORGAN","TEXAS TECH",121,60.5,2,47.38,"C"
"LAVAIN SCRUGGS","MARYLAND",41,20.5,2,46.99,"C"
"JAMISON PATTON","PENN STATE",66,33,2,46.96,"C"
"LA'MODRICK SPENCER","SMU",38,38,1,46.86,"C"
"JOHNSLEY BARBAS","HOUSTON",15,15,1,42.41,"C-"
"TERRY MOORE","OHIO STATE",19,19,1,42.3,"C-"
"MAC RESETICH","ILLINOIS",126,63,2,42.27,"C-"
"JAVION BUTTS","N CAROLINA",18,18,1,42.24,"C-"
"KADEN CARTER","MARYLAND",20,20,1,42.11,"C-"
"RASEAN DINKINS","GEORGIA",48,24,2,42.02,"C-"
"JALEN GILBERT","VANDERBILT",24,24,1,41.97,"C-"
"SHELDON ROBINSON","VA TECH",20,20,1,41.84,"C-"
"KYEAURE MAGLOIRE","ARKANSAS",53,26.5,2,41.48,"C-"
"CALEB FLAGG","UCF",37,18.5,2,41.34,"C-"
"MARKEL FORD","OKLAHOMA",16,16,1,41.32,"C-"
"JOENEL AGUERO","OLE MISS",97,48.5,2,41.09,"C-"
"BLAKE STEWART","GEORGIA",22,22,1,41.07,"C-"
"ETHAN MINTER","VIRGINIA",29,29,1,40.89,"C-"
"NIKO JANDREAU","OKLAHOMA",15,15,1,40.65,"C-"
"MARCUS NEAL JR.","PENN STATE",65,32.5,2,40.59,"C-"
"ISAIAH TAYLOR","MIAMI FL",24,24,1,40.54,"C-"
"TY HUDKINS","IOWA",29,29,1,40.44,"C-"
"JUSTIN DENSON JR.","PURDUE",90,45,2,40.37,"C-"
"DASHAWN STONE","DUKE",91,45.5,2,40.36,"C-"
"T.J. BANKS","LOUISVILLE",68,34,2,40.22,"C-"
"MICHAEL BOGANOWSKI","OKLAHOMA",53,26.5,2,39.85,"D+"
"CYRUS REYES","KENTUCKY",36,36,1,39.69,"D+"
"TRISTAN TEASDELL","NC STATE",18,18,1,39.53,"D+"
"CHANCE COLLINS","TEXAS A&M",17,17,1,39.38,"D+"
"JADEN MILLINER-JONES","SMU",32,32,1,39.26,"D+"
"OMARION ROBINSON","OKLAHOMA",58,29,2,39.19,"D+"
"DRE RILEY","MISS STATE",58,29,2,39.02,"D+"
"JOHN SLAUGHTER","PURDUE",102,51,2,38.93,"D+"
"KENDALL DANIELS JR.","S CAROLINA",34,17,2,38.45,"D+"
"ROD MOORE JR.","MICHIGAN",111,55.5,2,38.13,"D+"
"CHE OJARIKRE","DUKE",20,20,1,37.95,"D+"
