"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"QUINDARRIUS JONES","FLORIDA ST",47,47,1,45.42,"C-"
"TYWAN COX","ILLINOIS",61,30.5,2,45.37,"C-"
"MASON LEWIS","VANDERBILT",23,23,1,45.34,"C-"
"CHAMS DIAGNE","W VIRGINIA",109,54.5,2,44.94,"C-"
"AARON GATES","KENTUCKY",92,46,2,44.53,"C-"
"DAMARI BROWN","MIAMI FL",55,55,1,44.25,"C-"
"BRANDON NICHOLSON","STANFORD",47,47,1,44.11,"C-"
"JAMARE GLASKER","MARYLAND",69,34.5,2,44.04,"C-"
"MIKEY MUNN","RUTGERS",21,21,1,43.46,"C-"
"MO HORN","OKLA STATE",55,27.5,2,42.56,"C-"
"MISUN KELLEY","CLEMSON",37,37,1,42.29,"C-"
"KEVIN LEVY","RUTGERS",59,59,1,41.41,"C-"
"KEVYN HUMES","RUTGERS",55,55,1,41.06,"C-"
"KALEN CARROLL","TCU",17,17,1,40.81,"C-"
"CHARLES BRANTLEY","MICH STATE",52,26,2,40.26,"C-"
"CJ JIMCOILY","LSU",15,15,1,40.26,"C-"
"ZACHARY TOBE","GA TECH",19,19,1,40.22,"C-"
"RASHAD GODFREY JR.","IOWA",29,29,1,39.99,"D+"
"JAI'MIER SCOTT","WISCONSIN",94,47,2,39.91,"D+"
"ZAMARI STEVENSON","WAKE",40,40,1,39.52,"D+"
"CAM CHADWICK JR.","VA TECH",34,17,2,39.32,"D+"
"WILLIAM NETTLES","SMU",30,30,1,39.32,"D+"
"KOLLIN LEWIS","OKLA STATE",61,30.5,2,39.1,"D+"
"VICARI SWAIN","S CAROLINA",67,33.5,2,38.96,"D+"
"CORIAN GIPSON","CLEMSON",97,48.5,2,38.93,"D+"
"NICK DELOACH JR.","MISSOURI",15,15,1,38.83,"D+"
"TRAVON WEST","WAKE",68,34,2,38.74,"D+"
"ERIC FLETCHER JR.","WISCONSIN",41,20.5,2,38.39,"D+"
