"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"Naquan Johnson","LIUSHAR",31,36.55,"D"
"Hayden Loveless","TOWSON",48,36.49,"D"
"Brian Oliver Jr.","FORDHAM",32,36.36,"D"
"Jayden Marable","E KENTUCKY",36,36.2,"D"
"Tiu Afalava","FORDHAM",31,36.11,"D"
"Kahmari Valentine","WAGNER",37,36.05,"D"
"Chris Jackson II","HAMPTON",40,36.02,"D"
"Jaden Wincher","TXRG",38,36,"D"
"Reggie Reed Jr.","HOWARD",19,35.97,"D"
"Abdon Mata","TXRG",30,35.91,"D"
"Braden Woods","NWSTATE",25,35.8,"D"
"Geoffrey Ojeh","NWSTATE",19,35.59,"D"
"Cam Moore","MERCER",46,35.43,"D"
"Jayden Wells","SO UTAH",25,35.27,"D"
"Aidan Salow","N IOWA",24,35.22,"D"
"Al Sandifer","AUSTINPEAY",21,35.13,"D"
"Marcus Simmons Jr.","CENT CT ST",29,34.91,"D"
"Carter Lance","DUQUESNE",44,34.84,"D"
"Kamari Federick","LAMAR",37,34.72,"D"
"Ebenezer Bedada","CAMPBELL",18,34.63,"D"
"Donovan Dozier","NWSTATE",45,34.5,"D"
"Gabe Whittington","SE LA",31,34.42,"D"
"Patrick Conserve","RHODE ISLD",28,34.26,"D"
"Faisal Mass","HOWARD",23,34.17,"D"
"Roderick Ambroise-McFadden","FL A&M",19,34.11,"D"
"Cameryn Heath","WM & MARY",20,34.04,"D"
"Isaac Keim","MONTANA",15,34.01,"D"
"Fred Dampeer","NICHOLLS",38,33.95,"D"
"Mike Hamilton","MAINE",20,33.85,"D"
"Lowote Jurkin","STF AUSTIN",45,33.84,"D"
"Casey Bending","STETSON",55,33.65,"D"
"Ashton Jones","SE MO ST",46,33.64,"D"
"Beau Jaques","IDAHO ST",23,33.59,"D"
"Eddie Vega","PORTLAND",48,33.54,"D"
"Nathan Hayes","ELON",24,33.43,"D"
"Devin Huegel","UC DAVIS",27,33.3,"D"
"Wayne Coleman","CENT CT ST",37,33.08,"D"
"Valentino Garcia","ILL STATE",21,32.94,"D"
"Chase Lamb","DRAKE",35,32.93,"D"
"Jaden Hudgins-Key","S ILLINOIS",40,32.89,"D"
"Isaiah Harvey","CHATTNOOGA",28,32.61,"D"
"Levi Little","N COLORADO",32,32.57,"D"
"Fasitootai Sagapolu","UTAHTC",49,32.37,"D"
"Michael Wright Jr.","YNGTOWN ST",23,32.36,"D"
"Alexander Cossignani","DELWARE ST",30,32.2,"D"
"Trystan Anderson","W CAROLINA",41,32.16,"D"
"Tequan Kemp","DRAKE",19,31.93,"D"
"Alijah Alexander","MCNEESE",19,31.79,"D"
"Jack Reece","RICHMOND",33,31.68,"D"
"Chase Chesser","NICHOLLS",30,31.49,"D"
"Maurice Seals","STNY BROOK",36,31.34,"D"
"Obi Udom","ABILENE CH",57,31.25,"D"
"Capri Martin","VILLANOVA",47,31.08,"D"
"Sebastian Regis","STNY BROOK",54,31.06,"D"
"Keshawn Hayden","E KENTUCKY",22,31.04,"D"
"T'Marrion Phillips","ALABAMA ST",21,31.04,"D"
"Raymond Jackson","SOUTHERN U",18,30.95,"D"
"Cody Moss","W ILLINOIS",20,30.73,"D"
"Kyle Dillon","HOWARD",25,30.62,"D"
"DeMarcus Wynn","PRVIEW A&M",20,30.54,"D"
"Nicholas Miano","TOWSON",27,30.47,"D"
"Asaiah Hamond","TOWSON",43,30.43,"D"
"Kainen White","S DAKOTA",18,30.41,"D"
"Jamaal Cherry","TEXAS STHN",20,30.39,"D"
"Jaice Tupea","E WASHGTON",24,30.34,"D"
"Logan Green","S DAK ST",17,30.32,"D"
"Aidan Miller","N IOWA",26,30.23,"D"
"Josh Leath","STNY BROOK",24,30.19,"D"
"Machi Robinson","TEXAS STHN",33,30.16,"D"
"Orrin Ford III","HOWARD",16,29.92,"D"
"Nicholas Fernandez","CAL POLY",18,29.87,"D"
"Khamari Brown","SACR HEART",17,29.78,"D"
"Bryce Rooks","MONMOUTH",26,29.74,"D"
"Myles Mays","CHATTNOOGA",28,29.55,"D"
"Adam Camphor","SE MO ST",42,29.25,"D"
"Jae'Von Reels","SAN DIEGO",35,29.24,"D"
"Rocky Shields","SO UTAH",35,29.2,"D"
"Gabriel Valeros","CHISTA",19,29.17,"D"
"Jordan Campbell","PRVIEW A&M",20,29.07,"D"
"Shaun Aletor","SAN DIEGO",16,29.02,"D"
"Marius Landsfeld","TARLETON",33,28.94,"D"
"O'Shea Miller","TARLETON",28,28.94,"D"
"Justyce Hathaway","MERRIMACK",24,28.81,"D"
"Rylan Shibley","ELON",43,28.72,"D"
"Gene Blalock","N IOWA",30,28.63,"D"
"John Starman","S DAKOTA",38,28.46,"D"
"Chase Kerns","W CAROLINA",40,28.45,"D"
"Rasheen Duncan","TENN MARTN",18,28.41,"D"
"Caleb Estrada","CHISTA",21,28.31,"D"
"Bryce Lee","RICHMOND",49,28.2,"D"
"Gustavo Bravo","BRYANT",32,28.18,"D"
"Dh'King Brown","WOFFORD",17,28.17,"D"
"Jacob Bobic","CAL POLY",21,28.09,"D"
"Logyn Eckheart","N DAKOTA",36,28.07,"D"
"Elijah Kongolo","W ILLINOIS",16,27.98,"D"
"Austin Appiah","PRVIEW A&M",18,27.97,"D"
"Kingston Watson","CHISTA",16,27.94,"D"
"Jamesly Jean Louis","W ILLINOIS",19,27.84,"D"
"Davi'yon Hawkins-Ingram","E KENTUCKY",45,27.73,"D"
"Brody Harriff","DRAKE",39,27.71,"D"
"Trey Weems","GARD-WEBB",41,27.64,"D"
"Owen Pins","DRAKE",40,27.54,"D"
"Jackson Stortz","N IOWA",18,27.5,"D"
"Colton Francis","MOREHEAD",23,27.49,"D"
"Jayden Rogers","SOUTHERN U",20,27.48,"D"
"Moses Bailey","RICHMOND",28,27.48,"D"
"Tyler Lewis","NWSTATE",30,27.44,"D"
"Zion Finau","WEBER ST",18,27.35,"D"
"Osman Kamara","ROB MORRIS",21,27.27,"D"
"Ivan Murray Jr.","VILLANOVA",45,27,"D"
"Jaggar Tavai","UTAHTC",16,26.96,"D"
"Trenton Kintigh","WOFFORD",23,26.86,"D"
"Logan Wright","CAMPBELL",31,26.84,"D"
"Frederick Lujan III","IDAHO",23,26.82,"D"
"Carson Moore","MERCYHURST",24,26.77,"D"
"Kemarion Ivory","NWSTATE",15,26.76,"D"
"Axel Ramazani","N IOWA",25,26.72,"D"
"Mitchel Jaskowiak","IDAHO",38,26.47,"D"
"Isaiah Hare","TXAMEA",26,26.41,"D"
"Demetrius Baldwin","FURMAN",42,26.39,"D"
"Mac Muller","S DAK ST",15,26.37,"D"
"Dishawn Misa","E WASHGTON",19,26.23,"D"
"Dorian Gates","PRVIEW A&M",24,26.19,"D"
"Javorious Sherrod","GRAMBLING",31,26.15,"D"
"Tosin Akinsulire","RHODE ISLD",32,26,"D"
"Ke'shawn Reed","NWSTATE",23,25.96,"D"
"Rayne Mayo Jr.","UC DAVIS",26,25.93,"D"
"Renardo Lewis","GARD-WEBB",28,25.87,"D"
"Travis Jones","ILL STATE",51,25.83,"D"
"Justis La'ulu","E WASHGTON",45,25.59,"D"
"Brady Echols","WM & MARY",48,25.57,"D"
"Jack Harwell","TXRG",34,25.52,"D"
"Dylan Yang","RHODE ISLD",24,25.48,"D"
"Javez Caldwell","CENT CT ST",32,25.4,"D"
"Walter Goggins","N ALABAMA",18,25.37,"D"
"Gabe Flores","HOLY CROSS",29,25.35,"D"
"King Smith","LNDNWD",27,25.31,"D"
"Nick Parisi","WAGNER",15,25.24,"D"
"Dawson Rivers","W GEORGIA",37,25.21,"D"
"Parker Andrus","SO UTAH",31,25.07,"D"
"Wyatt Boals","ILL STATE",32,25.02,"D"
"Darrell Hamilton","MERRIMACK",21,24.96,"D"
"Mond Cole","N ALABAMA",27,24.93,"D"
"Nate Sullivan","VILLANOVA",25,24.93,"D"
"Jaden Wiggins","SOUTHERN U",19,24.87,"D"
"Eddie Becu","LNDNWD",20,24.71,"D"
"Jaylan Jarrett","ALABAMA ST",40,24.42,"D"
"Lucas Allen","WM & MARY",29,24.4,"D"
"Zachary Weaver","TXAMEA",15,24.38,"D"
"Jack Ward","DRAKE",21,24.35,"D"
"Thad Parson","ALABAMA ST",27,24.35,"D"
"Shanard Lo-Ray","MERCYHURST",31,24.27,"D"
"Tyler Parker","UC DAVIS",17,24.27,"D"
"Tavarious Elliott","SE MO ST",18,24.04,"D"
"Cade Davis","STETSON",42,23.99,"D"
"Aidan Horodnik","HOLY CROSS",26,23.91,"D"
"Ky Tayo","CHATTNOOGA",47,23.8,"D"
"Colin Scharriter","MERCYHURST",47,23.75,"D"
"Kilas Francis","GRAMBLING",37,23.35,"D"
"Zayden Cook","UTAHTC",50,23.31,"D"
"Antione Keefer Jr.","SE MO ST",24,23.1,"D"
"Vin Ferrara","HOLY CROSS",37,22.78,"D"
"Max Bremer","S ILLINOIS",18,22.76,"D"
"Ramon McCollough Jr.","WOFFORD",36,22.67,"D"
"Caldwell Bussey","FURMAN",42,22.55,"D"
"AuVon Sager","S DAKOTA",15,22.55,"D"
"Chaz Knox","ELON",33,22.54,"D"
"Josaiah Asuega","MONTANA ST",33,22.47,"D"
"Lucien Griffin","MERCYHURST",28,22.35,"D"
"Zack Philpott","TOWSON",21,22.35,"D"
"Elias Sanders","PRVIEW A&M",24,22.09,"D"
"Cooper Buffington","MONTANA",38,22.08,"D"
"Isaiah Fowler","MCNEESE",37,22.06,"D"
"Garrett Risley","VALPO",72,22.02,"D"
"Eugene Allen IV","NORFOLK",16,22,"D"
"Jackson Farrell","DUQUESNE",21,21.94,"D"
"Brendan Bigos","MONMOUTH",31,21.91,"D"
"Tyher Howard-Thompson","HAMPTON",41,21.91,"D"
"Jake Williams","UC DAVIS",16,21.87,"D"
"Brady Fodor","HOLY CROSS",16,21.72,"D"
"Abram Fofana","BETH COOK",18,21.67,"D"
"Jerry Martin","MURRAY ST",23,21.46,"D"
"Titus Miller","SE MO ST",24,21.4,"D"
"Rayvon Murray","LIUSHAR",22,21.4,"D"
"AJ Koukou","VILLANOVA",32,21.36,"D"
"Tevita Pekipaki","WEBER ST",34,21.34,"D"
"Amir Dwight","S ILLINOIS",48,21.32,"D"
"Chase Robinson","HAMPTON",17,21.06,"D"
"Pete Melle","NEWHVN",22,21.02,"D"
"Christopher Harvey","PRVIEW A&M",15,20.96,"D"
"Sharod Watkins","CENT CT ST",43,20.89,"D"
"Samarion George","TXAMEA",26,20.88,"D"
"Israel Lucas","HOWARD",31,20.85,"D"
"BreShun Hall","HAMPTON",20,20.49,"D"
"Tyson Shivers","DRAKE",43,20.28,"D"
"Tyson Toscano","UTAHTC",15,20.28,"D"
"Zion Patillo","DUQUESNE",22,20.19,"D"
"Ty Gordon","WM & MARY",38,20.06,"D"
"Keenan Paschall","LNDNWD",15,19.97,"F"
"Blake Holmes","NEW HAMP",35,19.88,"F"
"Malik Butler","MOREHEAD",19,19.84,"F"
"Kai Baugh","TXAMEA",28,19.73,"F"
"Thomas Jolly","YNGTOWN ST",28,19.67,"F"
"Cole Sisson","ALBANY",32,19.65,"F"
"Devin Williams","BRYANT",18,19.56,"F"
"Jakoby Diamond","W CAROLINA",22,19.35,"F"
"Maximus Tufugafale","SAN DIEGO",24,19.35,"F"
"Jake Rhodes","MOREHEAD",20,19.11,"F"
"Broderick Tommie Jr.","TENN MARTN",42,19.1,"F"
"Dylan Harris","W CAROLINA",18,19.07,"F"
"Caleb Larson","STETSON",17,18.86,"F"
"Jadon Best","CAMPBELL",24,18.85,"F"
"Manase Tupou","MONTANA",32,18.83,"F"
"Immanuel Hawkins","PRVIEW A&M",16,18.81,"F"
"Andrew Zook","LNDNWD",33,18.64,"F"
"Kyran Bourda","LAMAR",23,18.63,"F"
"Dorian Royal","ALBANY",22,18.06,"F"
"Adam DeSantis","COLGATE",24,17.92,"F"
"Zevon Shipman","SO UTAH",15,17.79,"F"
"Andres Rodriguez","N COLORADO",21,17.56,"F"
"Duston Chavis","TENN MARTN",42,17.38,"F"
"Kiernen Sheehan","STETSON",18,17.38,"F"
"Nakobi Spurrier","W GEORGIA",27,17.36,"F"
"Sam Christensen","S DAK ST",20,17.36,"F"
"Ashtin Rustemeyer","LNDNWD",39,17.33,"F"
"Marquan Saddler Jr.","STHLSK",33,17.28,"F"
"Cidney Johnson","W ILLINOIS",25,17.2,"F"
"Preston Hamilton","GARD-WEBB",33,16.89,"F"
"Blake Jensen","UTAHTC",16,16.64,"F"
"Molik Mason","PRVIEW A&M",42,16.49,"F"
"Michael Joiner Jr.","ALABAMA ST",23,16.44,"F"
"Carlos Sanders","MCNEESE",24,16.43,"F"
"Malik Moses","NORFOLK",29,16.37,"F"
"Jaylin Johnson","SACR HEART",23,16.25,"F"
"Jake East","IDAHO ST",38,16.08,"F"
"Adewola Adeniyi","TEXAS STHN",15,15.95,"F"
"Mario Kljajic","CAMPBELL",23,15.88,"F"
"James Dunnemann II","FORDHAM",35,15.87,"F"
"Nico Guerra","TEXAS STHN",30,15.73,"F"
"Gavin Rowell","W CAROLINA",20,15.69,"F"
"Hadley Holmes","DRAKE",15,15.64,"F"
"Shamir Boyd","TOWSON",30,15.62,"F"
"Jeremiah Shelby","WOFFORD",27,15.62,"F"
"Abraham Clinkscales","STNY BROOK",23,15.33,"F"
"Jaylyn Spencer","CENT ARK",15,15.25,"F"
"Logan Barnes","WAGNER",27,15.16,"F"
"Tristen Graham","NEW HAMP",24,14.88,"F"
"Joshua White","N ALABAMA",20,14.4,"F"
"Tyler Owens","NEWHVN",35,14.35,"F"
"Xavier Perkins","FL A&M",30,14.34,"F"
"Habib Bello","SOUTHERN U",19,13.87,"F"
"Brooks Maile","N COLORADO",40,13.84,"F"
"Michael Marshall","FL A&M",34,13.71,"F"
"Nathan Moorehead","WAGNER",27,13.59,"F"
"De'Myrion Johnson","SOUTHERN U",22,13.46,"F"
"Tevita Paongo","WEBER ST",33,12.64,"F"
"Brenden LeBlanc","E TENN ST",29,12.3,"F"
"Semaj Fluellyn","W GEORGIA",35,12.25,"F"
"Dakari Harris","TXAMEA",35,11.46,"F"
"D'Shawn Kirby","YNGTOWN ST",19,11.12,"F"
"KJ Hardesty","MOREHEAD",24,10.01,"F"
"Kannon Matthews","DRAKE",16,9.88,"F"
"Antwan Hogue Jr.","MOREHEAD",18,9.78,"F"
"Jalen Nicolas","W ILLINOIS",17,9.01,"F"
"Reece Satterwhite","LNDNWD",27,8.6,"F"
"Logan Candis","NORFOLK",26,8.23,"F"
"Davis Prichard","CAMPBELL",29,8.19,"F"
"Braeden Snavely","NORFOLK",20,8.01,"F"
"Adrian Stone","W CAROLINA",31,7.78,"F"
"Jason Seraphin","HOWARD",34,7.71,"F"
"Jordan Jones","CAMPBELL",30,7.55,"F"
"Kai Brown","SOUTHERN U",17,7.41,"F"
"Jayden Wilson-Abrams","E TENN ST",35,6.99,"F"
"Chris Smith","WAGNER",22,4.91,"F"
"Jay Culbreth","W GEORGIA",18,4.2,"F"
"Seni Tuiaki","SO UTAH",29,3.24,"F"
"Garrison Butler","FURMAN",27,3.02,"F"
"Jason Bush Jr.","GRAMBLING",19,2.42,"F"
"Paul Gatley","FL A&M",22,2.3,"F"
"Adrien Medine","FL A&M",30,1.51,"F"
"Darren Scott","SOUTHERN U",20,0.38,"F"
"Dantey Menard","NORFOLK",29,0.13,"F"
"Fernando Jeanty","W CAROLINA",41,0,"F"
