"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"Lucas Theriaque","NEWHVN",32,55.65,"C"
"Sidney Webb","MOREHEAD",28,55.47,"C"
"Jordan Irvine","STHLSK",55,55.43,"C"
"Amari Mack","MAINE",15,55.38,"C"
"Khaled Rawls","IDAHO",27,55.36,"C"
"Stephan French","W GEORGIA",38,55.25,"C"
"Dontay Johnson","S DAK ST",23,54.84,"C"
"Caleb Merritt","AUSTINPEAY",30,54.81,"C"
"Jadan Aubert","TARLETON",61,54.72,"C"
"Navon Mitchell","CENT CT ST",16,54.68,"C"
"Qwae Willis","HAMPTON",57,54.63,"C"
"Kevin Dodard","S DAKOTA",23,54.6,"C"
"Jaylen Williams","ROB MORRIS",25,54.49,"C"
"Kade Boyd","MONTANA",50,54.45,"C"
"Adrian Fitts","ALABAMA ST",39,54.36,"C"
"Brady Sorenson","UTAHTC",25,54.1,"C"
"Kaiser Wilhelm","VALPO",15,53.59,"C"
"Braylon Beckwith","MERCYHURST",51,53.56,"C"
"Kenny Langston","COLGATE",66,53.34,"C"
"Donya Borden","E TENN ST",17,53.08,"C"
"Troy Wilkey","IDAHO ST",41,53.01,"C"
"Jacorey York","GRAMBLING",19,53,"C"
"Mike Polke","MERCER",63,52.94,"C"
"Cody Morris","SOUTHERN U",25,52.83,"C"
"Jaden Nelson","CHATTNOOGA",71,52.79,"C"
"Jordan Ford","TXRG",34,52.49,"C"
"Jackson Stone","NEW HAMP",81,52.31,"C"
"Dylan Kelly","STETSON",50,52.21,"C"
"Titan Saxton","IDAHO ST",27,52.11,"C"
"TJ Sands","TOWSON",59,52.1,"C"
"Zach Wusstig","IDAHO",38,51.98,"C"
"Leo Glover","N ALABAMA",65,51.91,"C"
"Sam Ostrenga","N DAKOTA",50,51.75,"C"
"Jacob Sekiyoba","CENT ARK",46,51.54,"C"
"Donovan Aidoo","WEBER ST",18,51.51,"C"
"Jahlani Clarke","STETSON",70,51.45,"C"
"Stephon Hall","NORFOLK",27,51.34,"C"
"Bryant Meredith","MONTANA ST",52,51.24,"C"
"Carter Hanberry","SE LA",74,51,"C"
"Jaydon Williams","ALBANY",19,50.98,"C"
"Chris Baker","N ALABAMA",15,50.97,"C"
"Coleman Calmus","RICHMOND",16,50.9,"C"
"Markell Redding","AUSTINPEAY",41,50.6,"C"
"Tyson Grimm","RHODE ISLD",37,50.29,"C"
"Dekker Hagler","IDAHO ST",41,50.02,"C"
"Trevion Butler","N ALABAMA",51,49.78,"C"
"Kwantre' Harry","SCAR STATE",23,49.56,"C"
"Denzel Williams","SOUTHERN U",19,49.56,"C"
"Alant'e Reese","W CAROLINA",38,49.55,"C"
"Tommy Romano","WEBER ST",37,49.2,"C"
"Roderick Owens Jr.","YNGTOWN ST",44,49.14,"C"
"D.J. Cureton","RHODE ISLD",49,48.86,"C"
"Franky Morales","N COLORADO",61,48.84,"C"
"Eric Jackson","CENT CT ST",48,48.83,"C"
"Ian Elmore","WEBER ST",19,48.76,"C"
"Jaden Ratliff","WM & MARY",33,48.63,"C"
"Jaeden Jones","MONMOUTH",41,48.6,"C"
"Derek Taylor","E KENTUCKY",55,48.54,"C"
"Jermiyah Douglas","W CAROLINA",20,48.33,"C"
"Kai Callen","IDAHO ST",54,48.28,"C"
"Gavin Duplechin","NICHOLLS",29,48.12,"C"
"Mel Jacobs","CENT CT ST",28,48.06,"C"
"Noel Roach","ROB MORRIS",52,47.93,"C"
"Marcus Washington","CENT ARK",39,47.84,"C"
"Dedric Walker","BRYANT",45,47.66,"C"
"Donovan Fey","MONMOUTH",34,47.6,"C"
"Tae Bulock","CENT ARK",50,47.35,"C"
"Na'koma Simpson-Nealy","W CAROLINA",18,47.22,"C"
"Jarrett Mitchel","LAMAR",20,46.96,"C"
"Tariq Hollinger","W GEORGIA",45,46.92,"C"
"Chisom Onwuzurigbo","HOLY CROSS",40,46.43,"C"
"Chyco Williams","ROB MORRIS",25,46.42,"C"
"Tre Rigby","BETH COOK",22,46.05,"C"
"Jamel Acosta-Lewis","STF AUSTIN",50,45.72,"C"
"TJ Neal","TXRG",73,45.68,"C"
"Marcus Heard Jr.","TXRG",42,45.61,"C"
"Jairus Thurman","SOUTHERN U",16,45.45,"C"
"Luke Denny","LEHIGH",54,45.35,"C"
"Shamar Williams","WAGNER",25,45.34,"C"
"Wayne Favors III","DELWARE ST",52,45.16,"C"
"Raleigh Collins III","YNGTOWN ST",27,44.99,"C"
"Diego Sanchez","NWSTATE",56,44.98,"C"
"Duke Bradley","BRYANT",21,44.73,"C"
"Julius Jackson","YNGTOWN ST",21,44.62,"C"
"Louis Foster","GRAMBLING",38,44.33,"C"
"Brenden Toppin","VILLANOVA",39,44.32,"C"
"Tazion McQueen","MOREHEAD",31,44.14,"C"
"Tywon Wray Jr.","NWSTATE",18,43.91,"C"
"Rondell Carter","PRVIEW A&M",31,43.82,"C"
"Jake Kucera","MAINE",58,43.16,"C"
"Ryan Barrett","STNY BROOK",70,43.1,"C"
"Teeg Slone","UC DAVIS",37,42.82,"C"
"Nassor Ashenafi","W CAROLINA",43,42.52,"C"
"Quincy Hamilton","TENN MARTN",48,42.3,"C"
"LJ Hall","LIUSHAR",61,42.19,"C"
"Tay Cline","MURRAY ST",54,42.07,"C"
"AJ Vaughn","N IOWA",23,41.91,"C"
"Boogie Owens","FORDHAM",55,41.84,"C"
"Ja'Torian Mack","W CAROLINA",16,41.44,"C"
"Deven Thomas","DUQUESNE",28,41.44,"C"
"Wyatt Mueller","ILL STATE",32,41.42,"C"
"Donald Johnson Jr.","SOUTHERN U",22,41.28,"C"
"Ian Harrison","SAN DIEGO",42,41.07,"C"
"Chance Sautter","STF AUSTIN",29,40.95,"C"
"Eric Miles","STHLSK",55,40.61,"C"
"Christian Garrett","W ILLINOIS",41,40.39,"C"
"Krystian Pothel","FORDHAM",39,40.32,"C"
"Jayonn Saunders","MERCYHURST",68,40.07,"C"
"Elijah Brown","BRYANT",26,40.03,"C"
"Christian Williams","NWSTATE",69,39.74,"D"
"Hayden John","UC DAVIS",18,39.58,"D"
"Devin Dunn","MONTANA",24,39.52,"D"
"Julian Quintero","W CAROLINA",18,39.41,"D"
"Jake Kruger","W ILLINOIS",28,39.29,"D"
"Anthony Isley","N IOWA",28,38.88,"D"
"Elijah Davis","ROB MORRIS",52,38.16,"D"
"Michael Grandy","HOWARD",24,38.14,"D"
"Ezra Carter","BRYANT",59,37.83,"D"
"Bryan Lodge","TOWSON",59,37.81,"D"
"Saco Alofipo","STF AUSTIN",25,37.78,"D"
"Nick Coates","CHATTNOOGA",68,37.58,"D"
"Jacobi Hatter","WOFFORD",59,37.55,"D"
"Brody Shuss","DRAKE",49,36.84,"D"
"Brock Janeda","DUQUESNE",21,36.83,"D"
"Mike Jenkins","E TENN ST",38,36.81,"D"
"Caleb Young Jr.","W CAROLINA",28,36.73,"D"
"Javon Davis","MCNEESE",63,36.2,"D"
"Fabian Wells","TEXAS STHN",47,36.05,"D"
"Jaquavus Hallman","TEXAS STHN",27,35.15,"D"
"Nahamani Harris","PRVIEW A&M",65,34.95,"D"
"La'Shavion Brown","ILL STATE",38,34.82,"D"
"Luca Moore","IDAHO",44,34.28,"D"
"Damari Burton","E TENN ST",17,33.33,"D"
"Damani Maxson","PRVIEW A&M",39,33.24,"D"
"Kymari Latney","SACR HEART",27,33.1,"D"
"Jordan Allen","RICHMOND",24,32.83,"D"
"Jouvenson Romulus","W ILLINOIS",23,32.33,"D"
"Jake East","CAL POLY",51,31.86,"D"
"Avery Dixon","N DAKOTA",62,31.51,"D"
"Brayon Crawford","LNDNWD",50,31.25,"D"
"Cohen Cook","NEW HAMP",82,30.34,"D"
"Frank Callum","FL A&M",51,30.1,"D"
"Kyran Moore","STF AUSTIN",42,30.03,"D"
"Caleb Blunt","STETSON",20,29.72,"D"
"Kaleb Simpkins","CAMPBELL",44,29.58,"D"
"Abdoul Bah","NEWHVN",27,29,"D"
"Jordan Saunders","NORFOLK",50,28.99,"D"
"Avian Rice","TARLETON",53,28.68,"D"
"Dylan Rowsey","MURRAY ST",60,28.37,"D"
"Noah Luginbill","S DAK ST",19,28.35,"D"
"Breylon Wyatt","CHISTA",45,28.23,"D"
"Andre Powell Jr.","FL A&M",38,28.2,"D"
"Michael Freeman","GRAMBLING",31,27.84,"D"
"Joel Castleberry","TENN MARTN",54,27.69,"D"
"Jaylon Jenkins","E WASHGTON",55,27.41,"D"
"Corey Thompson Jr.","PRVIEW A&M",27,27.22,"D"
"Shaun Niu Jr.","UTAHTC",28,26.76,"D"
"Javeon Wilcox","ABILENE CH",60,26.4,"D"
"Tyson Roberts","STNY BROOK",31,26.27,"D"
"Quentin McDowell","CENT ARK",20,25.98,"D"
"Jamie Tyson","VILLANOVA",43,25.85,"D"
"Brooks Esplin","MURRAY ST",18,25.57,"D"
"Devin Geronomi","RICHMOND",57,25.34,"D"
"Dillon Kellner","SAN DIEGO",34,25.23,"D"
"Devin Hunter","E TENN ST",31,24.87,"D"
"Shawn Smith","DRAKE",27,23.79,"D"
"Tremel States-Jones","RHODE ISLD",17,23.71,"D"
"Braden Haas","HOLY CROSS",38,23.61,"D"
"Ravel Cato","CAMPBELL",26,23.45,"D"
"Sentario Willis","MCNEESE",27,22.93,"D"
"Ross Smith","ELON",60,21.58,"D"
"Braswell Thomas","CENT CT ST",21,21.2,"D"
"Wes Johnston","WAGNER",26,19.98,"F"
"Darien Harden","W GEORGIA",23,19.36,"F"
"Mason Taylor","NEWHVN",61,17.94,"F"
"Trevian Tribble","WEBER ST",37,17.81,"F"
"Ruben Lopez","SAN DIEGO",41,16.67,"F"
"Josh Oluremi","VILLANOVA",50,15.83,"F"
"Brayden Rosa","UC DAVIS",47,15.79,"F"
"Sam Owens","LNDNWD",49,15.41,"F"
"Deryk Farmer","PORTLAND",65,14.98,"F"
"Justin Bostic","FL A&M",31,13.71,"F"
"Lonell Cunningham","GRAMBLING",52,13.48,"F"
"Caleb Turner","NORFOLK",20,13.31,"F"
"Brendan Laughlin","RICHMOND",37,12.88,"F"
"Drew Buckley","ALBANY",35,12.83,"F"
"Freddie Camp","WAGNER",39,12.24,"F"
"Dallas Harper","DUQUESNE",45,12,"F"
"Garrett Baldwin","HOLY CROSS",41,10.82,"F"
"Cam Smith","YNGTOWN ST",19,10.37,"F"
"McKel Broussard","E WASHGTON",55,9.9,"F"
"Amarion York","SO UTAH",57,9.87,"F"
"Anthony Redfern","HOLY CROSS",17,9.75,"F"
"Ant Fisher","TENN MARTN",22,9.51,"F"
"Kareem Williams","CAMPBELL",34,9.48,"F"
"Isaiah Summerlin","DUQUESNE",21,2.79,"F"
"Jayvont Williams","VILLANOVA",54,2.26,"F"
"Carter Johnson","LNDNWD",17,2.18,"F"
"O'Marion Lewis","CAMPBELL",40,0.18,"F"
"Johnny Schmitt","FORDHAM",46,0,"F"
