"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"GABE FUNK","BOWL GREEN",167,55.6666666666667,3,44.23,"C-"
"JAYLEN GARTH","UTSA",81,40.5,2,44.16,"C-"
"TRISTAN COOK","BALL ST",197,65.6666666666667,3,44.01,"C-"
"RAYKWON GOLDTHWAITE","DOMINION",154,51.3333333333333,3,43.75,"C-"
"ALEKAI AFOA","UNLV",135,67.5,2,43.65,"C-"
"SAMUEL ADJIN","E MICHIGAN",153,51,3,43.32,"C-"
"DAUGHTRY RICHARDSON","COAST CAR",180,60,3,43.27,"C-"
"DANZEL NEWELL","NEW MEXICO",76,38,2,40.16,"C-"
"KENDRICK HALL","DOMINION",167,55.6666666666667,3,39.31,"D+"
"A'MARION BRELAND","UTSA",185,61.6666666666667,3,39.07,"D+"
"JEREMY SMITH","FIU",237,79,3,38.95,"D+"
"TYLER ROBERTS","UTEP",143,47.6666666666667,3,36.66,"D+"
"BARRETT MADDOX","UAB",211,70.3333333333333,3,32.74,"D"
"BOOGIE HENDERSON","HAWAII",135,67.5,2,24.94,"D-"
