"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"Dantu Gardner Jr.","BUTLER",41,31.59,"D"
"Kato Meissner","BUCKNELL",31,31.56,"D"
"Bruce Williams","DARTMOUTH",39,31.19,"D"
"Okemdi Eze","BUTLER",43,31.18,"D"
"Chris Martin","NEWHVN",39,31.05,"D"
"Salehe Koonooka-Williams","TXAMEA",22,30.84,"D"
"Ibrahim Sanogo","S ILLINOIS",33,30.84,"D"
"Trystan Anderson","W CAROLINA",37,30.74,"D"
"Julian Rampino","STHLSK",26,30.59,"D"
"Mason Grabowski","CORNELL",19,30.51,"D"
"Erron Brown","TXAMEA",18,30.06,"D"
"Luke Armstrong","PRESBYTERN",29,29.93,"D"
"Patrick Carter","MERCYHURST",47,29.71,"D"
"Rushaune Vilane","HOLY CROSS",53,29.68,"D"
"Mark Pullman","CHISTA",26,29.57,"D"
"Michael Wells","YNGTOWN ST",68,29.51,"D"
"Grant Garretson","UC DAVIS",22,29.47,"D"
"Carl Nesmith","DELWARE ST",34,29.41,"D"
"Dawson Ripperda","S DAK ST",29,29.06,"D"
"TJ Shittu","CENT CT ST",31,29.06,"D"
"Tyler Davis","FORDHAM",38,28.85,"D"
"Jaylen Pettus","N IOWA",30,28.66,"D"
"Ryan Bell","CHATTNOOGA",24,28.63,"D"
"Brogan De'Asis","PORTLAND",68,28.55,"D"
"Cooper Ackerman","HOLY CROSS",54,28.3,"D"
"Tyler Raphino","NEWHVN",15,28.21,"D"
"Anthony Schettino","BRYANT",33,27.7,"D"
"Logan Graham","MERRIMACK",23,27.57,"D"
"Matt Eskridge II","E WASHGTON",31,27.5,"D"
"Jeremiah Faustin","DELWARE ST",26,27.43,"D"
"Duncan Parham","TXAMEA",39,27.31,"D"
"Macray Madruga","UC DAVIS",40,27.26,"D"
"Khalid Bueno","STNY BROOK",48,27.04,"D"
"Jackson Ashford","DARTMOUTH",39,26.76,"D"
"Alijah Williams","WOFFORD",33,26.73,"D"
"Nick Felago","SAN DIEGO",41,26.73,"D"
"Solomon Oduma","ILL STATE",30,26.65,"D"
"Daniel Sellers","RICHMOND",39,26.63,"D"
"Kye Pressley","MAINE",35,26.43,"D"
"Lorenzo Riddick","FORDHAM",32,25.92,"D"
"DeMarion McCoy","MORGAN ST",38,25.88,"D"
"Justin Garza","CAMPBELL",22,25.43,"D"
"Ben Voigtlaender","E WASHGTON",40,25.37,"D"
"Alec Haynes","NICHOLLS",19,25.34,"D"
"Raleigh Collins III","YNGTOWN ST",28,24.79,"D"
"Trey Woods","ELON",45,24.62,"D"
"Travon Dye","NC A&T",46,24.59,"D"
"Mitchell Garner","RHODE ISLD",60,24.58,"D"
"Henry Eber","GEORGETOWN",27,24.52,"D"
"Abdoul Idriss","WAGNER",27,24.02,"D"
"Crew Heier","S DAKOTA",29,23.98,"D"
"Erik Hehl","E ILLINOIS",48,23.81,"D"
"Ethan McDowell","MERCER",34,23.76,"D"
"Maverick Clark","MERCYHURST",15,23.75,"D"
"Mike Sylvalie","HOUCHR",63,23.66,"D"
"Kaydin Thomas","CENT ARK",28,23.59,"D"
"Will Fennema","Argonauts",34,23.44,"D"
"Nhycer Kelly","ELON",19,23.38,"D"
"Byron Puryear","Argonauts",43,23.37,"D"
"Paul-Marie Dogui","COLGATE",43,23.23,"D"
"Terrill Hopkins","GARD-WEBB",16,22.93,"D"
"Mason Krahn","IDAHO",45,22.73,"D"
"Oliver Macy","PORTLAND",30,22.43,"D"
"Dwayne Green Jr.","MERRIMACK",41,22.03,"D"
"Jackson Biser","MURRAY ST",17,21.98,"D"
"Michael Reddick","BROWN",25,21.9,"D"
"Scott Walker","BRYANT",15,21.89,"D"
"Marshall Hefner","STETSON",16,21.81,"D"
"Dixon Hudson","BRYANT",16,21.79,"D"
"Raashed Hall","PENN",28,21.74,"D"
"Elijah Barnes","W GEORGIA",23,21.64,"D"
"Ta'kai Chisolm","MAINE",28,21.43,"D"
"Aidan White","DARTMOUTH",22,21.3,"D"
"Duncan McPherson","PENN",26,21.29,"D"
"Robert Sanders","PRINCETON",17,21.15,"D"
"Mason Smith","NEW HAMP",47,21.05,"D"
"Cole Erickson","PENN",20,20.97,"D"
"Kaleb Harris","INDIANA ST",32,20.19,"D"
"Barrett Kennedy","STETSON",36,20.05,"D"
"Jamar Hodges","RICHMOND",35,19.93,"F"
"Bertrand Berry II","VALPO",23,19.92,"F"
"Reece Hunt","MURRAY ST",19,19.87,"F"
"J.P. Methodius","MERRIMACK",16,19.32,"F"
"Fagali'i Leatutufu","UTAHTC",19,19.22,"F"
"Bryce Dailey","TENN MARTN",30,19.19,"F"
"Franz Reisz","N IOWA",28,18.98,"F"
"Tre Rankin","STHLSK",36,18.9,"F"
"Josiah Raven","SE MO ST",38,18.82,"F"
"Reggie Darkah","STNY BROOK",17,18.69,"F"
"Will Martin","DUQUESNE",31,18.54,"F"
"Caleb Turner-Allen","W CAROLINA",35,18.21,"F"
"J.T. Houston","CAL POLY",47,18.19,"F"
"Johnathan Flowers","NICHOLLS",35,18.15,"F"
"Romeo Brown","NICHOLLS",30,17.98,"F"
"Doug Quarles III","ELON",19,17.81,"F"
"Blake Leiferman","S DAK ST",26,17.77,"F"
"Dalton Epps","W GEORGIA",24,17.76,"F"
"Christopher Gill","STHLSK",33,17.67,"F"
"Jerald James","TOWSON",26,17.57,"F"
"Jordan Johnson","WOFFORD",22,17.5,"F"
"Teddy McDuffie Jr.","MERCYHURST",42,17.48,"F"
"Breon Askins","CENT CT ST",25,17.33,"F"
"Ravon Johnson","DUQUESNE",24,17.32,"F"
"Jordan Pigram","N ARIZONA",31,17.25,"F"
"Michael McGill","CAMPBELL",20,16.93,"F"
"Markel James","Argonauts",17,16.83,"F"
"Eddie Conover","NC A&T",48,16.68,"F"
"Ethan Brown","PRINCETON",28,16.44,"F"
"Maddox Valoaga","N ARIZONA",35,16.39,"F"
"Carter Sitzman","S DAK ST",33,15.98,"F"
"Lesroy Tittle","CHISTA",19,15.84,"F"
"Micah Williams","E ILLINOIS",17,15.8,"F"
"Jadon Martin","MURRAY ST",18,15.7,"F"
"Logan Jackson","NICHOLLS",18,15.55,"F"
"Axel Ramazani","N IOWA",18,15.42,"F"
"Hope Tita","HOUCHR",20,15.33,"F"
"Jayden Walker","MURRAY ST",42,15.14,"F"
"CJ Wade","N IOWA",28,15,"F"
"JJ Jean-Louis","PRVIEW A&M",35,14.94,"F"
"Aiden McComber","UTAHTC",48,14.92,"F"
"Toddrick Brewton","RHODE ISLD",18,14.73,"F"
"Dominic Logiudice","NICHOLLS",19,14.52,"F"
"Kyshawn Kimble","ALCORN ST",34,14.45,"F"
"Kaden Vig","N DAKOTA",50,14.27,"F"
"Jake Thorner","WOFFORD",26,14.02,"F"
"Nui Tovey","MONTANA",33,13.99,"F"
"Kyree Fuller","NICHOLLS",28,13.81,"F"
"Ruben Tshilombo","GARD-WEBB",17,13.58,"F"
"Luke Westfall","CAL POLY",65,13.26,"F"
"Carson Moore","E WASHGTON",20,12.92,"F"
"Dillon White","MAINE",17,12.53,"F"
"Bernard Blakey","DUQUESNE",37,12.51,"F"
"Kolby Gibbons","N IOWA",28,12.46,"F"
"Lukus McDaniels","S ILLINOIS",23,11.65,"F"
"Gabe Copeland","SE LA",37,11.36,"F"
"Avery Ducsik","PORTLAND",28,11.21,"F"
"Julius Laine","ABILENE CH",43,11.19,"F"
"Julian Amankwah","STHLSK",22,10.86,"F"
"AJ Pigford","PRINCETON",17,7,"F"
"Aaron Armitage","DELWARE ST",17,6.34,"F"
"Eli Hiscock","WAGNER",38,0,"F"
