"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"Deandre Creary","AUSTINPEAY",39,77.37,"B"
"Adonis Marshall","MERCYHURST",52,76.72,"B"
"Tareq Council","CHISTA",65,76.26,"B"
"Adrian Patterson","SE MO ST",51,75.14,"B"
"Omaris McMiller Jr.","BRYANT",63,74.94,"B"
"Tristan Johnson","BUTLER",59,74.19,"B"
"Anthony Young","N ALABAMA",72,74.18,"B"
"England Allen","BUCKNELL",55,74.01,"B"
"Josh Wiggins","HOUCHR",85,73.88,"B"
"Brandon Webster","YALE",72,73.84,"B"
"Olatunde Mkparu","BRYANT",65,73.77,"B"
"Amari Gardner","HOLY CROSS",57,73.71,"B"
"Michael Bonsu","GEORGETOWN",38,73.61,"B"
"Ignatious Williams","LEHIGH",64,73.57,"B"
"Gavin Hagan","INDIANA ST",22,73.3,"B"
"Jaiydyn Johnson","STF AUSTIN",54,73.26,"B"
"Nate Olson","BUCKNELL",29,73.25,"B"
"Cam Vandible","STF AUSTIN",30,73.24,"B"
"Torian Roberts","PRINCETON",49,73.14,"B"
"Makai Frisby","STF AUSTIN",37,73.06,"B"
"Navy Curry","N ALABAMA",17,72.81,"B"
"Nikkem Reynolds","NEWHVN",16,72.57,"B"
"Blair Schonhorst","BUTLER",38,72.33,"B"
"Jeremiah Washington","RICHMOND",44,71.89,"B"
"Chase Van Tol","S DAK ST",35,71.74,"B"
"Zakiese Smith","INDIANA ST",20,71.67,"B"
"RJ Stewart","S DAKOTA",80,71.59,"B"
"Elisha Luckett III","GARD-WEBB",19,71.4,"B"
"Cole Walker","WOFFORD",41,71.32,"B"
"Jaylen Boehm-Peterson","S DAKOTA",80,71.02,"B"
"Langston Blair","BUCKNELL",41,70.96,"B"
"Thio Georges","HOUCHR",98,70.86,"B"
"Nigel Gay","MERCER",46,70.67,"B"
"Shane Keyes-Wilson","MAINE",25,70.66,"B"
"Dre Kirton","NEWHVN",66,70.57,"B"
"Xavier Maple","MERRIMACK",17,70.2,"B"
"Keith Moko","CENT CT ST",62,69.99,"B"
"Colton Davis","BUCKNELL",37,69.87,"B"
"Brian Lloyd","GEORGETOWN",65,69.77,"B"
"Takai Whitmore","BUCKNELL",26,69.6,"B"
"Casey Etienne Jr.","PRINCETON",28,69.44,"B"
"Lamont Johnson-Burrell","INCAR WORD",40,69.34,"B"
"Jalen O'Neal","PRVIEW A&M",54,69.19,"B"
"Noah Gibson","Argonauts",22,69.16,"B"
"Key Crowell","ILL STATE",17,68.71,"B"
"Takhari Carr","MONTANA ST",66,68.6,"B"
"Donny Jones","ALBANY",53,68.37,"B"
"Hysan Dalton","IDAHO",52,67.89,"B"
"Sean Ferguson","W GEORGIA",22,67.89,"B"
"DJ Vincent-Thomas","HARVARD",66,67.75,"B"
"Julio Tatis","WAGNER",64,67.63,"B"
"Jack Oliver","ILL STATE",37,67.58,"B"
"Naz Hill","S ILLINOIS",18,67.24,"B"
"Prystyn Cambre","NICHOLLS",20,67.23,"B"
"Brayden Isaiah","MAINE",51,66.48,"B"
"Jaelen Collins","N ARIZONA",58,66.17,"B"
"Jacob Black","SE LA",21,66.11,"B"
"Myti Johnson","W GEORGIA",29,65.45,"B"
"Anez Jordan","MERCYHURST",64,65.41,"B"
"A.J. Tisdell","INCAR WORD",74,65.18,"B"
"Da'Quan Gonzales","NEW HAMP",49,65.06,"B"
"Jakarri Martin II","NC CENT",62,65.05,"B"
"CJ Fraser","SE LA",80,65.01,"B"
"Matthias Lighten","SACR HEART",31,64.99,"B"
"Grant Noland","N DAKOTA",64,64.82,"B"
"Amari Sifford","NC CENT",59,64.58,"B"
"Jacoby Davis","ABILENE CH",31,64.53,"B"
"Quincy Briggs","GEORGETOWN",56,64.23,"B"
"Michael Webb","STETSON",46,64.17,"B"
"Mekhi Toms","N IOWA",50,63.91,"B"
"Vance Sheppert","CAMPBELL",43,63.69,"B"
"Lono Solomon","PORTLAND",66,63.61,"B"
"Shareef Jackson","MERCER",19,63.59,"B"
"Jayden Cornelius","W CAROLINA",37,63.48,"B"
"JoJo Maxey-Johnson","E WASHGTON",54,63.38,"B"
"Jordan Holmes","DUQUESNE",19,63.32,"B"
"Tramar Gilbert","TXAMEA",52,63.15,"B"
"Tyler Gibson","CORNELL",75,62.91,"B"
"Aki Harvey","MORGAN ST",63,62.9,"B"
"Chase Arrington","CAMPBELL",19,62.58,"B"
"Hasson Manning Jr.","MONMOUTH",22,62.5,"B"
"Ife Current","S DAK ST",16,61.97,"B"
"DaMari Smith","CENT ARK",19,61.91,"B"
"Zyon Floyd","PORTLAND",40,61.85,"B"
"Ky'Ree Murphy","WOFFORD",23,61.59,"B"
"Jahaad Fort","N ARIZONA",45,61.57,"B"
"Javario Tinch","WOFFORD",30,61.51,"B"
"Isaac Nyenabo","W GEORGIA",26,61.07,"B"
"Demetrius Simon","CAL POLY",34,60.98,"B"
"Joshua Narh","MORGAN ST",72,60.9,"B"
"Brendan Robinson","WM & MARY",49,60.75,"B"
"Michael Gilliam","CAMPBELL",46,60.74,"B"
"SJ Gentle","CAL POLY",31,60.65,"B"
"Austin Bailey","WAGNER",40,60.65,"B"
"Jocelyn Malaska","ABILENE CH",48,60.61,"B"
"Sean Webb","NEW HAMP",63,60.59,"B"
"Jaylon Hebert","SACR HEART",53,60.28,"B"
"Austin-Jake Guillory","HARVARD",37,60.26,"B"
"Keon Powell","ALBANY",50,60.25,"B"
"Kemaury Tye","FORDHAM",53,60.06,"B"
"Bryson Adamoh","CENT ARK",53,59.72,"C"
"Mykhi Davis","CENT CT ST",23,59.5,"C"
"Daylan Pringle","MERCYHURST",64,59.44,"C"
"Justyn Toler","COLGATE",59,59.36,"C"
"Terrell Poyser","W CAROLINA",16,59.36,"C"
"Sir Christian Johnson","CENT ARK",59,59.34,"C"
"Justin Ferguson","MERCER",24,59.18,"C"
"Derrick Thomasn Jr.","DELWARE ST",18,59.14,"C"
"Malik Baker","SE MO ST",21,58.92,"C"
"Chauncey Davis","STF AUSTIN",16,58.85,"C"
"Roderick Webb","Argonauts",61,58.83,"C"
"Kenny Selby","SACR HEART",56,58.65,"C"
"Bertin Placide","MERRIMACK",48,58.6,"C"
"Jerry Allen III","IDAHO",30,58.6,"C"
"Tyler Bannon","STHLSK",43,58.31,"C"
"Zach Coleman","INDIANA ST",15,58.28,"C"
"Zayd Rogan","WOFFORD",17,58.09,"C"
"Marseille Taylor","W CAROLINA",16,57.88,"C"
"Sabin McLaughlin","GARD-WEBB",19,57.76,"C"
"Trenton Bell","GARD-WEBB",29,57.42,"C"
"Taylor Smallwood","GARD-WEBB",29,57.21,"C"
"Jai Trawick","TXAMEA",16,57.16,"C"
"Kyree Richardson","RICHMOND",38,57.14,"C"
"Brady Beaner","MONTANA",37,57.12,"C"
"DJ Brown","LEHIGH",64,57.02,"C"
"Nick McGill","PRESBYTERN",63,56.94,"C"
"Myles Green","S DAK ST",46,56.72,"C"
"Gavin Harris","CAMPBELL",26,56.53,"C"
"David Williams","GARD-WEBB",40,56.34,"C"
"Adrian Weather","STHLSK",17,56.13,"C"
"Jahyden Clark","STETSON",70,55.9,"C"
"A'Khoury Lyde","Argonauts",43,55.75,"C"
"Andre Jackson Jr.","W CAROLINA",36,55.29,"C"
"Xavier Cannaday","LIUSHAR",60,55.24,"C"
"Tymaries Durant","PRESBYTERN",66,55.14,"C"
"Cap Davis","BROWN",64,54.6,"C"
"Joshua Crawford","MURRAY ST",16,54.05,"C"
"Caleb Taylor","YNGTOWN ST",22,53.9,"C"
"Noah St-Juste","S DAK ST",52,53.86,"C"
"Sage Salopek","MONTANA",50,53.52,"C"
"Chase Fountain","HOLY CROSS",62,53.45,"C"
"Jakobie Anderson","ALCORN ST",64,53.42,"C"
"Anthony Walk Jr.","INDIANA ST",32,53.33,"C"
"Juice Ricks","MERRIMACK",39,53.14,"C"
"X'Avion Brice","TXAMEA",37,52.83,"C"
"Tycorien Gist","NC A&T",57,52.72,"C"
"Da'Sean Anderson","MERCYHURST",15,52.69,"C"
"Ambrose Marsh","E WASHGTON",56,52.6,"C"
"Cameron Williams","NC CENT",35,52.59,"C"
"Mark Arthur","WOFFORD",23,52.48,"C"
"Davonta Morgan Collins","STF AUSTIN",39,51.91,"C"
"Darius Wise Jr.","CORNELL",51,51.87,"C"
"Cameron Goggins","MERCER",52,51.84,"C"
"Xavian Andrews","INDIANA ST",40,51.52,"C"
"James Monds III","DUQUESNE",52,51.4,"C"
"LaMarion Pierce","TENN MARTN",34,51.3,"C"
"Avery Scott","N DAKOTA",25,51.23,"C"
"Fredd Adams","TARLETON",67,51.12,"C"
"Nijrell Eason II","N ARIZONA",27,51.07,"C"
"AJ Schwartz","PRINCETON",20,51.05,"C"
"Kareem Hector","STNY BROOK",50,51,"C"
"Brent Barnes","ALCORN ST",55,50.91,"C"
"Remington Moss","ELON",48,50.86,"C"
"DaMari Washington","PORTLAND",49,50.82,"C"
"CJ Davis","INDIANA ST",23,50.51,"C"
"Keyshawn Jackson","CHATTNOOGA",38,50.45,"C"
"O.C. Nurse","VALPO",52,50.44,"C"
"Charles Barkley-Smith","YALE",72,50.13,"C"
"Amari McGill","MURRAY ST",40,50.13,"C"
"Jeremiah Jimoh","UTAHTC",55,50.05,"C"
"Jeremiah Brown","UC DAVIS",28,49.69,"C"
"Zavian Dilworth","NICHOLLS",23,49.65,"C"
"Gary Bailey Jr.","NICHOLLS",44,49.63,"C"
"Johnny Stephens","DARTMOUTH",25,49.55,"C"
"Davion Jennings","CENT CT ST",34,49.36,"C"
"Corday Bethel","MERRIMACK",15,49.23,"C"
"Deion Gunn","IDAHO",34,48.83,"C"
"Mohamed Toure","STHLSK",47,48.72,"C"
"Tayshaun Burney","RICHMOND",54,48.65,"C"
"Dantonio Hackworth Jr.","MORGAN ST",76,48.57,"C"
"Niquis Ratcliff","DARTMOUTH",47,48.51,"C"
"Doreon Dubose","ILL STATE",38,48.47,"C"
"Eric Jones","ELON",49,48.17,"C"
"Tyler Hutcherson","STF AUSTIN",28,48.16,"C"
"Kemani Wilson","TXAMEA",62,48.14,"C"
"Tyrane Stewart","IDAHO",33,48.08,"C"
"Rett Hemphill","MURRAY ST",56,48.04,"C"
"Bubba Camp","NC CENT",19,47.89,"C"
"Jorden Barnes","DARTMOUTH",47,47.46,"C"
"Mark Burns","DELWARE ST",18,46.68,"C"
"Boston Wilson","CAL POLY",29,46.64,"C"
"Chaas McCoy","RHODE ISLD",80,46.35,"C"
"Trevon Baxter","STHLSK",47,46.24,"C"
"Christian Palmer Jr.","MONMOUTH",55,46.14,"C"
"Ryan Tillman","UTAHTC",61,46.14,"C"
"Xavier Porter","ELON",30,45.95,"C"
"Evan Haynie","PRINCETON",52,45.84,"C"
"Farand Washington","TENN MARTN",45,45.33,"C"
"Zay Franks","SE LA",77,45.31,"C"
"Mikey Gayle","CORNELL",27,45.22,"C"
"Maximillian Johnson","YNGTOWN ST",31,44.9,"C"
"Chris Presto","S ILLINOIS",22,44.64,"C"
"Zakaa Brown","TOWSON",52,44.57,"C"
"Jarard Mosely","MURRAY ST",35,44.44,"C"
"Tehron Spencer","CHISTA",65,44.35,"C"
"Gavin Shepard","S ILLINOIS",23,44.21,"C"
"DJ Cerisier","DUQUESNE",47,43.9,"C"
"Josiah Young","N IOWA",19,43.66,"C"
"Isaiah Pinks","N IOWA",52,43.56,"C"
"Kanijal Thomas","N ALABAMA",75,43.53,"C"
"Emiril Gant","STF AUSTIN",18,43.48,"C"
"Omar Ibrahim","MONMOUTH",53,43.45,"C"
"AJ Robinson Jr.","TENN MARTN",29,43.41,"C"
"Brian Harris","MONTANA ST",40,43.39,"C"
"Paul Kim","S DAK ST",15,42.86,"C"
"Tayvion Haney","ALCORN ST",61,42.85,"C"
"Steven Davis II","NC A&T",73,42.79,"C"
"Chris Hudson","NEWHVN",65,42.26,"C"
"Jhamal Shelby Jr.","NICHOLLS",31,42.24,"C"
"Evan Dukes","WAGNER",29,42.18,"C"
"Jordan Johnson","NC CENT",15,41.96,"C"
"Amori McNeil","MONMOUTH",27,41.61,"C"
"Miles McGoy","STNY BROOK",58,41.59,"C"
"Wendell Smith","TENN MARTN",59,41.41,"C"
"Dillon Conway","E ILLINOIS",22,40.94,"C"
"George Nelson","STHLSK",17,40.16,"C"
"Evin McDowell","MERCER",40,40.14,"C"
"Ja'Mareion Gipson","TARLETON",44,39.79,"D"
"Christian Oku","ABILENE CH",71,38.89,"D"
"Jayden Jackson","MORGAN ST",21,37.83,"D"
"Omarr Dixon","HOLY CROSS",34,37.76,"D"
"Tim Thomas II","MONTANA ST",27,37.72,"D"
"Kameron Armstrong","BUTLER",38,37.5,"D"
"Erin Moore","NICHOLLS",26,37.35,"D"
"Jerry Addo-Boateng","E ILLINOIS",40,36.16,"D"
"Erv Wiggins Jr.","MAINE",25,35.99,"D"
"Josiah Estes","SAN DIEGO",50,35.56,"D"
"Garret Jackson","MERRIMACK",25,34.76,"D"
"Dev Holman","YNGTOWN ST",65,34.63,"D"
"Jamari Mosley","TXAMEA",23,34.26,"D"
"Fred Adams","TARLETON",19,33.84,"D"
"Dashawn Long","WAGNER",23,33.73,"D"
"Kemari Nix","DELWARE ST",44,33.42,"D"
"JQ Harris","VALPO",25,33.09,"D"
"Justin Johnson","FORDHAM",51,32.42,"D"
"Dominic Julius","YNGTOWN ST",22,32.38,"D"
"Lamont Payne","DELWARE ST",21,31.77,"D"
"Harrison Brun","S DAKOTA",79,31.52,"D"
"Cameron Cason","S ILLINOIS",36,30.77,"D"
"Dominic Girard","MURRAY ST",37,29.61,"D"
"Marquis Cooper","TOWSON",52,29.39,"D"
"Elijah Brady","MONTANA",20,29.32,"D"
"Evan Kludt","N DAKOTA",36,28.09,"D"
"Geovanny Fabian","DELWARE ST",37,27.36,"D"
"Ezekiel Swayne","SAN DIEGO",52,25.3,"D"
"Jahzir Dukes","NC CENT",24,23.89,"D"
"Nicholas Williams","MERCYHURST",38,22.57,"D"
"Kamden Wyatt","MERRIMACK",28,22.05,"D"
"Terry Lewis II","MURRAY ST",36,19.44,"F"
"Marcellous Ryan","PORTLAND",57,19.21,"F"
"Nasir Maryland","E ILLINOIS",50,18.29,"F"
"Sanborne Melson","PORTLAND",48,15.03,"F"
"Greg Jackson Jr.","NICHOLLS",23,12.62,"F"
"Jaylen McRoy","ALCORN ST",17,10.58,"F"
"Tramayne Bullock","RICHMOND",26,0,"F"
