"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"JABARI MACK","LOUISVILLE",16,71.4,"B"
"SIONE LAULEA","MISSOURI",55,70.82,"B"
"JAY TIMMONS","OHIO STATE",62,70.81,"B"
"CADEN HARRIS","GEORGIA",19,70.8,"B"
"THERRIAN ALEXANDER III","BYU",50,70.5,"B"
"AMIER BOYD","TEXAS TECH",67,70.47,"B"
"ISAIAH BROWN-MURRAY","VA TECH",21,70.42,"B"
"TY REDMOND","TENNESSEE",60,70.42,"B"
"JERMAINE MATHEWS JR.","OHIO STATE",76,70.19,"B"
"JAHLIL FLORENCE","MISSOURI",27,70.08,"B"
"KENNY WORTHY","CINCINNATI",42,70.04,"B"
"JESSE OFURIE","RUTGERS",56,69.96,"B"
"CREE THOMAS","COLORADO",65,69.54,"B"
"RJ JOHNSON","COLORADO",18,69.4,"B"
"KADE PHILLIPS","TEXAS",60,69.38,"B"
"AYDAN WEST","MINNESOTA",60,69.19,"B"
"JAY'VION COLE","ARIZONA",59,69.11,"B"
"CHAMARRYUS BOMAR","W VIRGINIA",16,68.57,"B"
"JAYLEN WATSON","IOWA",53,68.28,"B"
"ANTWAN PEEK JR.","CINCINNATI",40,68.19,"B"
"PJ WOODLAND","LSU",38,68.18,"B"
"DANIEL COBBS","BAYLOR",26,68.13,"B"
"ZASHON RICH","KANSAS ST",51,68.06,"B"
"TAYON HOLLOWAY","LOUISVILLE",46,67.73,"B"
"CAYDEN DANIELS","VANDERBILT",55,67.65,"B"
"PRESTON ASHLEY","COLORADO",18,67.59,"B"
"JAVAN ROBINSON","WISCONSIN",54,67.35,"B"
"HUDAURI HINES","PURDUE",68,67.21,"B"
"RYLAND GANDY","INDIANA",34,66.99,"B"
"CHARLIE COMELLA","BOSTON COL",16,66.64,"B"
"JALYN CRAWFORD","OLE MISS",43,66.53,"B"
"BO MASCOE","TEXAS",52,66.47,"B"
"JD RHYM","HOUSTON",16,66.36,"B"
"JONTEZ WILLIAMS","USC",25,66.29,"B"
"JAHMIR JOSEPH","PENN STATE",34,66.2,"B"
"WILL JAMES","HOUSTON",24,65.96,"B"
"JALEN TODD","KANSAS",61,65.76,"B"
"DAVIN CHANDLER","VANDERBILT",21,65.66,"B"
"ELLIS ROBINSON IV","GEORGIA",23,65.48,"B"
"RAION STRADER","PITTSBURGH",43,65.47,"B"
"DARYUS DIXSON","PENN STATE",32,65.18,"B"
"DAIQUAN WHITE","GA TECH",57,65.14,"B"
"JAYVEN WILLIAMS","BYU",39,65.01,"B"
"DEMARCO WARD","PITTSBURGH",27,65,"B"
"BRIAN NELSON II","NC STATE",31,64.93,"B"
"DYLAN ROBINSON","WASHINGTON",58,64.81,"B"
"BRYCE WEST","WISCONSIN",56,64.77,"B"
"TRE POTEAT III","TENNESSEE",17,64.77,"B"
"MARCELLES WILLIAMS","USC",17,64.49,"B"
"JAYDEN BELLAMY","UCF",49,64.46,"B"
"CHUCK MCDONALD III","ALABAMA",19,64.24,"B"
"DJ BELL","UCF",50,64,"B"
"CHRIS EWALD JR.","MIAMI FL",18,63.87,"B"
"KANYE CLARK","FLORIDA",34,63.84,"B"
"KK MEIER","CINCINNATI",16,63.55,"B"
"SMILEY BRADFORD","PURDUE",47,63.53,"B"
"MILES KHATRI","W VIRGINIA",15,63.5,"B"
"CHRISTIAN BODNAR","OKLA STATE",59,63.31,"B"
"KENTON DOPSON III","N CAROLINA",18,63.31,"B"
"DEZZ RICKS","TEXAS A&M",52,63.2,"B"
"JORDAN SCRUGGS","MARYLAND",32,63.18,"B"
"MARCELLUS BARNES JR.","SMU",25,63.08,"B"
"JAYLEN BELL","INDIANA",35,62.81,"B"
"ISAIAH MCMILLIAN","KENTUCKY",38,62.8,"B"
"TY WHITE","NC STATE",23,62.76,"B"
"JONTAE GILBERT","GEORGIA",30,62.73,"B"
"WILLIE BRELAND III","IOWA STATE",29,62.63,"B"
"DANNY ODEM III","NEBRASKA",26,62.01,"B"
"DEVONTE ANDERSON","RUTGERS",20,61.84,"B"
"AARON GATES","KENTUCKY",51,61.83,"B"
"JALON THOMPSON","N CAROLINA",16,61.72,"B"
"JUSTIN ROSS","VIRGINIA",23,61.63,"B"
"KHALIL BARNES","GEORGIA",22,61.61,"B"
"DIJON JOHNSON","FLORIDA",27,61.56,"B"
"CHASEN JOHNSON","USC",18,61.52,"B"
"JAYVON THOMAS","SMU",34,61.36,"B"
"MICHAEL TURNER JR.","LSU",15,61.21,"B"
"JOSIAH ZAYAS","PENN STATE",25,61.02,"B"
"BRANDON FINNEY JR.","OREGON",75,60.69,"B"
"LADARIAN CLARDY","OLE MISS",32,60.67,"B"
"JACOBIE HENDERSON","VIRGINIA",39,60.59,"B"
"CARMELO O'NEAL","ALABAMA",19,60.54,"B"
"JOKER JOHNSON","ARKANSAS",57,60.53,"B"
"GIL JACKSON JR.","TCU",34,60.07,"B"
"JC HART","UTAH",27,59.9,"C"
"JAREN SENSABAUGH","NC STATE",31,59.86,"C"
"ELBERT HILL IV","USC",25,59.73,"C"
"DEUCE BLADES II","WAKE",86,59.37,"C"
"JAVION WHITE","HOUSTON",19,59.36,"C"
"KEANY PARKS","HOUSTON",17,59.06,"C"
"NIJHAY BURT","MICH STATE",17,59.01,"C"
"ELIJAH REED","UTAH",46,58.94,"C"
"CORIAN GIPSON","CLEMSON",43,58.92,"C"
"BRAEDEN MARSHALL","UCF",52,58.57,"C"
"BRAYLON CONLEY","GEORGIA",32,58.55,"C"
"SCOOTER JACKSON","UCLA",58,58.45,"C"
"DEVIN SANCHEZ","OHIO STATE",76,58.29,"C"
"ASHTON STAMPS","ARIZONA ST",57,58.24,"C"
"SHAMARI EARLS","MICHIGAN",20,58.22,"C"
"KAHMEL JOHNSON","UCF",15,57.98,"C"
"OMILLIO AGARD","VIRGINIA",35,57.92,"C"
"JULIO HUMPHREY","TEXAS A&M",45,57.63,"C"
"KHMORI HOUSE","ARKANSAS",46,57.5,"C"
"CAMDIN PORTIS","MIAMI FL",15,57.4,"C"
"DESHAUN LEE","IOWA",53,57.16,"C"
"RODNEY BIMAGE JR.","ARIZONA ST",57,57.07,"C"
"KYON LOUD","DUKE",71,56.59,"C"
"AUSTIN ALEXANDER","KANSAS",57,56.41,"C"
"KALEB COST","N CAROLINA",34,55.91,"C"
"EVAN JOHNSON","BYU",67,55.87,"C"
"RYAN MACK","MIAMI FL",21,55.74,"C"
"RAYSHAWN PLEASANT","AUBURN",40,55.64,"C"
"IFY OBIDEGWU","OREGON",67,54.35,"C"
"DEMETRES SAMUEL JR.","SYRACUSE",57,54.2,"C"
"KEYSHAWN ROBINSON","W VIRGINIA",42,54.07,"C"
"MOJO WILLIAMS JR.","COLORADO",18,53.79,"C"
"ASHTON CUNNINGHAM","BOSTON COL",59,53.44,"C"
"SHAWN LEE JR.","PITTSBURGH",43,53.11,"C"
"ROMAN PEARSON","KANSAS",18,52.85,"C"
"CHARLES BRANTLEY","MICH STATE",33,52.74,"C"
"JOHN CURRY","TEXAS TECH",75,52.69,"C"
"BLAKE RUFFIN","LOUISVILLE",30,52.2,"C"
"KELLEY JONES","MISS STATE",56,52.07,"C"
"DJ PICKETT","LSU",43,51.56,"C"
"ANDRE JORDAN JR.","AUBURN",45,51.06,"C"
"JACOB FINLEY","CINCINNATI",48,50.9,"C"
"LADAINIAN FIELDS","OKLA STATE",53,49.91,"C"
"NAIIM PARRISH","MINNESOTA",27,49.43,"C"
"BLAKE STEWART","GEORGIA",33,49.31,"C"
"JA'KEEM JACKSON","LSU",19,49.24,"C"
"NA'EEM OFFORD","OREGON",66,49.21,"C"
"RED MORGAN","ALABAMA",42,49.2,"C"
"JORDAN SHAW","TEXAS A&M",46,48.93,"C"
"KAYIN LEE","TENNESSEE",59,48.34,"C"
"LEVAR THORNTON JR.","BAYLOR",43,47.71,"C"
"ZABIEN BROWN","ALABAMA",60,46.69,"C"
"JAIDEN PATTERSON","N CAROLINA",33,46.64,"C"
"TYRAN CHAPPELL","MICH STATE",28,46.27,"C"
"NICK TAYLOR","W VIRGINIA",15,45.97,"C"
"CORMANI MCCLAIN","FLORIDA",30,45.78,"C"
"DIJON LEE JR.","ALABAMA",56,44.61,"C"
"TRE BELL","MICH STATE",49,43.96,"C"
"LA'KHI ROLAND","ARKANSAS",22,42.75,"C"
"DAVIN MARTIN","TEXAS TECH",17,42.61,"C"
"JOHN NESTOR","MINNESOTA",56,42.49,"C"
"DANTE CORE","OLE MISS",28,42.43,"C"
"JUDAH JENKINS","MARYLAND",19,42.4,"C"
"CHRIS PEAL","SYRACUSE",49,41.71,"C"
"JAELYN DAVIS-ROBINSON","SMU",15,41.42,"C"
"TRE MILLER","N CAROLINA",31,41.42,"C"
"ALEX GRAHAM","USC",33,41.24,"C"
"ROCK CALDWELL","UTAH",20,41.07,"C"
"AMARI JACKSON","MARYLAND",50,40.66,"C"
"PARIS MELVIN JR.","HOUSTON",22,40.45,"C"
"CHAMS DIAGNE","W VIRGINIA",49,40.22,"C"
"LA'MODRICK SPENCER","SMU",26,39.96,"D"
"VICTOR EVANS III","NEBRASKA",21,39.1,"D"
"SETH JOHNSON","IOWA STATE",41,39.06,"D"
"SHADARIAN HARRISON","PITTSBURGH",24,38.61,"D"
"COURTLAND GUILLORY","OKLAHOMA",51,38.01,"D"
"MASON LEWIS","VANDERBILT",23,38,"D"
"JOJO SCOTT","KANSAS ST",46,37.56,"D"
"TIM MERRITT","TENNESSEE",16,36.77,"D"
"KOLLIN LEWIS","OKLA STATE",37,36.69,"D"
"ASHAAD WILLIAMS","WAKE",54,35.95,"D"
"JUDGE COLLIER","S CAROLINA",46,35.18,"D"
"ZEKE BERRY","MICHIGAN",28,35.09,"D"
"EMMANUEL KARNLEY","WASHINGTON",18,35.05,"D"
"JORDAN MATTHEWS","VANDERBILT",39,34.43,"D"
"BEN HANKS III","FLORIDA",27,34.01,"D"
"JAQUEZ WHITE","VA TECH",33,33.79,"D"
"KEVYN HUMES","RUTGERS",55,32.99,"D"
"JOSHUA CLARKE","VA TECH",23,32.97,"D"
"KALEN CARROLL","TCU",17,32.7,"D"
"CJ JIMCOILY","LSU",15,32.07,"D"
"ZACHARY TOBE","GA TECH",19,32.03,"D"
"WILLIAM NETTLES","SMU",30,31.01,"D"
"GAVIN JENKINS","AUBURN",23,30.08,"D"
"JUICE CLARKE","ILLINOIS",59,29.64,"D"
"MO HORN","OKLA STATE",29,29.61,"D"
"JAMARE GLASKER","MARYLAND",46,28.53,"D"
"JAI'MIER SCOTT","WISCONSIN",46,27.57,"D"
"DONAVON PLATT","VIRGINIA",20,27.56,"D"
"KHAMANI HUDSON","CAL",38,26.83,"D"
"JAYLEN MBAKWE","GA TECH",32,25.43,"D"
"DAMARCUS LEACH","S CAROLINA",18,25.17,"D"
"MAX TUCKER","BOSTON COL",63,23.06,"D"
"DON SAUNDERS","PURDUE",66,22.49,"D"
"RICKY FLETCHER","CAL",15,21.15,"D"
"DWIGHT BOOTLE II","ARIZONA",55,20.86,"D"
"ELLIOT WASHINGTON II","CLEMSON",64,20.83,"D"
"GRANT GRAYTON","KENTUCKY",26,20.76,"D"
"JAE'ON YOUNG","CAL",51,20.68,"D"
"TYWAN COX","ILLINOIS",28,20.29,"D"
"DYLAN FLOWERS","DUKE",63,20.03,"D"
"TRAVON WEST","WAKE",32,17.83,"F"
"VICARI SWAIN","S CAROLINA",36,15.84,"F"
"RICKEY GIBSON III","TEXAS A&M",33,15.45,"F"
"CAM CHADWICK JR.","VA TECH",16,13.96,"F"
"KENNY WOSELEY JR.","VA TECH",19,12.96,"F"
"DAVON BENJAMIN","OREGON",19,12.07,"F"
"MAKARI VICKERS","COLORADO",29,7.81,"F"
"WARREN ROBERSON","TEXAS",16,6.3,"F"
"ERIC FLETCHER JR.","WISCONSIN",25,5.69,"F"
"ELIJAH CANNON","KANSAS",44,0,"F"
