"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"WILL WHITSON","MISS STATE",38,38.7,"D"
"KEYSHAWN JOHNSON","SYRACUSE",44,38.41,"D"
"BRANDON MACK II","HOUSTON",18,37.97,"D"
"COLE COGSHELL","UCLA",16,37.69,"D"
"RILEY PETTIJOHN","OHIO STATE",37,37.17,"D"
"CLEV LUBIN","LOUISVILLE",37,36.58,"D"
"CAMERON LENHARDT","NEBRASKA",26,36.08,"D"
"TYREE WEATHERSBY","TENNESSEE",54,35.85,"D"
"NATE BURRELL","CAL",27,35.52,"D"
"CURTIS JONES JR.","VA TECH",19,35.5,"D"
"KORON HAYWARD","TCU",24,35.05,"D"
"SEKOU KROMAH","RUTGERS",35,35.04,"D"
"LEROY HARRIS III","KANSAS",53,34.76,"D"
"CEDRIC WORKS","KENTUCKY",25,34.73,"D"
"E'LLA BOYKIN","BOSTON COL",33,34.14,"D"
"PAT FARRELL","ILLINOIS",36,33.79,"D"
"JIMMY SCOTT","PITTSBURGH",31,33.6,"D"
"GABE HARRIS JR.","GEORGIA",15,33.1,"D"
"JAMOND MATHIS","TEXAS TECH",43,33,"D"
"T.J. SEARCY","TEXAS A&M",32,32.94,"D"
"PAUL OYEWALE","TCU",29,32.69,"D"
"LANGDEN KITCHEN","MISSOURI",22,32.46,"D"
"IRA SINGLETON IV","SMU",20,32.29,"D"
"EDWIN KOLENGE","VANDERBILT",39,32.23,"D"
"BREEON ISHMAIL","PURDUE",18,31.75,"D"
"LANCE HOLTZCLAW","UTAH",40,31.66,"D"
"TYLER THOMPSON","LOUISVILLE",21,31.54,"D"
"ZURIAH FISHER","USC",21,30.91,"D"
"ZACH CROTHERS","PITTSBURGH",26,30.83,"D"
"DE'MARCUS RIDDICK","AUBURN",25,30.22,"D"
"ASHTON PORTER","HOUSTON",18,29.74,"D"
"HERBERT SCROGGINS III","MIAMI FL",16,29.43,"D"
"BRYCE DAVIS","DUKE",47,29.2,"D"
"RYAN DAVIS","BAYLOR",23,29.15,"D"
"HUNTER CLEGG","BYU",21,28.9,"D"
"JAHIEM LAWSON","CLEMSON",38,28.86,"D"
"LANGSTON HARDY","WAKE",71,28.84,"D"
"CALEB BACON","PENN STATE",32,28.81,"D"
"TRE SMITH","ARIZONA",33,28.57,"D"
"DARRIS SMITH","MISSOURI",56,28.34,"D"
"KEVIYAN HUDDLESTON","OKLA STATE",18,28.32,"D"
"JORDAN MACK","BAYLOR",16,28.12,"D"
"DARRION SMITH","AUBURN",28,28.02,"D"
"ANELU LAFAELE","MICH STATE",26,27.87,"D"
"LONDON MERRITT","CLEMSON",30,27.86,"D"
"HARVEY DYSON III","NC STATE",27,27.64,"D"
"DONOVAN HOILETTE JR.","N CAROLINA",33,27.51,"D"
"YHONZAE PIERRE","ALABAMA",41,27.21,"D"
"JOSEPH MUPOYI","N CAROLINA",24,26.9,"D"
"CALEB WHEATLAND","MICH STATE",29,26.85,"D"
"YVAN KEMAJOU","PENN STATE",29,26.58,"D"
"SAHIR WEST","UCLA",43,26.53,"D"
"AYMERIC KOUMBA","UCF",28,26.47,"D"
"ISAIAH WARD","WASHINGTON",20,26.46,"D"
"NATE JOHNSON","AUBURN",29,26.03,"D"
"ANTHONY JONES JR.","NEBRASKA",30,26.02,"D"
"CHANCE BRYANT","HOUSTON",19,25.97,"D"
"HUDSON WOODS","SMU",21,25.76,"D"
"SUNTARINE PERKINS","OLE MISS",21,25.59,"D"
"IMMANUEL EZEOGU","COLORADO",31,25.56,"D"
"MARQUES WHITE","SMU",16,25.51,"D"
"RAMZAK FRUEAN","WASHINGTON",39,25.32,"D"
"ZEKE DURHAM-CAMPBELL","W VIRGINIA",31,25.05,"D"
"KYLER JORDAN","BAYLOR",17,25,"D"
"KEVIN O'CONNOR","DUKE",33,24.83,"D"
"ADEPOJU ADEBAWORE","OKLAHOMA",35,24.82,"D"
"MALAKI TA'ASE","IOWA STATE",28,24.81,"D"
"MICAH CARTER","LOUISVILLE",23,24.75,"D"
"JAQUEZ WILKES","AUBURN",16,24.74,"D"
"FAVOR BATE","BOSTON COL",18,24.24,"D"
"JORDAN RENAUD","OLE MISS",20,24.11,"D"
"ISAIAH NIXON","UCF",46,23.87,"D"
"TJ BUSH JR.","MINNESOTA",48,23.75,"D"
"ALEXANDER MCPHERSON","PENN STATE",24,23.52,"D"
"STEPHEN DALEY","INDIANA",19,23.33,"D"
"CARSON GENTLE","TENNESSEE",21,23.1,"D"
"DARIEN WHITAKER JR.","KANSAS ST",29,23.05,"D"
"NUSI TAUMOEPEAU","BYU",41,23.03,"D"
"ANTHONY SACCA","UCLA",17,23,"D"
"BRIAN ALLEN JR.","VANDERBILT",17,22.94,"D"
"KRIS JONES","BOSTON COL",42,22.89,"D"
"NAHSIR TAYLOR","MARYLAND",25,22.44,"D"
"TREY SMITH","PURDUE",26,22.12,"D"
"JAEDEN MOORE","PITTSBURGH",24,22.1,"D"
"DAMON WILSON II","MIAMI FL",17,21.43,"D"
"DREW COLLINS","S CAROLINA",15,21.25,"D"
"DAVID OMOPARIOLA","SYRACUSE",25,21.19,"D"
"DJ JACKSON JR.","OKLA STATE",18,21.18,"D"
"CHIDDI OBIAZOR","INDIANA",15,21.17,"D"
"ETHAN DAY","UTAH",42,20.78,"D"
"TYREESE FEARBRY","WISCONSIN",39,20.75,"D"
"THOMAS JOHNSON","CINCINNATI",19,20.5,"D"
"DYLAN CARPENTER","LSU",21,20.34,"D"
"IOSE EPENESA","IOWA",31,20.3,"D"
"ISAAC TERRELL","IOWA STATE",40,20.21,"D"
"JEROD SMITH II","LOUISVILLE",18,19.75,"F"
"JONATHAN MALDONADO","OLE MISS",24,19.52,"F"
"LANDON BARNES","OLE MISS",20,19.52,"F"
"CALEB HERRING","S CAROLINA",31,19.48,"F"
"KOFI ASARE","FLORIDA",18,19.27,"F"
"ZINA UMEOZULU","TEXAS",33,19.14,"F"
"DESEAN BROWN","OKLA STATE",16,19,"F"
"SAMUEL OKUNLOLA","VA TECH",17,18.8,"F"
"ALEX BRAY","KANSAS",18,18.79,"F"
"DAVID SANTIAGO","KANSAS",53,18.7,"F"
"DESMOND UMEOZULU","ALABAMA",19,18.67,"F"
"COOPER BLOMSTROM","ARIZONA",40,18.48,"F"
"ADAM KISSAYI","MINNESOTA",21,18.46,"F"
"HARPER HOLLOMAN","W VIRGINIA",34,18.25,"F"
"CHASE KENNEDY","ARIZONA",37,18.17,"F"
"BLAKE PURCHASE","OLE MISS",21,18.06,"F"
"JUSTIN HILL","ALABAMA",20,17.77,"F"
"TYSHON REED JR.","DUKE",42,17.73,"F"
"ROMAN PITRE","ARIZONA ST",37,17.6,"F"
"JOE BARNA","ILLINOIS",44,17.1,"F"
"DAKYUS BRINKLEY","KANSAS",18,17.09,"F"
"DANNY OKOYE","OKLAHOMA",24,17.05,"F"
"KHAMARI BROOKS","GEORGIA",16,16.97,"F"
"KEYSHAWN BURGOS","PURDUE",44,16.86,"F"
"LATREVEON MCCUTCHIN","HOUSTON",16,16.86,"F"
"AJ GREEN","LOUISVILLE",22,16.74,"F"
"TARVOS ALFORD","OHIO STATE",26,16.7,"F"
"DREW CAMPBELL","IOWA",22,16.48,"F"
"CADEN STORY","CLEMSON",21,15.93,"F"
"KAMRAN JAMES","FLORIDA",19,15.68,"F"
"LAKENDRICK JAMES","MISS STATE",22,15.47,"F"
"JAXON HOWARD","MINNESOTA",26,15.37,"F"
"CJ WOODFORK","TCU",15,15.28,"F"
"J'DAN BURNETT","RUTGERS",30,15.17,"F"
"DANIEL NDUKWE","INDIANA",18,14.52,"F"
"DARREN IKINNAGBON","GEORGIA",21,14.43,"F"
"KEAHNIST THOMPSON","MICH STATE",34,14.39,"F"
"AMONTRAE BRADFORD","GA TECH",18,14.25,"F"
"ANTHONY SMITH","MINNESOTA",58,14.16,"F"
"MICHEAL GARNER","WISCONSIN",23,14.14,"F"
"SINCERE EDWARDS","UCF",30,14.01,"F"
"KENDAL WALL","BYU",19,13.74,"F"
"RAMAR WILLIAMS","ARIZONA ST",19,13.4,"F"
"AMAREE WILLIAMS","MISS STATE",38,13.18,"F"
"AHMAD BREAUX","KENTUCKY",23,12.29,"F"
"DOMINIC LOLESIO","ARIZONA",24,11.83,"F"
"JAYDEN BRYANT","KANSAS ST",16,11.53,"F"
"KADE PIETRZAK","NEBRASKA",18,11.23,"F"
"AIDEN GOBAIRA","UCLA",32,11.01,"F"
"BRAYLAN SHELBY","USC",20,10.98,"F"
"DAVID AFOGHO","W VIRGINIA",30,10.91,"F"
"DARIEN MAYO","CLEMSON",30,10.81,"F"
"MALACHI DAVIS","RUTGERS",44,10.47,"F"
"MASON CARTER","VANDERBILT",18,9.8,"F"
"QUINTAVIUS JOHNSON","GEORGIA",23,9.74,"F"
"STEVEN SOLES JR.","ARKANSAS",32,9.13,"F"
"LORENZO COWAN","KENTUCKY",20,9.04,"F"
"BRAD SPENCE","TEXAS",28,8.94,"F"
"FARELL GNAGO","RUTGERS",19,8.8,"F"
"JUSTIN GREENE","GEORGIA",15,8.77,"F"
"KARTER MENZ","MINNESOTA",36,8.65,"F"
"KASH DILLON","UTAH",37,8.65,"F"
"KOBE SMITH","DUKE",27,8.6,"F"
"PATRICK BAUER","CINCINNATI",23,8.34,"F"
"JAYSON JENKINS","MISS STATE",25,8.21,"F"
"KAHMARI BROWN","IOWA",20,7.35,"F"
"KYLAN SALTER","COLORADO",28,6.74,"F"
"DEVON BAXTER","VIRGINIA",17,6.62,"F"
"EMERSON JOY","W VIRGINIA",29,5.75,"F"
"JAHKAI LANG","SMU",16,5.53,"F"
"TJ LINDSEY","PURDUE",22,4.94,"F"
"TYLER WALTON","WAKE",27,4.86,"F"
"CHASE BOND","NC STATE",17,3.99,"F"
"CHARLIE COLLINS","ARKANSAS",15,3.84,"F"
"QUA RUSSAW","OHIO STATE",36,3.66,"F"
"PAUL FITZGERALD","UTAH",39,3.46,"F"
"TAJE MCCOY","GA TECH",34,3.24,"F"
"DOMATA PEKO JR.","COLORADO",16,3.01,"F"
"LADAMION GUYTON","TEXAS TECH",31,2.98,"F"
"PRINCE WILLIAMS","ARIZONA",17,2.23,"F"
"ANSEL NEDORE","TEXAS TECH",15,0.93,"F"
"GAGE GOLDBERG","COLORADO",15,0.75,"F"
"BRIAN SIMMS III","CINCINNATI",25,0.04,"F"
"A.J. HOFFLER","GA TECH",38,0,"F"
