"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"CRAIG ROYAL JR.","TEXAS ST",88,44,2,58.41,"C+"
"CALEB DOBBS","E MICHIGAN",119,59.5,2,58.35,"C+"
"JORDAN LESSARD","COLO STATE",16,16,1,58.29,"C+"
"TYRELL RUSSELL","TOLEDO",79,39.5,2,58.19,"C+"
"TRACY HILL JR.","GA SOUTHRN",68,34,2,58.06,"C+"
"ERIC ADAMS","APP STATE",19,19,1,57.92,"C+"
"HYAJAH MILLER","TOLEDO",22,22,1,57.91,"C+"
"ALEX ELLIOTT","N DAK ST",24,24,1,57.83,"C+"
"DONMIEL ROGERS","E MICHIGAN",67,33.5,2,57.71,"C+"
"LARON DUES","JAMES MAD",21,21,1,57.65,"C+"
"ANTHONY RICHARD JR.","MEMPHIS",88,44,2,57.22,"C+"
"D'ANGELO MAYES","UTAH ST",123,61.5,2,57.01,"C+"
"KHALIL ANDERSON","MO STATE",16,16,1,56.94,"C+"
"ANTHONY BENFORD II","N TEXAS",30,30,1,56.84,"C+"
"MARLIN ODOM","TROY",15,15,1,56.74,"C+"
"TAI TERRELL","TROY",84,42,2,56.5,"C+"
"DARIUS JOHNSON JR.","GA STATE",25,25,1,56.42,"C+"
"DERRICK ROGERS","FAU",38,38,1,56.3,"C+"
"BRANDON CRUTCHFIELD","DOMINION",105,52.5,2,56.23,"C+"
"JABARI STRAIT","TROY",66,33,2,56.1,"C+"
"GABE ARAMBOLES","BALL ST",15,15,1,56.04,"C+"
"WILLARD FERRELL","W MICHIGAN",28,28,1,55.73,"C+"
"ZION JONES","NEVADA",98,49,2,55.68,"C+"
"DEYLEN PLATT","USF",17,17,1,55.48,"C+"
"NOAH MANGHAM","GA SOUTHRN",88,44,2,55.47,"C+"
"KYREN CONDOLL","RICE",72,36,2,55.38,"C+"
"SHEMAR WELCH","TROY",95,47.5,2,55.36,"C+"
"KIONTRE HARRIS","FRESNO ST",106,53,2,55.23,"C+"
"LAWRENCE BROWN JR.","UTSA",21,21,1,55.22,"C+"
"LATRISTAN THOMPSON","UTEP",42,21,2,55.21,"C+"
"PHILIPP DAVIS","MARSHALL",16,16,1,55.21,"C+"
"JORIAN HAYNES","DOMINION",17,17,1,55.14,"C+"
"JK JOHNSON","FAU",62,31,2,55,"C+"
"CAM'RON BARBER","W MICHIGAN",17,17,1,54.95,"C+"
"RJ LESTER JR.","UTSA",81,40.5,2,54.9,"C+"
"MALIQUE HARRELL","GA STATE",18,18,1,54.89,"C+"
"GIONNI MCBRIDE","MO STATE",16,16,1,54.87,"C+"
"DEMARIO BOOKHART","LA TECH",15,15,1,54.85,"C+"
"TONEY COLEMAN JR.","MIAMI OH",41,20.5,2,54.79,"C+"
"KOLBY PEAVY","SO MISS",15,15,1,54.74,"C+"
"COLE WATSON","LA TECH",21,21,1,54.72,"C+"
"RAY JAMES JR.","N DAK ST",42,42,1,54.4,"C+"
"CHASE USHER","CHARLOTTE",69,34.5,2,54.16,"C+"
"ELIAS MULLICAN","SACRAMENTO",51,25.5,2,54.01,"C+"
"JAKOBE CAMPBELL","NEW MEX ST",46,46,1,53.95,"C+"
"TONY-LOUIS NKUBA","UNLV",82,41,2,53.83,"C+"
"JASON HAGGERTY","MARSHALL",16,16,1,53.82,"C+"
"CHAMP LEWIS","SO MISS",92,46,2,53.66,"C+"
"MAURION ELEAM","LA LAFAYET",88,44,2,53.65,"C+"
"CAM JONES","TOLEDO",92,46,2,53.19,"C"
"BARRY DILLON","OHIO",120,60,2,53.1,"C"
"KALEB MARTIN","MIAMI OH",40,40,1,53.1,"C"
"AHLSTON WARE","FAU",55,27.5,2,52.97,"C"
"JAYDEN LEWIS","LA MONROE",108,54,2,52.88,"C"
"DAMILL BOSTIC JR.","COAST CAR",92,46,2,52.7,"C"
"CORDARIAN POWELL","TEXAS ST",62,31,2,52.69,"C"
"MALAKAI MURPHY","SO MISS",62,31,2,52.18,"C"
"KENDALL GRIFFIN","WYOMING",66,33,2,52.17,"C"
"JADEN MICKEY","BOISE ST",75,37.5,2,52.06,"C"
"ETHAN TOOKES","KENNESAW",15,15,1,51.81,"C"
"LATAJ WRIGHT","W KENTUCKY",63,31.5,2,51.79,"C"
"WARREN SMITH JR.","SACRAMENTO",36,36,1,51.78,"C"
"DJ VOLTZ","N DAK ST",44,22,2,51.52,"C"
"ASA LOCKS","TEMPLE",90,45,2,51.41,"C"
"JUSTIN WATTS","DOMINION",59,29.5,2,51.41,"C"
"ELIJAH HOPKINS","LIBERTY",80,40,2,51.38,"C"
"JERRICK HARPER","RICE",26,26,1,51.31,"C"
"MACHO STEVENSON","TULANE",45,22.5,2,46.41,"C-"
"JOSIAH CHARLES","NEW MEX ST",81,40.5,2,46.4,"C-"
"JAIR MURPHY","USF",85,42.5,2,46.33,"C-"
"CARSTEN MAMARIL","S DIEGO ST",34,34,1,46.22,"C-"
"JONATHAN AKINS","E CAROLINA",43,21.5,2,46.21,"C-"
"KALEB MILES","UTEP",28,28,1,46.09,"C-"
"WILL YATES","BALL ST",100,50,2,45.78,"C-"
"ADAM TAYLOR","SACRAMENTO",19,19,1,45.65,"C-"
"JASON HARDY","MIDDLE TN",57,28.5,2,45.59,"C-"
"JAYDEN JACKSON","GA SOUTHRN",52,26,2,45.43,"C-"
"BAILEY FLETCHER","RICE",37,18.5,2,45.34,"C-"
"MAKANA MEYER","HAWAII",25,25,1,45.09,"C-"
"ANGELO ROSS","E CAROLINA",97,48.5,2,44.98,"C-"
"AHAMAD CHAPMAN","UTSA",76,38,2,44.97,"C-"
"RONALD JACKSON JR.","OHIO",113,56.5,2,44.82,"C-"
"MYCHAL YHARBROUGH","MIAMI OH",40,40,1,44.56,"C-"
"ZACH CODY","RICE",35,17.5,2,44.56,"C-"
"JOSHUA SCOTT","NEVADA",64,64,1,44.52,"C-"
"ROMAN TILLMON","BOISE ST",15,15,1,44.25,"C-"
"DAMARIUS MCGHEE","FAU",48,48,1,44.08,"C-"
"JAY HARPER","LA MONROE",86,43,2,43.93,"C-"
"CJ CLINKSCALES JR.","CHARLOTTE",59,29.5,2,43.81,"C-"
"DARRELL SWEETING","UAB",99,49.5,2,43.77,"C-"
"ASHTON LEVELLS-MITCHELL","E CAROLINA",97,48.5,2,43.64,"C-"
"JAKOB GUDE","APP STATE",22,22,1,42.98,"C-"
"TJ SMITH","TULANE",53,26.5,2,42.98,"C-"
"JAQUISE ALEXANDER","DELAWARE",61,30.5,2,42.9,"C-"
"JONAH MARTINEZ","SO MISS",17,17,1,42.73,"C-"
"JUSTIN CONTENT","UTEP",70,35,2,42.64,"C-"
"MARKIE GRANT","UTAH ST",111,55.5,2,42.28,"C-"
"CALEB PRESLEY","COLO STATE",103,51.5,2,42.1,"C-"
"NICK BELL","NAVY",44,22,2,42.02,"C-"
"JAMAL OLFORD","JAMES MAD",16,16,1,41.97,"C-"
"AIDAN SINGLETON","MIDDLE TN",61,30.5,2,41.94,"C-"
"KHALIL CONLEY","APP STATE",95,47.5,2,41.82,"C-"
"ASAAD CHAPMAN","UTSA",68,34,2,41.81,"C-"
"CHAUNCEY LOGAN JR.","MEMPHIS",115,57.5,2,41.52,"C-"
"DAMYRION DARBY","S ALABAMA",56,28,2,41.5,"C-"
"ZY JACKSON","LA MONROE",56,56,1,40.42,"C-"
"BJ ALLEN JR.","N TEXAS",54,27,2,40.37,"C-"
"KYE STOKES","UTAH ST",15,15,1,40.22,"C-"
"TRENT GUMMER","DELAWARE",24,24,1,40.01,"C-"
"XAVION GRIFFIN","W KENTUCKY",84,42,2,39.75,"D+"
"DAVION PRITCHARD","KENT STATE",24,24,1,39.49,"D+"
"JAYLEN POLLARD","W KENTUCKY",32,32,1,39.38,"D+"
"CHARLES MCCARTHERENS","MARSHALL",73,36.5,2,39.16,"D+"
"LOYALL MOUZON","FRESNO ST",106,53,2,38.86,"D+"
"DRAVON WILSON","SM HOUSTON",67,33.5,2,38.79,"D+"
"BRAYDEN HALL","MARSHALL",64,32,2,38.73,"D+"
"KAI RAPOLLA","WASH STATE",103,51.5,2,38.65,"D+"
"DJ KELLY","JAMES MAD",34,34,1,37.31,"D+"
"ANGELO STOCKSTILL","KENT STATE",88,44,2,37.17,"D+"
"MALIK GANAWAY","MO STATE",21,21,1,37.02,"D+"
"A'TIQ MUHAMMAD","KENT STATE",91,45.5,2,36.98,"D+"
"DEREK FIELDS","BALL ST",91,45.5,2,36.75,"D+"
"MALIKAI NICHOLS","SACRAMENTO",16,16,1,36.61,"D+"
"JELANI WHITMORE","S DIEGO ST",75,37.5,2,36.32,"D+"
"TERENCE THOMAS","AKRON",56,28,2,36.2,"D+"
"JOEL KPASSOU","MO STATE",108,54,2,35.79,"D+"
"KODY JONES","KENNESAW",44,44,1,35.51,"D+"
"SEAN MARTIN","NAVY",68,68,1,35.49,"D+"
"JAMEEL CROFT JR.","CHARLOTTE",107,53.5,2,35.41,"D+"
"CAIDEN NEWSOME","AKRON",66,33,2,35.34,"D+"
"KENDALL BANNISTER","OHIO",145,72.5,2,35.34,"D+"
"ARMONI RUE","LA MONROE",72,36,2,34.25,"D+"
"AZIR LEE","DELAWARE",15,15,1,33.35,"D+"
"JAYLEN ALLEN","UNLV",27,27,1,32.65,"D"
"TRULY BELL III","FRESNO ST",36,18,2,32.26,"D"
"ISAIAH HOUI","OREGON ST",22,22,1,29.1,"D"
"NAKEEL LAWRENCE","TEMPLE",43,21.5,2,28.86,"D"
"CAMEREN JENKINS","N TEXAS",45,45,1,28.51,"D"
"LAWRENCE JOHNSON","FIU",26,26,1,28.18,"D"
"ISAIAH BUXTON","S JOSE ST",17,17,1,26.53,"D-"
"TY WILLIAMS","C MICHIGAN",26,26,1,17,"F"
"TREY GLASPER","OREGON ST",35,35,1,16.43,"F"
"CHASE CANADA","N TEXAS",24,24,1,0,"F"
