"Name","Team","Jersey.Number.x","Position","Season","Conference.x","Rush.Grade","Key.Plays.x","Attempts","Rush.Yards","Yards.per.Attempt","Rush.Touchdowns","First.Down.Runs","Fumbles.x","Fumbles.Lost.x","Missed.Tackles.on.Runs","Yards.before.Contact","Yards.before.Contact.per.Attempt","Yards.after.Contact","Yards.after.Contract.per.Attempt","Scrambles","First.down.or.Touchdown.percentage","Missed.Tackles.forced.per.Attempt","Explosive.Runs","Change.of.direction.percentage","Team.Name","Jersey.Number.y","Conference.y","Receiving.Grade","Key.Plays.y","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles.y","Fumbles.Lost.y","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference","Conference_Level","Offensive.Snaps","Composite_Score","Player_Grade"
"QUINTON JACKSON","RICE",10,"HB",2026,"The American",77.4,7,9,54,6,1,2,0,0,2,28,3.1,26,2.9,0,0.222,0.22,1,0,"RICE",10,"The American",70.8,1,4,0,2,2,13,6.5,1,1,0,0,0,2,0,0,20,10,10,0,3.25,-3.5,0,0,"100%","0.00%","0.00%",133.3,0.5,0.5,0,"100%","The American","G5",32,39.57,"D"
"DENNIS MURRAY JR.","GA STATE",0,"HB",2026,"Sun Belt",67,4,7,34,4.9,1,2,0,0,1,7,1,27,3.9,0,0.286,0.14,1,0.143,"GA STATE",0,"Sun Belt",89.6,2,10,0,3,2,50,25,1,2,0,0,0,2,0,0,28,14,12,0,5,8.3,2,1,"100%","0.00%","0.00%",149.3,0,0.3,0.333,"66.70%","Sun Belt","G5",20,38.83,"D"
"LEONARD FARROW","FAU",5,"HB",2026,"The American",74.8,7,10,53,5.3,0,3,0,0,4,23,2.3,30,3,0,0.3,0.4,1,0.1,"FAU",5,"The American",68.3,1,9,0,2,2,14,7,0,1,0,0,0,2,0,0,15,7.5,1,0,1.56,-0.5,0,0,"100%","0.00%","0.00%",95.8,0,0.222,0,"100%","The American","G5",19,38.63,"D"
"MESSIAH BURCH","BUFFALO",4,"HB",2026,"MAC",83,6,8,74,9.3,0,1,0,0,2,21,2.6,53,6.6,0,0.125,0.25,1,0.125,"BUFFALO",4,"MAC",55.5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,"0.00%","0.00%","0.00%",39.6,0.143,0.143,0,"0.00%","MAC","G5",25,36.05,"D"
"TRAE'VON DUNBAR","S ALABAMA",21,"HB",2026,"Sun Belt",72.1,8,13,60,4.6,1,5,0,0,3,13,1,47,3.6,0,0.385,0.23,1,0.077,"S ALABAMA",21,"Sun Belt",56.1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",19,36.02,"D"
"CARSON MORGAN","RICE",30,"HB",2026,"The American",76,6,7,59,8.4,0,4,0,0,3,16,2.3,43,6.1,0,0.571,0.43,3,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,0,NA,"The American","G5",NA,35.82,"D"
"GAVIN GRIFFIN","TROY",0,"HB",2026,"Sun Belt",70.3,6,16,81,5.1,0,3,0,0,3,36,2.3,45,2.8,0,0.188,0.19,3,0,"TROY",0,"Sun Belt",55.3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",33,35.6,"D"
"DYLONE BROOKS","LA TECH",26,"HB",2026,"Sun Belt",83.1,4,6,48,8,1,1,0,0,3,-7,-1.2,55,9.2,0,0.167,0.5,1,0.167,"LA TECH",26,"Sun Belt",56.2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",NA,35.58,"D"
"JA'QUEZ CROSS","APP STATE",11,"HB",2026,"Sun Belt",64.1,3,7,66,9.4,0,2,0,0,1,49,7,17,2.4,0,0.286,0.14,2,0,"APP STATE",11,"Sun Belt",67.8,2,10,0,2,2,18,9,0,1,0,0,0,2,0,0,19,9.5,5,0,1.8,-0.5,1,0,"100%","0.00%","0.00%",104.2,0,0.2,0,"100%","Sun Belt","G5",21,35.08,"D"
"SAMUEL HARRIS","WYOMING",1,"HB",2026,"MWC",57.9,6,17,69,4.1,0,5,0,0,2,28,1.6,41,2.4,0,0.294,0.12,1,0.059,"WYOMING",1,"MWC",54.9,2,13,1,2,1,2,2,0,0,0,0,0,1,0,0,5,5,3,0,0.15,12.5,0,0,"100%","0.00%","0.00%",56.3,0,0.154,0.5,"50.00%","MWC","G5",34,34.02,"D"
"JASON COLLINS JR.","USF",2,"HB",2026,"The American",66.4,8,17,59,3.5,0,5,0,0,3,17,1,42,2.5,0,0.294,0.18,2,0.176,"USF",2,"The American",55.3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","The American","G5",33,33.18,"D"
"DURELL ROBINSON","COLO STATE",11,"HB",2026,"Pac-12",74.2,10,12,52,4.3,0,5,0,0,2,7,0.6,45,3.8,0,0.417,0.17,1,0.083,"COLO STATE",11,"Pac-12",56.3,2,16,0,1,1,3,3,0,0,0,0,0,1,0,0,2,2,0,0,0.19,1,0,0,"100%","0.00%","0.00%",79.2,0,0.063,0,"100%","Pac-12","G5",35,33.05,"D"
"SCOTTRE HUMPHREY","NEW MEXICO",22,"HB",2026,"MWC",56.4,7,14,59,4.2,1,3,1,0,4,22,1.6,37,2.6,0,0.214,0.29,1,0.071,"NEW MEXICO",22,"MWC",55.4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","MWC","G5",32,31.68,"D"
"KAM DAVIS","LIBERTY",4,"HB",2026,"C-USA",67.7,8,16,51,3.2,0,6,0,0,2,11,0.7,40,2.5,0,0.375,0.13,0,0.125,"LIBERTY",4,"C-USA",62.5,0,5,0,1,1,2,2,0,0,0,0,0,1,0,0,4,4,2,0,0.4,-2,0,0,"100%","0.00%","0.00%",79.2,0,0.2,0,"100%","C-USA","G5",27,31.57,"D"
"D.J. CROWTHER","USF",5,"HB",2026,"The American",63.6,6,14,42,3,1,3,0,0,3,12,0.9,30,2.1,0,0.214,0.21,2,0.357,"USF",5,"The American",56.2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","The American","G5",24,31.45,"D"
"MEL BROWN","COLO STATE",1,"HB",2026,"Pac-12",66.3,3,8,57,7.1,0,2,0,0,1,8,1,49,6.1,0,0.25,0.13,2,0,"COLO STATE",1,"Pac-12",70.3,1,12,1,2,2,7,3.5,0,1,0,0,0,2,0,0,14,7,6,0,0.58,-3.5,0,1,"100%","0.00%","0.00%",81.3,0.083,0.167,0,"100%","Pac-12","G5",26,31.05,"D"
"SIRE GAINES","BOISE ST",26,"HB",2026,"Pac-12",61.9,4,11,39,3.5,0,3,0,0,1,13,1.2,26,2.4,0,0.273,0.09,0,0,"BOISE ST",26,"Pac-12",80.9,1,14,0,2,2,44,22,1,1,0,0,0,2,0,0,50,25,35,0,3.14,-3,1,3,"100%","0.00%","0.00%",158.3,0,0.143,0,"100%","Pac-12","G5",31,30.97,"D"
"GEORGE PETTAWAY","JAMES MAD",6,"HB",2026,"Sun Belt",62.9,7,15,47,3.1,1,3,0,0,4,11,0.7,36,2.4,0,0.2,0.27,0,0.2,"JAMES MAD",6,"Sun Belt",28.7,2,20,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,-2,0,0,"0.00%","100%","0.00%",39.6,0.05,0.1,0,"0.00%","Sun Belt","G5",45,29.95,"D"
"DAVIAN JACKSON","TEXAS ST",6,"HB",2026,"Pac-12",66.4,4,7,29,4.1,1,3,0,0,1,3,0.4,26,3.7,0,0.429,0.14,1,0,"TEXAS ST",6,"Pac-12",65.8,1,9,0,1,1,24,24,0,1,0,0,0,1,0,0,19,19,4,0,2.67,5,1,0,"100%","0.00%","0.00%",118.8,0,0.111,0,"100%","Pac-12","G5",20,29.59,"D"
"KIEFER SIBLEY","NEW MEXICO",21,"HB",2026,"MWC",67.8,3,8,45,5.6,0,2,0,0,2,24,3,21,2.6,0,0.25,0.25,2,0,"NEW MEXICO",21,"MWC",82.9,1,20,0,1,1,3,3,0,1,0,0,0,1,0,0,9,9,7,0,0.15,-6,0,2,"100%","0.00%","0.00%",79.2,0.05,0.05,0,"100%","MWC","G5",35,28.59,"D"
"ANDREW BURNETTE","LA TECH",1,"HB",2026,"Sun Belt",76.9,4,7,34,4.9,0,2,0,0,4,4,0.6,30,4.3,0,0.286,0.57,1,0.143,"LA TECH",1,"Sun Belt",58.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",NA,28.25,"D"
"KY WOODS","NEVADA",25,"HB",2026,"MWC",65.4,3,6,38,6.3,0,1,0,0,5,13,2.2,25,4.2,0,0.167,0.83,1,0,"NEVADA",25,"MWC",58.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","MWC","G5",17,26.92,"D"
"BRANDON HIGH JR.","UTSA",10,"HB",2026,"The American",73.4,6,8,45,5.6,0,3,0,0,1,17,2.1,28,3.5,0,0.375,0.13,1,0.25,"UTSA",10,"The American",56.2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","The American","G5",16,26.64,"D"
"TAEO TODD","GA SOUTHRN",35,"HB",2026,"Sun Belt",76.6,4,6,35,5.8,0,1,0,0,0,10,1.7,25,4.2,0,0.167,0,1,0,"GA SOUTHRN",35,"Sun Belt",92.1,1,7,0,1,1,24,24,0,1,0,0,0,1,0,0,25,25,20,0,3.43,-1,1,1,"100%","0.00%","0.00%",118.8,0.143,0.143,0,"100%","Sun Belt","G5",NA,26.48,"D"
"CHANCE WILLIAMS","CHARLOTTE",7,"HB",2026,"The American",66.6,5,11,42,3.8,0,2,0,0,1,10,0.9,32,2.9,0,0.182,0.09,1,0,"CHARLOTTE",7,"The American",72,5,23,0,5,4,27,6.8,0,1,0,0,0,4,0,0,42,10.5,24,0,1.17,-2.6,1,5,"100%","0.00%","0.00%",49.6,0,0.217,0,"80.00%","The American","G5",38,26.29,"D"
"ALTON MCCASKILL","SM HOUSTON",22,"HB",2026,"C-USA",59.3,4,13,51,3.9,0,4,0,0,2,19,1.5,32,2.5,0,0.308,0.15,1,0,"SM HOUSTON",22,"C-USA",40.9,2,19,0,3,2,2,1,0,0,1,0,0,3,0,0,9,4.5,3,0,0.11,-3.7,0,0,"66.70%","33.30%","0.00%",70.1,0,0.158,0,"66.70%","C-USA","G5",42,25.72,"D"
"BRENDON HAYGOOD","N TEXAS",29,"HB",2026,"The American",65.8,2,6,28,4.7,0,1,0,0,2,2,0.3,26,4.3,0,0.167,0.33,1,0.333,"N TEXAS",29,"The American",60.8,0,5,0,1,1,3,3,0,0,0,0,0,1,0,0,4,4,1,0,0.6,-1,0,1,"100%","0.00%","0.00%",79.2,0.2,0.2,0,"100%","The American","G5",NA,25.17,"D"
"LANDAN BROWN","SM HOUSTON",10,"HB",2026,"C-USA",61.8,3,6,23,3.8,0,1,0,0,2,-11,-1.8,34,5.7,0,0.167,0.33,1,0.167,"SM HOUSTON",10,"C-USA",65.4,1,22,2,4,4,31,7.8,0,1,0,0,0,4,0,0,40,10,6,0,1.41,-2.3,0,0,"100%","0.00%","0.00%",99,0,0.182,0,"100%","C-USA","G5",32,25.05,"D"
"SEAN PATRICK","AKRON",13,"HB",2026,"MAC",60.1,3,8,33,4.1,0,3,0,0,2,13,1.6,20,2.5,0,0.375,0.25,0,0.125,"AKRON",13,"MAC",63.8,1,9,0,2,2,11,5.5,0,0,0,0,0,2,0,0,17,8.5,6,0,1.22,-3,0,0,"100%","0.00%","0.00%",89.6,0,0.222,0,"100%","MAC","G5",26,24.65,"D"
"DYLAN RILEY","BOISE ST",0,"HB",2026,"Pac-12",66.3,7,18,53,2.9,0,2,0,0,2,16,0.9,37,2.1,0,0.111,0.11,0,0,"BOISE ST",0,"Pac-12",55.3,0,18,2,3,1,5,5,0,0,0,0,0,2,0,0,2,2,2,0,0.28,-0.7,0,0,"50.00%","0.00%","0.00%",42.4,0,0.167,0,"33.30%","Pac-12","G5",40,24.6,"D"
"DE'CARLOS YOUNG","TEMPLE",21,"HB",2026,"The American",77.9,4,6,21,3.5,0,3,0,0,2,4,0.7,17,2.8,0,0.5,0.33,1,0.333,"TEMPLE",21,"The American",55.5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","The American","G5",18,24.56,"D"
"JORDAN LOVETT","TROY",1,"HB",2026,"Sun Belt",67,6,9,34,3.8,0,2,0,0,4,11,1.2,23,2.6,0,0.222,0.44,1,0.111,"TROY",1,"Sun Belt",56.3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",20,24.2,"D"
"TREQUAN JONES","TULSA",3,"HB",2026,"The American",72.1,4,7,35,5,0,0,0,0,4,3,0.4,32,4.6,0,0,0.57,0,0,"TULSA",3,"The American",60.7,0,8,0,1,1,1,1,0,0,0,0,0,1,0,0,5,5,0,0,0.13,-4,0,0,"100%","0.00%","0.00%",79.2,0,0.125,0,"100%","The American","G5",16,24.11,"D"
"AUSTYN DENDY","BOWL GREEN",1,"HB",2026,"MAC",57.8,7,15,54,3.6,1,3,1,1,0,21,1.4,33,2.2,0,0.2,0,1,0.133,"BOWL GREEN",1,"MAC",28,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,"0.00%","100%","0.00%",39.6,0,0.5,0,"0.00%","MAC","G5",22,24.05,"D"
"ETHAN ERVIN","FAU",21,"HB",2026,"The American",66.9,7,16,50,3.1,1,4,0,0,0,16,1,34,2.1,0,0.25,0,1,0,"FAU",21,"The American",53,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","The American","G5",35,23.72,"D"
"JAYLEN JENKINS","TEXAS ST",5,"HB",2026,"Pac-12",68.4,3,6,34,5.7,0,2,0,0,2,13,2.2,21,3.5,0,0.333,0.33,1,0,"TEXAS ST",5,"Pac-12",62.9,1,4,0,1,1,-2,-2,0,0,0,0,0,1,0,0,4,4,1,0,-0.5,-6,0,1,"100%","0.00%","0.00%",79.2,0,0.25,0,"100%","Pac-12","G5",NA,23.7,"D"
"SITANI MIKAELE","HAWAII",26,"HB",2026,"MWC",65.4,4,9,39,4.3,0,3,0,0,1,13,1.4,26,2.9,0,0.333,0.11,2,0.222,"HAWAII",26,"MWC",54,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","MWC","G5",27,23.14,"D"
"TERRANCE SHELTON JR.","BUFFALO",25,"HB",2026,"MAC",63.8,5,14,46,3.3,0,1,0,0,2,15,1.1,31,2.2,0,0.071,0.14,0,0,"BUFFALO",25,"MAC",56.2,1,30,1,3,3,11,3.7,0,0,0,0,0,3,0,0,14,4.7,3,0,0.37,-1,0,0,"100%","0.00%","0.00%",81.9,0.033,0.1,0,"100%","MAC","G5",60,22.94,"D"
"AJ NEWBERRY","OREGON ST",23,"HB",2026,"Pac-12",54.4,1,7,17,2.4,1,1,0,0,0,6,0.9,11,1.6,0,0.143,0,0,0.571,"OREGON ST",23,"Pac-12",49.9,3,19,0,4,2,29,14.5,0,2,1,0,0,3,0,0,28,14,1,0,1.53,2,1,0,"66.70%","33.30%","0.00%",74,0,0.211,0,"50.00%","Pac-12","G5",32,22.3,"D"
"DERRICK JAMESON","LA MONROE",3,"HB",2026,"Sun Belt",54.4,2,8,18,2.3,0,0,0,0,1,4,0.5,14,1.8,0,0,0.13,0,0.25,"LA MONROE",3,"Sun Belt",65.5,1,7,0,2,1,40,40,1,1,0,0,0,1,0,0,42,42,29,0,5.71,-3.5,1,1,"100%","0.00%","0.00%",135.4,0.143,0.286,0,"50.00%","Sun Belt","G5",21,22.25,"D"
"DEVIN ROCHE","DOMINION",3,"HB",2026,"Sun Belt",62.7,6,13,45,3.5,0,2,0,0,2,20,1.5,25,1.9,0,0.154,0.15,1,0.154,"DOMINION",3,"Sun Belt",55.1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",30,22,"D"
"JOHNNIE DANIELS","TULANE",6,"HB",2026,"The American",75,5,7,22,3.1,0,2,0,0,3,7,1,15,2.1,0,0.286,0.43,0,0,"TULANE",6,"The American",66.4,1,12,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,-1,-4,0,0,1,0,1,"100%","0.00%","0.00%",79.2,0,0.083,0,"100%","The American","G5",27,21.89,"D"
"JORDAN GANT","AKRON",1,"HB",2026,"MAC",57.7,5,8,15,1.9,0,1,1,1,4,-13,-1.6,28,3.5,0,0.125,0.5,0,0.5,"AKRON",1,"MAC",32.6,1,11,0,2,1,5,5,0,0,1,0,0,2,0,0,5,5,2,0,0.45,-3,0,0,"50.00%","50.00%","0.00%",56.3,0,0.182,0,"50.00%","MAC","G5",33,21.53,"D"
"TORRANCE BURGESS JR.","TEXAS ST",4,"HB",2026,"Pac-12",58.1,5,12,34,2.8,0,1,0,0,4,1,0.1,33,2.8,0,0.083,0.33,1,0.167,"TEXAS ST",4,"Pac-12",54.7,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Pac-12","G5",23,21.35,"D"
"ANTHONY CARRIE","FIU",1,"HB",2026,"C-USA",64,3,10,31,3.1,0,2,0,0,2,8,0.8,23,2.3,0,0.2,0.2,1,0.2,"FIU",1,"C-USA",53.2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,"0.00%","0.00%","0.00%",39.6,0,0.043,0,"0.00%","C-USA","G5",36,20.31,"D"
"DUNCAN BRUNE","OHIO",6,"HB",2026,"MAC",67.5,4,9,32,3.6,0,1,0,0,3,6,0.7,26,2.9,0,0.111,0.33,0,0.111,"OHIO",6,"MAC",54.3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","MAC","G5",36,19.18,"F"
"ASHTON GRAY","E CAROLINA",3,"HB",2026,"The American",64.9,4,6,17,2.8,0,0,0,0,4,-8,-1.3,25,4.2,0,0,0.67,0,0.333,"E CAROLINA",3,"The American",54.7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","The American","G5",18,18.92,"F"
"BRYSON ROLAND","LA MONROE",25,"HB",2026,"Sun Belt",57,2,12,42,3.5,0,2,0,0,1,18,1.5,24,2,0,0.167,0.08,1,0,"LA MONROE",25,"Sun Belt",54.4,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"0.00%","0.00%","0.00%",39.6,0,0.1,0,"0.00%","Sun Belt","G5",27,18.89,"F"
"JA'VARIEN SALTER","DOMINION",26,"HB",2026,"Sun Belt",64.1,3,8,42,5.3,0,2,0,0,1,20,2.5,22,2.8,0,0.25,0.13,1,0,"DOMINION",26,"Sun Belt",60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",NA,18.88,"F"
"JEVON EDWARDS","COAST CAR",20,"HB",2026,"Sun Belt",65,4,10,20,2,0,2,0,0,2,-8,-0.8,28,2.8,0,0.2,0.2,0,0.1,"COAST CAR",20,"Sun Belt",58.5,0,8,0,1,1,8,8,0,0,0,0,0,1,0,0,13,13,2,0,1,-5,0,0,"100%","0.00%","0.00%",100,0,0.125,0,"100%","Sun Belt","G5",28,18.83,"F"
"ANTHONY REAGAN JR.","LA LAFAYET",22,"HB",2026,"Sun Belt",63.4,3,8,37,4.6,1,2,0,0,0,22,2.8,15,1.9,0,0.25,0,2,0,"LA LAFAYET",22,"Sun Belt",56.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",NA,18.74,"F"
"KOURDEY GLASS","OREGON ST",25,"HB",2026,"Pac-12",63.6,2,7,24,3.4,0,1,0,0,0,6,0.9,18,2.6,0,0.143,0,0,0.286,"OREGON ST",25,"Pac-12",61.9,2,17,0,3,3,15,5,0,1,0,0,0,3,0,0,11,3.7,2,0,0.88,1.3,0,0,"100%","0.00%","0.00%",87.5,0,0.176,0,"100%","Pac-12","G5",29,18.69,"F"
"LE'KAMREN MEADOWS","W KENTUCKY",22,"HB",2026,"C-USA",62.3,3,8,43,5.4,0,2,0,0,0,19,2.4,24,3,0,0.25,0,1,0.125,"W KENTUCKY",22,"C-USA",60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","C-USA","G5",NA,18.43,"F"
"DALLAN HAYDEN","MEMPHIS",7,"HB",2026,"The American",70.3,2,6,33,5.5,0,1,0,0,1,12,2,21,3.5,0,0.167,0.17,1,0,"MEMPHIS",7,"The American",58.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","The American","G5",NA,16.75,"F"
"MASON KING","KENT STATE",0,"HB",2026,"MAC",66.9,4,8,26,3.3,0,1,0,0,0,5,0.6,21,2.6,0,0.125,0,0,0,"KENT STATE",0,"MAC",73,1,5,0,1,1,9,9,0,1,0,0,0,1,0,0,14,14,2,0,1.8,-5,0,0,"100%","0.00%","0.00%",104.2,0,0.2,0,"100%","MAC","G5",15,15.8,"F"
"JO SILVER","DELAWARE",27,"HB",2026,"C-USA",61,2,6,19,3.2,0,1,0,0,1,9,1.5,10,1.7,0,0.167,0.17,1,0.333,"DELAWARE",27,"C-USA",37.4,1,12,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0,0,"0.00%","100%","50.00%",39.6,0.083,0.167,0,"0.00%","C-USA","G5",26,15.48,"F"
"JAHEIM MERRIWEATHER","TROY",3,"HB",2026,"Sun Belt",62.1,2,7,25,3.6,0,1,0,0,0,13,1.9,12,1.7,0,0.143,0,1,0.286,"TROY",3,"Sun Belt",56.6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Sun Belt","G5",15,13.26,"F"
