"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Amari Pryear","HAMPTON",24,24,1,36.17,"D+"
"Jakyre Henley","LAFAYETTE",31,31,2,36.12,"D+"
"Ja'briel Mace","VILLANOVA",54,27,2,36.03,"D+"
"Ernest Temple","ALCORN ST",17,17,2,35.64,"D+"
"Damashja Harris","INCAR WORD",0,NA,1,35.5,"D+"
"Mason Hackett","DAYTON",0,NA,1,35.4,"D+"
"Galamama Mulbah","MERRIMACK",34,17,2,35.22,"D+"
"Sam Manna","BUTLER",0,NA,1,35.18,"D+"
"Griffin Broderick","N DAKOTA",0,NA,1,35.15,"D+"
"Adrian Cormier","GARD-WEBB",51,25.5,2,34.93,"D+"
"Clay Ash","GEORGETOWN",33,33,1,34.76,"D+"
"Isaac Stopke","CENT CT ST",24,24,1,34.65,"D+"
"Jameir Gamble","MERCYHURST",51,25.5,2,34.65,"D+"
"Niall Raby","PORTLAND",22,22,1,34.64,"D+"
"Michael Dellumo","BUTLER",22,22,2,34.61,"D+"
"Nicholas Yanchuk","SACR HEART",10,10,1,34.39,"D+"
"Noah Triplett","LNDNWD",19,19,1,34.31,"D+"
"Nathan Gray","LIUSHAR",68,34,2,34.21,"D+"
"Colson Coon","MONTANA ST",20,20,1,33.98,"D+"
"Camury Reid","SO UTAH",33,33,1,33.84,"D+"
"MJ Flowers","TENN TECH",32,32,2,33.83,"D+"
"Colton Brunell","N DAKOTA",0,NA,1,33.79,"D+"
"Isaiah Ragland","VILLANOVA",51,25.5,2,33.69,"D+"
"Robert Freeman IV","IDAHO ST",35,35,1,33.61,"D+"
"Malik Dotson","E WASHGTON",61,30.5,2,33.17,"D"
"Jaylen Middleton","HOUCHR",17,17,1,33.16,"D"
"Ashton Ashford","ALABAMA ST",9,9,1,33.09,"D"
"Chase Gillespie","FL A&M",68,34,2,32.45,"D"
"Deuce Young","GARD-WEBB",17,17,1,32.33,"D"
"Andrew Ransome","WAGNER",13,13,1,32.28,"D"
"Jareese Howard","ALABAMA ST",14,14,1,32.01,"D"
"Zuberi Mobley","BETH COOK",20,20,1,31.86,"D"
"OJ Ross","BRYANT",52,26,2,31.85,"D"
"Dan Frederick","ELON",15,15,1,31.78,"D"
"Christian Monfort","W GEORGIA",15,15,1,31.68,"D"
"Champ Davis","SOUTHERN U",14,14,1,31.34,"D"
"Terrence Campbell","RHODE ISLD",44,22,2,30.81,"D"
"Michael Dempsey","STETSON",2,2,1,30.42,"D"
"Avery Knight","W ILLINOIS",18,18,1,30.35,"D"
"Dorian Harris","MORGAN ST",14,14,1,27.43,"D"
"Joshua Tate","ALCORN ST",12,12,1,27.28,"D"
"Parker Jenkins","LAMAR",37,18.5,2,27.28,"D"
"Kaden Amigon-Suiter","N IOWA",14,14,1,27.1,"D"
"Ravon Moore","NORFOLK",22,22,1,26.74,"D"
"Xavier Goulbourne","ROB MORRIS",16,16,1,26.42,"D-"
"Davon Smith Jr.","CENT CT ST",12,12,1,26.41,"D-"
"Jordan Bennett","BRYANT",13,13,1,26.01,"D-"
"Hakeem Watters","CHARLES SO",11,11,2,25.83,"D-"
"Carter James","MS VLY ST",21,21,1,25.7,"D-"
"Jake Croce","HOLY CROSS",14,14,1,25.63,"D-"
"CJ Nettles","FURMAN",18,18,1,25.41,"D-"
"Tyler Arrington","JACKSON ST",0,NA,1,25.18,"D-"
"Zalan Bennett","JACKSON ST",0,NA,1,25.18,"D-"
"Shawn Solomon Jr.","DUQUESNE",16,16,1,25.07,"D-"
"Brodey Berg","DAVIDSON",0,NA,1,24.95,"D-"
"Yohan-Li Louis","FORDHAM",35,17.5,2,24.9,"D-"
"Tyren Buggs","E ILLINOIS",14,14,1,24.87,"D-"
"Joseph Koch","STTHOM",0,NA,1,24.76,"D-"
"Jamal Hailey","FL A&M",26,26,1,24.73,"D-"
"Koven Smith","LAFAYETTE",17,17,1,24.72,"D-"
"Michael Rumoro","VALPO",21,21,1,24.69,"D-"
"Justin Montgomery","W GEORGIA",18,18,1,24.61,"D-"
"Luke Hansen","DAYTON",0,NA,1,24.58,"D-"
"Jayden Sumpter","GEORGETOWN",16,16,1,24.49,"D-"
"Rovaughn Banks Jr.","ABILENE CH",29,29,1,24.32,"D-"
"Ty Stauffer","BUCKNELL",37,37,2,24,"D-"
"Emari Matthews","JACKSON ST",0,NA,1,23.94,"D-"
"Chris McMillian","N ALABAMA",21,21,1,23.92,"D-"
"Gabriel Abel","STTHOM",0,NA,2,23.86,"D-"
"Damonte Bias","IDAHO",31,31,1,23.83,"D-"
"Caleb Naumann","COLGATE",8,8,1,23.73,"D-"
"Norman Taylor","MS VLY ST",0,NA,1,23.7,"D-"
"Christian Collins","N IOWA",24,24,2,23.2,"D-"
"Lincoln Cardillo","MARIST",0,NA,2,23.17,"D-"
"Barrett Fallon","FORDHAM",6,6,1,23.07,"D-"
"Noah Long","STTHOM",0,NA,2,22.73,"D-"
"Tre' Hartwell","CHISTA",13,13,1,22.73,"D-"
"Kemarrion Battles","TOWSON",45,22.5,2,22.24,"D-"
"Marcus Harris II","TENN TECH",12,12,1,22.19,"D-"
"Zion Dobson","NC CENT",1,1,2,22.17,"D-"
"Elijah Harris","HOUCHR",14,14,1,22,"D-"
