"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"LANCE HEARD","KENTUCKY",178,59.3333333333333,3,57.92,"C+"
"BEN TAYLOR-WHITFIELD","TCU",125,62.5,2,57.89,"C+"
"GRANT SEAGREN","NWESTERN",129,64.5,2,57.66,"C+"
"KODI GREENE","WASHINGTON",190,63.3333333333333,3,57.65,"C+"
"EMEKA UGORJI","FLORIDA",167,55.6666666666667,3,57.54,"C+"
"JACQAWN MCROY","N CAROLINA",111,55.5,2,57.47,"C+"
"JAKHEEM SHUMPERT-PERKINS","MISS STATE",196,65.3333333333333,3,57.47,"C+"
"MILES MCVAY","MISS STATE",155,51.6666666666667,3,57.44,"C+"
"JAKE TAYLOR","IOWA STATE",136,45.3333333333333,3,57.16,"C+"
"OLAUS ALINEN","KENTUCKY",123,61.5,2,57.03,"C+"
"HALL SCHMIDT","UCLA",192,64,3,56.67,"C+"
"LANCE ROBINSON","LOUISVILLE",191,63.6666666666667,3,56.55,"C+"
"GUNNAR GOTTULA","NEBRASKA",177,59,3,56.15,"C+"
"TYREE ADAMS","TEXAS A&M",202,67.3333333333333,3,55.63,"C+"
"MALACHI CARNEY","GA TECH",182,60.6666666666667,3,54.87,"C+"
"NUKU MAFI","PURDUE",206,68.6666666666667,3,54.62,"C+"
"JUSTIN TERRY","VA TECH",119,59.5,2,54.36,"C+"
"FOX CRADER","OREGON",164,54.6666666666667,3,54.29,"C+"
"ANDREW SPRAGUE","MICHIGAN",115,57.5,2,53.79,"C+"
"DESMOND MAGIYA","OKLA STATE",178,59.3333333333333,3,53.68,"C+"
"VEGUER JEAN-JUMEAU","BOSTON COL",179,59.6666666666667,3,53.3,"C"
"MATTHEW LADO","ARIZONA",185,61.6666666666667,3,53.28,"C"
"BRAYDEN JACOBS","CLEMSON",200,66.6666666666667,3,48.22,"C"
"STANTON RAMIL","AUBURN",218,72.6666666666667,3,48.1,"C"
"KADEN SIERACKI","BAYLOR",208,69.3333333333333,3,48.08,"C"
"E'MARION HARRIS","OKLAHOMA",166,55.3333333333333,3,47.91,"C"
"SHAUN TORGESON","OKLA STATE",205,68.3333333333333,3,47.88,"C"
"ANDREW CHAMBLEE","SMU",135,45,3,47.81,"C"
"LOGAN MOORE","BAYLOR",163,81.5,2,46.8,"C"
"CHAMP WESTBROOKS","ARIZONA ST",114,38,3,46.61,"C-"
"ZIYARE ADDISON","OREGON",193,64.3333333333333,3,46.53,"C-"
"PJ WILLIAMS","SMU",183,61,3,46.44,"C-"
"RAKEEM JOHNSON","MICH STATE",173,57.6666666666667,3,46.44,"C-"
"EVERETT SMALL","RUTGERS",68,34,2,46.1,"C-"
"JAYVIN JAMES","ALABAMA",212,70.6666666666667,3,45.85,"C-"
"KEVIN BROWN","W VIRGINIA",180,60,3,45.5,"C-"
"JALEN KLEMM","ARIZONA ST",163,54.3333333333333,3,45.11,"C-"
"CLINTON AZUBUIKE","VANDERBILT",180,60,3,45.06,"C-"
"KAM PRINGLE","SYRACUSE",229,76.3333333333333,3,44,"C-"
"TOMMY KINSLER IV","OLE MISS",73,36.5,2,43.48,"C-"
"XAVIER CHAPLIN","FLORIDA ST",136,68,2,43.17,"C-"
"CARSTEN CASADY","W VIRGINIA",180,60,3,42.29,"C-"
"BRYANT WILLIAMS","ARKANSAS",224,74.6666666666667,3,42.05,"C-"
"KRISTIAN PHILLIPS","BOSTON COL",201,67,3,41.98,"C-"
"PJ WILKINS","WISCONSIN",162,54,3,41.97,"C-"
"DEUCE MCGUIRE","NWESTERN",129,64.5,2,40.6,"C-"
"LUKE BAKLENKO","ARIZONA ST",112,37.3333333333333,3,40.47,"C-"
"WESTON DAVIS","LSU",227,75.6666666666667,3,40.39,"C-"
"JORDAN HALL","N CAROLINA",112,56,2,37.9,"D+"
"CASON HENRY","LOUISVILLE",135,67.5,2,32.65,"D"
"JO SIMMONS","AUBURN",218,72.6666666666667,3,31.68,"D"
"RICO JACKSON","NC STATE",135,67.5,2,31.6,"D"
"MALACHI WOOD","KENTUCKY",120,60,2,31.22,"D"
"RONNELL MCLAIN","HOUSTON",93,46.5,2,30.54,"D"
"KAHLIL HOUSE","STANFORD",121,60.5,2,28.65,"D"
"JORDAN DAVIS","UCLA",147,49,3,28.51,"D"
"FISHER ANDERSON","STANFORD",131,65.5,2,26.69,"D"
"MARKELL SAMUEL","GA TECH",85,42.5,2,22.58,"D-"
