"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Sean Scheck","SAN DIEGO",126,42,3,55.09,"C+"
"Donovan Dozier","NWSTATE",77,38.5,2,55.06,"C+"
"Amir Dwight","S ILLINOIS",128,42.6666666666667,3,54.8,"C+"
"Isaiah Harvey","CHATTNOOGA",77,25.6666666666667,3,54.76,"C+"
"Obi Udom","ABILENE CH",154,51.3333333333333,3,54.49,"C+"
"Tavales Curry","CAMPBELL",87,29,3,54.49,"C+"
"Marquacious Wright","LIUSHAR",122,40.6666666666667,3,54.4,"C+"
"Isaac Saffold","GEORGETOWN",55,27.5,2,53.79,"C+"
"K'Mard Kimble","STF AUSTIN",55,27.5,2,53.77,"C+"
"Premiere Whitley","E ILLINOIS",102,51,2,53.57,"C+"
"Cam Moore","MERCER",113,37.6666666666667,3,53.47,"C+"
"Javon Taylor","PORTLAND",111,37,3,51.08,"C"
"Zekiel Seumalo","MONTANA",87,43.5,2,51.02,"C"
"Patrick Conserve","RHODE ISLD",100,33.3333333333333,3,50.97,"C"
"Jayden Wells","SO UTAH",53,26.5,2,50.67,"C"
"Brekien Harold","ALABAMA ST",61,30.5,2,50.63,"C"
"Bryan Robertson","ROB MORRIS",37,18.5,2,50.61,"C"
"Kortlin Rausaw","ABILENE CH",166,55.3333333333333,3,50.28,"C"
"Kevin Johnson","WEBER ST",91,45.5,2,50.03,"C"
"Naquan Johnson","LIUSHAR",55,27.5,2,49.86,"C"
"Maurice Seals","STNY BROOK",99,33,3,49.79,"C"
"Ebenezer Bedada","CAMPBELL",98,32.6666666666667,3,49.77,"C"
"Antori Hamilton","AUSTINPEAY",89,29.6666666666667,3,49.71,"C"
"Ejike Brown","HOUCHR",106,53,2,49.69,"C"
"Jeremiah Shelby","WOFFORD",87,29,3,49.56,"C"
"Al Sandifer","AUSTINPEAY",93,31,3,49.4,"C"
"Javen Johnson","HAMPTON",73,36.5,2,49.3,"C"
"David Johnson","ROB MORRIS",85,42.5,2,49.01,"C"
"Teddy Roby","ALCORN ST",61,30.5,2,48.92,"C"
"Abraham Clinkscales","STNY BROOK",59,29.5,2,48.9,"C"
"Chris Dixon","S DAKOTA",132,44,3,48.86,"C"
"Alex Larry","NWSTATE",76,38,2,48.84,"C"
"Timothy Gulley","BETH COOK",56,28,2,48.84,"C"
"Jalen Hand","E KENTUCKY",60,30,2,48.75,"C"
"Justis La'ulu","E WASHGTON",85,42.5,2,48.75,"C"
"Jace Sifore","S DAK ST",89,29.6666666666667,3,48.65,"C"
"KB Bonds","SCAR STATE",63,31.5,2,48.65,"C"
"Jason Morbitzer","BUCKNELL",97,48.5,2,48.64,"C"
"Rylan Shibley","ELON",103,34.3333333333333,3,48.55,"C"
"Lance Bassett","S ILLINOIS",104,34.6666666666667,3,48.43,"C"
"Logan Wright","CAMPBELL",110,36.6666666666667,3,48.3,"C"
