"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Wayne Favors III","DELWARE ST",150,50,3,45.17,"C-"
"Tyson Roberts","STNY BROOK",46,23,2,45.02,"C-"
"Thomas Nunes","SAN DIEGO",39,19.5,2,44.71,"C-"
"DeMel Turner","CAL POLY",170,56.6666666666667,3,44.07,"C-"
"Justin Mcilwain","MORGAN ST",68,34,2,44.02,"C-"
"Brevin Czosnyka","UTAHTC",187,62.3333333333333,3,43.97,"C-"
"Nic Yatsko","INDIANA ST",87,43.5,2,43.97,"C-"
"Fabian Wells","TEXAS STHN",87,43.5,2,43.55,"C-"
"David Spruiells","TXAMEA",120,40,3,43.51,"C-"
"Kaleb Lyons","E ILLINOIS",67,33.5,2,43.27,"C-"
"Drew Buckley","ALBANY",136,45.3333333333333,3,43.18,"C-"
"Kaleb Simpkins","CAMPBELL",133,44.3333333333333,3,42.98,"C-"
"Teeg Slone","UC DAVIS",79,39.5,2,42.76,"C-"
"Amaje Parker","S DAK ST",68,22.6666666666667,3,42.46,"C-"
"Lynard Harris","NICHOLLS",48,24,2,42.26,"C-"
"Lonell Cunningham","GRAMBLING",108,54,2,42.04,"C-"
"Na'koma Simpson-Nealy","W CAROLINA",76,25.3333333333333,3,41.79,"C-"
"D.J. Cureton","RHODE ISLD",137,45.6666666666667,3,41.63,"C-"
"Shaun Niu Jr.","UTAHTC",92,46,2,41.61,"C-"
"Rondell Carter","PRVIEW A&M",117,39,3,41.5,"C-"
"Donya Borden","E TENN ST",33,16.5,2,41.44,"C-"
"Javeon Wilcox","ABILENE CH",204,68,3,41.35,"C-"
"Anthony Isley","N IOWA",45,22.5,2,41.3,"C-"
"Braylon Carstarphen","PRESBYTERN",68,34,2,41.19,"C-"
"Andre Powell Jr.","FL A&M",75,37.5,2,41.03,"C-"
"Jayvont Williams","VILLANOVA",180,60,3,40.98,"C-"
"Mykell Harvey","NC A&T",100,50,2,40.96,"C-"
"LJ Hall","LIUSHAR",160,53.3333333333333,3,40.2,"C-"
"Isaiah Summerlin","DUQUESNE",37,18.5,2,40.12,"C-"
"Ravel Cato","CAMPBELL",65,32.5,2,39.99,"D+"
"Kareem Williams","CAMPBELL",151,50.3333333333333,3,39.98,"D+"
"Brooks Esplin","MURRAY ST",65,21.6666666666667,3,39.97,"D+"
"Dionte West","PORTLAND",85,42.5,2,39.78,"D+"
"Chris Martin","GEORGETOWN",140,70,2,39.53,"D+"
"Ryan Largin","PRESBYTERN",88,44,2,38.85,"D+"
"Dylan Rowsey","MURRAY ST",153,51,3,38.5,"D+"
"Roderick Owens Jr.","YNGTOWN ST",144,48,3,38.49,"D+"
"Deryk Farmer","PORTLAND",165,55,3,37.95,"D+"
"Braden Haas","HOLY CROSS",105,52.5,2,37.83,"D+"
"Breylon Wyatt","CHISTA",180,60,3,37.71,"D+"
"Madden Beriault","BUTLER",111,55.5,2,37.51,"D+"
"Corey Thompson Jr.","PRVIEW A&M",42,21,2,37.38,"D+"
"Amarion York","SO UTAH",119,59.5,2,37.15,"D+"
"Freddie Camp","WAGNER",97,48.5,2,36.89,"D+"
"Bryson Logan","GEORGETOWN",90,45,2,36.05,"D+"
"Julius Jackson","YNGTOWN ST",36,18,2,35.76,"D+"
"Jaylon Jenkins","E WASHGTON",105,52.5,2,35.65,"D+"
"Johnny Schmitt","FORDHAM",110,55,2,35.44,"D+"
"Devin Hunter","E TENN ST",65,32.5,2,35.17,"D+"
"Carter Johnson","LNDNWD",77,38.5,2,34.77,"D+"
"Sam Owens","LNDNWD",95,47.5,2,34.35,"D+"
"Avery Dixon","N DAKOTA",86,43,2,34.09,"D+"
"Tywon Wray Jr.","NWSTATE",57,28.5,2,33.72,"D+"
"Michael Grandy","HOWARD",41,20.5,2,32.81,"D"
"Shyne Johnson","PRESBYTERN",102,51,2,31.85,"D"
"McKel Broussard","E WASHGTON",106,53,2,31.76,"D"
"Devin Dunn","MONTANA",58,29,2,31.01,"D"
"Dillon Kellner","SAN DIEGO",99,33,3,30.42,"D"
"Christian Williams","NWSTATE",115,57.5,2,29.81,"D"
"Brayden Humpherys","GEORGETOWN",51,25.5,2,26.82,"D"
