"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"JOSH ANGLIN","KENNESAW",30,57.83,"C"
"DOMANICK MOON","W MICHIGAN",42,57.37,"C"
"WALKER O'STEEN","JVILLE ST",50,57.36,"C"
"ETHAN POWELL","S JOSE ST",38,56.48,"C"
"TYWON CHRISTOPHER","KENNESAW",66,56.48,"C"
"CURLY ORDONEZ","TEMPLE",57,56.41,"C"
"ISAAC ZAY","TOLEDO",36,55.98,"C"
"DICKSON AGU","TULANE",65,55.5,"C"
"PEDER HAUGO","N DAK ST",22,55.37,"C"
"JASHAWN NELSON","N ILLINOIS",58,55.24,"C"
"JORDAN THOMPSON","COAST CAR",31,55.19,"C"
"GANNON WEATHERSBY","JAMES MAD",26,55.06,"C"
"MARCUS ROSS","LA MONROE",49,54.85,"C"
"NAKIAN JACKSON","JAMES MAD",36,54.49,"C"
"NICK WHEELER","NEW MEXICO",19,53.71,"C"
"ROCCO NICHOLL","KENT STATE",44,53.68,"C"
"BRETT MCCALLA","C MICHIGAN",55,53.66,"C"
"AYDEN JONES","TEXAS ST",48,53.34,"C"
"LUKE HODGE","TROY",32,52.98,"C"
"LOGAN STUDT","FRESNO ST",21,52.61,"C"
"FATA PULOKA","SACRAMENTO",53,52.29,"C"
"BRENDEN ANES","W MICHIGAN",30,52.15,"C"
"DONELIUS JOHNSON","AKRON",35,51.98,"C"
"SIMEON HARRIS","FRESNO ST",38,51.77,"C"
"GAVIN MOUL","DELAWARE",61,51.48,"C"
"NOAH FLEMMINGS","LA MONROE",67,51.33,"C"
"BRIAN BATES JR.","SM HOUSTON",55,51.01,"C"
"ZAVIER HAMILTON","USF",32,50.66,"C"
"ALEX MITCHELL","APP STATE",58,50.54,"C"
"DJ JOHNSON JR.","E CAROLINA",60,49.73,"C"
"DYLAN LEE","S JOSE ST",63,49.67,"C"
"DYLAN LAYNE","OREGON ST",29,49.34,"C"
"TIM THOMAS","SACRAMENTO",37,49.31,"C"
"JA'MEZ DRUMMER","DOMINION",57,49.28,"C"
"CHRISTIAN JOHNSON","NAVY",66,49.05,"C"
"JOE DREW","ARK STATE",49,48.69,"C"
"JORDAN WILLIAMS","S ALABAMA",42,48.48,"C"
"JORDAN DONALD","W KENTUCKY",27,48.21,"C"
"ZHERIC HILL","LA TECH",65,47.96,"C"
"KEVON MERRELL","E CAROLINA",48,47.86,"C"
"MERCURY SWAIM","NEW MEXICO",32,47.77,"C"
"SHAY SMITH","UTEP",31,46.77,"C"
"JACK FRIES","OHIO",76,46.64,"C"
"MONTRELL CHAPMAN","DOMINION",17,46.64,"C"
"ISAAC PRINCE","TOLEDO",15,46.4,"C"
"DORIAN PRINGLE","BOWL GREEN",48,46.38,"C"
"JAYDEN WILSON","UTEP",23,46.11,"C"
"NOLAN MCCAMY","NAVY",17,46,"C"
"TORY GETHERS","NEW MEX ST",67,45.81,"C"
"CAMERON COOPER","S DIEGO ST",29,45.79,"C"
"JAYDEN FLAKER","NEW MEXICO",15,45.63,"C"
"LEON HART JR.","FAU",53,45.59,"C"
"MYLES BUTLER","JVILLE ST",50,45.41,"C"
"GAVIN SELL","N DAK ST",53,45.21,"C"
"MALCOLM MCCAIN","MIAMI OH",31,45.16,"C"
"BOEN PHELPS","BOISE ST",45,45.04,"C"
"DARION WHITE","UTSA",61,45,"C"
"CONOR MCPHERSON","LA LAFAYET",65,44.99,"C"
"JAWARREN CORBIN","DELAWARE",21,44.38,"C"
"JAMIH OTIS","HAWAII",65,44.28,"C"
"ASHER CUNNINGHAM","UTAH ST",35,44.27,"C"
"JACK ELLISON","WASH STATE",16,44.18,"C"
"COLTON PHARES","APP STATE",63,44.1,"C"
"MARC PRETTO","COLO STATE",26,43.2,"C"
"GYRIECE GOODMAN","OREGON ST",65,42.96,"C"
"SAM STONE","TULSA",19,42.6,"C"
"ANDRE COBB","FRESNO ST",29,42.55,"C"
"JOSIAH TAYLOR","FIU",35,41.86,"C"
"JADEN KELLY","GA STATE",22,41.8,"C"
"K'VION THUNDERBIRD","FRESNO ST",40,41.79,"C"
"CHRIS THOMPSON JR.","TULSA",51,41.43,"C"
"HARRISON TAGGART","UTAH ST",35,41.35,"C"
"JACKSON BARKER","E CAROLINA",28,41.24,"C"
"KOA NAOTALA","DOMINION",40,41.1,"C"
"CAM SANTEE","UNLV",54,40.94,"C"
"BRAYSHAWN LITTLEJOHN","FIU",36,40.73,"C"
"JAKE RIPP","BOISE ST",20,40.45,"C"
"SAYED ABUHAMDEH","KENT STATE",20,40.18,"C"
"JT KOUAME-YAO","JAMES MAD",23,39.4,"D"
"TREYLIN PAYNE","TEXAS ST",27,38.92,"D"
"TJ WILLIAMS","LA MONROE",21,38.89,"D"
"JAVANTE MACKEY","TEXAS ST",22,38.8,"D"
"PARKER SHATTUCK","S ALABAMA",46,38.71,"D"
"CADE LAW","E CAROLINA",16,38.42,"D"
"DAMON OLLISON II","TOLEDO",19,38.41,"D"
"BEAU BARTON","RICE",21,38.41,"D"
"BRANDON TYSON","GA SOUTHRN",63,38.28,"D"
"JAYLEN WESTER","W KENTUCKY",52,38.15,"D"
"AUSTIN HARNETIAUX","RICE",40,37.82,"D"
"DAUNTE CURTIS","AKRON",17,37.67,"D"
"TERRENCE COOKS II","TEXAS ST",56,37.65,"D"
"SAM ROBINSON","USF",48,37.6,"D"
"KESHAWN THOMAS","APP STATE",15,37.51,"D"
"DREW SPEECH","NEW MEXICO",28,37.48,"D"
"ZACH RUFFIN","MEMPHIS",64,37.23,"D"
"DERRELL FARRAR","LIBERTY",61,36.88,"D"
"NIKO BAUMGARTNER","FRESNO ST",17,36.84,"D"
"CASHMIRE LEWIS","BOWL GREEN",21,36.82,"D"
"CHRIS JOE","UTAH ST",40,36.77,"D"
"JJ CLAYTON","MEMPHIS",16,36.33,"D"
"GAVIN FORSHA","BALL ST",33,36.27,"D"
"MARTAVIS BLACKMON","MO STATE",29,35.89,"D"
"JUSTIN FLOWE","UNLV",18,35.75,"D"
"JABARI ODOEMENEM","OREGON ST",46,35.75,"D"
"ASHTON TAYLOR","MIDDLE TN",49,35.65,"D"
"STONE COMBS","RICE",32,35.38,"D"
"BRONSON OLEVAO JR.","UTAH ST",40,35.34,"D"
"MIKE KING JR.","SM HOUSTON",22,34.78,"D"
"KAM MOORE","ARK STATE",16,34.47,"D"
"JAIYDEN THOMPSON","MIDDLE TN",20,34.21,"D"
"WYNDEN HO'OHULI","HAWAII",59,33.78,"D"
"MATHIS HAYGOOD","SO MISS",60,33.78,"D"
"SONE AUPIU","NEW MEX ST",66,32.64,"D"
"JASEIM MITCHELL","COLO STATE",38,32.56,"D"
"BRYCE ELIUK","E MICHIGAN",31,32.23,"D"
"MARCUS BLEAZARD","NAVY",16,31.87,"D"
"CAM COLE","FRESNO ST",17,31.67,"D"
"AIDAN VAUGHAN","LIBERTY",29,31.62,"D"
"GABE WELCH","W MICHIGAN",23,31.57,"D"
"KOFI TAYLOR-BARROCKS","UTEP",15,31.35,"D"
"ANTARRON TURNER","COLO STATE",26,31.09,"D"
"KHMARI JOHNSON","FAU",20,30.87,"D"
"LUCAS SZYMBORSKI","BALL ST",24,30.34,"D"
"A.J. ODOM","BOWL GREEN",39,29.59,"D"
"JAYDON HOOD","GA STATE",33,29.52,"D"
"JARED LLOYD","MO STATE",27,29.52,"D"
"GARY RUTHERFORD","WYOMING",38,29.51,"D"
"WESLEY EDISON","SO MISS",54,28.94,"D"
"JAVAE GILMORE","MARSHALL",66,28.66,"D"
"AVERY SLEDGE","SO MISS",35,28.33,"D"
"AUSTIN YELDER","MO STATE",17,28.3,"D"
"DALTON HUGHES","TULANE",36,27.95,"D"
"RODNEY HILL","USF",43,27.65,"D"
"BLESYNG ALUALU-TUIOLEMOTU","UNLV",18,27.47,"D"
"ERIC STUART","TEMPLE",51,25.79,"D"
"DWIGHT NUNOO","AKRON",31,25.72,"D"
"JERRY WALL III","CHARLOTTE",24,25.12,"D"
"CINCEAR LEWIS","BALL ST",49,25.1,"D"
"JAKE ST. ANDRE","LA LAFAYET",72,24.91,"D"
"CREWS LAW","E CAROLINA",43,24.56,"D"
"KADIN SCHMITZ","CHARLOTTE",35,24.46,"D"
"PICKLE STEWART","FIU",35,24.18,"D"
"ZACH SMITH","W KENTUCKY",34,24.08,"D"
"TANO LETULI","S DIEGO ST",58,23.91,"D"
"KAMUELA KA'AIHUE","UNLV",30,23.7,"D"
"RAFAEL TERRERO JR.","KENT STATE",18,23.34,"D"
"SANDERS ELLIS","BOWL GREEN",48,21.72,"D"
"AYDEN COMBS","LA TECH",22,21,"D"
"AIDAN THOMPSON","JVILLE ST",38,20.89,"D"
"JACE ARNOLD","SM HOUSTON",67,20.64,"D"
"CEDRIC ROBERTS","N TEXAS",38,20.19,"D"
"COBY OWENS","GA STATE",59,19.64,"F"
"ELGIN MCDUFFEY","E MICHIGAN",39,17.8,"F"
"TYTUS KHAJAVI","FRESNO ST",36,16.93,"F"
"OWEN PEWEE","UTSA",20,16.13,"F"
"DIEGO AVILES","GA SOUTHRN",16,15.71,"F"
"MICAH JOHNSON","LA LAFAYET",19,12.87,"F"
"TREY MCDONALD","MEMPHIS",30,12.65,"F"
"NASERI DANIELSON","S JOSE ST",71,11.42,"F"
"KAJUAN BANKS","TULANE",31,9.57,"F"
"JADON MAYFIELD","LA TECH",46,7.29,"F"
"KEITH BROWN","WASH STATE",59,6.45,"F"
"MARRIO WILLIAMS JR.","SO MISS",16,4.72,"F"
"ANDREW HINES III","BOWL GREEN",21,0.57,"F"
"OUMAR DIOMANDE","COLO STATE",38,0,"F"
