"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"JEREMIAH BAILEY","UTSA",59,48.1,"C"
"JUDD ROUYEA","LA TECH",29,48.05,"C"
"AMARI COMIER","S DIEGO ST",43,47.7,"C"
"ELIJAH FEARS","GA SOUTHRN",41,47.53,"C"
"LOGOLOGO VA'A","NEVADA",45,47.03,"C"
"KALEB COLEMAN","LA TECH",33,46.96,"C"
"AARON CLARK","APP STATE",33,45.67,"C"
"DAVID PAINE JR.","NEVADA",52,45.48,"C"
"ALEX MULLINGS","GA STATE",32,45.42,"C"
"JAXON CHERRY","C MICHIGAN",32,45.37,"C"
"TEVITA TUHA","UTAH ST",47,45.34,"C"
"RYAN REESE","ARK STATE",43,44.62,"C"
"LUCAS LAMBERT-PIPKIN","TOLEDO",21,44.56,"C"
"JAYLEN GEORGE","TULSA",40,44.36,"C"
"KAM CULLINS","LIBERTY",34,44.29,"C"
"LANE CONDRY","LA TECH",33,43.9,"C"
"RONALD HULL","AKRON",28,43.29,"C"
"NEHEMIAH DUKES","OHIO",51,42.66,"C"
"DAKARI FRAZIER","W MICHIGAN",25,42.64,"C"
"AMEIR GLENN","BALL ST",32,41.31,"C"
"TROY CUNNINGHAM","TEMPLE",19,41.16,"C"
"RJ MOSS JR.","FIU",32,40.79,"C"
"QUAY HOOD","JVILLE ST",34,40.4,"C"
"TYRELL BROWN","LA MONROE",20,40.27,"C"
"STEPHEN JOHNSON","S ALABAMA",41,40.01,"C"
"LOGAN GOODWIN","BUFFALO",47,39.95,"D"
"JUSTIN TERRELL","SM HOUSTON",27,39.67,"D"
"DAVID LATU","BOISE ST",27,39.2,"D"
"GRANT LYONS","MIAMI OH",19,39.18,"D"
"DJ WESOLAK","COAST CAR",16,38.88,"D"
"AJ MILLER","KENNESAW",25,38.88,"D"
"BRIAN BOOKER","NEW MEXICO",20,38.47,"D"
"KEVIN HORNBEAK JR.","TEMPLE",33,38.15,"D"
"CAM CUNNINGHAM","UAB",37,37.85,"D"
"AJ VAUGHNS","GA STATE",26,37.34,"D"
"DANIEL MATAGI","OREGON ST",39,37.18,"D"
"MARQUIS HOOD","JVILLE ST",35,37.16,"D"
"KENDRICK GILBERT","BALL ST",21,36.6,"D"
"NATHANIEL CHANDLER","TOLEDO",31,36,"D"
"MARTIN OWUSU","FRESNO ST",28,35.97,"D"
"XAVIER SLAYTON","NEW MEXICO",15,35.85,"D"
"KEVIN ROBERTS","JAMES MAD",23,35.75,"D"
"GEORDAN GUIDRY","TULANE",16,35.51,"D"
"PRESTON CARR","E CAROLINA",29,35.36,"D"
"JUSTIN BENTON","N TEXAS",23,35.33,"D"
"MIKE JARVIS","LIBERTY",39,35.32,"D"
"TONY CARTER","ARK STATE",33,35.23,"D"
"KENYATTA HARDGE","MARSHALL",47,35.2,"D"
"MANDJOU BERTE","GA STATE",31,35.2,"D"
"FELIX HIXON","MIDDLE TN",42,35.02,"D"
"JAVON WILLIAMS","E CAROLINA",20,34.48,"D"
"CHRISTOPHER CLIMES","BUFFALO",46,34.3,"D"
"JJ DOUGLAS","C MICHIGAN",36,33.93,"D"
"AHMED TOUNKARA","W MICHIGAN",48,33.9,"D"
"KAEDEN SINGLETON","DELAWARE",22,33.69,"D"
"DEREK BURNS","UTEP",17,33.61,"D"
"ALBERT TUAKALAU","NEW MEXICO",19,33.54,"D"
"LATRELL BULLARD","GA SOUTHRN",45,33.37,"D"
"TY CLEMONS","TROY",35,33.28,"D"
"JOSUE CORDOBA","KENT STATE",17,33.22,"D"
"HENRY DAVIS III","NEW MEX ST",37,33.1,"D"
"AMARI WASHINGTON","N ILLINOIS",46,32.59,"D"
"DYLAN FRAZIER","SM HOUSTON",47,32.42,"D"
"DEREK REAGANS","OHIO",30,32.18,"D"
"WAYNE PEART II","TOLEDO",21,31.87,"D"
"LOGAN GOODSPEED","FRESNO ST",17,31.77,"D"
"TAI LEONARD","UTSA",60,31.6,"D"
"AHMAD POOLE","COAST CAR",16,31.47,"D"
"KAM CURRY","TROY",31,31.02,"D"
"NATHAN JENNINGS","FIU",23,30.89,"D"
"IAN SHEWELL","S JOSE ST",24,30.35,"D"
"CHRIS SPENCER","UAB",25,30.16,"D"
"REGGIE JEAN","COAST CAR",21,29.92,"D"
"TYLER RICH","TULSA",23,29.86,"D"
"NICK DIMITRIS","SACRAMENTO",19,29.69,"D"
"LEVI SMILEY","USF",26,29.69,"D"
"K.J. MILES","MEMPHIS",34,29.53,"D"
"TAVEON ROBINSON","COLO STATE",18,29.47,"D"
"NICK CAMPBELL","APP STATE",25,29.46,"D"
"ADONIS JACKSON","UTAH ST",23,29.4,"D"
"JEHCHYS BROWN","APP STATE",35,29.22,"D"
"DYLAN WILLIAMS","N TEXAS",23,28.71,"D"
"MO ABBASHER","UNLV",26,28.6,"D"
"JAMES REINBOLD","C MICHIGAN",15,28.57,"D"
"DANTE DRAKE","WYOMING",34,28.45,"D"
"O'MARION BROWN","GA SOUTHRN",21,28.03,"D"
"ARIAS NASH","TULSA",44,28,"D"
"JAMEL HOWARD","SACRAMENTO",27,27.99,"D"
"MALACHI FINAU","S DIEGO ST",26,27.63,"D"
"PHILLIP BRADFORD","TEXAS ST",37,27.62,"D"
"JALEN MCIVER","NEW MEXICO",26,27.6,"D"
"RION ROSEBOROUGH","E CAROLINA",34,27.58,"D"
"TORIN BRAZELL","E CAROLINA",27,27.58,"D"
"LUTHER MCCOY","HAWAII",32,27.52,"D"
"KADEN BEATTY","WASH STATE",33,27.37,"D"
"SOLOMONE LANGI","S JOSE ST",23,27.13,"D"
"JAMEIAN BUXTON","UTSA",40,26.96,"D"
"ZYAN TREMONT","LA MONROE",43,26.78,"D"
"GAVRIEL LIGHTFOOT","S DIEGO ST",37,26.65,"D"
"MAKHI GILBERT","E MICHIGAN",25,26.45,"D"
"SELAH BROWN","BOWL GREEN",35,26.39,"D"
"DEANDRE LYNCH","DOMINION",30,26.37,"D"
"JAYDEN WILLIAMS","WYOMING",30,26.23,"D"
"ALIJAH WAYNE","N DAK ST",24,25.97,"D"
"MATTHEW SCARLETT","N ILLINOIS",20,25.11,"D"
"WILL CLARK","BUFFALO",25,25.08,"D"
"ZAVIAN TIBBS","W MICHIGAN",42,25,"D"
"MIQUON MERRIWEATHER","TROY",17,24.98,"D"
"KEBBA SECKA","GA SOUTHRN",24,24.95,"D"
"MCKINLEY MCSHAN","ARK STATE",19,24.89,"D"
"TYLER CARTER","S ALABAMA",41,24.56,"D"
"MICHAEL MADRIE","BOISE ST",22,24.45,"D"
"FITZGERALD WEST JR.","LA LAFAYET",43,24.29,"D"
"KRISHNA CLAY","S DIEGO ST",24,24.24,"D"
"JASON GWAN","NEW MEX ST",19,24.2,"D"
"JUSTIN BODFORD","MIDDLE TN",16,24.03,"D"
"CADEN CAMESE","TOLEDO",31,23.97,"D"
"MAJOR DILLARD","USF",31,23.86,"D"
"TAI NEWHOUSE","TULSA",34,23.49,"D"
"GILLES TCHIO","MO STATE",34,23.41,"D"
"WILLIAM GOODVINE III","MIAMI OH",20,23.31,"D"
"AQUANTIS CLEMMONS","RICE",30,23.08,"D"
"DARIAN BLACHEWICZ","KENT STATE",30,23.05,"D"
"XAVIER MCIVER","SO MISS",20,23.04,"D"
"CHRIS HEROCK","NAVY",27,22.95,"D"
"TANIELU MAAFALA-BARBASA","WYOMING",24,22.94,"D"
"ANTHONY CUNNINGHAM","FIU",23,22.92,"D"
"TIM BRANTLEY JR.","MO STATE",24,22.35,"D"
"DAMARJHE LEWIS","WASH STATE",27,22.17,"D"
"STERLING SANDERS","UAB",16,22,"D"
"JACKSON COOPER","KENNESAW",39,21.76,"D"
"JAMES SCHOTT","MIAMI OH",18,21.67,"D"
"BROCK REDDIC","RICE",19,21.54,"D"
"LOGAN LARSON","N DAK ST",47,21.51,"D"
"DEIJON LAFFITTE","FRESNO ST",30,21.51,"D"
"MONTREL CANION","N ILLINOIS",38,21.36,"D"
"MOHAMED ALTAYEB","UNLV",22,21.13,"D"
"MILES BAILEY","SACRAMENTO",17,21.07,"D"
"JOSEPH OLUWAYEMI","E MICHIGAN",29,21.03,"D"
"LORENZO MCFADDEN-PRESSLEY","DOMINION",29,20.91,"D"
"SPENCER VAKA","BALL ST",20,20.85,"D"
"MATT REYES","NAVY",21,20.81,"D"
"CORNELL EVANS","BUFFALO",61,20.67,"D"
"ASANI REDWOOD","USF",34,20.65,"D"
"ORYEND FISHER","UTEP",16,20.6,"D"
"MUKENDI WA-KALONJI","COLO STATE",16,20.51,"D"
"ERIQ GEORGE","BOWL GREEN",45,20.44,"D"
"DEVIN ANCRUM","CHARLOTTE",26,20.41,"D"
"KORE THOMAS","BOWL GREEN",24,20.25,"D"
"ASHTON COKER","UTEP",29,20.18,"D"
"THOMAS ADEN","KENT STATE",28,20.14,"D"
"KELLS BUSH","JAMES MAD",24,19.97,"F"
"MAX VAN FLEET","C MICHIGAN",32,19.61,"F"
"MALACHI KINDLE","SACRAMENTO",15,19.41,"F"
"MACKAVELLI MALOTUMAU","W KENTUCKY",36,19.24,"F"
"PEYTON CHRISTIAN","E MICHIGAN",30,19.11,"F"
"GEOFFREY SPEIGHT JR.","HAWAII",38,19.1,"F"
"JIRAH LEAUPEPETELE","WASH STATE",30,19.09,"F"
"JUSTICE WILLIAMS","LA TECH",39,18.84,"F"
"HUNTER MALECKI","DOMINION",21,18.74,"F"
"RYAN JENKINS","USF",27,18.3,"F"
"JON'TRELL MIXON","AKRON",41,18.06,"F"
"DONOVAN RIEMAN","LA TECH",28,17.84,"F"
"CAM'RON HOYTE","SO MISS",21,17.81,"F"
"REX STINCHCOMB","BUFFALO",26,17.61,"F"
"JACARI GATLING","MEMPHIS",26,17.35,"F"
"DEVIN MORGAN","KENNESAW",20,17.17,"F"
"ELIJAH SIMMONS","FIU",20,16.78,"F"
"SHAUN WILLIAMS","ARK STATE",22,16.7,"F"
"NASIM CAIRO","SO MISS",46,16.16,"F"
"CHRISTIAN LORENZO","N TEXAS",17,16,"F"
"KALEB ARTIS","TEMPLE",17,15.96,"F"
"CJ DOGGETTE JR.","FAU",23,15.93,"F"
"ARCHIE ROSEMAN V","MIDDLE TN",31,15.81,"F"
"NIKLAS FISHER","OREGON ST",23,15.66,"F"
"MIKAILIN WARREN","MARSHALL",28,15.22,"F"
"TERRY SIMMONS JR.","USF",30,15.17,"F"
"JOSEPH AUZENNE","TEMPLE",39,15.11,"F"
"MALIK TULLIS","SACRAMENTO",29,15.1,"F"
"MORDECAI HINES","FRESNO ST",17,15.02,"F"
"CAM CHMURA","MARSHALL",42,14.9,"F"
"DEJON RONEY","S JOSE ST",23,14.66,"F"
"JADEN MCKINNEY","MEMPHIS",46,14.64,"F"
"ELIJAH FIELDS","UTEP",40,14.42,"F"
"DRENON FITE III","UTSA",22,14.4,"F"
"RASHEED LOVELACE","JAMES MAD",22,14.22,"F"
"JR STEGALL","SO MISS",25,14.18,"F"
"JAIDEN GRIMES","KENNESAW",47,14.08,"F"
"CAMDON WILBORN","KENT STATE",21,14.01,"F"
"XAVYER ARRINGTON","NAVY",57,13.98,"F"
"NATHAN HALE","OHIO",20,13.7,"F"
"TY NEUBERT","OHIO",50,13.42,"F"
"JAIRUS SATELE","FRESNO ST",23,13.36,"F"
"COLLINS ACHEAMPONG","UTSA",19,13.3,"F"
"JOSEPH MUTOMBO","RICE",46,13.25,"F"
"DESMAN MANUEL","COLO STATE",18,13.11,"F"
"MATTHEW ARIBISALA","RICE",19,13.05,"F"
"CHRISTOPHER CLARK-JOLIVET","RICE",16,12.88,"F"
"CALEB IRVING","CHARLOTTE",16,12.72,"F"
"KEVIN NORWOOD","GA STATE",15,12.58,"F"
"WARREN-STEVENS TAYOU","E MICHIGAN",19,12.52,"F"
"TEVITA POME'E","OREGON ST",32,12.36,"F"
"JOSH WEDEL","WASH STATE",18,12.32,"F"
"JORI BENSON","W MICHIGAN",18,12.31,"F"
"JAVON THOMAS","E MICHIGAN",15,12.2,"F"
"DARIEN JACKSON","SM HOUSTON",41,12.13,"F"
"SHE'FON BOYD","SM HOUSTON",19,12.1,"F"
"ROBERT ROOKS","RICE",28,12.07,"F"
"DILLAN BOTTS","RICE",34,11.62,"F"
"KAIAN ROBERTS-DAY","NEW MEX ST",20,11.52,"F"
"NOLAN CLARK","N TEXAS",20,11.32,"F"
"JACOB SCHUSTER","OREGON ST",40,11.12,"F"
"BRYCE CARTER","TEXAS ST",33,11.12,"F"
"COLTON VATNE","LA MONROE",19,11.04,"F"
"DALTON GUSTWILLER","W MICHIGAN",24,10.97,"F"
"KI'SHAWN HARVEY","APP STATE",22,10.94,"F"
"CLETO CHOL","COLO STATE",20,10.74,"F"
"JOSH JOHNSON","SO MISS",23,10.68,"F"
"RAYMOND MACIAS","UAB",16,10.65,"F"
"TA'AVILI TUITAMA","UTAH ST",19,10.61,"F"
"NOA SIAOSI","S JOSE ST",22,10.45,"F"
"GERMAINE CARTER","FIU",15,10.4,"F"
"TJ GRANT","ARK STATE",20,10.37,"F"
"ANTHONY SMITH","FIU",24,9.83,"F"
"ZEIQUI LAWTON","W KENTUCKY",16,9.42,"F"
"TERRELL WASHINGTON","N TEXAS",18,9.14,"F"
"TAYLOR BURTON","MEMPHIS",32,9.11,"F"
"JOSH LUKUSA","MO STATE",27,8.71,"F"
"AYO TIFASE","CHARLOTTE",19,8.66,"F"
"JACOB BRADFORD","LA TECH",41,8.4,"F"
"TAE WOODY","TEXAS ST",15,8.07,"F"
"JA'QUAN REDFERN","WYOMING",22,8,"F"
"TYCOOLHILL LUMAN","FAU",21,7.71,"F"
"JOSH ALEXANDER-FELTON","SM HOUSTON",46,7.54,"F"
"DIOR GARNER","BOWL GREEN",34,7.18,"F"
"ELIAH LOGO","UNLV",34,6.95,"F"
"DERRICK SHEPARD JR.","TULANE",21,6.87,"F"
"ENYCE SLEDGE","FAU",34,6.81,"F"
"RONNIE MAGEO","UTAH ST",19,6.13,"F"
"GAVIN TAYLOR","ARK STATE",20,6.07,"F"
"JORDAN BELLAMY","N ILLINOIS",17,5.63,"F"
"AIDEN BURGESS","KENT STATE",16,5.3,"F"
"MILES PARKER","E CAROLINA",34,5.27,"F"
"QUAVION BIRD","C MICHIGAN",21,4.95,"F"
"MANNY LEWIS","APP STATE",15,4.91,"F"
"MAXIE BAUDOIN IV","LA LAFAYET",25,4.42,"F"
"JUSIAH SAMPLETON","UTSA",38,4.2,"F"
"KAL-EL TOGAFAU","UNLV",37,4.19,"F"
"JAMIL DAVIS","CHARLOTTE",15,3.82,"F"
"ZACH VANDERPOOL","N DAK ST",17,3.24,"F"
"ASHTON WRIGHT","LA LAFAYET",29,2.91,"F"
"RYLEN SU'A-FILO","W KENTUCKY",38,2.83,"F"
"CHASE EDWARDS","LA LAFAYET",44,0.48,"F"
"DARRELL GROSS","SO MISS",41,0.42,"F"
"D'NAS WHITE","CHARLOTTE",22,0,"F"
