"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Omari Russell","ALABAMA ST",101,50.5,2,84.57,"A-"
"Troy Santa Marina Jr.","NWSTATE",15,15,1,84.4,"A-"
"Brian Harris","MONTANA ST",64,32,2,84.39,"A-"
"Zach Coleman","INDIANA ST",34,34,1,84.27,"A-"
"Ty Pringle","SO UTAH",15,15,1,84.05,"A-"
"Brendan Robinson","WM & MARY",20,20,1,84.01,"A-"
"James Gamble V","MORGAN ST",27,27,1,83.92,"A-"
"Curtis Whiting","SACR HEART",15,15,1,83.85,"A-"
"Remington Moss","ELON",72,72,1,83.85,"A-"
"Jayden Hancock","CHARLES SO",47,47,1,83.82,"A-"
"Terahiti Wolfe","PORTLAND",33,33,1,83.71,"A-"
"Byron Davis","TENN STATE",31,31,1,83.68,"A-"
"Josh Wiggins","HOUCHR",57,57,1,83.68,"A-"
"X'Avion Brice","TXAMEA",53,26.5,2,83.65,"A-"
"Tramar Gilbert","TXAMEA",111,55.5,2,83.51,"A-"
"Makai Frisby","STF AUSTIN",74,37,2,83.48,"A-"
"Tommie Anderson","SOUTHERN U",29,29,1,83.48,"A-"
"Geovanny Fabian","DELWARE ST",91,45.5,2,83.38,"A-"
"Juice Ricks","MERRIMACK",63,31.5,2,83.38,"A-"
"Alonzo Riddick","FORDHAM",60,30,2,83.32,"A-"
"Romero Lavalais Jr.","ALBANY",47,23.5,2,83.3,"A-"
"Evin McDowell","MERCER",80,40,2,83.13,"A-"
"Tamal Johnson","WEBER ST",22,22,1,83.05,"A-"
"Dayshawn McGee","SE LA",21,21,1,82.96,"A-"
"Johnny Hutton III","FL A&M",36,36,1,82.8,"A-"
"Rett Hemphill","MURRAY ST",80,40,2,82.77,"A-"
"Aa'zoriyon Bonner","W ILLINOIS",30,30,1,82.61,"A-"
"Terrell Poyser","W CAROLINA",18,18,1,82.57,"A-"
"Kian Kelly","BUTLER",29,29,1,82.41,"A-"
"James Monds III","DUQUESNE",73,36.5,2,82.02,"A-"
"Mekhi Toms","N IOWA",119,59.5,2,81.94,"A-"
"Jameson Wharton","TENN TECH",29,29,1,81.81,"A-"
"Donavin Green","MS VLY ST",40,40,1,81.78,"A-"
"Justyn Toler","COLGATE",131,65.5,2,81.68,"A-"
"CJ Gilmore","E TENN ST",84,42,2,81.27,"A-"
"Kai Callen","IDAHO ST",71,71,1,81.27,"A-"
"Trevon Baxter","STHLSK",55,55,1,81.22,"A-"
"Zion Crawford","ALABAMA ST",89,44.5,2,81.2,"A-"
"Jeremiah Postell","TARLETON",112,56,2,81.12,"A-"
"Jamaree Gibson","MAINE",59,59,1,81.11,"A-"
"Dillon Conway","E ILLINOIS",25,25,1,80.99,"A-"
"Samuel McCall","BETH COOK",98,49,2,80.97,"A-"
"Nick Collins Jr.","DUQUESNE",15,15,1,80.93,"A-"
"Jakobi Spence","SO UTAH",61,61,1,80.89,"A-"
"Alex Herrera Jr.","MOREHEAD",41,20.5,2,80.83,"A-"
"Savionne Rogers","CITADEL",23,23,1,80.69,"A-"
"Carmaro Mayo","TXAMEA",63,31.5,2,80.63,"A-"
"Spencer Davila","STHLSK",26,26,1,80.57,"A-"
"Tayden Gray","MONTANA ST",48,24,2,80.54,"A-"
"Kyree Lewis","SAMFORD",17,17,1,80.53,"A-"
"Chris Hudson","NEWHVN",89,44.5,2,80.31,"A-"
"Davonta Morgan Collins","STF AUSTIN",56,28,2,80.2,"A-"
"Caden Rice","HAMPTON",95,47.5,2,80.15,"A-"
"Will Hawkins","MS VLY ST",38,38,1,76.55,"B+"
"Landon Carter","SOUTHERN U",88,44,2,76.41,"B+"
"Avery Scott","N DAKOTA",16,16,1,76.39,"B+"
"Luciano Corpora-Ellis","MOREHEAD",33,33,1,76.35,"B+"
"Aundre Gibson","N ARIZONA",30,30,1,76.31,"B+"
"Jakari Nicely","VA MILT IN",20,20,1,76.31,"B+"
"Nigel Gay","MERCER",82,41,2,76.31,"B+"
"Nathan Nwagwu","ALABAMA ST",43,43,1,76.18,"B+"
"Keith Moko","CENT CT ST",42,42,1,76.15,"B+"
"David Williams","GARD-WEBB",59,29.5,2,76.07,"B+"
"Jevean Brown","ELON",113,56.5,2,76.07,"B+"
"Brennen Bailey","LAMAR",87,43.5,2,75.99,"B+"
"Rico Clay","ILL STATE",27,27,1,75.95,"B+"
"Devin Brown","W CAROLINA",23,23,1,75.91,"B+"
"Joey Davis","MS VLY ST",41,41,1,75.84,"B+"
"Fitzroy Ledgister","PRVIEW A&M",15,15,1,75.76,"B+"
"Antonio Hall","NWSTATE",59,29.5,2,75.71,"B+"
"Caleb McKenzie","FL A&M",55,27.5,2,75.69,"B+"
"Zakaa Brown","TOWSON",128,64,2,75.65,"B+"
"Terry Lewis II","MURRAY ST",95,47.5,2,75.5,"B+"
"Doreon Dubose","ILL STATE",85,42.5,2,75.39,"B+"
"Phillip Harris","NEW HAMP",37,37,1,75.36,"B+"
"Marcus Samuels","SCAR STATE",55,27.5,2,75.18,"B+"
"Mekhi Kilburn","ROB MORRIS",83,41.5,2,75.17,"B+"
"Kemaury Tye","FORDHAM",72,36,2,75.03,"B+"
"TreShawn Shorty","IDAHO ST",141,70.5,2,74.9,"B+"
"Jonathan Brown","MS VLY ST",17,17,1,74.89,"B+"
"Sammy Draper","GRAMBLING",16,16,1,74.87,"B+"
"Kareem Hector","STNY BROOK",81,40.5,2,74.82,"B+"
"Zech Pratt","LNDNWD",56,28,2,74.6,"B+"
"Ryan Tillman","UTAHTC",92,46,2,74.59,"B+"
"Sean Mays","SO UTAH",77,38.5,2,74.35,"B+"
"Jackson Waid","TXRG",90,45,2,74.28,"B+"
"Trevon Cannon","WM & MARY",144,72,2,74.22,"B+"
"Langston Blair","BUCKNELL",17,17,1,74.15,"B+"
"Brandon Chambers Jr.","YNGTOWN ST",36,36,1,74.12,"B+"
"Darren Burton II","NEW HAMP",32,32,1,74.11,"B+"
"J'vion Luster","WOFFORD",72,72,1,74.11,"B+"
"Sage Salopek","MONTANA",52,52,1,74.01,"B+"
"Omar Ibrahim","MONMOUTH",65,32.5,2,73.94,"B+"
"Ryan Tyler Williams","BRYANT",61,30.5,2,73.93,"B+"
"Tywan Royal","AUSTINPEAY",62,31,2,73.93,"B+"
"O.C. Nurse","VALPO",72,72,1,73.78,"B+"
"Adonis Marshall","MERCYHURST",56,28,2,73.67,"B+"
"Trevion Butler","N ALABAMA",59,59,1,73.55,"B+"
"Jaiydyn Johnson","STF AUSTIN",78,39,2,73.52,"B+"
"Kamden Wyatt","MERRIMACK",59,29.5,2,73.52,"B+"
"Jeremiah Jimoh","UTAHTC",102,51,2,73.49,"B+"
"Maximillian Johnson","YNGTOWN ST",19,19,1,73.46,"B+"
"Braden Cervello","UTAHTC",15,15,1,73.44,"B+"
"Wendell Smith","TENN MARTN",61,30.5,2,73.41,"B+"
"Tycorien Gist","NC A&T",16,16,1,73.35,"B+"
"Amyrion Mingo","MCNEESE",57,28.5,2,73.31,"B"
"Dorian Blackwell","TXRG",86,43,2,73.25,"B"
"Key Crowell","ILL STATE",50,25,2,73.21,"B"
"Brodie Williams","NEWHVN",38,38,1,73.08,"B"
"Harrison Brun","S DAKOTA",100,50,2,73.04,"B"
"Brayren Briscoe","GRAMBLING",19,19,1,73.01,"B"
"Gavin Shepard","S ILLINOIS",108,54,2,72.84,"B"
"Josh Grant","S DAKOTA",52,26,2,72.82,"B"
"Kory Boyd","MONTANA ST",19,19,1,72.82,"B"
"Kasahn Johnson","SO UTAH",25,25,1,72.8,"B"
"Shamir Johnson","TOWSON",15,15,1,72.74,"B"
"Chris Presto","S ILLINOIS",58,58,1,72.65,"B"
"Ricardo Butler","ALCORN ST",59,59,1,72.63,"B"
"Markell Redding","AUSTINPEAY",44,44,1,72.58,"B"
"Kyrin Gray","SE LA",15,15,1,72.3,"B"
"Jah'quii Roberts","CHISTA",48,48,1,72.21,"B"
"Marquis Cooper","TOWSON",118,59,2,72.18,"B"
"Quan Peterson","AUSTINPEAY",62,31,2,72.05,"B"
"Chase Van Tol","S DAK ST",48,48,1,71.91,"B"
"Zach Williams","ALABAMA ST",64,32,2,71.89,"B"
"Dre Kirton","NEWHVN",70,35,2,71.71,"B"
"Jaylen McRoy","ALCORN ST",50,50,1,71.63,"B"
"Jacoby Davis","ABILENE CH",69,34.5,2,71.61,"B"
"Shay Ragland","DAVIDSON",33,33,1,71.56,"B"
"Isaac Nyenabo","W GEORGIA",43,21.5,2,71.49,"B"
"Taylor Smallwood","GARD-WEBB",100,50,2,71.48,"B"
"DonPaul Keith","W ILLINOIS",72,36,2,71.41,"B"
"Darvens Tunis","YNGTOWN ST",77,38.5,2,71.37,"B"
"Xavier Tates","SCAR STATE",38,19,2,71.15,"B"
"Tayvion Haney","ALCORN ST",62,62,1,70.86,"B"
"Jakobe Freeman","TENN STATE",33,33,1,70.85,"B"
"Mark Arthur","WOFFORD",28,28,1,70.74,"B"
"Branson Leduc-Mattox","WM & MARY",132,66,2,70.65,"B"
"Jack Chappell","E KENTUCKY",18,18,1,70.61,"B"
"Julian Sampson","STETSON",33,33,1,70.58,"B"
"SJ Gentle","CAL POLY",30,30,1,70.57,"B"
"DaMari Smith","CENT ARK",33,33,1,70.39,"B"
"Trey Carr","UC DAVIS",26,26,1,70.3,"B"
"Tehron Spencer","CHISTA",97,48.5,2,69.99,"B"
"Amori McNeil","MONMOUTH",60,30,2,69.98,"B"
"Brandon Ross","NWSTATE",93,46.5,2,69.97,"B"
"Dashawn Long","WAGNER",69,34.5,2,69.96,"B"
"Naz Hill","S ILLINOIS",57,28.5,2,69.94,"B"
"Ja'Mareion Gipson","TARLETON",27,27,1,69.87,"B"
"Isaiah Watts","MOREHEAD",38,19,2,69.85,"B"
"Jerry Allen III","IDAHO",30,30,1,69.85,"B"
"Hasson Manning Jr.","MONMOUTH",50,25,2,69.79,"B"
"Jaden Sasu","CENT CT ST",18,18,1,69.69,"B"
"AK Burrell","FURMAN",121,60.5,2,69.43,"B"
"Sean Webb","NEW HAMP",124,62,2,69.42,"B"
"Nijah Richards","NEW HAMP",16,16,1,69.38,"B"
"Zayden Harvey","MOREHEAD",16,16,1,69.36,"B"
"Ezekiel Swayne","SAN DIEGO",87,43.5,2,69.3,"B"
"Christian Oku","ABILENE CH",145,72.5,2,69.26,"B"
"Chaz Gilbreath","UC DAVIS",26,26,1,69.15,"B"
"Chase Jarrett","COLGATE",76,38,2,69,"B"
"Donny Jones","ALBANY",132,66,2,68.94,"B"
"Ethan Haston","VA MILT IN",46,46,1,68.92,"B"
"J'hari Mosley","CITADEL",53,53,1,68.87,"B"
"Anthony Hightower III","HAMPTON",111,55.5,2,68.74,"B"
"Nehemiah Norwood","N ARIZONA",16,16,1,68.48,"B"
"Antonio Martin","ROB MORRIS",47,23.5,2,68.46,"B"
"Ethan Washington","FURMAN",80,40,2,68.4,"B"
"RJ Brunson","SCAR STATE",19,19,1,68.39,"B"
"Jackson Dowd","LEHIGH",58,29,2,68.32,"B"
"Quency Grant III","W CAROLINA",16,16,1,68.19,"B"
"Ignatious Williams","LEHIGH",40,40,1,68.09,"B"
"Jadyn Marshall","CAL POLY",137,68.5,2,68,"B"
"Keon Powell","ALBANY",87,43.5,2,67.88,"B"
"Da'Sean Anderson","MERCYHURST",16,16,1,67.87,"B"
"Mo Seide","STHLSK",57,57,1,67.84,"B"
"Richard McKneely","SE LA",149,74.5,2,67.8,"B"
"LeBron Morgan","W ILLINOIS",50,50,1,67.75,"B"
"Ayden Murray","BUCKNELL",38,38,1,67.72,"B"
"Jaheim Williams","LNDNWD",18,18,1,67.61,"B"
"Christen Williams","GRAMBLING",70,35,2,67.6,"B"
"Aaron Kinsey","IDAHO",58,58,1,67.53,"B"
"DJ Brown","LEHIGH",94,47,2,67.43,"B"
"Amari Gardner","HOLY CROSS",18,18,1,67.4,"B"
"Antone Monroe","CHISTA",29,29,1,67.4,"B"
"Christian Watson","LAFAYETTE",31,31,1,67.35,"B"
"Tamajh Mitchell","E TENN ST",49,24.5,2,67.32,"B"
"Jamari Mosley","TXAMEA",19,19,1,67.27,"B"
"Jylon Jackson","SOUTHERN U",33,33,1,67.27,"B"
"Evan Kludt","N DAKOTA",53,53,1,67.24,"B"
"Aaron Evans","NORFOLK",32,16,2,67.23,"B"
"Jaylen Latson","WAGNER",20,20,1,67.17,"B"
"Brayden Hapner","W ILLINOIS",72,36,2,67.06,"B"
"Mark Burns","DELWARE ST",32,32,1,67.03,"B"
"Noah St-Juste","S DAK ST",42,21,2,67.03,"B"
"Jahaad Fort","N ARIZONA",46,46,1,67.01,"B"
"Braylon Vincent","LIUSHAR",84,42,2,63.74,"B-"
"D.J. Galva","E KENTUCKY",89,44.5,2,63.74,"B-"
"Tim Thomas II","MONTANA ST",69,34.5,2,63.64,"B-"
"Hayden Meese","DAVIDSON",44,44,1,63.6,"B-"
"Ashton Dixon","VA MILT IN",34,34,1,63.54,"B-"
"Noah Taylor","PRESBYTERN",40,40,1,63.54,"B-"
"Corey Williams","VA MILT IN",24,24,1,63.43,"B-"
"mir Haskett","MONMOUTH",60,30,2,63.33,"B-"
"Kaleb Quammie","N COLORADO",106,53,2,63.32,"B-"
"LaMarion Pierce","TENN MARTN",63,31.5,2,63.31,"B-"
"Nicholas Humphries","DRAKE",102,51,2,63.27,"B-"
"Jayshaun Johnson","GRAMBLING",15,15,1,63.25,"B-"
"Jaden King","HOUCHR",55,55,1,63.24,"B-"
"Zayd Rogan","WOFFORD",40,40,1,63.22,"B-"
"Michael Evans","SCAR STATE",36,18,2,63.19,"B-"
"Isaiah Pinks","N IOWA",122,61,2,63.14,"B-"
"Gavin Hagan","INDIANA ST",27,27,1,63.07,"B-"
"Codey Larkins","ELON",20,20,1,63.02,"B-"
"Brent Barnes","ALCORN ST",37,37,1,62.99,"B-"
"Sebastian Vargas","S ILLINOIS",48,24,2,62.88,"B-"
"Tay'Shawn Wilson","ROB MORRIS",30,30,1,62.84,"B-"
"Sir Christian Johnson","CENT ARK",32,32,1,62.83,"B-"
"Farand Washington","TENN MARTN",96,48,2,62.62,"B-"
"Tyler Hutcherson","STF AUSTIN",31,31,1,62.61,"B-"
"Roy Ma'afala Jr.","UTAHTC",48,48,1,62.52,"B-"
"Thio Georges","HOUCHR",33,33,1,62.37,"B-"
"Joshua Baskerville","LAMAR",16,16,1,62.31,"B-"
"Gianni Edwards","MONTANA ST",19,19,1,62.27,"B-"
"Jack McGrath","E KENTUCKY",88,44,2,62.22,"B-"
"Ryan Strickland","NC A&T",45,45,1,62.22,"B-"
"Brandon Parnell Jr.","HAMPTON",84,42,2,62.21,"B-"
"Tim Christian","SO UTAH",85,42.5,2,62.2,"B-"
"Ephraim Dotson","LAMAR",21,21,1,62.16,"B-"
"Safir Stills-Bey","MCNEESE",96,48,2,62.08,"B-"
"Zion Graham","SACR HEART",41,20.5,2,62.08,"B-"
"Tristan Johnson","BUTLER",58,58,1,61.95,"B-"
"Nio Espinoza","ILL STATE",31,31,1,61.89,"B-"
"Jayden Jackson","MORGAN ST",47,47,1,61.87,"B-"
"Keshawn Lyons","LNDNWD",34,34,1,61.87,"B-"
"Joshua Jones","LEHIGH",83,41.5,2,61.67,"B-"
"Johnny Delancy","STETSON",62,62,1,61.51,"B-"
"Hysan Dalton","IDAHO",90,45,2,61.47,"B-"
"DeMarkus Boykin","MURRAY ST",43,21.5,2,61.42,"B-"
"Mick McKee","LEHIGH",38,19,2,61.41,"B-"
"Anthony Paulk","CHARLES SO",31,31,1,61.35,"B-"
"Myles Green","S DAK ST",69,34.5,2,61.21,"B-"
"Lanar Kelley","LAMAR",76,38,2,61.01,"B-"
"Aden Tagaloa-Nelson","E KENTUCKY",93,46.5,2,60.99,"B-"
"J. Augustus Olidge","HOWARD",49,24.5,2,60.79,"B-"
"Erv Wiggins Jr.","MAINE",89,44.5,2,60.77,"B-"
"Nikkem Reynolds","NEWHVN",53,26.5,2,60.77,"B-"
"Terry Dorsey","VA MILT IN",41,41,1,60.66,"B-"
"Adrian Patterson","SE MO ST",87,43.5,2,60.6,"B-"
"Deandre Creary","AUSTINPEAY",47,23.5,2,60.58,"B-"
"Garrison Codde","DRAKE",111,55.5,2,60.53,"B-"
"Kenny Selby","SACR HEART",91,45.5,2,60.43,"B-"
"Chase Fountain","HOLY CROSS",91,45.5,2,60.38,"B-"
"Deliyon Freeman","N ARIZONA",37,37,1,60.27,"B-"
"Corday Bethel","MERRIMACK",50,25,2,60.25,"B-"
"Ty Richardson","UC DAVIS",90,45,2,60.09,"B-"
"Jacob Davis","PRVIEW A&M",82,41,2,59.9,"C+"
"Bryson Boulden","ARKAPB",51,51,1,59.87,"C+"
"Mohammed Bility","PRVIEW A&M",44,22,2,59.84,"C+"
"Mohamed Toure","STHLSK",109,54.5,2,59.83,"C+"
"Tramayne Bullock","RICHMOND",72,36,2,59.75,"C+"
"Carter Hewitt","TXRG",54,27,2,59.71,"C+"
"Gabe Stroud","MONTANA",30,30,1,59.58,"C+"
"Drew Cofield","UC DAVIS",90,45,2,59.55,"C+"
"David Jones","SE MO ST",93,46.5,2,59.44,"C+"
"Deuce Geter","BUCKNELL",16,16,1,59.43,"C+"
"Cam Frazier","DUQUESNE",32,32,1,59.42,"C+"
"Newton Essiem","VILLANOVA",109,54.5,2,59.23,"C+"
"Devin Costello","UTAHTC",36,36,1,59.22,"C+"
"Braden Haas","HOLY CROSS",43,43,1,59.18,"C+"
"CJ Dale Jr.","HOWARD",30,30,1,59.09,"C+"
"Morris Taylor","MCNEESE",78,39,2,59.01,"C+"
"Antonio Turner Jr.","HAMPTON",68,34,2,59,"C+"
"Michael Jordan Jr.","NEW HAMP",28,28,1,58.99,"C+"
"Chance Harrison Jr.","W ILLINOIS",66,33,2,58.91,"C+"
"Kevin Gaines Jr.","ALABAMA ST",18,18,1,58.83,"C+"
"Chris Baker","N ALABAMA",35,35,1,58.82,"C+"
"Mateo Andrews","WAGNER",20,20,1,58.62,"C+"
"Tysean Griffin","W ILLINOIS",80,40,2,58.61,"C+"
"Jonathan Landry","SO UTAH",59,29.5,2,58.44,"C+"
"Nicholas Peace","TXRG",27,27,1,58.28,"C+"
"Zay Franks","SE LA",113,56.5,2,58.16,"C+"
"Lamont Payne","DELWARE ST",120,60,2,58.15,"C+"
"Charles Castille III","SAN DIEGO",19,19,1,58.11,"C+"
"Dorian Gibson","W GEORGIA",57,28.5,2,58.05,"C+"
"Andre Jackson Jr.","W CAROLINA",103,51.5,2,58.01,"C+"
"Isiah Bivins","IDAHO",54,27,2,57.96,"C+"
"Gabe Bonner","CENT ARK",15,15,1,57.75,"C+"
"Michael Bonsu","GEORGETOWN",48,48,1,57.72,"C+"
"Ife Current","S DAK ST",49,24.5,2,57.66,"C+"
"DaMari Washington","PORTLAND",30,30,1,57.47,"C+"
"Zarius Harvey","MOREHEAD",37,18.5,2,57.47,"C+"
"Tre Turner","WEBER ST",109,54.5,2,57.35,"C+"
"Katrevrick Banks","GRAMBLING",17,17,1,57.12,"C+"
"Vance Sheppert","CAMPBELL",78,39,2,56.99,"C+"
"Elisha Luckett III","GARD-WEBB",37,37,1,56.72,"C+"
"Ian Langan","LAFAYETTE",51,51,1,56.66,"C+"
"Vincent Bertone","WAGNER",66,33,2,56.64,"C+"
"Joshua Kabaka","FORDHAM",48,24,2,56.55,"C+"
"Johnathan Guerrero","SAN DIEGO",18,18,1,56.49,"C+"
"Justin Johnson","FORDHAM",90,45,2,56.49,"C+"
"Craig Murphy","CAMPBELL",28,28,1,56.42,"C+"
"Cameron Cason","S ILLINOIS",83,41.5,2,56.39,"C+"
"Nasir Bashir","NORFOLK",71,35.5,2,56.27,"C+"
"Quedrion Miles","ROB MORRIS",42,21,2,56.17,"C+"
"Zavian Dilworth","NICHOLLS",42,42,1,56.16,"C+"
"Malik Baker","SE MO ST",64,32,2,56.15,"C+"
"Nyair Domnie","NEW HAMP",17,17,1,56.11,"C+"
"Khalil Cueva","SAN DIEGO",38,19,2,56.1,"C+"
"Solomon Oduma","ILL STATE",27,27,1,56.06,"C+"
"Keontae Byas","BETH COOK",79,39.5,2,55.98,"C+"
"Jonnie Wiltshire","N DAKOTA",61,61,1,55.94,"C+"
"Isaac Edwards","LNDNWD",59,29.5,2,55.85,"C+"
"Jalen Edwards","LAFAYETTE",52,52,1,55.82,"C+"
"Ky'Ree Murphy","WOFFORD",51,25.5,2,55.75,"C+"
"Drew Faulkner","UC DAVIS",35,35,1,55.65,"C+"
"Davis Rice","LEHIGH",55,27.5,2,55.33,"C+"
"DeMardrick Blunt","CENT ARK",23,23,1,55.28,"C+"
"Tiwan Jones","IDAHO ST",50,50,1,55.23,"C+"
"Khaleb Bridges","CITADEL",61,61,1,55.2,"C+"
"Patrick Kince Jr.","ALCORN ST",42,42,1,55.2,"C+"
"Kyle Nguyen","CAMPBELL",21,21,1,55.08,"C+"
"Tareq Council","CHISTA",107,53.5,2,55.05,"C+"
"Dallas Johnson","N ALABAMA",97,48.5,2,55.01,"C+"
"Jordan Jackson","GARD-WEBB",32,32,1,54.98,"C+"
"Jeremiah Washington","RICHMOND",86,43,2,54.54,"C+"
"Omaris McMiller Jr.","BRYANT",29,29,1,54.45,"C+"
"Isiah Davis","FL A&M",33,16.5,2,54.44,"C+"
"Ross Davidson","YNGTOWN ST",19,19,1,54.34,"C+"
"Justin Wimpye","AUSTINPEAY",59,29.5,2,54.3,"C+"
"Cristian Conyer","E KENTUCKY",53,26.5,2,54.28,"C+"
"Elijah Mathis","MONMOUTH",64,32,2,54.28,"C+"
"Christian Robbins","W CAROLINA",22,22,1,54.2,"C+"
"Jaden Outar","FL A&M",36,36,1,54.01,"C+"
"Kyree Richardson","RICHMOND",77,38.5,2,53.76,"C+"
"Teion Winslow","BRYANT",34,34,1,53.76,"C+"
"Jameson Jean","STETSON",18,18,1,53.69,"C+"
"Ty Murrell","CHISTA",29,29,1,53.69,"C+"
"Lorenzell Dubose","MCNEESE",26,26,1,53.43,"C+"
