"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Chris Dixon","S DAKOTA",75,37.5,2,57.42,"C+"
"Amir Dwight","S ILLINOIS",94,47,2,57.37,"C+"
"Delano Marcelus","MERCER",47,47,1,57.15,"C+"
"Mikel Hines","NWSTATE",26,26,1,57.03,"C+"
"Noel Brown","BETH COOK",93,46.5,2,56.99,"C+"
"Xavier Potts","TARLETON",98,49,2,56.98,"C+"
"Preston Davis","LEHIGH",70,35,2,56.8,"C+"
"Sean Scheck","SAN DIEGO",84,42,2,56.75,"C+"
"Hikifo'Ou Maile","IDAHO",86,43,2,56.62,"C+"
"JJ Lewis","MONMOUTH",90,45,2,56.42,"C+"
"Mark Fielder","MCNEESE",58,29,2,56.14,"C+"
"Colby Spencer","FORDHAM",84,42,2,55.65,"C+"
"Collin Lewis","IDAHO ST",79,39.5,2,55.62,"C+"
"Chris Campbell","LAMAR",64,32,2,55.5,"C+"
"Brandon Martin","ROB MORRIS",21,21,1,55.43,"C+"
"Kahmari Valentine","WAGNER",65,32.5,2,55.4,"C+"
"Devin Huegel","UC DAVIS",58,29,2,55.2,"C+"
"Isaac Saffold","GEORGETOWN",30,30,1,55.14,"C+"
"Donovan Dozier","NWSTATE",77,38.5,2,55.06,"C+"
"Jordan Gaston","WAGNER",50,25,2,54.95,"C+"
"Ke'Vion Wellington","MERCER",43,21.5,2,54.95,"C+"
"Logan Jellison","ILL STATE",32,16,2,54.87,"C+"
"Immanuel Williams","NEWHVN",25,25,1,54.85,"C+"
"Patrick Conserve","RHODE ISLD",55,27.5,2,54.75,"C+"
"Jordan Johnson","WOFFORD",38,38,1,54.46,"C+"
"Chaz Knox","ELON",58,29,2,54.42,"C+"
"Tavales Curry","CAMPBELL",64,32,2,54.1,"C+"
"Nigel McSween","VILLANOVA",38,38,1,54.03,"C+"
"Hunter Sharbono","MONTANA ST",39,19.5,2,54,"C+"
"Mitchel Jaskowiak","IDAHO",84,42,2,54,"C+"
"Talon Marsh","MONTANA ST",32,32,1,54,"C+"
"Duston Chavis","TENN MARTN",86,43,2,53.96,"C+"
"Dashawn Fields","DUQUESNE",40,40,1,53.95,"C+"
"Alex Villavaso","NICHOLLS",33,33,1,53.94,"C+"
"Reid Jones","CENT ARK",40,40,1,53.9,"C+"
"Kade Millard","CAL POLY",42,42,1,53.89,"C+"
"Joseph Polite","WOFFORD",77,38.5,2,53.66,"C+"
"Naquan Johnson","LIUSHAR",31,31,1,53.51,"C+"
"Jayden Wells","SO UTAH",53,26.5,2,53.02,"C"
"Brekien Harold","ALABAMA ST",61,30.5,2,52.97,"C"
"Bryan Robertson","ROB MORRIS",37,18.5,2,52.95,"C"
"Jordan Pritchard-Sewell","YNGTOWN ST",79,39.5,2,52.94,"C"
"A'Amear Walton","STF AUSTIN",70,35,2,52.56,"C"
"Kevin Johnson","WEBER ST",91,45.5,2,52.34,"C"
"Aidan Salow","N IOWA",63,31.5,2,52.2,"C"
"Zalen Watkins","GARD-WEBB",57,28.5,2,52.15,"C"
"Zack Black","MONTANA ST",60,30,2,52.04,"C"
"Christ Kore","MS VLY ST",42,42,1,52.03,"C"
"Charlie Stec","DUQUESNE",24,24,1,51.96,"C"
"Bryce Gentry-Warrick","MERRIMACK",83,41.5,2,51.88,"C"
"Marcus Simmons Jr.","CENT CT ST",29,29,1,51.82,"C"
"Kendall Carter","MERRIMACK",20,20,1,51.66,"C"
"Javen Johnson","HAMPTON",73,36.5,2,51.58,"C"
"Aaziah Scott","STHLSK",55,27.5,2,51.49,"C"
"Damola Owode","STHLSK",44,22,2,51.37,"C"
"David Johnson","ROB MORRIS",85,42.5,2,51.27,"C"
"Josh Osuagwu","STHLSK",42,21,2,51.24,"C"
"Abraham Clinkscales","STNY BROOK",59,29.5,2,51.16,"C"
"Chase Kerns","W CAROLINA",75,37.5,2,51.12,"C"
"Alex Larry","NWSTATE",76,38,2,51.1,"C"
"Timothy Gulley","BETH COOK",56,28,2,51.09,"C"
"Faisal Mass","HOWARD",23,23,1,51.05,"C"
"Ebenezer Bedada","CAMPBELL",68,34,2,51.02,"C"
"Jalen Hand","E KENTUCKY",60,30,2,51,"C"
"Roderick Ambroise-McFadden","FL A&M",19,19,1,50.99,"C"
"KB Bonds","SCAR STATE",63,31.5,2,48.65,"C"
"Isaac Keim","MONTANA",15,15,1,48.64,"C"
"Kortlin Rausaw","ABILENE CH",104,52,2,48.3,"C"
"Casey Bending","STETSON",55,55,1,48.27,"C"
"Graysen Schneider","MONTANA ST",18,18,1,48.22,"C"
"Beau Jaques","IDAHO ST",23,23,1,48.21,"C"
"Demetrius Baldwin","FURMAN",74,37,2,48.2,"C"
"Gage Brown","SE LA",35,35,1,48.18,"C"
"Zavier Pollard","DAVIDSON",24,24,1,48.15,"C"
"Lance Bassett","S ILLINOIS",78,39,2,48.06,"C"
"Jayden Marable","E KENTUCKY",69,34.5,2,48.04,"C"
"Cam Moore","MERCER",72,36,2,48.03,"C"
"Dakari Harris","TXAMEA",78,39,2,47.92,"C"
"Alijah Alexander","MCNEESE",46,23,2,47.86,"C"
"Wayne Coleman","CENT CT ST",37,37,1,47.7,"C"
"Grant Hessler","IDAHO ST",48,24,2,47.68,"C"
"Cameryn Heath","WM & MARY",50,25,2,47.6,"C"
"Valentino Garcia","ILL STATE",21,21,1,47.56,"C"
"Justin Tedim","COLGATE",37,37,1,47.55,"C"
"David Alexander","CITADEL",31,31,1,47.46,"C"
"Ratu Delano Navoti","VILLANOVA",34,34,1,47.34,"C"
"Jace Sifore","S DAK ST",56,28,2,47.27,"C"
"Zion Patillo","DUQUESNE",56,28,2,47.22,"C"
"Jesse Smith","LNDNWD",62,31,2,47.21,"C"
"Brian Oliver Jr.","FORDHAM",65,32.5,2,47.17,"C"
"Conlan Greene","YNGTOWN ST",44,22,2,47,"C"
"De'Myrion Johnson","SOUTHERN U",66,33,2,46.78,"C"
"Trystan Anderson","W CAROLINA",41,41,1,46.77,"C"
"Zeliah Wade","PORTLAND",28,28,1,46.66,"C-"
"Thomas Gerke","BUCKNELL",18,18,1,46.6,"C-"
"Al Sandifer","AUSTINPEAY",50,25,2,46.52,"C-"
"Kilas Francis","GRAMBLING",72,36,2,46.49,"C-"
"Carter Lance","DUQUESNE",75,37.5,2,46.47,"C-"
"Jared Hirschfeld","SACR HEART",56,28,2,46.47,"C-"
"Christian Booker","LAMAR",32,16,2,46.42,"C-"
"Jack Reece","RICHMOND",33,33,1,46.28,"C-"
"Bryce Ricks","MERRIMACK",64,32,2,46.21,"C-"
"Javon Taylor","PORTLAND",64,32,2,46.05,"C-"
"Jaden Hudgins-Key","S ILLINOIS",64,32,2,46.01,"C-"
"Ahmir Crawley","LAFAYETTE",41,41,1,45.88,"C-"
"Ashton Nawrocki","BUTLER",37,37,1,45.84,"C-"
"Hollis Sams","MS VLY ST",36,36,1,45.83,"C-"
"T'Marrion Phillips","ALABAMA ST",21,21,1,45.62,"C-"
"Travis Jones","ILL STATE",91,45.5,2,45.56,"C-"
"Raymond Jackson","SOUTHERN U",18,18,1,45.53,"C-"
"Thad Parson","ALABAMA ST",49,24.5,2,45.52,"C-"
"Cody Moss","W ILLINOIS",20,20,1,45.3,"C-"
"Hayden Loveless","TOWSON",96,48,2,45.25,"C-"
"Lucian DePino","BRYANT",46,23,2,45.21,"C-"
"Brady Echols","WM & MARY",91,45.5,2,45.14,"C-"
"Antori Hamilton","AUSTINPEAY",56,28,2,45.11,"C-"
"Ty Gordon","WM & MARY",107,53.5,2,45.05,"C-"
"Kyle Dillon","HOWARD",59,29.5,2,45.04,"C-"
"Geoffrey Ojeh","NWSTATE",40,20,2,45.02,"C-"
"Bryce Purnell","MAINE",104,52,2,44.98,"C-"
"Kainen White","S DAKOTA",18,18,1,44.97,"C-"
"Eugene Allen IV","NORFOLK",37,18.5,2,44.9,"C-"
"Jaice Tupea","E WASHGTON",24,24,1,44.9,"C-"
"Aidan Miller","N IOWA",26,26,1,44.79,"C-"
"Josh Leath","STNY BROOK",24,24,1,44.74,"C-"
"Nakobi Spurrier","W GEORGIA",73,36.5,2,44.56,"C-"
"Orrin Ford III","HOWARD",16,16,1,44.46,"C-"
"Hyson Bey-Buie","N IOWA",51,25.5,2,44.34,"C-"
"Levi Little","N COLORADO",64,32,2,44.34,"C-"
"KJ Hardesty","MOREHEAD",42,21,2,44.23,"C-"
"Asaiah Hamond","TOWSON",83,41.5,2,44.19,"C-"
"Colin Scharriter","MERCYHURST",94,47,2,44.18,"C-"
"Kamari Federick","LAMAR",83,41.5,2,44.11,"C-"
"Justyce Hathaway","MERRIMACK",52,26,2,43.97,"C-"
"Phoenix Ward","VA MILT IN",23,23,1,43.94,"C-"
"Aiden Jeter","SAMFORD",55,55,1,43.91,"C-"
"Ryan Kuennen","N IOWA",63,31.5,2,43.89,"C-"
"Dh'King Brown","WOFFORD",40,20,2,43.88,"C-"
"Joseph Shannon","SAMFORD",32,32,1,43.62,"C-"
"Hank Weber","SAMFORD",40,40,1,43.6,"C-"
"Obi Udom","ABILENE CH",94,47,2,43.57,"C-"
"Sebastian Regis","STNY BROOK",112,56,2,43.54,"C-"
"Shaun Aletor","SAN DIEGO",16,16,1,43.52,"C-"
"Marius Landsfeld","TARLETON",33,33,1,43.44,"C-"
"Owen Pins","DRAKE",96,48,2,43.37,"C-"
"Ramon McCollough Jr.","WOFFORD",80,40,2,43.29,"C-"
"Peyton Anderson","SE LA",79,39.5,2,43.28,"C-"
"Herbert Ware","PORTLAND",79,39.5,2,43.26,"C-"
"Ashton Jones","SE MO ST",76,38,2,43.21,"C-"
"Max Bremer","S ILLINOIS",35,17.5,2,43.16,"C-"
"Amari Deason","HOUCHR",39,39,1,43.05,"C-"
"Nathan Jackson","VA MILT IN",25,25,1,43.04,"C-"
"Eddie Vega","PORTLAND",90,45,2,43.03,"C-"
"Logan Wright","CAMPBELL",75,37.5,2,42.98,"C-"
"Montrell Henderson","CHATTNOOGA",69,34.5,2,42.98,"C-"
"Kerry North","PRVIEW A&M",65,32.5,2,42.95,"C-"
"Abdon Mata","TXRG",65,32.5,2,42.94,"C-"
"DJ Jones","FL A&M",36,36,1,42.91,"C-"
"Michael Wright Jr.","YNGTOWN ST",39,19.5,2,42.89,"C-"
"Rasheen Duncan","TENN MARTN",18,18,1,42.88,"C-"
"Brandon Mills","MURRAY ST",76,38,2,42.87,"C-"
"Jordan Campbell","PRVIEW A&M",38,19,2,42.83,"C-"
"Jermy Jackson","LAMAR",36,18,2,42.66,"C-"
"Mason Keifer","INDIANA ST",26,26,1,42.64,"C-"
"Ayden Merrihew","N COLORADO",45,22.5,2,42.61,"C-"
"Logyn Eckheart","N DAKOTA",36,36,1,42.52,"C-"
"Colton Francis","MOREHEAD",48,24,2,42.43,"C-"
"Austin Appiah","PRVIEW A&M",18,18,1,42.41,"C-"
"Kingston Watson","CHISTA",16,16,1,42.38,"C-"
"Steven Oberst","W ILLINOIS",62,31,2,42.38,"C-"
"Myles Mays","CHATTNOOGA",53,26.5,2,42.37,"C-"
"Jackson Bussey","SAMFORD",42,42,1,42.36,"C-"
"Semisi Felila","WEBER ST",36,36,1,42.35,"C-"
"Ashtin Rustemeyer","LNDNWD",77,38.5,2,42.29,"C-"
"Jamesly Jean Louis","W ILLINOIS",19,19,1,42.28,"C-"
"Gabe Whittington","SE LA",56,28,2,42.27,"C-"
"Kezni Brown","LIUSHAR",81,40.5,2,42.27,"C-"
"Julius Davis","HOUCHR",36,36,1,42.2,"C-"
"Chase Lamb","DRAKE",94,47,2,42.15,"C-"
"Trey Weems","GARD-WEBB",41,41,1,42.06,"C-"
"Kai Baugh","TXAMEA",83,41.5,2,41.94,"C-"
"Jackson Stortz","N IOWA",18,18,1,41.91,"C-"
"Jayden Rogers","SOUTHERN U",20,20,1,41.89,"C-"
"Moses Bailey","RICHMOND",28,28,1,41.89,"C-"
"Zion Finau","WEBER ST",18,18,1,41.75,"C-"
"Adam DeSantis","COLGATE",56,28,2,41.74,"C-"
"Mason Ball","E TENN ST",36,36,1,41.74,"C-"
"Osman Kamara","ROB MORRIS",21,21,1,41.67,"C-"
"Jake Rhodes","MOREHEAD",36,18,2,41.63,"C-"
"Joey Lightfoot","NICHOLLS",55,27.5,2,41.63,"C-"
"Jaden Wincher","TXRG",60,30,2,41.6,"C-"
"Khamari Brown","SACR HEART",33,16.5,2,41.52,"C-"
"Sean Curtis","LAFAYETTE",36,36,1,41.51,"C-"
"Gabriel Valeros","CHISTA",63,31.5,2,41.43,"C-"
"Tiu Afalava","FORDHAM",74,37,2,41.39,"C-"
"Lucas Allen","WM & MARY",51,25.5,2,41.32,"C-"
"Kemarion Ivory","NWSTATE",15,15,1,41.12,"C-"
"Axel Ramazani","N IOWA",25,25,1,41.08,"C-"
"Jayden Hazelwood","BRYANT",70,35,2,41.04,"C-"
"Maurice Seals","STNY BROOK",69,34.5,2,41.04,"C-"
"Jeremiah Shelby","WOFFORD",54,27,2,40.86,"C-"
"Dawson Rodd","COLGATE",77,38.5,2,40.85,"C-"
"Mac Muller","S DAK ST",15,15,1,40.7,"C-"
"Andres Rodriguez","N COLORADO",51,25.5,2,40.69,"C-"
"Dawson Rivers","W GEORGIA",66,33,2,40.65,"C-"
"Tyler Lewis","NWSTATE",56,28,2,40.64,"C-"
"Keshawn Hayden","E KENTUCKY",52,26,2,40.6,"C-"
"Isaiah Fowler","MCNEESE",58,29,2,40.56,"C-"
"Robert Beasley","INDIANA ST",32,32,1,40.56,"C-"
"Dishawn Misa","E WASHGTON",19,19,1,40.55,"C-"
"Dorian Gates","PRVIEW A&M",24,24,1,40.51,"C-"
"Marquis Cagle","ARKAPB",39,39,1,40.49,"C-"
"Javorious Sherrod","GRAMBLING",74,37,2,40.43,"C-"
"Preston Hamilton","GARD-WEBB",66,33,2,40.4,"C-"
"Gabe Flores","HOLY CROSS",55,27.5,2,40.25,"C-"
"Ty Kauserud","FURMAN",57,28.5,2,38.32,"D+"
"Payton Hawkins","COLGATE",24,24,1,38.28,"D+"
"Anthony Chuman","MORGAN ST",26,26,1,38.21,"D+"
"Josiha Mason","E TENN ST",27,27,1,38.2,"D+"
"Jason Hertz","CHARLES SO",37,37,1,38.15,"D+"
"Walter Goggins","N ALABAMA",44,22,2,38.15,"D+"
"Dylan Yang","RHODE ISLD",53,26.5,2,38.09,"D+"
"Javien Blanks","ARKAPB",33,33,1,38.08,"D+"
"Fred Dampeer","NICHOLLS",63,31.5,2,38.06,"D+"
"Alexander Cossignani","DELWARE ST",62,31,2,38.04,"D+"
"Nicholas Fernandez","CAL POLY",61,30.5,2,38.01,"D+"
"Jacob Bobic","CAL POLY",39,19.5,2,38,"D+"
"Justis La'ulu","E WASHGTON",45,45,1,37.98,"D+"
"Renardo Lewis","GARD-WEBB",55,27.5,2,37.9,"D+"
"Zayden Cook","UTAHTC",97,48.5,2,37.83,"D+"
"Hudson Wiens","MONTANA ST",16,16,1,37.81,"D+"
"Javez Caldwell","CENT CT ST",32,32,1,37.78,"D+"
"Samarion George","TXAMEA",55,27.5,2,37.78,"D+"
"James Kate","MCNEESE",19,19,1,37.73,"D+"
"Jack Harwell","TXRG",63,31.5,2,37.69,"D+"
"Logan Green","S DAK ST",59,29.5,2,37.65,"D+"
"Nick Porada","CITADEL",29,29,1,37.63,"D+"
"Nick Parisi","WAGNER",15,15,1,37.61,"D+"
"Beau Shugarts","CITADEL",37,37,1,37.58,"D+"
"Chase Chesser","NICHOLLS",56,28,2,37.58,"D+"
"Isaiah Harvey","CHATTNOOGA",54,27,2,37.48,"D+"
"Broderick Tommie Jr.","TENN MARTN",77,38.5,2,37.34,"D+"
"Alex Sumler","LAMAR",23,23,1,37.32,"D+"
"Darrell Hamilton","MERRIMACK",21,21,1,37.32,"D+"
"Mike Hamilton","MAINE",48,24,2,37.31,"D+"
"Nate Sullivan","VILLANOVA",25,25,1,37.29,"D+"
"Jaden Wiggins","SOUTHERN U",19,19,1,37.22,"D+"
"O'Shea Miller","TARLETON",51,25.5,2,37.17,"D+"
"Marquan Saddler Jr.","STHLSK",56,28,2,37.13,"D+"
"Jaden Roper","BRYANT",45,22.5,2,37.1,"D+"
"Amari James","LIUSHAR",49,24.5,2,37.07,"D+"
"Eddie Becu","LNDNWD",20,20,1,37.06,"D+"
"Mond Cole","N ALABAMA",69,34.5,2,37.02,"D+"
"Jackson Farrell","DUQUESNE",42,21,2,37.01,"D+"
"Brooks Maile","N COLORADO",77,38.5,2,36.92,"D+"
"Isaiah Potts","E TENN ST",24,24,1,36.92,"D+"
"Jason Morbitzer","BUCKNELL",36,36,1,36.9,"D+"
"Capri Martin","VILLANOVA",98,49,2,36.8,"D+"
"Myles Saulsberry","CHISTA",32,32,1,36.79,"D+"
"Tequan Kemp","DRAKE",37,18.5,2,36.78,"D+"
"Jaylan Jarrett","ALABAMA ST",40,40,1,36.75,"D+"
"Jackson Ford","HAMPTON",18,18,1,36.72,"D+"
"Zachary Weaver","TXAMEA",15,15,1,36.71,"D+"
"Carson Freese","PRESBYTERN",23,23,1,36.69,"D+"
"Gene Blalock","N IOWA",72,36,2,36.69,"D+"
"Bryce Rooks","MONMOUTH",42,21,2,36.68,"D+"
"Jack Ward","DRAKE",21,21,1,36.68,"D+"
"Adam Camphor","SE MO ST",74,37,2,36.66,"D+"
"John Sualla Jr.","NEWHVN",36,36,1,36.66,"D+"
"Tyler Parker","UC DAVIS",17,17,1,36.59,"D+"
"Nathan Hayes","ELON",51,25.5,2,36.51,"D+"
"Cidney Johnson","W ILLINOIS",70,35,2,36.49,"D+"
"McKenzie Hazzard","TENN TECH",17,17,1,36.45,"D+"
"Machi Robinson","TEXAS STHN",54,27,2,36.37,"D+"
"Tavarious Elliott","SE MO ST",18,18,1,36.35,"D+"
"Cade Davis","STETSON",42,42,1,36.3,"D+"
"Nicholas Miano","TOWSON",49,24.5,2,36.24,"D+"
"Malik Butler","MOREHEAD",38,19,2,36.22,"D+"
"Chris Herpin","ABILENE CH",32,32,1,36.18,"D+"
"Diezel Hernandez","SAN DIEGO",19,19,1,36.15,"D+"
"Christian Santiago","ALBANY",32,32,1,36.13,"D+"
"CJ Landrum","CHARLES SO",42,42,1,36.12,"D+"
"Reggie Reed Jr.","HOWARD",58,29,2,36.02,"D+"
"Matthias Corbin","VA MILT IN",26,26,1,36,"D+"
"Blake Holmes","NEW HAMP",65,32.5,2,35.98,"D+"
"Calogero LoGrasso","BUCKNELL",33,33,1,35.98,"D+"
"D'Angelo Sheppard","CITADEL",34,34,1,35.97,"D+"
"Braden Woods","NWSTATE",42,21,2,35.96,"D+"
"Jamaal Cherry","TEXAS STHN",46,23,2,35.95,"D+"
"Jake East","IDAHO ST",79,39.5,2,35.93,"D+"
"David Jones","MS VLY ST",31,31,1,35.88,"D+"
"Pete Melle","NEWHVN",59,29.5,2,35.68,"D+"
"Graham Gilmartin","BUTLER",17,17,1,35.55,"D+"
"Jordan Muhanyi","NC A&T",31,31,1,35.54,"D+"
"King Smith","LNDNWD",56,28,2,35.54,"D+"
"Terrill Hopkins","GARD-WEBB",16,16,1,35.52,"D+"
"Sahnai Swain-Price","RHODE ISLD",17,17,1,35.45,"D+"
"Rylan Shibley","ELON",67,33.5,2,35.41,"D+"
"Ivan Murray Jr.","VILLANOVA",76,38,2,35.29,"D+"
"Tosin Akinsulire","RHODE ISLD",63,31.5,2,35.2,"D+"
"Frederick Lujan III","IDAHO",48,24,2,35.19,"D+"
"Michael Joiner Jr.","ALABAMA ST",43,21.5,2,35.16,"D+"
"Rocky Shields","SO UTAH",56,28,2,35.15,"D+"
"Ethan McLaurin","TENN TECH",20,20,1,35.14,"D+"
"Jaggar Tavai","UTAHTC",40,20,2,35.09,"D+"
"Titus Miller","SE MO ST",45,22.5,2,35.08,"D+"
"Kenneth Andrews","ALCORN ST",43,43,1,35.05,"D+"
"Wyatt Boals","ILL STATE",59,29.5,2,35.04,"D+"
"Brendan Bigos","MONMOUTH",60,30,2,35,"D+"
"Ryan McCarthy","VA MILT IN",23,23,1,35,"D+"
"Brody Harriff","DRAKE",88,44,2,34.98,"D+"
"Ky Tayo","CHATTNOOGA",83,41.5,2,34.95,"D+"
"Trenton Kintigh","WOFFORD",44,22,2,34.77,"D+"
"AuVon Sager","S DAKOTA",15,15,1,34.76,"D+"
"Carson Moore","MERCYHURST",43,21.5,2,34.73,"D+"
"Bruce Knauber","FURMAN",20,20,1,34.66,"D+"
"Zack Philpott","TOWSON",42,21,2,34.57,"D+"
"Xavier Byars","TENN STATE",17,17,1,34.56,"D+"
"Dezmon Thomas","SAMFORD",21,21,1,34.54,"D+"
"Lucien Griffin","MERCYHURST",28,28,1,34.54,"D+"
"Caldwell Bussey","FURMAN",67,33.5,2,34.53,"D+"
"AJ Koukou","VILLANOVA",60,30,2,34.47,"D+"
"Ke'shawn Reed","NWSTATE",58,29,2,34.47,"D+"
"Cooper Buffington","MONTANA",38,38,1,34.25,"D+"
"Jake Williams","UC DAVIS",37,18.5,2,34.22,"D+"
"Vin Ferrara","HOLY CROSS",77,38.5,2,34.21,"D+"
"Malik Moses","NORFOLK",58,29,2,34.19,"D+"
"Garrett Risley","VALPO",72,72,1,34.18,"D+"
"Chris Jackson II","HAMPTON",79,39.5,2,34.17,"D+"
"Isaiah Hare","TXAMEA",57,28.5,2,34.11,"D+"
"Kanstin Brooks","TENN TECH",36,36,1,34.03,"D+"
"Bryce Lee","RICHMOND",64,32,2,33.94,"D+"
"Aidan Horodnik","HOLY CROSS",48,24,2,33.87,"D+"
"Elijah Kongolo","W ILLINOIS",46,23,2,33.85,"D+"
"JaSire Peterson","N ARIZONA",39,39,1,33.73,"D+"
"Collin Bray","CHARLES SO",23,23,1,33.67,"D+"
"Joshua White","N ALABAMA",45,22.5,2,33.66,"D+"
"Josaiah Asuega","MONTANA ST",49,24.5,2,33.63,"D+"
"Mason Knipp","INDIANA ST",27,27,1,33.55,"D+"
"Logan Barnes","WAGNER",64,32,2,33.49,"D+"
"Fasitootai Sagapolu","UTAHTC",89,44.5,2,33.46,"D+"
