"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Maddox Valoaga","N ARIZONA",37,37,1,16.06,"F"
"Jaden Radke","E WASHGTON",38,38,1,15.42,"F"
"Jamaricus Thomas","ILL STATE",17,17,1,15.33,"F"
"Ziggy Loa","N ARIZONA",37,37,1,15.25,"F"
"Cole Toddings","COLGATE",25,25,1,14.98,"F"
"Corey Amos","GRAMBLING",15,15,1,14.82,"F"
"Owen Summers","MS VLY ST",28,28,1,14.02,"F"
"Destin Simmons","TOWSON",18,18,1,13.76,"F"
"Dandrevius Dorsey","PRESBYTERN",24,24,1,13.55,"F"
"Zachary Weaver","TXAMEA",25,25,1,13.28,"F"
"Phillip Jackson","MS VLY ST",22,22,1,13.23,"F"
"Jamari Buddin","DUQUESNE",20,20,1,13,"F"
"Reginald Camille","FL A&M",24,24,1,12.5,"F"
"Kyce Shamma","DAVIDSON",36,36,1,12.23,"F"
"Chidu Bekee","W GEORGIA",34,34,1,9.62,"F"
"Mike Sylvalie","HOUCHR",35,35,1,9.13,"F"
"DeMarion McCoy","MORGAN ST",24,24,1,8.3,"F"
"Justin Lawton","SOUTHERN U",31,31,1,7.32,"F"
"Christian Ose-Afiana","MORGAN ST",15,15,1,7.18,"F"
"Kai Richardson","IDAHO",28,28,1,6.88,"F"
"Joey Shimko","LAFAYETTE",34,34,1,2.74,"F"
"Jerald James","TOWSON",27,27,1,1.46,"F"
