"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"JUSIAH SAMPLETON","UTSA",29,40.12,"C","DI",2026,"The American",80.9,68.2,83.9,NA,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,13,2,0,0.077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",276,276
"KHURTISS PERRY","JVILLE ST",33,40.08,"C","DI",2026,"C-USA",51.5,53,63.5,NA,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,5,NA,NA,NA,NA,16,-3,0.25,0.125,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,0,0,1,1,0,1,0,0,1,0,0,2,2,0,0,0,"G5",25,25
"JAMEIAN BUXTON","UTSA",29,39.32,"D","DI",2026,"The American",69.6,71.1,61.5,NA,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,NA,NA,NA,NA,7,0.5,0,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",139,139
"KAIAN ROBERTS-DAY","NEW MEX ST",24,38.77,"D","DI",2026,"C-USA",66,68.6,56.2,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,NA,NA,NA,NA,13,1,0.154,0.231,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,0,1,2,1,0,2,1,0,0,0,0,3,3,0,0,0,"G5",49,49
"TJ GRANT","ARK STATE",39,38.66,"D","DI",2026,"Sun Belt",67,69.5,55.1,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,NA,NA,NA,NA,29,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,0,1,2,1,0,2,1,0,0,0,0,3,3,0,0,0,"G5",271,271
"ED SMITH IV","TULANE",58,38.48,"D","DI",2026,"The American",48.7,52.6,52.3,60,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,7,NA,NA,NA,NA,33,4.75,0.182,0.182,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7,0.3,3,3,0,0.222,4,3,2,0,0,1,10,10,0,0,1,"G5",15,15
"JAXON CHERRY","C MICHIGAN",30,38.29,"D","DI",2026,"MAC",77.4,61.7,84,NA,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,13,2,0.077,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",266,266
"JEREMIAH SANDIFORD","NEW MEX ST",16,37.14,"D","DI",2026,"C-USA",77.2,84.6,55.1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,6,0,0,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"G5",121,121
"DONOVAN RIEMAN","LA TECH",17,36.76,"D","DI",2026,"Sun Belt",71.7,65,70.5,NA,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"G5",4,4
"JAYLAND MCGLOTHEN","S JOSE ST",28,36.1,"D","DI",2026,"MWC",68.9,76.4,54.5,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,10,3.5,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3,0,1,1,1,0,2,1,0,0,0,0,3,3,0,0,0,"G5",161,161
"DARIEN JACKSON","SM HOUSTON",38,35.64,"D","DI",2026,"C-USA",69.2,72.3,55.2,NA,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,2,3,NA,NA,NA,NA,24,0,0.083,0.208,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,0.5,1,1,1,0,1,1,0,0,0,1,4,4,0,0,2,"G5",149,149
"TIM BRANTLEY JR.","MO STATE",22,35.47,"D","DI",2026,"C-USA",62.8,65.4,56,NA,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,3,NA,NA,NA,NA,11,2.67,0.273,0.273,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,0,1,2,0,0,3,1,0,0,0,0,4,4,0,0,0,"G5",95,95
"WILL CLARK","BUFFALO",53,35.29,"D","DI",2026,"MAC",64.4,64,68,60,0,1,0,0,0,1,3,4,5,0,0,0,0,0,0,1,1,2,3,NA,NA,NA,NA,21,0,0.048,0.048,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0.5,1,0,0,0,0,1,0,0,0,1,2,2,0,0,1,"G5",168,168
"JADEN MCKINNEY","MEMPHIS",37,35.26,"D","DI",2026,"The American",67.2,69.9,58.8,NA,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,15,2,0.067,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,0,2,1,0,0,1,2,0,0,0,0,3,3,0,0,0,"G5",113,113
"E'MAURI SMILEY","S ALABAMA",17,35.25,"D","DI",2026,"Sun Belt",69.2,71.6,57,60,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,7,-1,0,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3,0,1,1,1,0,1,1,0,0,0,0,3,3,0,1,0,"G5",223,223
"ERIQ GEORGE","BOWL GREEN",53,35.06,"D","DI",2026,"MAC",70.8,70.7,64.1,NA,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,1,2,NA,NA,NA,NA,28,0,0.036,0.107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0.5,1,0,0,0,0,1,0,0,0,1,2,2,0,0,1,"G5",99,99
"NATE RAY","DELAWARE",17,34.78,"D","DI",2026,"C-USA",74.1,60.9,75.2,NA,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,5,1,0.2,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",146,146
"DEVIN BELL","MIAMI OH",30,34.7,"D","DI",2026,"MAC",64,72.7,53.6,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,10,1,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",172,172
"JAIDEN GRIMES","KENNESAW",19,34.46,"D","DI",2026,"C-USA",73.3,63,74.5,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,2,NA,NA,NA,NA,7,-3,0.286,0.286,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,1,0.5,0,1,1,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",191,191
"PAUL HUTSON III","WASH STATE",24,34.43,"D","DI",2026,"Pac-12",68,72.3,58.4,NA,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,5,1.5,0.2,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",59,59
"AARON CLARK","APP STATE",19,34.43,"D","DI",2026,"Sun Belt",65.3,69.2,55.8,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,7,0.5,0.143,0.429,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",178,178
"TAYLOR BURTON","MEMPHIS",36,34.23,"D","DI",2026,"The American",56.9,50.6,65.3,NA,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,2,4,NA,NA,NA,NA,17,5,0.235,0.059,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,"G5",143,143
"ANDREW HINES","S ALABAMA",15,33.97,"D","DI",2026,"Sun Belt",70.9,66.9,65.9,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,7,-2,0,0.143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",234,234
"LOGAN GOODSPEED","FRESNO ST",21,33.39,"D","DI",2026,"Pac-12",69.5,65.5,56.4,61,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,NA,NA,NA,NA,10,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,0,1,1,0,0,1,0,0,1,1,0,3,3,0,1,0,"G5",216,216
"DRENON FITE III","UTSA",27,33.23,"D","DI",2026,"The American",67.3,75.4,54.4,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,10,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"G5",43,43
"ROOSEVELT ANDREWS III","MIAMI OH",40,32.96,"D","DI",2026,"MAC",58.4,57.6,58.9,NA,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,2,1,1,1,NA,NA,NA,NA,10,0,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"G5",93,93
"ROBBY HARRISON","COLO STATE",26,32.95,"D","DI",2026,"Pac-12",75.2,73.2,66.5,NA,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,NA,NA,NA,NA,11,3,0,0.182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",30,30
"ASHTON WRIGHT","LA LAFAYET",30,32.2,"D","DI",2026,"Sun Belt",68.7,68.6,62.2,NA,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,13,6,0,0.077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,0,1,0,0,0,1,1,0,0,0,0,3,3,0,0,0,"G5",213,213
"MAKHI GILBERT","E MICHIGAN",37,31.95,"D","DI",2026,"MAC",72.8,76.6,58.3,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,19,4,0,0.158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",62,62
"MACKAVELLI MALOTUMAU","W KENTUCKY",24,31.89,"D","DI",2026,"C-USA",75.5,78.6,55.6,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,15,-2,0.067,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0.333,1,1,1,0.333,1,1,1,0,0,0,3,3,0,0,0,"G5",82,82
"AMEIR GLENN","BALL ST",20,31.55,"D","DI",2026,"MAC",70.1,75,55.7,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,8,2,0,0.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",153,153
"MASE LEWIS","S ALABAMA",24,31.39,"D","DI",2026,"Sun Belt",78.6,68.4,60.4,65.5,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,0,0,0.111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,0,2,0,0,0,0,1,0,1,0,0,3,3,1,1,0,"G5",58,58
"AMARI COMIER","S DIEGO ST",40,31.38,"D","DI",2026,"Pac-12",68.6,65.8,65.9,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,15,-1,0.067,0.067,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1,0.5,0,1,1,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",247,247
"JAYLEN HILL","OREGON ST",20,31.16,"D","DI",2026,"Pac-12",57.8,60.2,55.8,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,NA,NA,NA,NA,8,3.67,0.125,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,3,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,"G5",241,241
"KALEB COLEMAN","LA TECH",15,31.14,"D","DI",2026,"Sun Belt",75.9,65.9,77.8,60,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,10,1,0.2,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",166,166
"KAMERON HAMILTON","TULANE",25,31.03,"D","DI",2026,"The American",62.3,61.7,60.7,NA,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,NA,NA,NA,NA,15,1,0.267,0.333,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,3,0.25,0,3,0,0.25,3,0,1,0,0,0,4,4,0,0,0,"G5",48,48
"RUSSELL SYKES IV","TEMPLE",20,30.84,"D","DI",2026,"The American",70.5,71.5,60.8,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,10,-1,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",196,196
"DEVIN ANCRUM","CHARLOTTE",40,30.52,"D","DI",2026,"The American",75.2,82.7,56.9,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,29,2.67,0.069,0.241,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,4,0.2,1,1,0,0.2,3,1,1,0,0,0,5,5,0,0,0,"G5",229,229
"ENZO-PIERRE TAYOU","NEW MEX ST",16,30.51,"D","DI",2026,"C-USA",72.1,74.6,57.5,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,6,0,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",186,186
"TAVEON ROBINSON","COLO STATE",21,30.48,"D","DI",2026,"Pac-12",66.4,66.7,57.8,60,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,14,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,0,0,1,0,0,2,0,0,1,0,0,3,3,0,1,0,"G5",280,280
"CHAUNCEY CHIDI","SM HOUSTON",22,30.4,"D","DI",2026,"C-USA",71.8,62.9,64.6,61.2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,12,12,0.083,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,4,0,2,1,0,0,2,1,0,0,0,0,4,4,1,0,0,"G5",232,232
"CALEB IRVING","CHARLOTTE",22,30.33,"D","DI",2026,"The American",67.1,64.9,64.8,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"G5",204,204
"JOSH LUKUSA","MO STATE",29,30.3,"D","DI",2026,"C-USA",56,55.1,58.4,NA,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,3,NA,NA,NA,NA,11,0,0.273,0.091,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,0,0,"G5",39,39
"KOREY JORDAN","GA SOUTHRN",19,30.25,"D","DI",2026,"Sun Belt",67.1,67.2,61,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,5,-1,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",176,176
"MATTHEW ARIBISALA","RICE",21,30.07,"D","DI",2026,"The American",73.7,73.6,56.4,61.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,10,1,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0,0,1,0,0,1,0,0,1,0,0,2,2,0,1,0,"G5",17,17
"HUNTER MALECKI","DOMINION",21,29.86,"D","DI",2026,"Sun Belt",64.3,56.9,57.5,68.8,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,2,NA,NA,NA,NA,11,0,0.091,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0.333,0,0,0,0,0,0,0,2,0,0.333,3,3,0,2,1,"G5",221,221
"PEYTON CHRISTIAN","E MICHIGAN",38,29.85,"D","DI",2026,"MAC",70.6,75.1,56,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,22,0,0.045,0.182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",148,148
"AJ VAUGHNS","GA STATE",21,29.73,"D","DI",2026,"Sun Belt",70.5,66.8,65.6,60,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6,0,0,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",279,279
"JASON GWAN","NEW MEX ST",16,28.98,"D","DI",2026,"C-USA",70.7,67.6,56.4,62.4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,5,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0,1,0,0,0,0,1,0,1,1,0,2,2,0,1,0,"G5",211,211
"ALBERT TUAKALAU","NEW MEXICO",17,28.39,"D","DI",2026,"MWC",71.8,61.9,71.6,NA,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",278,278
"CORNELL EVANS","BUFFALO",55,28.26,"D","DI",2026,"MAC",66.5,65.6,62.8,60,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,0,2,1,NA,NA,NA,NA,21,0,0.048,0.048,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"G5",37,37
"DOMINICK BROGNA","DELAWARE",29,28.26,"D","DI",2026,"C-USA",75.8,73.8,67.1,NA,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,12,0,0.083,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",79,79
"JALEN WILLIAMS","AKRON",30,28.13,"D","DI",2026,"MAC",70.9,72.3,60.5,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,NA,NA,NA,NA,15,1,0.067,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",294,294
"JAIRUS SATELE","FRESNO ST",30,28.08,"D","DI",2026,"Pac-12",54.8,55.5,55.6,60,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,17,0,0.118,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,3,0,0,0,0,3,0,1,0,0,4,4,0,1,0,"G5",2,2
