"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"SCOOP GARDNER JR.","W MICHIGAN",50,36.12,"D"
"KJ BURLEY","W MICHIGAN",38,35.92,"D"
"TURNER SCHMIDT","JAMES MAD",23,35.43,"D"
"AIZIK MAHUKA","S JOSE ST",29,35.32,"D"
"JABARI ISHMAEL","MEMPHIS",21,35.17,"D"
"BRANDON KELLEY","COLO STATE",30,35.11,"D"
"KOLE SNEED","N ILLINOIS",45,35.11,"D"
"JAMES JENNETTE","UTAH ST",36,35.1,"D"
"MYLES WILLIAMS","NEVADA",38,34.81,"D"
"EZRA ODINJOR","TOLEDO",28,34.62,"D"
"COLE FUNDERBURK","MARSHALL",34,34.29,"D"
"LEDARRION MENTER","DOMINION",31,34.11,"D"
"JEFFERY RUSH JR.","SO MISS",18,33.81,"D"
"KAVEN CALL","MIDDLE TN",21,33.68,"D"
"KENTON SIMMONS","FIU",35,33.68,"D"
"HUDSON BALL","TULSA",30,33.63,"D"
"EVAN HERRMANN","OHIO",27,33.61,"D"
"JEREMY NABORNE-OWENS","NEVADA",45,33.05,"D"
"JACOB CRUZ","JVILLE ST",28,32.38,"D"
"JAIHIEN ROY","KENT STATE",35,32.34,"D"
"KURTIS WAYE","AKRON",27,32.32,"D"
"JAH'RIE GARNER","TULANE",56,31.61,"D"
"IBRAHIM DIAWARA","COAST CAR",45,31.61,"D"
"BRENTON WILLIAMS","LIBERTY",41,31.45,"D"
"JARREL COMER","OREGON ST",23,30.69,"D"
"ETU FINAU","S JOSE ST",34,30.64,"D"
"LANCE WILLIAMS","LA LAFAYET",27,30.37,"D"
"ZACHARIAH KEITH","SO MISS",19,30.35,"D"
"NA'TORI BROWN","LA LAFAYET",18,30.13,"D"
"JASIYAH ROBINSON","E CAROLINA",29,29.9,"D"
"LATREVION THOMPSON","W KENTUCKY",31,29.16,"D"
"LE'KELL MC'GOWAN","LA MONROE",19,28.96,"D"
"EDUWA OKUNDAYE","WASH STATE",15,28.89,"D"
"CHASON CLARK","MARSHALL",16,28.68,"D"
"CALEB PITTS","APP STATE",25,28.43,"D"
"TA'DERIUS COLLINS","TEXAS ST",15,28.35,"D"
"TRISTAN LYLES","JVILLE ST",15,28.34,"D"
"JARED BADIE","BALL ST",19,28.32,"D"
"NATHAN GONZALES","W KENTUCKY",17,27.96,"D"
"KELAN BUTLER","GA STATE",22,27.91,"D"
"QUANTE GILLIANS","TEMPLE",17,27.8,"D"
"D'MON BRINSON","COLO STATE",23,27.76,"D"
"VENSON SNEED","W KENTUCKY",22,27.19,"D"
"MICHAEL FLOYDE","LIBERTY",16,27.17,"D"
"TAE FLOYD","JVILLE ST",35,27.05,"D"
"CARTER EVANS","E MICHIGAN",67,27.01,"D"
"JAYDEN WILLIAMS","MIDDLE TN",16,26.92,"D"
"BRIAN ADDERLEY","TEMPLE",17,26.81,"D"
"BRAD VISLISEL","NEW MEX ST",31,26.73,"D"
"TOKYO GORDON","SM HOUSTON",16,26.53,"D"
"DAVID ONUOHA","N TEXAS",32,26.38,"D"
"NATE LEWIS","S JOSE ST",17,26.11,"D"
"KEI'TRONE SIMPSON","JAMES MAD",31,25.68,"D"
"JAY'SHON THOMAS","N ILLINOIS",47,25.47,"D"
"JAYLON JOSEPH","TEMPLE",26,25.44,"D"
"ELIN JONES","W KENTUCKY",16,25.35,"D"
"SPENCER ELLIOTT","HAWAII",17,25.22,"D"
"JALILE ELLIOTT","MO STATE",29,24.8,"D"
"GARRETT LONG","KENT STATE",24,24.44,"D"
"GARRETT DIAL","KENT STATE",16,24.26,"D"
"DYLAN BROOKS","MO STATE",17,24.16,"D"
"DANNY ROYSTER","JAMES MAD",32,24.11,"D"
"JAY CRABLE","FAU",46,24.06,"D"
"LORENZO PAYNE","LIBERTY",20,23.91,"D"
"ROMAN CAYWOOD","BOISE ST",16,23.31,"D"
"ANTHONY OKES","N DAK ST",16,23.16,"D"
"SIONE NOA","FRESNO ST",17,22.77,"D"
"DAHVON FRAZIER","AKRON",63,22.71,"D"
"LUCA AKIRTAVA","RICE",17,22.49,"D"
"ANDRE COBB","FRESNO ST",17,22.38,"D"
"ANTONIO BOTTIGGI","KENT STATE",23,22.23,"D"
"FAWZY OMOTOSO","N ILLINOIS",36,22.14,"D"
"BILLY PULLEN","LA MONROE",15,22.06,"D"
"BLANCHE GOLD","UAB",30,22.04,"D"
"MERHAUTI XEPERA","FRESNO ST",29,22.02,"D"
"AUSTIN ALEXANDER","W MICHIGAN",15,21.76,"D"
"STEPHEN COLLIER","E CAROLINA",20,20.94,"D"
"KIERAN DAVIS","E CAROLINA",41,20.62,"D"
"MOHAMMED HAZIME","KENT STATE",16,20.57,"D"
"BEN MARSH","BALL ST",30,19.81,"F"
"JOSEPH HEAD JR.","MEMPHIS",20,19.68,"F"
"DONTERRY RUSSELL","TEXAS ST",39,19.17,"F"
"CURLEE THOMAS IV","N TEXAS",15,18.95,"F"
"BRANDON AMANIAMPONG","NEVADA",17,18.91,"F"
"LANGSTON LONG","TOLEDO",33,18.36,"F"
"IVAN MOORE JR.","SACRAMENTO",22,18.29,"F"
"GRAYSON CUTCHLOW","MO STATE",17,18.1,"F"
"DEJUAN ECHOLES JR.","W MICHIGAN",15,17.63,"F"
"TRENT GILLIS","NAVY",23,17.24,"F"
"JOSH SAGAPOLUTELE","HAWAII",37,16.48,"F"
"HA'AHEO DELA CRUZ","HAWAII",19,16.42,"F"
"JOSEPH MARSH","OHIO",19,15.79,"F"
"STERLING MILES","UTEP",24,15.3,"F"
"JAYLON JOHNSON","CHARLOTTE",29,15.11,"F"
"MAVERICK GRACIO","BALL ST",17,14.85,"F"
"COOPER ROY","MO STATE",25,14.83,"F"
"KELLEN LINDSTROM","MO STATE",34,14.67,"F"
"JOSH ROBERTS","FAU",43,14.37,"F"
"JT KING","N ILLINOIS",23,14.17,"F"
"AUSTIN STIEF","BALL ST",21,13.63,"F"
"BREYLON MCCULLER","MO STATE",19,13.45,"F"
"ZSACARI MINNIS","W KENTUCKY",16,12.68,"F"
"TOMMY HUSS","TOLEDO",26,12.27,"F"
"BLAKE SCHILTZ","N DAK ST",15,7,"F"
"TYLIN JACKSON","UAB",23,5.55,"F"
"ADAM TOMCZYK","HAWAII",17,4.6,"F"
"DAVION RHODES","N TEXAS",29,3.26,"F"
"JONATHAN BAX","FAU",31,0,"F"
