"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"CADE BROOK","WYOMING",27,20.35,"D"
"HUNTER ZIRKLE","C MICHIGAN",30,20.34,"D"
"ALIJAH WAYNE","N DAK ST",17,20.34,"D"
"NATHAN HALE","OHIO",30,20.2,"D"
"JAVIN GRIFFIN","W KENTUCKY",15,20.17,"D"
"YAMDRY HERNANDEZ","DELAWARE",16,20.09,"D"
"ARIAS NASH","TULSA",46,19.84,"F"
"DONALD QUAITE JR.","UTSA",18,19.75,"F"
"DAMARJHE LEWIS","WASH STATE",27,19.74,"F"
"JAYDEN WILLIAMS","WYOMING",42,19.65,"F"
"BLESSING IGBINEDION","MO STATE",23,19.54,"F"
"CAM CUNNINGHAM","UAB",23,19.37,"F"
"FELIX HIXON","MIDDLE TN",30,19.34,"F"
"DEJON RONEY","S JOSE ST",33,19.2,"F"
"ADONIS JACKSON","UTAH ST",30,19.2,"F"
"RYLEN SU'A-FILO","W KENTUCKY",29,19.16,"F"
"BLAKE BURRIS","FAU",30,19.14,"F"
"JACK MORAN","COLO STATE",27,19.14,"F"
"VANN KAVALS","AKRON",37,19.01,"F"
"STEPHEN JOHNSON","S ALABAMA",24,18.99,"F"
"RYAN JENKINS","USF",40,18.99,"F"
"NEHEMIAH DUKES","OHIO",34,18.96,"F"
"MILES PARKER","E CAROLINA",37,18.96,"F"
"NICK CAMPBELL","APP STATE",18,18.9,"F"
"QUAY HOOD","JVILLE ST",21,18.9,"F"
"CHASE EDWARDS","LA LAFAYET",27,18.68,"F"
"JOSEPH OLUWAYEMI","E MICHIGAN",22,18.56,"F"
"KAEDEN SINGLETON","DELAWARE",17,18.47,"F"
"CAMDON WILBORN","KENT STATE",25,18.43,"F"
"MO ABBASHER","UNLV",20,18.31,"F"
"OJ ALEXANDER","MIAMI OH",22,18.06,"F"
"NATE BLANC","MARSHALL",17,17.84,"F"
"MYCHAL MCMULLIN","JAMES MAD",23,17.83,"F"
"ANTHONY CUNNINGHAM","FIU",17,17.65,"F"
"ZAVIAN TIBBS","W MICHIGAN",33,17.56,"F"
"JAYDEN MADKINS","TULSA",15,17.55,"F"
"KEENAN WILSON","N DAK ST",19,17.52,"F"
"XZAVIER BOOKER","COAST CAR",19,17.52,"F"
"TROY CUNNINGHAM","TEMPLE",22,17.41,"F"
"DEREK REAGANS","OHIO",38,17.34,"F"
"NOLAN KORZENIOWSKI","COAST CAR",16,17.18,"F"
"NOLAN CLARK","N TEXAS",24,17.17,"F"
"AMARI WASHINGTON","N ILLINOIS",44,16.93,"F"
"LOGAN LARSON","N DAK ST",19,16.75,"F"
"BRACH RICE","MIAMI OH",38,16.74,"F"
"AUMA JENNINGS","S JOSE ST",18,16.69,"F"
"DYLAN WILLIAMS","N TEXAS",19,16.65,"F"
"KEBBA SECKA","GA SOUTHRN",15,16.62,"F"
"WILL UPSHAW","TULSA",15,16.62,"F"
"JAMIL DAVIS","CHARLOTTE",34,16.35,"F"
"REESE HILL","BALL ST",16,15.85,"F"
"JIRAH LEAUPEPETELE","WASH STATE",39,15.83,"F"
"BRADEN BAYS","RICE",17,15.75,"F"
"COLTON VATNE","LA MONROE",16,15.45,"F"
"WILLIAM GOODVINE III","MIAMI OH",15,15.4,"F"
"ZEIQUI LAWTON","W KENTUCKY",15,15.37,"F"
"TYRELL BROWN","LA MONROE",24,15.35,"F"
"DERRICK SHEPARD JR.","TULANE",42,15.31,"F"
"TYLER DIKOS","MIAMI OH",15,15.27,"F"
"DANTE DRAKE","WYOMING",46,15.25,"F"
"JAMES SMITH","LA MONROE",41,15.19,"F"
"ZA'QWAUN NUNN","LA TECH",24,15.13,"F"
"TERRY SIMMONS JR.","USF",17,15.08,"F"
"JON'TRELL MIXON","AKRON",33,15,"F"
"JAMES REINBOLD","C MICHIGAN",15,14.87,"F"
"STERLING SANDERS","UAB",15,14.67,"F"
"NATHAN JENNINGS","FIU",27,14.47,"F"
"CADEN WIEST","MO STATE",27,14.43,"F"
"JOSH JOHNSON","SO MISS",15,14.4,"F"
"AIDEN BURGESS","KENT STATE",21,14.36,"F"
"MIKAILIN WARREN","MARSHALL",22,14.17,"F"
"MOHAMED ALTAYEB","UNLV",22,14.14,"F"
"ASHTON COKER","UTEP",33,14.07,"F"
"DJ WESOLAK","COAST CAR",28,14.04,"F"
"MORDECAI HINES","FRESNO ST",17,14,"F"
"LEANDER PARRISH","UTEP",17,13.83,"F"
"RYDER SWANSON","BOISE ST",16,13.74,"F"
"ELIJAH FEARS","GA SOUTHRN",21,13.73,"F"
"TY NEUBERT","OHIO",38,13.71,"F"
"DAVID LATU","BOISE ST",31,13.68,"F"
"JAMEL HOWARD","SACRAMENTO",19,13.66,"F"
"JOSHUA DAVIS","MO STATE",31,13.66,"F"
"CHRIS SPENCER","UAB",21,13.51,"F"
"LORENZO MCFADDEN-PRESSLEY","DOMINION",16,13.38,"F"
"AHMED TOUNKARA","W MICHIGAN",37,13.26,"F"
"ARCHIE ROSEMAN V","MIDDLE TN",19,13.07,"F"
"CHRISTOPHER JOHNSON","JVILLE ST",18,12.84,"F"
"HENRY DAVIS III","NEW MEX ST",23,12.66,"F"
"MALACHI FINAU","S DIEGO ST",35,12.52,"F"
"LOPEZ SANUSI","BOISE ST",23,12.4,"F"
"XAVIER SLAYTON","NEW MEXICO",25,12.18,"F"
"WAYNE PEART II","TOLEDO",36,11.98,"F"
"BRYCE CARTER","TEXAS ST",28,11.89,"F"
"JAKOLBI WILSON","JAMES MAD",19,11.89,"F"
"KA'SHAWN THOMAS","BALL ST",30,11.81,"F"
"RONALD HULL","AKRON",34,11.8,"F"
"BAI JOBE","MIAMI OH",30,11.46,"F"
"QUAVION BIRD","C MICHIGAN",40,11.41,"F"
"MARCUS MOORE","MIAMI OH",24,11.04,"F"
"AYO TIFASE","CHARLOTTE",22,11,"F"
"DAILEN HOWARD","TULSA",16,10.99,"F"
"K.J. MILES","MEMPHIS",23,10.96,"F"
"ZYAN TREMONT","LA MONROE",30,10.95,"F"
"KAM CULLINS","LIBERTY",15,10.84,"F"
"TERRELL WASHINGTON","N TEXAS",24,10.25,"F"
"JOSEPH AUZENNE","TEMPLE",25,10.17,"F"
"JOSUE CORDOBA","KENT STATE",28,10.16,"F"
"NATHAN PIROLLI","LIBERTY",35,10.13,"F"
"MONTREL CANION","N ILLINOIS",41,9.82,"F"
"KADEN BEATTY","WASH STATE",30,9.81,"F"
"JEHCHYS BROWN","APP STATE",16,9.2,"F"
"DANIEL MATAGI","OREGON ST",46,8.81,"F"
"CLETO CHOL","COLO STATE",18,8.74,"F"
"D.J. BENNETT","C MICHIGAN",22,8.6,"F"
"GILLES TCHIO","MO STATE",25,8.57,"F"
"ELIAH LOGO","UNLV",49,8.47,"F"
"TANNER VAUGHAN","NEVADA",40,8.19,"F"
"NOA SIAOSI","S JOSE ST",16,8.19,"F"
"JAMES SCHOTT","MIAMI OH",23,7.46,"F"
"ETHAN BAILEY","LA MONROE",17,7.35,"F"
"LATRELL BULLARD","GA SOUTHRN",20,7.18,"F"
"CJ DOGGETTE JR.","FAU",34,7.11,"F"
"MAX VAN FLEET","C MICHIGAN",38,6.93,"F"
"MAXIE BAUDOIN IV","LA LAFAYET",26,6.87,"F"
"JORDAN BELLAMY","N ILLINOIS",24,6.84,"F"
"RAKEEM DAVIS","TROY",38,6.65,"F"
"JA'QUAN REDFERN","WYOMING",23,6.58,"F"
"KENDRICK GILBERT","BALL ST",27,6.37,"F"
"CHRISTOPHER CLARK-JOLIVET","RICE",16,5.76,"F"
"DEVIN MORGAN","KENNESAW",18,5.18,"F"
"DION'DRE TAYLOR","KENT STATE",18,3,"F"
"JACOB SCHUSTER","OREGON ST",25,0.31,"F"
"CAM CHMURA","MARSHALL",37,0.12,"F"
"SPENCER VAKA","BALL ST",28,0.01,"F"
"TEVITA POME'E","OREGON ST",34,0,"F"
