"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"GABE PETERSON","NEW MEX ST",31,52,"C","ED",2026,"C-USA",56.6,56.4,64,52.2,0,1,2,1,0,0,2,3,0,0,0,0,0,0,0,1,1,4,3,NA,NA,NA,NA,15,6,0.133,0.133,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,0.2,1,1,0,0.5,1,0,1,1,0,0,5,5,1,1,0,"G5",19,19
"ANDREW ZOCK","TOLEDO",62,51.92,"C","ED",2026,"MAC",65.7,65.7,61.9,60,0,1,3,0,0,0,3,3,1,0,0,0,0,1,0,0,0,1,3,NA,NA,NA,NA,31,0.67,0.097,0.129,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,1,0,3,1,0,0,0,0,4,4,0,0,0,"G5",144,144
"KADE KOSTUS","BOWL GREEN",54,51.83,"C","ED",2026,"MAC",66.8,69.5,59.6,NA,0,0,2,1,0,0,2,3,0,0,0,0,0,0,0,2,0,3,1,NA,NA,NA,NA,26,2,0.039,0.154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0.333,0,1,0,0.5,1,0,1,1,0,0,3,3,0,0,0,"G5",27,27
"JACARI BENNETT","BUFFALO",19,51.66,"C","ED",2026,"MAC",65.6,65.8,71.2,62.1,0,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,5,2,0,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,1,1,0,0,1,0,0,0,0,0,2,2,1,0,0,"G5",114,114
"KENJI SCANLAN","UNLV",22,51.6,"C","ED",2026,"MWC",64.3,63.1,61.7,NA,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,"G5",187,187
"QUINCY BYAS","E MICHIGAN",61,51.35,"C","ED",2026,"MAC",70.4,79.4,55.6,61.7,0,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,0,NA,NA,NA,NA,25,1,0,0.12,0,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,1,4,1,0,4,1,0,0,0,0,5,5,0,0,0,"G5",174,174
"MJ STROUD","GA SOUTHRN",23,51.16,"C","ED",2026,"Sun Belt",66.5,68.1,60,60,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,NA,NA,NA,NA,12,0,0,0.083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,1,1,0,2,0,0,0,0,0,3,3,0,0,0,"G5",25,25
"DYLAN HAMPSTEN","FRESNO ST",35,51.09,"C","ED",2026,"Pac-12",83.4,63,62.1,76.3,0,1,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,5,2,NA,NA,NA,NA,17,0,0.118,0.118,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0.2,1,2,1,0.25,2,1,1,0,0,0,5,5,0,1,0,"G5",90,90
"ELIJAH KINSLER","MEMPHIS",42,50.04,"C","ED",2026,"The American",59.4,56.9,59.5,61.1,0,2,1,1,0,0,3,4,0,0,0,0,0,0,0,2,0,2,2,NA,NA,NA,NA,18,0,0.056,0.056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0.4,2,0,0,0.5,0,1,1,1,0,0.333,5,5,1,0,1,"G5",110,110
"MARLIN DEAN","UAB",39,49.32,"C","ED",2026,"The American",69.6,66.5,66.9,62,0,1,2,0,0,0,2,2,2,0,0,0,0,1,0,0,0,3,3,NA,NA,NA,NA,20,0.5,0.1,0.15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.25,1,2,1,0,2,1,0,0,0,1,4,4,0,0,1,"G5",11,11
"KENO JONES","TROY",46,49.06,"C","ED",2026,"Sun Belt",64.5,64.8,51.7,66.4,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,3,NA,NA,NA,NA,14,2,0.071,0,1,22,3,1,39,13,0,1,0,0,118.8,1.77,1,0.318,0,2,0,1,3,0.045,0.667,0.333,0,13,5,0,15,6,0,1,1,1,0,2,0,0,2,1,0,6,6,1,3,0,"G5",107,107
"IKE ACKERMAN","OHIO",42,48.73,"C","ED",2026,"MAC",60.3,60.6,58.8,NA,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,8,3,NA,NA,NA,NA,22,3.67,0.136,0.136,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,0.2,0,2,0,0.25,3,0,1,1,0,0,5,5,0,0,0,"G5",213,213
"JAVEN GIBSON","DOMINION",30,48.72,"C","ED",2026,"Sun Belt",71.8,74.3,61.4,NA,0,2,1,0,0,0,3,3,0,0,0,0,0,0,0,0,2,3,0,NA,NA,NA,NA,14,2,0,0.143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,2,1,0,0,1,2,0,0,0,0,3,3,0,0,0,"G5",181,181
"AMAR THOMAS","JAMES MAD",42,48.6,"C","ED",2026,"Sun Belt",66.2,70.2,53.9,62.3,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,2,1,2,1,NA,NA,NA,NA,23,1.5,0,0.043,0,3,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.167,2,1,0,0,2,2,0,1,0,0.5,6,6,0,1,1,"G5",17,17
"DJIBRIL RAHMAN","S DIEGO ST",52,48.57,"C","ED",2026,"Pac-12",74,66.6,72,60,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,15,0,0,0.067,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",96,96
"BOL BOL","BOISE ST",19,48.49,"C","ED",2026,"Pac-12",67.9,62.4,66.8,61.7,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,5,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,91,2,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,"G5",198,198
"MUAAZ BYARD","UAB",39,47.42,"C","ED",2026,"The American",52.8,47.8,67.6,58,0,1,4,0,0,1,0,1,0,0,0,0,0,2,0,1,0,6,7,NA,NA,NA,NA,19,2.8,0.316,0.211,6,18,1,0.5,17,17,0,1,0,0,79.2,0.94,1,0.167,0,2,1,1,0,0.056,1,0.5,0,8.5,2.5,0,35,7,0.222,1,4,2,0.25,5,1,2,0,0,0,9,9,0,1,0,"G5",39,39
"JULIEN DAVIS","E CAROLINA",35,47.17,"C","ED",2026,"The American",74.2,74.9,64.5,62.4,0,0,2,0,0,1,1,2,0,0,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,16,2.67,0,0.188,0,5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,2,1,0,3,0,0,0,0,0,3,3,0,0,0,"G5",92,92
"C.J. HICKS","USF",66,47.03,"C","ED",2026,"The American",64.1,54.3,71.7,61.2,0,1,2,0,0,2,3,5,0,1,0,0,0,1,0,0,0,5,4,NA,NA,NA,NA,18,2,0.111,0.111,2,21,1,0.5,4,4,0,1,0,1,56.3,0.19,0,0.238,0,1,0,2,1,0,0.5,0.5,0,2,2,0.5,1,5,0.375,1,2,1,0.4,2,1,2,0,0,0.333,8,8,0,2,1,"G5",16,16
"KENYON AGURS","COLO STATE",32,46.72,"C","ED",2026,"Pac-12",71,75.2,54.9,60.6,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,NA,NA,NA,NA,20,5.75,0.05,0.2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,56,6,0,2,2,1,0,4,2,0,0,0,0,6,6,0,0,0,"G5",85,85
"CAMERON JONES","TEMPLE",24,46.72,"C","ED",2026,"The American",75.5,72.3,67.2,60,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,12,0,0.083,0.333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,2,0,0,0,0,1,0,0,0,0,2,2,1,0,0,"G5",158,158
"DAVIER BISHOP","TEMPLE",18,46.68,"C","ED",2026,"The American",55.7,45.4,68.7,NA,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,1,0,1,2,NA,NA,NA,NA,7,11,0.286,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,"G5",220,220
"MARCUS PATTERSON","KENNESAW",19,46.36,"C","ED",2026,"C-USA",72.7,74.4,61.9,NA,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,0,0,0.429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",41,41
"MAX STEGE","BOISE ST",48,46.23,"C","ED",2026,"Pac-12",62.9,56.2,65.9,60,0,0,1,0,0,1,1,2,3,0,0,0,0,0,0,0,1,3,2,NA,NA,NA,NA,15,2,0.133,0.133,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",84,84
"JAEDEN CALENDER","LA MONROE",44,46.22,"C","ED",2026,"Sun Belt",68.9,65.3,54.5,76.9,0,2,1,0,0,0,2,2,0,1,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,10,3,0,0,0,9,0,0,0,0,0,0,0,1,39.6,0,0,0.222,0,0,0,0,1,0,0,0,0,0,4,1,9,4,0,2,1,0,0,1,2,0,0,0,0,4,4,0,1,0,"G5",152,152
"DJ WARNER","WASH STATE",45,46.09,"C","ED",2026,"Pac-12",60.2,69,67,52.9,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,14,2,0.143,0.214,2,28,0,0,0,0,0,0,0,0,39.6,0,0,0.393,0,1,1,2,1,0,1,0,0,0,5,0,15,5,0.167,2,1,0,0,1,2,0,2,0,0.333,6,6,0,2,1,"G5",160,160
"REEVES BALLER","NEW MEX ST",21,45.8,"C","ED",2026,"C-USA",54.2,55.9,63,51.3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,NA,NA,NA,NA,8,0,0.125,0,1,5,1,1,5,5,0,1,0,0,87.5,1,0,0.6,0,1,0,1,0,0,1,1,0,5,5,0,99,2,0,1,0,0,0,0,0,0,1,0,0,2,2,1,0,0,"G5",83,83
"AHMAAD FOSTER","DOMINION",19,45.37,"C","ED",2026,"Sun Belt",76.7,72.8,59.9,61,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,NA,NA,NA,NA,8,1,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,3,0,1,1,0,0,1,1,0,1,1,0,3,3,0,1,0,"G5",155,155
"MATHIAS MALAKI-DONALDSON","MIDDLE TN",23,45.03,"C","ED",2026,"C-USA",73.3,73.7,74.6,NA,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,10,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",33,33
"LINUS ZUNK","WASH STATE",48,44.41,"C","ED",2026,"Pac-12",64.6,67.4,58.4,60,0,1,1,0,0,1,3,4,1,0,0,0,0,1,0,0,2,4,3,NA,NA,NA,NA,21,0,0.095,0.191,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.333,1,1,1,0,1,1,0,0,0,1,3,3,0,0,1,"G5",52,52
"KALEB STEWART","BALL ST",26,44.12,"C","ED",2026,"MAC",62.6,76.7,NA,49.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,13,3,0,0.154,0,13,1,0.333,9,9,0,0,0,0,42.4,0.69,0,0.308,0,2,2,2,0,0,0.667,0,0,3,9.7,0,16,5,0,2,1,0,0,2,1,0,0,0,0,5,5,1,1,0,"G5",115,115
"LAYTON STARKS","BALL ST",27,44.08,"C","ED",2026,"MAC",80.6,58.4,73.4,71.6,0,0,0,0,0,1,3,4,0,1,0,0,0,0,0,0,0,3,1,NA,NA,NA,NA,5,0,0.2,0.2,1,2,0,0,0,0,0,0,0,1,39.6,0,0,0.5,0,0,0,0,1,0,0,0,0,0,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",150,150
"DJ BURGESS","CHARLOTTE",47,43.68,"C","ED",2026,"The American",65.3,58.7,73.8,NA,0,0,2,0,0,0,3,3,1,0,0,0,0,2,0,0,1,3,5,NA,NA,NA,NA,36,0.67,0.111,0.111,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,0.4,0,2,2,0.25,3,0,1,0,0,1,5,5,0,0,1,"G5",49,49
"JALEN CHARLES","NEW MEXICO",16,43.64,"C","ED",2026,"MWC",79.4,68.1,80.8,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,12,1,0,0.083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",167,167
"JUSTIN THOMAS","BALL ST",25,43.3,"C","ED",2026,"MAC",60.5,43.6,82.9,60.8,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,14,24,0.286,0.071,4,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,2,0,0,0,1,2,0,0,0,0,3,3,0,0,0,"G5",113,113
"RONN HARDIN","E MICHIGAN",33,42.24,"C","ED",2026,"MAC",66,47.1,75,60,1,0,1,0,0,1,1,2,2,0,0,1,0,0,0,1,0,1,2,NA,NA,NA,NA,10,6,0.2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,0.5,0,0,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",206,206
"AIDEN LYCZEK","NAVY",34,41.84,"C","ED",2026,"The American",59.9,60.1,59,NA,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,2,2,1,NA,NA,NA,NA,11,0,0.091,0.091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"G5",148,148
"SEDRICK VESSAH","BUFFALO",26,41.67,"C","ED",2026,"MAC",65.2,56.6,67.4,NA,0,0,1,0,0,1,2,3,1,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,6,-1,0.167,0.167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",136,136
"JACARIUS CLAYTON","MARSHALL",29,41.3,"C","ED",2026,"Sun Belt",67.9,70.6,58.2,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,2,1,NA,NA,NA,NA,14,1.5,0,0.071,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",20,20
"CHRIS FORBES","DOMINION",25,40.57,"C","ED",2026,"Sun Belt",74,72.2,65.6,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,15,1,0,0.133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",154,154
"JOJO ODOM","LA TECH",18,40.56,"C","ED",2026,"Sun Belt",79.3,73.8,70,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,8,0,0,0.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",210,210
"PRIEST ASHE","LA LAFAYET",30,40.53,"C","ED",2026,"Sun Belt",70.2,72.2,61.3,NA,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,12,2,0,0.083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,2,0,0,0,1,2,0,0,0,0,3,3,0,0,0,"G5",171,171
"ASHLEY WILLIAMS","LA LAFAYET",25,40.35,"C","ED",2026,"Sun Belt",66.5,65.4,60.6,62.1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,1,NA,NA,NA,NA,10,3,0.1,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.2,0,1,1,0.333,2,0,1,1,0,0,5,5,0,2,0,"G5",73,73
"ELIJAH BALDWIN","UTSA",39,40.17,"C","ED",2026,"The American",66,60.1,67.6,63.9,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,17,6,0.118,0.059,2,8,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,1,1,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",140,140
"MYLES BRADLEY","BOWL GREEN",53,39.82,"D","ED",2026,"MAC",67.5,60.9,69.3,60.7,0,0,1,0,0,0,5,5,0,0,0,0,0,1,0,1,0,2,3,NA,NA,NA,NA,27,0,0.074,0.074,2,3,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0.5,0,1,1,0,1,0,0,0,0,1,2,2,0,0,1,"G5",43,43
"REGGIE JOHNSON","MIDDLE TN",21,39.33,"D","ED",2026,"C-USA",77.6,63.6,64.8,60,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,9,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",151,151
"KEVON MERRELL","E CAROLINA",37,39.31,"D","ED",2026,"The American",58.9,57.2,59.5,60.1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,NA,NA,NA,NA,20,1,0.1,0.05,2,13,1,1,7,7,0,0,0,0,95.8,0.54,0,0.308,0,1,0,1,0,0,1,0,0,7,-1,0,4,5,0,2,1,0,0,1,1,0,1,0,0,5,5,1,1,0,"G5",124,124
"KENDRICK DUJOUR","E CAROLINA",28,38.7,"D","ED",2026,"The American",63.1,63.4,69.9,64.3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,15,0,0.067,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,1,0,0,2,2,1,1,0,"G5",31,31
"AIDAN BUTTS","MIDDLE TN",24,38.24,"D","ED",2026,"C-USA",67,67.2,60.4,NA,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,15,3,0,0.067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",112,112
"TRE'MON HENRY","S ALABAMA",17,38.02,"D","ED",2026,"Sun Belt",60,65.9,71.8,45.4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,5,2,0,0.2,0,5,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,"G5",104,104
"KAMERON BROWN","NEVADA",30,37.89,"D","ED",2026,"MWC",66.1,54.8,71.5,61,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,14,0,0.071,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",180,180
"AIDEN BENTON","APP STATE",36,37.87,"D","ED",2026,"Sun Belt",63.8,69.7,57,NA,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,12,-1,0,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",134,134
"OBINNA OKEKE","NEW MEX ST",21,37.76,"D","ED",2026,"C-USA",71.1,60.3,73.2,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,8,0,0.125,0.125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",62,62
"JOSH LEWIS","TULANE",48,37.58,"D","ED",2026,"The American",67.8,68.9,60.6,NA,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2,NA,NA,NA,NA,31,3,0.065,0.129,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",185,185
"ETHAN CRISP","LIBERTY",19,37.54,"D","ED",2026,"C-USA",61.4,53.9,72.3,NA,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,13,1.5,0.077,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",79,79
"KAVION HENDERSON","TROY",27,37.49,"D","ED",2026,"Sun Belt",61.9,55.7,64.2,60.1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,6,0,0.167,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",122,122
"CALEB SANDSTROM","APP STATE",36,37.32,"D","ED",2026,"Sun Belt",49.8,44.5,58.7,NA,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,16,0,0.125,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,0,0,"G5",75,75
