"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"JYAIRE HILL","MICHIGAN",156,52,3,95.35,"A+"
"DIJON JOHNSON","FLORIDA",77,38.5,2,93.23,"A"
"DONOVAN JONES","NEBRASKA",151,50.3333333333333,3,93.16,"A"
"ANDREW MARSHALL","NEBRASKA",157,52.3333333333333,3,91.27,"A"
"BRADEN TURNER","NWESTERN",146,73,2,90.21,"A"
"JALEN MAYO","HOUSTON",157,52.3333333333333,3,89.75,"A"
"JETT JEFFERSON","MISS STATE",151,50.3333333333333,3,89.6,"A"
"BYRON BALDWIN JR.","INDIANA",95,31.6666666666667,3,89.21,"A"
"JAMARI SHARPE","INDIANA",74,37,2,89.12,"A"
"ETHAN O'CONNOR","MIAMI FL",80,40,2,88.59,"A"
"DEVON JORDAN","BAYLOR",175,58.3333333333333,3,87.96,"A"
"JOHN NESTOR","MINNESOTA",133,44.3333333333333,3,87.39,"A"
"CANNON DEVRIES","BYU",61,30.5,2,87.36,"A"
"DAVID COFFEY","IOWA STATE",120,40,3,86.66,"A-"
"NEHEMIAH CHANDLER","FLORIDA ST",59,29.5,2,86.53,"A-"
"CHRIS GRAVES JR.","MISSOURI",115,57.5,2,85.98,"A-"
"JACOB WALLACE","IOWA",81,27,3,85.87,"A-"
"SOMAD EADDY","WAKE",43,21.5,2,85.54,"A-"
"JACOBE JOHNSON","OKLAHOMA",36,18,2,85.14,"A-"
"ASHTON HAMPTON","CLEMSON",217,72.3333333333333,3,85.05,"A-"
"DANIEL HARRIS","CAL",139,46.3333333333333,3,84.67,"A-"
"VERNON GLOVER JR.","TCU",92,46,2,84.35,"A-"
"DESHAUN LEE","IOWA",104,34.6666666666667,3,84.29,"A-"
"ELIJAH DAVIS","UTAH",98,32.6666666666667,3,84.12,"A-"
"TRE POTEAT III","TENNESSEE",38,19,2,83.92,"A-"
"BENI NGOYI","IOWA STATE",57,28.5,2,83.84,"A-"
"ANTWAN PEEK JR.","CINCINNATI",97,48.5,2,83.72,"A-"
"NICK TAYLOR","W VIRGINIA",129,43,3,83.72,"A-"
"EVAN JOHNSON","BYU",127,42.3333333333333,3,83.46,"A-"
"KALEB COST","N CAROLINA",78,39,2,83.27,"A-"
"IFY OBIDEGWU","OREGON",113,56.5,2,82.88,"A-"
"KENNY WORTHY","CINCINNATI",164,54.6666666666667,3,82.77,"A-"
"JOSIAH ZAYAS","PENN STATE",59,29.5,2,82.58,"A-"
"HASAAN SYKES","KENTUCKY",148,74,2,82.57,"A-"
"JOSH FUSSELL","NWESTERN",136,68,2,82.13,"A-"
"AUDAVION COLLINS","PENN STATE",95,31.6666666666667,3,82.05,"A-"
"JAY TIMMONS","OHIO STATE",95,47.5,2,82.04,"A-"
"GENTRY WILLIAMS","GEORGIA",40,20,2,81.85,"A-"
"JAHLIL FLORENCE","MISSOURI",66,33,2,81.58,"A-"
"SIONE LAULEA","MISSOURI",142,47.3333333333333,3,81.38,"A-"
"JERMAINE MATHEWS JR.","OHIO STATE",144,48,3,81.24,"A-"
"KADE PHILLIPS","TEXAS",154,51.3333333333333,3,81.22,"A-"
"ELI BOWEN","OKLAHOMA",143,47.6666666666667,3,81.19,"A-"
"SHELTON LEWIS","ARKANSAS",125,41.6666666666667,3,81.18,"A-"
"JALYN CRAWFORD","OLE MISS",108,54,2,80.94,"A-"
"AMIER BOYD","TEXAS TECH",124,62,2,80.88,"A-"
"JAYDEN BELLAMY","UCF",106,35.3333333333333,3,80.67,"A-"
"CADEN HARRIS","GEORGIA",36,18,2,80.6,"A-"
"KALEB PATTERSON","KANSAS ST",153,51,3,80.49,"A-"
"SMITH SNOWDEN","MICHIGAN",150,50,3,80.49,"A-"
"JABARI MACK","LOUISVILLE",144,48,3,80.3,"A-"
"J'VARI FLOWERS","FLORIDA",62,31,2,80.29,"A-"
"DEZZ RICKS","TEXAS A&M",101,33.6666666666667,3,80.09,"A-"
"CAYDEN DANIELS","VANDERBILT",141,47,3,80.03,"A-"
"RODRICK PLEASANT","UCLA",194,64.6666666666667,3,80.01,"A-"
"TY REDMOND","TENNESSEE",146,48.6666666666667,3,79.63,"B+"
"AYDAN WEST","MINNESOTA",140,46.6666666666667,3,79.58,"B+"
"CHUCK MCDONALD III","ALABAMA",34,17,2,79.4,"B+"
"BRIAN NELSON II","NC STATE",96,48,2,79.35,"B+"
"JAYLEN WATSON","IOWA",104,34.6666666666667,3,78.99,"B+"
"NAZIR WARD","SYRACUSE",97,32.3333333333333,3,78.91,"B+"
"DJ WALLER JR.","LOUISVILLE",111,55.5,2,75.35,"B+"
"DAIQUAN WHITE","GA TECH",97,48.5,2,75.18,"B+"
"JACKSON VICK","NC STATE",64,32,2,75.17,"B+"
"KYON LOUD","DUKE",169,56.3333333333333,3,75.16,"B+"
"THERRIAN ALEXANDER III","BYU",99,33,3,75.15,"B+"
"KENSLEY LOUIDOR-FAUSTIN","MISSOURI",81,40.5,2,75.09,"B+"
"DANIEL COBBS","BAYLOR",129,43,3,74.61,"B+"
"MONTANA WARREN","ARIZONA ST",122,40.6666666666667,3,74.5,"B+"
"BRAYLON CONLEY","GEORGIA",72,24,3,74.36,"B+"
"JAYVEN WILLIAMS","BYU",77,38.5,2,74.36,"B+"
"GRACESON LITTLETON","TEXAS",127,42.3333333333333,3,74.12,"B+"
"KELLEY JONES","MISS STATE",147,49,3,73.95,"B+"
"MASON LEWIS","VANDERBILT",71,35.5,2,73.86,"B+"
"JOKER JOHNSON","ARKANSAS",113,56.5,2,73.8,"B+"
"JAYLON BRAXTON","OLE MISS",181,60.3333333333333,3,73.75,"B+"
"KHMORI HOUSE","ARKANSAS",118,39.3333333333333,3,73.44,"B+"
"ZASHON RICH","KANSAS ST",153,51,3,73.27,"B"
"JONTEZ WILLIAMS","USC",71,23.6666666666667,3,73.15,"B"
"JAKWON MORRIS","ILLINOIS",58,29,2,72.93,"B"
"BRICE POLLOCK","TEXAS TECH",212,70.6666666666667,3,72.84,"B"
"RYLAND GANDY","INDIANA",156,52,3,72.3,"B"
"ZION TRACY","PENN STATE",83,27.6666666666667,3,72.3,"B"
"CHRIS PEAL","SYRACUSE",141,47,3,72.29,"B"
"DERRICK BARKSDALE","UCLA",170,56.6666666666667,3,72.26,"B"
"DEMARCO WARD","PITTSBURGH",55,27.5,2,72.21,"B"
"JA'BRIL RAWLS","FLORIDA ST",126,63,2,72.17,"B"
"JAY'VION COLE","ARIZONA",144,48,3,72.12,"B"
"JAVION WHITE","HOUSTON",153,51,3,71.75,"B"
"BRAVION ROGERS","TEXAS A&M",39,19.5,2,71.5,"B"
"KHALIL BARNES","GEORGIA",63,31.5,2,71.5,"B"
"RAYSHAWN PLEASANT","AUBURN",212,70.6666666666667,3,71.46,"B"
"JULIO HUMPHREY","TEXAS A&M",104,34.6666666666667,3,71.33,"B"
"NAIIM PARRISH","MINNESOTA",62,20.6666666666667,3,71.14,"B"
"GIL JACKSON JR.","TCU",86,43,2,70.97,"B"
"AUSTIN ALEXANDER","KANSAS",76,38,2,70.64,"B"
"DAVIN MARTIN","TEXAS TECH",94,47,2,70.64,"B"
"JC HART","UTAH",67,22.3333333333333,3,70.64,"B"
"BRANDON FINNEY JR.","OREGON",160,53.3333333333333,3,70.23,"B"
"JORDAN SCRUGGS","MARYLAND",112,37.3333333333333,3,70.15,"B"
"ASHTON STAMPS","ARIZONA ST",159,53,3,69.76,"B"
"CHRISTIAN BODNAR","OKLA STATE",80,40,2,69.74,"B"
"JAMES CHENAULT JR.","UTAH",91,30.3333333333333,3,69.61,"B"
"ANTIONE JACKSON","UCF",131,43.6666666666667,3,69.43,"B"
"BO MASCOE","TEXAS",142,47.3333333333333,3,69.3,"B"
"HUDAURI HINES","PURDUE",195,65,3,69.21,"B"
"DYLAN ROBINSON","WASHINGTON",191,63.6666666666667,3,69.2,"B"
"KELVIN HILL","GA TECH",100,50,2,68.88,"B"
"BRYCE WEST","WISCONSIN",133,44.3333333333333,3,68.76,"B"
"OMAR THORNTON","MIAMI FL",90,45,2,68.73,"B"
"JA'KEEM JACKSON","LSU",42,21,2,68.7,"B"
"ELLIS ROBINSON IV","GEORGIA",72,36,2,68.61,"B"
"JAYLEN BELL","INDIANA",90,45,2,68.58,"B"
"REGGIE BUSH II","BAYLOR",37,18.5,2,68.52,"B"
"DEMELLO JONES","GEORGIA",86,28.6666666666667,3,68.36,"B"
"NA'EEM OFFORD","OREGON",114,38,3,68.3,"B"
"RED MORGAN","ALABAMA",101,33.6666666666667,3,68.23,"B"
"DON SAUNDERS","PURDUE",179,59.6666666666667,3,68.13,"B"
"MARTEL HIGHT","VANDERBILT",101,33.6666666666667,3,68.1,"B"
"JUICE CLARKE","ILLINOIS",180,60,3,68.04,"B"
"ZABIEN BROWN","ALABAMA",145,48.3333333333333,3,67.77,"B"
"ISAIAH MCMILLIAN","KENTUCKY",116,38.6666666666667,3,67.63,"B"
"ELLIOT WASHINGTON II","CLEMSON",194,64.6666666666667,3,64.41,"B-"
"JALEN TODD","KANSAS",145,48.3333333333333,3,64.41,"B-"
"TAYON HOLLOWAY","LOUISVILLE",73,36.5,2,64.41,"B-"
"BLAKE RUFFIN","LOUISVILLE",45,22.5,2,64.27,"B-"
"WILL JAMES","HOUSTON",162,54,3,64.1,"B-"
"LEVAR THORNTON JR.","BAYLOR",176,58.6666666666667,3,64.09,"B-"
"ELIJAH REED","UTAH",107,35.6666666666667,3,63.97,"B-"
"KANYE CLARK","FLORIDA",153,51,3,63.73,"B-"
"TYRAN CHAPPELL","MICH STATE",108,36,3,63.71,"B-"
"DARYUS DIXSON","PENN STATE",85,28.3333333333333,3,63.5,"B-"
"OMILLIO AGARD","VIRGINIA",101,50.5,2,63.41,"B-"
"JAHMIR JOSEPH","PENN STATE",78,26,3,63.35,"B-"
"KAYIN LEE","TENNESSEE",141,47,3,63.33,"B-"
"DJ BELL","UCF",117,39,3,63.3,"B-"
"KEYSHAWN ROBINSON","W VIRGINIA",80,26.6666666666667,3,63.14,"B-"
"CHASEN JOHNSON","USC",93,31,3,63.11,"B-"
"ELBERT HILL IV","USC",76,38,2,63.09,"B-"
"BRADLEE JONES","RUTGERS",163,54.3333333333333,3,63.05,"B-"
"SCOOTER JACKSON","UCLA",199,66.3333333333333,3,62.95,"B-"
"ALEX GRAHAM","USC",48,24,2,62.71,"B-"
"JOJO SCOTT","KANSAS ST",127,42.3333333333333,3,62.61,"B-"
"DEUCE BLADES II","WAKE",172,57.3333333333333,3,62.59,"B-"
"TY WHITE","NC STATE",40,20,2,62.46,"B-"
"COURTLAND GUILLORY","OKLAHOMA",138,46,3,62.21,"B-"
"MATTHIAS LEACH","BYU",54,27,2,62.08,"B-"
"BOO CARTER","COLORADO",192,64,3,62,"B-"
"DYLAN FLOWERS","DUKE",158,52.6666666666667,3,61.9,"B-"
"JUDAH JENKINS","MARYLAND",37,18.5,2,61.79,"B-"
"DARION JONES","IOWA",47,23.5,2,61.75,"B-"
"MARCELLO VITTI","IOWA",48,24,2,61.64,"B-"
"RAION STRADER","PITTSBURGH",149,49.6666666666667,3,61.61,"B-"
"DJ PICKETT","LSU",156,52,3,61.53,"B-"
"JAVAN ROBINSON","WISCONSIN",156,52,3,61.3,"B-"
"JAYVON THOMAS","SMU",165,55,3,61.29,"B-"
"CORMANI MCCLAIN","FLORIDA",143,47.6666666666667,3,61.03,"B-"
"DEVIN SANCHEZ","OHIO STATE",148,49.3333333333333,3,61.02,"B-"
"JOSHUA CLARKE","VA TECH",108,36,3,60.95,"B-"
"RODNEY BIMAGE JR.","ARIZONA ST",161,53.6666666666667,3,60.87,"B-"
"SHAWN LEE JR.","PITTSBURGH",158,52.6666666666667,3,60.83,"B-"
"BRANDON NICHOLSON","STANFORD",96,48,2,60.8,"B-"
"MO HORN","OKLA STATE",80,26.6666666666667,3,60.62,"B-"
"BRYCEN SCOTT","LOUISVILLE",80,40,2,60.6,"B-"
"RASHAD GODFREY JR.","IOWA",60,30,2,60.44,"B-"
"ROMAN PEARSON","KANSAS",76,25.3333333333333,3,60.36,"B-"
"SYEED GIBBS","KANSAS",48,24,2,60.28,"B-"
"JASON STOKES JR.","COLORADO",82,41,2,60.12,"B-"
"DEMETRES SAMUEL JR.","SYRACUSE",145,48.3333333333333,3,60.09,"B-"
"JAILEN DUFFIE","UCF",31,15.5,2,60.04,"B-"
"RICKY FLETCHER","CAL",85,28.3333333333333,3,60.01,"B-"
"TRE BELL","MICH STATE",160,53.3333333333333,3,60,"B-"
"JAREN SENSABAUGH","NC STATE",96,48,2,59.99,"C+"
"VICTOR EVANS III","NEBRASKA",81,27,3,59.96,"C+"
"PJ WOODLAND","LSU",149,49.6666666666667,3,59.95,"C+"
"ISAIAH BROWN-MURRAY","VA TECH",58,29,2,59.81,"C+"
"MARCELLUS BARNES JR.","SMU",145,48.3333333333333,3,59.76,"C+"
"ROCK CALDWELL","UTAH",40,20,2,59.53,"C+"
"JACOB FINLEY","CINCINNATI",165,55,3,59.06,"C+"
"AMARI JACKSON","MARYLAND",149,49.6666666666667,3,58.93,"C+"
"SETH JOHNSON","IOWA STATE",101,33.6666666666667,3,58.89,"C+"
"ZEKE BERRY","MICHIGAN",63,31.5,2,58.65,"C+"
"SHAMARI EARLS","MICHIGAN",70,23.3333333333333,3,58.6,"C+"
"BRAEDEN MARSHALL","UCF",127,42.3333333333333,3,53.02,"C"
"JESSE OFURIE","RUTGERS",93,46.5,2,52.83,"C"
"ORE ADEYI","NWESTERN",114,57,2,52.61,"C"
"JAQUEZ WHITE","VA TECH",119,39.6666666666667,3,52.46,"C"
"RICKEY GIBSON III","TEXAS A&M",89,29.6666666666667,3,52.41,"C"
"DEVONTE ANDERSON","RUTGERS",46,23,2,52.05,"C"
"VICARI SWAIN","S CAROLINA",135,45,3,51.83,"C"
"EMMANUEL KARNLEY","WASHINGTON",72,36,2,51.79,"C"
"ERIC FLETCHER JR.","WISCONSIN",76,25.3333333333333,3,51.37,"C"
