"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"PRINCEWILL UMANMIELEN","LSU",126,42,3,97.83,"A+"
"DOM NICHOLS","MICHIGAN",122,40.6666666666667,3,92.19,"A"
"JAYDEN WOODS","FLORIDA",136,45.3333333333333,3,84.14,"A-"
"MARQUISE LIGHTFOOT","MIAMI FL",120,40,3,82.55,"A-"
"DAEDEN HOPKINS","MISSOURI",120,40,3,81.47,"A-"
"MATAYO UIAGALELEI","OREGON",148,49.3333333333333,3,80.56,"A-"
"SIDNEY STEWART","MARYLAND",135,45,3,79.86,"B+"
"SEBASTIAN CHEEKS","WISCONSIN",125,41.6666666666667,3,79.6,"B+"
"TAUSILI AKANA","BYU",52,26,2,78.57,"B+"
"JOHN HENRY DALEY","MICHIGAN",114,38,3,76.84,"B+"
"WILL HELDT","CLEMSON",131,43.6666666666667,3,76.61,"B+"
"NNANNA ANYANWU","VIRGINIA",48,24,2,75.99,"B+"
"ARMONDO BLOUNT","MIAMI FL",115,38.3333333333333,3,75.88,"B+"
"JALEN THOMPSON","ARIZONA ST",113,37.6666666666667,3,74.14,"B+"
"JALEN WOODS","UCLA",172,57.3333333333333,3,73.55,"B+"
"TAYLOR WEIN","OKLAHOMA",134,44.6666666666667,3,72.71,"B"
"TOBI OSUNSANMI","INDIANA",94,31.3333333333333,3,72.59,"B"
"JAYLEN HARVEY","N CAROLINA",83,41.5,2,72.09,"B"
"CLEV LUBIN","LOUISVILLE",160,53.3333333333333,3,71.44,"B"
"LAMONT LESTER JR.","COLORADO",97,32.3333333333333,3,70.3,"B"
"GARRICK PONDER","BAYLOR",108,36,3,70.25,"B"
"SINCERE EDWARDS","UCF",86,28.6666666666667,3,69.83,"B"
"TOBY ANENE","COLORADO",126,42,3,69.12,"B"
"JEREMY LEWIS","PURDUE",107,35.6666666666667,3,69.1,"B"
"KENNY SOARES JR.","MICH STATE",125,41.6666666666667,3,69.1,"B"
"TYSHON REED JR.","DUKE",104,34.6666666666667,3,68.94,"B"
"TUNMISE ADELEYE","SYRACUSE",136,45.3333333333333,3,68.63,"B"
"SOLOMON WILLIAMS","CAL",129,43,3,68.58,"B"
"AAKIL WASHINGTON","SMU",102,34,3,68.36,"B"
"JARED SMITH","AUBURN",123,61.5,2,68.32,"B"
"ADAM TRICK","TEXAS TECH",135,45,3,67.88,"B"
"CHASE KENNEDY","ARIZONA",69,34.5,2,67.87,"B"
"JORDAN ROSS","LSU",123,41,3,67.78,"B"
"KEYSHAWN JOHNSON","SYRACUSE",106,35.3333333333333,3,67.67,"B"
"SAHIR WEST","UCLA",163,54.3333333333333,3,67.43,"B"
"JACK JANIKOWSKI","IOWA STATE",44,22,2,67.05,"B"
"MATTHEW FOBBS-WHITE","VIRGINIA",82,41,2,66.59,"B-"
"DEMETRIUS BALLARD","BOSTON COL",105,35,3,66.22,"B-"
"ANTHONY ADDISON","S CAROLINA",89,29.6666666666667,3,66.21,"B-"
"BRYCE DAVIS","DUKE",114,38,3,65.99,"B-"
"E'LLA BOYKIN","BOSTON COL",95,31.6666666666667,3,65.85,"B-"
"ADEPOJU ADEBAWORE","OKLAHOMA",100,33.3333333333333,3,65.4,"B-"
"KEN TALLEY","UCF",108,36,3,65.1,"B-"
"TAJE MCCOY","GA TECH",104,34.6666666666667,3,65.09,"B-"
"JAMOND MATHIS","TEXAS TECH",95,31.6666666666667,3,65,"B-"
"TEITUM TUIOTI","OREGON",136,45.3333333333333,3,64.94,"B-"
"JACOB LANE","WASHINGTON",102,34,3,64.76,"B-"
"NOAH CARTER","GA TECH",44,22,2,64.47,"B-"
"PAUL OYEWALE","TCU",74,37,2,64.4,"B-"
"ISAIAH NEAL","PITTSBURGH",107,35.6666666666667,3,64.32,"B-"
"AYMERIC KOUMBA","UCF",81,27,3,64.01,"B-"
"DEVAN THOMPKINS","ALABAMA",76,38,2,63.94,"B-"
"JALEEL JOHNSON","OKLA STATE",69,23,3,63.85,"B-"
"ISAAC TERRELL","IOWA STATE",88,29.3333333333333,3,63.5,"B-"
"FISHER CAMAC","VIRGINIA",90,45,2,63.41,"B-"
"COLIN SIMMONS","TEXAS",96,32,3,63.28,"B-"
"LANCE HOLTZCLAW","UTAH",98,32.6666666666667,3,63.28,"B-"
"DAVID SANTIAGO","KANSAS",128,42.6666666666667,3,63.21,"B-"
"LANGDEN KITCHEN","MISSOURI",73,36.5,2,63.18,"B-"
"ISAIAH NIXON","UCF",123,41,3,63.16,"B-"
"COOPER BLOMSTROM","ARIZONA",122,40.6666666666667,3,63.14,"B-"
"LUKE WAFLE","USC",100,33.3333333333333,3,63.11,"B-"
"KENYATTA JACKSON JR.","OHIO STATE",125,41.6666666666667,3,59.79,"C+"
"KORON HAYWARD","TCU",46,23,2,59.7,"C+"
"BLAKE HAWKINS","IOWA STATE",34,17,2,59.31,"C+"
"DAMON WILSON II","MIAMI FL",102,34,3,59.12,"C+"
"WENDELL GREGORY","KANSAS ST",115,38.3333333333333,3,59.1,"C+"
"SAM GREENE","KENTUCKY",94,31.3333333333333,3,58.97,"C+"
"LOGAN GEORGE","WASHINGTON",48,24,2,58.94,"C+"
"TYREE WEATHERSBY","TENNESSEE",106,35.3333333333333,3,58.82,"C+"
"TJ BUSH JR.","MINNESOTA",104,34.6666666666667,3,58.59,"C+"
"BENJAMIN PERRY","LOUISVILLE",38,19,2,58.22,"C+"
"JORDAN MACK","BAYLOR",92,30.6666666666667,3,57.97,"C+"
"ZEKE DURHAM-CAMPBELL","W VIRGINIA",120,40,3,57.08,"C+"
"EPI SITANILEI","OHIO STATE",43,21.5,2,57.07,"C+"
"GABE KIRSCHKE","WAKE",153,51,3,56.13,"C+"
"DARRIS SMITH","MISSOURI",71,35.5,2,55.53,"C+"
"DARIEN WHITAKER JR.","KANSAS ST",72,36,2,55.36,"C+"
"TEVARUA TAFITI","STANFORD",111,55.5,2,55.16,"C+"
"BEAU ATKINSON","OHIO STATE",43,21.5,2,55.05,"C+"
"BLAKE PURCHASE","OLE MISS",107,35.6666666666667,3,55.01,"C+"
"JAYDEN BRYANT","KANSAS ST",62,20.6666666666667,3,54.94,"C+"
"ASHTON PORTER","HOUSTON",136,45.3333333333333,3,54.76,"C+"
"YHONZAE PIERRE","ALABAMA",96,32,3,54.63,"C+"
"NAHSIR TAYLOR","MARYLAND",97,32.3333333333333,3,54.56,"C+"
"KAMAR MOTHUDI","CAL",121,40.3333333333333,3,54.49,"C+"
"IKENNA EZEOGU","PENN STATE",87,29,3,54.36,"C+"
"HARPER HOLLOMAN","W VIRGINIA",117,39,3,54.26,"C+"
"RILEY PETTIJOHN","OHIO STATE",67,33.5,2,54.21,"C+"
"ANTHONY SMITH","MINNESOTA",124,41.3333333333333,3,54.08,"C+"
"LJ MCCRAY","FLORIDA",87,29,3,54.01,"C+"
"LEROY HARRIS III","KANSAS",126,42,3,53.96,"C+"
"WILL WHITSON","MISS STATE",121,40.3333333333333,3,53.94,"C+"
"ANELU LAFAELE","MICH STATE",66,22,3,53.91,"C+"
"JOHN SCHOBEL","TCU",72,36,2,53.86,"C+"
"NASIR WYATT","OREGON",42,21,2,53.86,"C+"
"TYLER THOMPSON","LOUISVILLE",77,25.6666666666667,3,53.68,"C+"
"PAT FARRELL","ILLINOIS",112,37.3333333333333,3,53.42,"C+"
"JORDAN NORMAN","TENNESSEE",56,28,2,53.36,"C+"
"KAMERYN CRAWFORD","USC",105,35,3,53.35,"C+"
"HUDSON HOOPER","TCU",69,34.5,2,53.1,"C"
"LATREVEON MCCUTCHIN","HOUSTON",96,32,3,52.84,"C"
"YVAN KEMAJOU","PENN STATE",86,28.6666666666667,3,52.53,"C"
"EDWIN KOLENGE","VANDERBILT",106,35.3333333333333,3,52.52,"C"
"KAMRAN JAMES","FLORIDA",49,24.5,2,52.51,"C"
"DREW CAMPBELL","IOWA",63,21,3,52.46,"C"
"ZION ELEE","MARYLAND",40,20,2,52.25,"C"
"NATE BURRELL","CAL",63,31.5,2,52.23,"C"
"MARIYON DYE","TENNESSEE",75,25,3,52.13,"C"
"ANTO SAKA","TEXAS A&M",70,23.3333333333333,3,52.04,"C"
"JAHIEM LAWSON","CLEMSON",122,40.6666666666667,3,52.04,"C"
"IRA SINGLETON IV","SMU",103,34.3333333333333,3,51.96,"C"
"LONDON MERRITT","CLEMSON",89,29.6666666666667,3,51.82,"C"
"MI'QUISE HUMPHREY-GRACE","KENTUCKY",161,53.6666666666667,3,51.82,"C"
"SUNTARINE PERKINS","OLE MISS",106,35.3333333333333,3,51.49,"C"
"DAVID OMOPARIOLA","SYRACUSE",87,29,3,51.37,"C"
"CAMERON LENHARDT","NEBRASKA",49,24.5,2,51.27,"C"
"MARCO JONES","TEXAS A&M",88,29.3333333333333,3,50.88,"C"
"LORENZO COWAN","KENTUCKY",68,22.6666666666667,3,50.84,"C"
"DARRION SMITH","AUBURN",95,31.6666666666667,3,50.63,"C"
"T.J. SEARCY","TEXAS A&M",79,26.3333333333333,3,50.37,"C"
"LANGSTON HARDY","WAKE",172,57.3333333333333,3,50.35,"C"
"AJ GREEN","LOUISVILLE",96,32,3,49.92,"C"
"DYLAN CARPENTER","LSU",67,22.3333333333333,3,49.92,"C"
"RAMZAK FRUEAN","WASHINGTON",94,31.3333333333333,3,49.71,"C"
"BREEON ISHMAIL","PURDUE",80,26.6666666666667,3,47.07,"C"
"ISAIAH WARD","WASHINGTON",82,27.3333333333333,3,47.07,"C"
"KARTER MENZ","MINNESOTA",87,29,3,47.04,"C"
"KEVIN O'CONNOR","DUKE",90,30,3,46.88,"C"
"KEYSHAWN BURGOS","PURDUE",101,33.6666666666667,3,46.51,"C-"
"BRANDON MACK II","HOUSTON",109,36.3333333333333,3,46.35,"C-"
"KOBE SMITH","DUKE",68,22.6666666666667,3,46.35,"C-"
"HARVEY DYSON III","NC STATE",79,39.5,2,46.08,"C-"
"JALEN ANDERSON","FLORIDA ST",74,37,2,45.99,"C-"
"DONOVAN HOILETTE JR.","N CAROLINA",89,44.5,2,45.94,"C-"
"CADEN CRAWFORD","IOWA STATE",75,25,3,45.71,"C-"
"MARQUES WHITE","SMU",84,28,3,45.47,"C-"
"TREY SMITH","PURDUE",86,28.6666666666667,3,45.34,"C-"
"AMAREE WILLIAMS","MISS STATE",125,41.6666666666667,3,45.23,"C-"
"MILES CAPERS","VANDERBILT",129,43,3,45.2,"C-"
"RYAN DAVIS","BAYLOR",113,37.6666666666667,3,44.84,"C-"
"CALEB BACON","PENN STATE",72,24,3,44.27,"C-"
"EMAR'RION WINSTON","ARIZONA ST",78,26,3,43.92,"C-"
"IOSE EPENESA","IOWA",51,25.5,2,43.89,"C-"
"ANTHONY JONES JR.","NEBRASKA",117,39,3,43.54,"C-"
