"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"ALEX MCLAUGHLIN","WASHINGTON",192,64,3,97.84,"A+"
"GREG SMITH","N CAROLINA",112,56,2,93.72,"A+"
"DEVIN VAUGHT","MICH STATE",162,54,3,85.78,"A-"
"KINGSTON LOPA","CAL",167,55.6666666666667,3,84.22,"A-"
"PEYTON BOWEN","OKLAHOMA",150,50,3,83.37,"A-"
"MATTHEW BAILEY","ILLINOIS",189,63,3,81.87,"A-"
"KP PRICE","BOSTON COL",195,65,3,81.27,"A-"
"MICAH GIFFORD","BAYLOR",103,34.3333333333333,3,80.97,"A-"
"SANTANA BANNER","MISSOURI",147,49,3,80.79,"A-"
"DREW SURGES","IOWA STATE",71,35.5,2,79.93,"B+"
"KALEB BEASLEY","LOUISVILLE",160,53.3333333333333,3,79.43,"B+"
"DAVAUGHN PATTERSON","WAKE",186,62,3,79.13,"B+"
"ISAAC SMITH","MISS STATE",140,46.6666666666667,3,78.67,"B+"
"ROBERT FITZGERALD","NWESTERN",156,78,2,78.51,"B+"
"RABBIT EVANS","UTAH",152,50.6666666666667,3,78.09,"B+"
"TY BENEFIELD","LSU",160,53.3333333333333,3,77.13,"B+"
"JELANI MCDONALD","TEXAS",142,47.3333333333333,3,76.63,"B+"
"PEYTON WILLIAMS","S CAROLINA",128,42.6666666666667,3,76.1,"B+"
"RICARDO JONES","VANDERBILT",142,47.3333333333333,3,76.06,"B+"
"TYREN POLLEY JR.","SMU",155,51.6666666666667,3,75.86,"B+"
"DAMON WALTERS","NWESTERN",156,78,2,75.73,"B+"
"ZACH LUTMER","IOWA",104,34.6666666666667,3,75.25,"B+"
"CJ HEARD","VANDERBILT",154,51.3333333333333,3,74.58,"B+"
"JORDAN CASTELL","KENTUCKY",198,66,3,74.47,"B+"
"ELIJAH DOTSON","MISSOURI",118,39.3333333333333,3,74.46,"B+"
"CRUCE BROOKINS","PITTSBURGH",148,49.3333333333333,3,74.2,"B+"
"DEMARI HENDERSON","UCF",148,49.3333333333333,3,74.2,"B+"
"TA'SHAWN JAMES","UCLA",164,54.6666666666667,3,73.98,"B+"
"ISAIAH CROSBY","CAL",125,41.6666666666667,3,73.67,"B+"
