"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"DALLAS WALKER IV","AUBURN",131,43.6666666666667,3,53.73,"C+"
"BRYSON LAMB","IOWA STATE",98,32.6666666666667,3,53.72,"C+"
"HAMMOND RUSSELL IV","WISCONSIN",82,27.3333333333333,3,53.72,"C+"
"ISAIAH JOHNSON","N CAROLINA",77,38.5,2,53.6,"C+"
"ENOW ETTA","MICHIGAN",84,42,2,53.54,"C+"
"BEN ROBERTS","MICH STATE",87,29,3,53.4,"C+"
"GERARD JOHNSON III","VA TECH",31,15.5,2,53.23,"C"
"LAVON JOHNSON","MARYLAND",74,24.6666666666667,3,53.19,"C"
"KARSON KAUFUSI","UTAH",90,30,3,52.95,"C"
"CHRIS MURRAY","AUBURN",70,35,2,52.75,"C"
"JAMES SMITH","OHIO STATE",57,28.5,2,52.74,"C"
"ZAIMIR HAWK","IOWA STATE",78,26,3,52.73,"C"
"MATT HERRON","WAKE",107,35.6666666666667,3,52.56,"C"
"JARTAVIUS FLOUNOY","SYRACUSE",35,17.5,2,52.26,"C"
"RILEY VAN POPPEL","NEBRASKA",76,25.3333333333333,3,52.17,"C"
"JJ HANNE","GEORGIA",47,15.6666666666667,3,52.05,"C"
"CHRIS MARABLE JR.","BOSTON COL",45,22.5,2,51.96,"C"
"BRADLEY MANN","VANDERBILT",53,26.5,2,51.68,"C"
"DAVID OKE","ARKANSAS",87,29,3,51.67,"C"
"STEPHIYLAN GREEN","LSU",83,27.6666666666667,3,51.64,"C"
"HOSEA WHEELER","BAYLOR",102,34,3,51.62,"C"
"JAMAAL WHYCE JR.","BAYLOR",90,30,3,51.61,"C"
"BRYCE BUTLER","TEXAS TECH",59,19.6666666666667,3,51.47,"C"
"DENIGEL COOPER","WISCONSIN",44,22,2,51.43,"C"
"TRENTON TURNER","UCF",45,22.5,2,51.43,"C"
"EDDRICK HOUSTON","OHIO STATE",92,30.6666666666667,3,51.41,"C"
"KAM FRANKLIN","OLE MISS",63,31.5,2,51.4,"C"
"DAVID STONE","OKLAHOMA",119,39.6666666666667,3,51.36,"C"
"LUKE GAFFNEY","IOWA",42,21,2,51.31,"C"
"LONDON SIMMONS","ALABAMA",71,23.6666666666667,3,51.18,"C"
"COREY MCINTYRE JR.","W VIRGINIA",126,42,3,51.15,"C"
"ANTHONY BRITTON","VIRGINIA",65,32.5,2,51.06,"C"
"JAMARI LYONS","FLORIDA",43,21.5,2,51.05,"C"
"BRENDAN BETT","FLORIDA",102,34,3,50.92,"C"
"JACE GILBERT","IOWA STATE",55,18.3333333333333,3,50.91,"C"
"JOURDIN CRAWFORD","AUBURN",81,27,3,50.91,"C"
"DYLAN MANUEL","COLORADO",147,49,3,50.83,"C"
"DEREK WILKINS","CAL",109,36.3333333333333,3,50.63,"C"
"KEMARI COPELAND","VA TECH",89,29.6666666666667,3,50.57,"C"
"JONAH LEA'EA","MICHIGAN",63,21,3,50.49,"C"
"ZAIRE ANGOY","RUTGERS",70,23.3333333333333,3,50.49,"C"
"KALEN EDWARDS","KENTUCKY",69,23,3,50.48,"C"
"MARKIS DEAL","TCU",55,27.5,2,50.39,"C"
"SEAN FITZSIMMONS","PITTSBURGH",125,41.6666666666667,3,50.01,"C"
"KAMREN WASHINGTON","BAYLOR",72,24,3,49.97,"C"
"BRAD GURLEY JR.","UCF",75,25,3,49.94,"C"
"MIKESHUN BEELER","MICH STATE",64,21.3333333333333,3,49.84,"C"
"MARCUS CALVIN","KANSAS",121,40.3333333333333,3,49.74,"C"
"MICAH AMEDEE","BOSTON COL",99,33,3,49.7,"C"
"TYLER GANT","NWESTERN",82,41,2,49.69,"C"
"TERRANCE GREEN","ALABAMA",86,28.6666666666667,3,49.68,"C"
"JARAY BLEDSOE","MISS STATE",102,34,3,47.34,"C"
"JAMARIOUS BROWN","OLE MISS",68,22.6666666666667,3,47.33,"C"
"JAYDEN WILLIAMS","CAL",51,25.5,2,47.25,"C"
"MARQUAZE PARKER","CINCINNATI",118,39.3333333333333,3,47.07,"C"
"JOSEPH MBATCHOU","FLORIDA",39,19.5,2,46.88,"C"
"LANCE JACKSON","TEXAS",108,36,3,46.82,"C"
"KAMARI BURNS","KANSAS ST",83,27.6666666666667,3,46.68,"C"
"DK KALU","FLORIDA",75,25,3,46.48,"C-"
"NOAH CLARK","S CAROLINA",49,24.5,2,46.4,"C-"
"ANDY BURBURIJA","CLEMSON",103,34.3333333333333,3,46.39,"C-"
"WOO SPENCER","SMU",60,30,2,46.36,"C-"
"DANIEL LYONS","FLORIDA ST",89,44.5,2,45.99,"C-"
"JEHIEM OATIS","OLE MISS",55,18.3333333333333,3,45.89,"C-"
"KEVIN ALLEN","SMU",43,21.5,2,45.85,"C-"
"WALTER MATHIS JR.","AUBURN",46,23,2,45.84,"C-"
"ANISI PURCELL","BYU",67,33.5,2,45.81,"C-"
"AHMAD MOTEN SR.","MIAMI FL",91,30.3333333333333,3,45.79,"C-"
"TOMMY ZIESMER","LOUISVILLE",97,32.3333333333333,3,45.7,"C-"
"CONNOR BACHHUBER","STANFORD",80,40,2,45.66,"C-"
"MAYS PESE","ARIZONA",65,32.5,2,45.66,"C-"
"KELBY COLLINS","S CAROLINA",76,25.3333333333333,3,45.63,"C-"
"DEANTE MCCRAY","FLORIDA ST",64,32,2,45.37,"C-"
"KALVIN DINKINS","MISS STATE",59,29.5,2,45.07,"C-"
"TYLER THOMAS","KENTUCKY",35,17.5,2,44.66,"C-"
"SAMU TAUMANUPEPE","COLORADO",41,20.5,2,44.44,"C-"
"ISSA OUATTARA","VANDERBILT",136,45.3333333333333,3,44.41,"C-"
"JORDAN WALKER","GA TECH",63,31.5,2,44.22,"C-"
"RANDY ADIRIKA","VA TECH",31,15.5,2,44.08,"C-"
"JERRY LAWSON","OKLA STATE",79,26.3333333333333,3,44.04,"C-"
"AMIER WASHINGTON","UCLA",78,26,3,44.01,"C-"
"TAYLOR BROWN","W VIRGINIA",41,20.5,2,43.88,"C-"
"NOLAN VILS","WISCONSIN",47,15.6666666666667,3,43.81,"C-"
"KEANU TANUVASA","BYU",77,38.5,2,43.55,"C-"
"LANDON RINK","TEXAS A&M",35,17.5,2,43.41,"C-"
"RICHARD ANDERSON","LSU",34,17,2,43.34,"C-"
"DAROLD DENGOHE","UCLA",36,18,2,43.3,"C-"
"DREW LOGAN","CINCINNATI",71,23.6666666666667,3,43.27,"C-"
"MALIK BLOCTON","LSU",52,26,2,43.1,"C-"
"GLENN SEABROOKS III","VANDERBILT",77,25.6666666666667,3,43.02,"C-"
"DOMINICK MCKINLEY","LSU",39,19.5,2,42.61,"C-"
"MARAAD WATSON","TEXAS",69,23,3,42.57,"C-"
"BLAZEN LONO-WONG","ARIZONA ST",83,27.6666666666667,3,42.53,"C-"
"CHRISTIAN HUDSON","BOSTON COL",66,22,3,42.53,"C-"
"DYLAN ROBERTS","NWESTERN",46,23,2,42.41,"C-"
"JALEN MARSHALL","MISSOURI",72,24,3,42.37,"C-"
"ALEX JANUARY","TEXAS",74,24.6666666666667,3,42.34,"C-"
"KAI MCCLENDON","WASHINGTON",41,20.5,2,42.13,"C-"
"QUINCY RHODES JR.","ARKANSAS",102,34,3,41.97,"C-"
"DEMETRIUS JOHN","ILLINOIS",45,22.5,2,41.89,"C-"
"DEVARRICK WOODS","CLEMSON",67,22.3333333333333,3,41.75,"C-"
"CHRISTIAN SPEAKMAN","GA TECH",60,20,3,41.73,"C-"
"NATHAN ROBINSON","TENNESSEE",53,26.5,2,41.72,"C-"
"JAYLON STONE","VANDERBILT",88,29.3333333333333,3,41.6,"C-"
"JUNIOR POYSER","WISCONSIN",41,20.5,2,41.14,"C-"
"CHAMP THOMPSON","CLEMSON",84,28,3,41.13,"C-"
"TYSON FORD","UCLA",105,35,3,41.13,"C-"
"JJ FINCH","TENNESSEE",39,19.5,2,41.05,"C-"
"KEANU WILLIAMS","PENN STATE",79,26.3333333333333,3,40.96,"C-"
"THEORIN RANDLE","MINNESOTA",81,27,3,40.94,"C-"
"TRISTAN JOHNSON","TCU",35,17.5,2,40.87,"C-"
"DJ REED","MISS STATE",103,34.3333333333333,3,40.75,"C-"
"KEONA DAVIS","MIAMI FL",55,18.3333333333333,3,40.68,"C-"
"KERVINS CHOUTE","VIRGINIA",34,17,2,40.68,"C-"
"CARTER JANKI","ILLINOIS",74,24.6666666666667,3,40.59,"C-"
"DARRELL PRATER","ILLINOIS",104,34.6666666666667,3,39.98,"D+"
"THOMAS COLLINS","UCF",86,28.6666666666667,3,39.5,"D+"
"JONATHAN RULO","CINCINNATI",66,22,3,39.48,"D+"
"ELIJAH GRIFFIN","GEORGIA",43,21.5,2,35.7,"D+"
"MICHAI BOIREAU","OLE MISS",70,23.3333333333333,3,35.66,"D+"
"BAILEY ABERCROMBIE","LOUISVILLE",38,19,2,35.57,"D+"
"TALAN CARTER","VANDERBILT",35,17.5,2,35.57,"D+"
"ZAC SWANSON","ARIZONA ST",58,29,2,35.48,"D+"
"IAN JEFFRIES","PURDUE",105,35,3,35.46,"D+"
"TOMUHINI TOPUI JR.","USC",36,18,2,35.45,"D+"
"AMARE ADAMS","CLEMSON",113,37.6666666666667,3,35.3,"D+"
"A.J. FUIMAONO","UCLA",44,22,2,35.2,"D+"
"SAADIQ CLEMENTS","OKLA STATE",47,23.5,2,35.19,"D+"
"CAMERON MCGEE","BOSTON COL",74,37,2,35.14,"D+"
"RILEY SUNRAM","MINNESOTA",70,23.3333333333333,3,35.09,"D+"
"ZACH ROWELL","STANFORD",79,39.5,2,34.9,"D+"
"MANDRELL DESIR","FLORIDA ST",81,40.5,2,34.46,"D+"
"JERICHO JOHNSON","CAL",104,34.6666666666667,3,34.44,"D+"
"DERRICK LEBLANC","MARYLAND",52,26,2,34.39,"D+"
"CHARLES PERKINS","WISCONSIN",58,19.3333333333333,3,34.33,"D+"
"CARLON JONES","ARKANSAS",98,32.6666666666667,3,33.96,"D+"
"DE'ANDRE COOK","PENN STATE",31,15.5,2,33.85,"D+"
"JAYVON PARKER","MARYLAND",52,26,2,33.69,"D+"
"NAQUAN CROWDER","MINNESOTA",50,25,2,33.33,"D"
"KEVIN OATIS","KANSAS",47,15.6666666666667,3,33.17,"D"
"DEMECO KENNEDY","LOUISVILLE",72,36,2,33.16,"D"
"AYDIN BRELAND","OREGON",46,23,2,32.96,"D"
"JULIUS COLUMBUS","DUKE",50,25,2,32.46,"D"
"FLOYD BOUCARD","USC",59,19.6666666666667,3,32.45,"D"
"MALIK AUTRY","AUBURN",73,24.3333333333333,3,32.42,"D"
"ASHUN SHEPPHARD","CAL",67,22.3333333333333,3,32.4,"D"
"DEALYN EVANS","MISS STATE",102,34,3,32.37,"D"
"AJ PRIM","NC STATE",40,20,2,32.35,"D"
"OWEN WAFLE","DUKE",47,23.5,2,32.11,"D"
"NNAMDI OGBOKO","GEORGIA",34,17,2,31.99,"D"
"PUPU SEPULONA","UTAH",76,25.3333333333333,3,31.87,"D"
"WISDOM SIMMS","PURDUE",36,18,2,31.72,"D"
"TY BLANDING","PENN STATE",59,19.6666666666667,3,31.61,"D"
"BRADEN MARCEAU-OLAYINKA","STANFORD",75,37.5,2,31.58,"D"
"DERRICK SIMMONS","MICH STATE",47,23.5,2,31.53,"D"
"LEROY PALU","ARIZONA",71,35.5,2,31.52,"D"
"MAX BALOUN","IOWA STATE",64,21.3333333333333,3,31.4,"D"
"DALLAS VAKALAHI","PENN STATE",56,18.6666666666667,3,31.39,"D"
"MASON MAYNE","NWESTERN",48,24,2,31.34,"D"
"JOSHUA DONALD","LOUISVILLE",106,35.3333333333333,3,31.32,"D"
"KESHON GRIFFIN","RUTGERS",117,39,3,31.27,"D"
"KAISI LAFITAGA","ARIZONA",50,25,2,30.97,"D"
"RODNEY LORA","PURDUE",89,29.6666666666667,3,30.92,"D"
"JAMARRION HARKLESS","KENTUCKY",40,20,2,29.88,"D"
"TREY GIDDENS","N CAROLINA",41,20.5,2,29.78,"D"
