"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"SAMMY OMOSIGHO","UCLA",184,61.3333333333333,3,100,"A+"
"ELIJAH MELENDEZ","AUBURN",194,64.6666666666667,3,92.28,"A"
"BRAYDON BRUS","NWESTERN",156,78,2,88.11,"A"
"TREY LATHAN","KANSAS",162,54,3,87.06,"A"
"TONY ROJAS","PENN STATE",100,33.3333333333333,3,84.6,"A-"
"KYLE EFFORD","GA TECH",129,64.5,2,83.71,"A-"
"MAVERICK BARANOWSKI","MINNESOTA",152,50.6666666666667,3,83.56,"A-"
"JONATHAN THOMPSON","CINCINNATI",113,37.6666666666667,3,82.85,"A-"
"JACOB MANU","WASHINGTON",153,51,3,80.83,"A-"
"LUKE METZ","ALABAMA",119,39.6666666666667,3,80.78,"A-"
"MATT ROSE","STANFORD",116,58,2,80.38,"A-"
"ANTHONY PALANO","BOSTON COL",198,66,3,78.01,"B+"
"CAM BUFFINGTON","IOWA",104,34.6666666666667,3,78.01,"B+"
"TJ DOTTERY","LSU",145,48.3333333333333,3,77.43,"B+"
"COOPER CATALANO","WISCONSIN",160,53.3333333333333,3,76.62,"B+"
"JORDAN HALL","MICH STATE",93,46.5,2,76.4,"B+"
"BRYAN LONGWELL","VANDERBILT",182,60.6666666666667,3,76.36,"B+"
"SULLIVAN SCHLIMGEN","IOWA STATE",138,46,3,75.73,"B+"
"GIDEON ESPN LAMPRON","COLORADO",162,54,3,75.59,"B+"
"ETHAN WESLOSKI","OKLA STATE",126,42,3,75.12,"B+"
"KALEB SPENCER","VA TECH",98,32.6666666666667,3,74.62,"B+"
"ROLIJAH HARDY","INDIANA",152,50.6666666666667,3,74.36,"B+"
"TACKETT CURTIS","UCF",133,44.3333333333333,3,74.16,"B+"
"KOBIE MCKINZIE","NWESTERN",156,78,2,73.79,"B+"
"DAMAINE WILSON","CINCINNATI",96,32,3,72.98,"B"
"JOHNATHAN HALL","UTAH",115,38.3333333333333,3,72.71,"B"
"POPO AGUIRRE","NC STATE",86,43,2,72.62,"B"
"XAVIER ATKINS","AUBURN",200,66.6666666666667,3,72.53,"B"
"MILES HALL","BYU",61,30.5,2,72.25,"B"
"VINCENT FIRENZE","WAKE",94,31.3333333333333,3,72.03,"B"
"TROY BOWLES","MICHIGAN",147,49,3,71.58,"B"
"ASHTON WOODS","W VIRGINIA",112,37.3333333333333,3,71.32,"B"
"E.J. LIGHTSEY","GA TECH",157,52.3333333333333,3,71.29,"B"
"AJ TUITELE","CAL",114,38,3,71.28,"B"
