"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"DAVAUGHN PATTERSON","WAKE",40,36.64,"D"
"TAMARCUS COOLEY","LSU",34,36.41,"D"
"ISAIAH CROSBY","CAL",30,36.34,"D"
"LA'MODRICK SPENCER","SMU",38,34.55,"D"
"TERRY MOORE","OHIO STATE",19,34.42,"D"
"KADEN CARTER","MARYLAND",20,34.2,"D"
"J'ZAVIEN CURRENCE","S CAROLINA",16,34.09,"D"
"SHELDON ROBINSON","VA TECH",20,33.89,"D"
"JESSIAH MCGREW","ARIZONA ST",26,33.81,"D"
"ROD MOORE JR.","MICHIGAN",54,33.56,"D"
"CHRISTIAN HARRISON","ARKANSAS",37,33.48,"D"
"MARKEL FORD","OKLAHOMA",16,33.28,"D"
"MICHAEL HURST JR.","CAL",24,33.04,"D"
"BLAKE STEWART","GEORGIA",22,33,"D"
"NIKO JANDREAU","OKLAHOMA",15,32.52,"D"
"CHRIS JOINES","RUTGERS",56,32.29,"D"
"TY HUDKINS","IOWA",29,32.28,"D"
"MICHAEL BOGANOWSKI","OKLAHOMA",24,31.92,"D"
"CYRUS REYES","KENTUCKY",36,31.43,"D"
"CHANCE COLLINS","TEXAS A&M",17,31.08,"D"
"CAM SIDNEY","CAL",18,30.67,"D"
"CHE OJARIKRE","DUKE",20,29.48,"D"
"DEUCE FILLMORE","ILLINOIS",41,29.07,"D"
"JADEN SMITH","KENTUCKY",15,28.84,"D"
"LATRELL NOEL","RUTGERS",66,28.78,"D"
"BRAYLAN LOVELACE","PITTSBURGH",41,28.27,"D"
"CHAMP ANTHONY","AUBURN",59,27.47,"D"
"KJ BOLDEN","GEORGIA",21,27.32,"D"
"TYSON FLOWERS","VA TECH",22,27.27,"D"
"RASEAN DINKINS","GEORGIA",23,26.96,"D"
"TAYLOR DAVIS","KANSAS",27,26.15,"D"
"JADEN MANGHAM","PURDUE",30,26.03,"D"
"JOENEL AGUERO","OLE MISS",69,25.46,"D"
"PRESTON ZACHMAN","INDIANA",62,24.95,"D"
"QUENTIN REDDISH","VA TECH",27,24.81,"D"
"MA'KHI JONES","FLORIDA ST",65,23.89,"D"
"KHALIL BARNES","GEORGIA",21,23.72,"D"
"COREY GORDON","KANSAS",28,22.75,"D"
"CAM DOOLEY","FLORIDA",18,22.69,"D"
"CAM CHAPA","ARIZONA",21,22.63,"D"
"TANNER JOHNSON","MISS STATE",29,22.17,"D"
"LYRIK RAWLS","ARIZONA ST",19,21.34,"D"
"KYEAURE MAGLOIRE","ARKANSAS",19,20.69,"D"
"ZECHARIAH POYSER","MIAMI FL",61,20.59,"D"
"MICHAEL RICHARD","MICH STATE",42,20.41,"D"
"CHRISTIAN PIERCE","USC",35,19.48,"F"
"DEREK WILLIAMS JR.","TEXAS",25,19.45,"F"
"MICAH BRIGHT","WAKE",21,19.38,"F"
"JOSH GUERRIER","PITTSBURGH",48,16.47,"F"
"DAIQUAN WHITE","GA TECH",75,16.22,"F"
"JOHN SLAUGHTER","PURDUE",40,14.81,"F"
"JHASE THOMAS","LSU",15,14.47,"F"
"ANDREW POWDRELL","W VIRGINIA",48,14.42,"F"
"OMARION ROBINSON","OKLAHOMA",23,14.1,"F"
"BRAY HUBBARD","ALABAMA",26,13.16,"F"
"JAH JAH BOYD","COLORADO",17,12.74,"F"
"ANTHONY ROBINSON III","OLE MISS",47,12.16,"F"
"CREW CLARK","BYU",20,11.9,"F"
"EDWIN JOSEPH","OLE MISS",66,10.59,"F"
"MATT SIEG","W VIRGINIA",23,10.03,"F"
"AIDAN GOUSBY","MINNESOTA",18,8.98,"F"
"KK MEIER","CINCINNATI",36,7.89,"F"
"CARSON LAWRENCE","VANDERBILT",15,6.37,"F"
"JUSTIN DENSON JR.","PURDUE",35,3.04,"F"
"CARL WILLIAMS IV","OREGON",27,1.69,"F"
"MAKARI VICKERS","COLORADO",21,0,"F"
