"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"KOFI ASARE","FLORIDA",30,39.56,"D"
"JAYDEN BRYANT","KANSAS ST",17,39.09,"D"
"DAKYUS BRINKLEY","KANSAS",22,38.9,"D"
"ELO MODOZIE","PURDUE",17,38.42,"D"
"MALAKI TA'ASE","IOWA STATE",22,38.11,"D"
"DREW CAMPBELL","IOWA",19,38.08,"D"
"KAMERYN CRAWFORD","USC",23,38.01,"D"
"DANIEL OWENS","MARYLAND",22,37.81,"D"
"KARTER MENZ","MINNESOTA",18,37.34,"D"
"CAMERON LENHARDT","NEBRASKA",23,37.27,"D"
"COLTON VASEK","TEXAS",19,37.26,"D"
"KEYSHAWN BURGOS","PURDUE",21,37.23,"D"
"CURTIS JONES JR.","VA TECH",27,37.21,"D"
"JASON ABBEY","VA TECH",16,37.11,"D"
"T.J. SEARCY","TEXAS A&M",16,37.01,"D"
"KHAMARI BROOKS","GEORGIA",18,36.06,"D"
"DEVAN THOMPKINS","ALABAMA",20,35.91,"D"
"JADEN JONES","MISSOURI",18,35.9,"D"
"JAHIEM LAWSON","CLEMSON",37,35.27,"D"
"WILL HELDT","CLEMSON",48,35.23,"D"
"DJ ALLEN","RUTGERS",15,35.01,"D"
"EDWIN KOLENGE","VANDERBILT",20,34.34,"D"
"JALEN ANDERSON","FLORIDA ST",31,34.24,"D"
"LORENZO COWAN","KENTUCKY",26,34.23,"D"
"NOAH CARTER","GA TECH",23,34.16,"D"
"CALEB WHEATLAND","MICH STATE",22,34.14,"D"
"MI'QUISE HUMPHREY-GRACE","KENTUCKY",46,34.06,"D"
"AMAREE WILLIAMS","MISS STATE",29,34.04,"D"
"BRIAN ALLEN JR.","VANDERBILT",18,34.03,"D"
"PAUL FITZGERALD","UTAH",22,34.01,"D"
"CADEN CRAWFORD","IOWA STATE",23,33.13,"D"
"ZION GRADY","OHIO STATE",26,32.89,"D"
"ROMAN PITRE","ARIZONA ST",23,32.34,"D"
"BREEON ISHMAIL","PURDUE",15,32.24,"D"
"LAKENDRICK JAMES","MISS STATE",23,32.09,"D"
"CAMDEN HARDY","WAKE",25,31.72,"D"
"SAM GREENE","KENTUCKY",19,31.55,"D"
"LJ MCCRAY","FLORIDA",47,31.21,"D"
"HERBERT SCROGGINS III","MIAMI FL",22,30.8,"D"
"MARQUES WHITE","SMU",26,30.67,"D"
"LEROY HARRIS III","KANSAS",18,30.43,"D"
"BRAD SPENCE","TEXAS",29,30.4,"D"
"THOMAS JOHNSON","CINCINNATI",36,30.24,"D"
"CADEN STORY","CLEMSON",25,29.86,"D"
"CHIDDI OBIAZOR","INDIANA",23,29.81,"D"
"JAEDEN MOORE","PITTSBURGH",22,29.7,"D"
"KYLER JORDAN","BAYLOR",34,29.4,"D"
"ELIJAH HILL","KANSAS ST",15,29.39,"D"
"EMAR'RION WINSTON","ARIZONA ST",18,29.08,"D"
"KAMAR MOTHUDI","CAL",33,28.73,"D"
"PATRICK BAUER","CINCINNATI",30,28.56,"D"
"KAHMARI BROWN","IOWA",23,28.3,"D"
"CAM BRANDT","MICHIGAN",32,28.27,"D"
"JONATHAN JEFFERSON","SMU",24,28.1,"D"
"NATE JOHNSON","AUBURN",22,28.08,"D"
"CAYMAN SPAULDING","GA TECH",31,28.05,"D"
"CADEN O'ROURKE","NWESTERN",30,27.82,"D"
"GUS CORDOVA","MISS STATE",17,27.51,"D"
"CEDRIC WORKS","KENTUCKY",29,27.24,"D"
"DOMINIC KIRKS","NWESTERN",34,26.77,"D"
"DARIEN MAYO","CLEMSON",31,26.75,"D"
"SCOTT TAYLOR","UCLA",45,26.52,"D"
"ISRAEL OLADIPUPO","BOSTON COL",16,26.43,"D"
"ANTHONY SACCA","UCLA",25,26.13,"D"
"ANSEL NEDORE","TEXAS TECH",34,26.1,"D"
"DOMINIC LOLESIO","ARIZONA",16,26.01,"D"
"JAYSON JENKINS","MISS STATE",27,25.98,"D"
"ERNEST COOPER","STANFORD",26,25.95,"D"
"CARSON GENTLE","TENNESSEE",15,25.94,"D"
"ANTO SAKA","TEXAS A&M",17,25.82,"D"
"SAMUEL OKUNLOLA","VA TECH",15,25.74,"D"
"CALEB HERRING","S CAROLINA",22,25.62,"D"
"JALEEL JOHNSON","OKLA STATE",27,25.6,"D"
"JAMES WILLIAMS","OKLA STATE",26,25.2,"D"
"OMAR STAPLES","STANFORD",40,25.2,"D"
"CHARLES ANDERSON JR.","TEXAS TECH",29,25.14,"D"
"ZINA UMEOZULU","TEXAS",25,24.96,"D"
"DA'SHAWN WOMACK","AUBURN",27,24.91,"D"
"J'DAN BURNETT","RUTGERS",24,24.8,"D"
"JAYDEN WAYNE","CAL",31,24.66,"D"
"KEVIN O'CONNOR","DUKE",33,24.53,"D"
"BENJAMIN PERRY","LOUISVILLE",17,24.15,"D"
"MALIK BRYANT","MISSOURI",15,23.95,"D"
"MAX GRANVILLE","PENN STATE",22,23.79,"D"
"STEVEN SOLES JR.","ARKANSAS",29,23.77,"D"
"JULIAN HUGO","ARIZONA ST",18,23.58,"D"
"ZACH CROTHERS","PITTSBURGH",15,23.4,"D"
"AIDEN GOBAIRA","UCLA",56,23.18,"D"
"ZURIAH FISHER","USC",15,23.14,"D"
"JAYLEN PRAY","SYRACUSE",23,22.75,"D"
"JUSTUS BOONE","WISCONSIN",21,22.74,"D"
"RYLAN KENNEDY","FLORIDA ST",40,22.53,"D"
"CALLEN CAMPBELL","NWESTERN",69,22.5,"D"
"MILES CAPERS","VANDERBILT",33,22.32,"D"
"JIMMY SCOTT","PITTSBURGH",31,22.25,"D"
"RICHARD WESLEY","TEXAS",15,22.15,"D"
"ALEX BRAY","KANSAS",20,21.94,"D"
"MICHEAL GARNER","WISCONSIN",33,21.93,"D"
"MALACHI DAVIS","RUTGERS",46,21.88,"D"
"JUSTIN HILL","ALABAMA",16,21.87,"D"
"FAVOR BATE","BOSTON COL",18,21.6,"D"
"ALEXANDER MCPHERSON","PENN STATE",21,21.15,"D"
"JONATHAN MALDONADO","OLE MISS",27,20.92,"D"
"DESMOND UMEOZULU","ALABAMA",17,20.86,"D"
"ADAM SHOVLIN","STANFORD",16,20.46,"D"
"KADE PIETRZAK","NEBRASKA",17,20.37,"D"
"SEKOU KROMAH","RUTGERS",39,20.04,"D"
"KASH DILLON","UTAH",24,19.62,"F"
"KEVIYAN HUDDLESTON","OKLA STATE",23,19.43,"F"
"KYLAN SALTER","COLORADO",16,19.42,"F"
"DJ JACKSON JR.","OKLA STATE",17,18.92,"F"
"JAHKAI LANG","SMU",17,18.35,"F"
"DEMARCUS JOHNSON","MISSOURI",17,17.95,"F"
"AHMAD BREAUX","KENTUCKY",22,17.94,"F"
"RAMAR WILLIAMS","ARIZONA ST",18,17.87,"F"
"KRIS JONES","BOSTON COL",39,17.29,"F"
"WILLIAMS NWANERI","NEBRASKA",25,16.76,"F"
"MARCO JONES","TEXAS A&M",15,16.36,"F"
"CJ WESLEY","CLEMSON",17,15.88,"F"
"TYLER WALTON","WAKE",30,15.79,"F"
"TRE SMITH","ARIZONA",29,15.33,"F"
"JAMAAL JOHNSON","NWESTERN",61,15.01,"F"
"AMONTRAE BRADFORD","GA TECH",16,14.81,"F"
"DALTON KNAPP","KANSAS ST",15,13.71,"F"
"JEROD SMITH II","LOUISVILLE",22,13.48,"F"
"DEAMONTAE DIGGS","FLORIDA ST",35,12.38,"F"
"JULIAN WALKER","S CAROLINA",21,9.96,"F"
"TYREESE FEARBRY","WISCONSIN",25,9.59,"F"
"MICAH CARTER","LOUISVILLE",26,7.52,"F"
"IMMANUEL EZEOGU","COLORADO",27,6.8,"F"
"LAMAR BROWN","LSU",16,0,"F"
