"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"MARAAD WATSON","TEXAS",18,54.63,"C","DI",2026,"SEC",73.6,64,74.2,NA,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3,1,NA,NA,NA,NA,8,0,"12.50%","12.50%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2,"0.00%",1,0,0,"0.00%",0,1,0,1,0,"0.00%",2,2,0,0,0,"P4",140,140
"RILEY VAN POPPEL","NEBRASKA",30,53.54,"C","DI",2026,"Big Ten",70.5,72.4,60.8,NA,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,2,0,2,0,NA,NA,NA,NA,13,0,"0","15.40%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,"33.30%",0,1,1,"0.00%",1,0,0,0,0,"50.00%",3,3,0,0,1,"P4",75,75
"JOSH HOUGH","CINCINNATI",30,53.29,"C","DI",2026,"Big 12",56.1,47.7,66.9,NA,0,1,2,2,0,1,0,3,0,0,0,0,0,0,0,1,1,2,4,NA,NA,NA,NA,13,0,"30.80%","7.70%",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,3,"0.00%",1,0,0,"0.00%",0,1,0,2,0,"0.00%",3,3,0,0,0,"P4",8,8
"DYLAN MANUEL","COLORADO",38,53.15,"C","DI",2026,"Big 12",67.5,70.9,58.1,NA,0,0,2,0,0,0,1,1,1,0,0,0,0,2,0,1,0,2,1,NA,NA,NA,NA,18,-0.5,"5.60%","11.10%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,"0.00%",0,2,2,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"P4",164,164
"KELBY COLLINS","S CAROLINA",20,52.91,"C","DI",2026,"SEC",75.2,67.8,74.3,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,11,5,"0","9.10%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"P4",106,106
"DJ HICKS","TEXAS A&M",16,52.88,"C","DI",2026,"SEC",77.5,67.1,76.9,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,8,3,"0","12.50%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"P4",123,123
"JERAMIAH MCCLOUD","FLORIDA",52,52.69,"C","DI",2026,"SEC",71,76,57.4,NA,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,NA,NA,NA,NA,24,3,"4.20%","20.80%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,5,"16.70%",1,4,0,"16.70%",4,1,1,0,0,"0.00%",6,6,0,0,0,"P4",219,219
"JOE HJELLE","INDIANA",31,52.65,"C","DI",2026,"Big Ten",77.1,78.5,61.1,NA,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,19,1,"0","26.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3,"0.00%",2,1,0,"0.00%",1,2,0,0,0,"0.00%",3,3,0,0,0,"P4",183,183
"TAWFIQ THOMAS","GA TECH",56,52.63,"C","DI",2026,"ACC",71.6,74.8,54.4,61.6,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,NA,NA,NA,NA,34,2.25,"5.90%","14.70%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,5,"16.70%",1,3,1,"20.00%",4,0,1,0,0,"0.00%",6,6,1,0,0,"P4",19,19
"DREW LOGAN","CINCINNATI",23,52.28,"C","DI",2026,"Big 12",68.7,64,66.9,NA,0,0,2,1,0,1,0,2,1,0,0,0,0,1,0,0,1,3,2,NA,NA,NA,NA,8,-2,"25.00%","37.50%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2,"33.30%",0,1,1,"50.00%",1,0,1,1,0,"0.00%",3,3,0,0,0,"P4",62,62
"BLAKE HEROLD","KANSAS",18,52.28,"C","DI",2026,"Big 12",76.2,62.7,76.9,NA,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,5,0,"0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",96,96
"BRYCE BUTLER","TEXAS TECH",16,52.05,"C","DI",2026,"Big 12",76.4,72.8,66.7,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,9,0,"0","22.20%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2,"0.00%",1,1,1,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"P4",145,145
"DARIN CONLEY","WASHINGTON",33,51.87,"C","DI",2026,"Big Ten",76.2,72.7,69.6,NA,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,13,3.5,"7.70%","30.80%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,"0.00%",0,1,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"P4",126,126
"SANTANA HOPPER","COLORADO",42,51.56,"C","DI",2026,"Big 12",67.5,70.7,58,60,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2,1,NA,NA,NA,NA,18,1,"5.60%","16.70%",1,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",97,3,"0.00%",1,1,1,"0.00%",2,0,0,0,0,"0.00%",3,3,1,0,0,"P4",32,32
"WYATT GILMORE","OKLAHOMA",16,51.46,"C","DI",2026,"SEC",68.6,63.7,56.1,70.1,0,0,4,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,1,NA,NA,NA,NA,9,-2,"11.10%","11.10%",1,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",42,4,"20.00%",0,3,2,"25.00%",3,0,1,1,0,"0.00%",5,5,0,1,0,"P4",154,154
"WILL ECHOLES","OLE MISS",50,51.11,"C","DI",2026,"SEC",61.4,63,57,60,0,1,3,0,0,0,2,2,0,0,0,0,0,0,0,1,1,4,2,NA,NA,NA,NA,24,3,"8.30%","12.50%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,4,"20.00%",1,2,0,"25.00%",2,1,1,1,0,"0.00%",5,5,0,1,0,"P4",184,184
"KAMREN WASHINGTON","BAYLOR",27,50.91,"C","DI",2026,"Big 12",65.1,65.8,60.2,NA,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,11,0,"18.20%","27.30%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,3,"0.00%",2,0,0,"0.00%",0,2,0,1,0,"0.00%",3,3,0,0,0,"P4",16,16
"JOURDIN CRAWFORD","AUBURN",21,50.81,"C","DI",2026,"SEC",71.3,71.8,61.7,NA,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,8,3,"0","25.00%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,3,"0.00%",2,1,0,"0.00%",1,2,0,0,0,"0.00%",3,3,0,0,0,"P4",214,214
"ANDY BURBURIJA","CLEMSON",44,50.21,"C","DI",2026,"ACC",59.5,61.8,55,NA,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,2,NA,NA,NA,NA,23,2.5,"8.70%","13.00%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,5,"16.70%",3,2,0,"16.70%",2,3,1,0,0,"0.00%",5,6,0,0,0,"P4",230,230
"BRAD GURLEY JR.","UCF",20,50.18,"C","DI",2026,"Big 12",72.5,70,65.8,NA,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,8,0,"12.50%","37.50%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,"0.00%",0,1,1,"0.00%",1,0,0,0,0,"0.00%",2,2,0,0,0,"P4",63,63
"A'MAURI WASHINGTON","OREGON",41,49.73,"C","DI",2026,"Big Ten",64.6,63.7,65.9,59.4,0,1,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,2,2,NA,NA,NA,NA,18,0,"11.10%","16.70%",2,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",52,2,"33.30%",1,1,1,"33.30%",1,1,1,0,0,"0.00%",3,3,0,0,0,"P4",132,132
"LAVON JOHNSON","MARYLAND",16,49.68,"C","DI",2026,"Big Ten",75.1,78.4,59.1,NA,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,6,-1,"0","50.00%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,"33.30%",1,1,1,"0.00%",1,1,0,0,0,"100%",3,3,0,0,1,"P4",73,73
"COREY MCINTYRE JR.","W VIRGINIA",32,49.47,"C","DI",2026,"Big 12",66,65.4,62.6,60,0,0,2,1,0,0,3,4,0,0,0,1,0,0,0,0,2,2,2,NA,NA,NA,NA,11,1,"9.10%","9.10%",1,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",52,2,"33.30%",0,1,0,"0.00%",1,0,0,1,0,"50.00%",3,3,0,0,1,"P4",98,98
"KAM FRANKLIN","OLE MISS",39,49.47,"C","DI",2026,"SEC",60.2,60,59.4,NA,0,0,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,3,3,NA,NA,NA,NA,20,0,"15.00%","20.00%",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,"20.00%",0,2,2,"25.00%",3,0,1,1,0,"0.00%",5,5,0,0,0,"P4",157,157
"JAHSEAR WHITTINGTON","NEBRASKA",26,49.45,"C","DI",2026,"Big Ten",61.4,57.5,66.2,59.2,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,7,0,"14.30%","0",1,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",1,2,"0.00%",1,0,0,"0.00%",0,0,0,1,0,"0.00%",2,2,1,0,0,"P4",176,176
"BRENDAN BETT","FLORIDA",44,49.23,"C","DI",2026,"SEC",65.8,69.6,57.8,NA,0,0,1,0,0,1,2,3,0,0,0,0,0,1,0,1,0,2,0,NA,NA,NA,NA,16,1,"0","6.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,"0.00%",0,1,1,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"P4",110,110
"JAMARI LYONS","FLORIDA",27,49.22,"C","DI",2026,"SEC",71.5,67.9,61,67.4,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,NA,NA,NA,NA,8,0,"0","12.50%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,2,"0.00%",0,0,0,"0.00%",0,0,0,2,1,"0.00%",2,2,0,1,0,"P4",34,34
"DJ REED","MISS STATE",30,49.13,"C","DI",2026,"SEC",72.4,71,65,NA,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,4,1,NA,NA,NA,NA,15,-0.33,"6.70%","26.70%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,3,"25.00%",0,2,1,"25.00%",3,0,1,0,0,"0.00%",4,4,0,0,0,"P4",91,91
"ULAVAI FETULI","BYU",20,49.05,"C","DI",2026,"Big 12",68.7,58.5,77.5,NA,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,11,0,"9.10%","9.10%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,"0.00%",2,0,0,"0.00%",0,2,0,0,0,"0.00%",2,2,0,0,0,"P4",215,215
"TRENT WILSON","OKLAHOMA",15,48.92,"C","DI",2026,"SEC",69.8,67.2,73.1,59.4,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,9,2,"0","11.10%",0,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",90,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"P4",224,224
"DAYLEN RUSSELL","LOUISVILLE",30,48.55,"C","DI",2026,"ACC",69.6,72.3,56.6,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,NA,NA,NA,NA,17,1.67,"5.90%","17.60%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,4,"0.00%",1,2,1,"0.00%",3,1,0,0,0,"0.00%",4,4,0,0,0,"P4",174,174
"ZAIMIR HAWK","IOWA STATE",23,48.49,"C","DI",2026,"Big 12",74.4,68.5,70.5,NA,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,9,2.5,"22.20%","44.40%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"33.30%",0,2,0,"33.30%",2,0,1,0,0,"0.00%",2,3,0,0,0,"P4",112,112
"KALVIN DINKINS","MISS STATE",27,48.42,"C","DI",2026,"SEC",70.7,65.8,60.9,66.7,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,NA,NA,NA,NA,15,1.5,"26.70%","33.30%",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,4,"0.00%",1,2,0,"0.00%",2,1,0,1,0,"0.00%",4,4,0,1,0,"P4",59,59
"JAMAAL WHYCE JR.","BAYLOR",33,48.02,"C","DI",2026,"Big 12",65.7,66.9,60.2,NA,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,16,2,"6.30%","12.50%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",3,3,0,0,0,"P4",35,35
"MYRON CHARLES","TEXAS",15,48,"C","DI",2026,"SEC",77,73.3,66.2,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,10,2,"10.00%","30.00%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"P4",198,198
"JUSTIN SCOTT","MIAMI FL",44,47.9,"C","DI",2026,"ACC",67.7,62.5,66.8,NA,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,10,0,"10.00%","10.00%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"0.00%",2,0,0,"0.00%",0,2,0,0,0,"0.00%",2,2,0,0,0,"P4",175,175
"JAYDEN JACKSON","OKLAHOMA",23,47.69,"C","DI",2026,"SEC",64.7,64.7,60.2,NA,0,0,1,0,0,1,2,3,0,0,0,0,0,1,0,1,1,2,1,NA,NA,NA,NA,11,0,"9.10%","18.20%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,"0.00%",0,1,1,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"P4",155,155
"BRYSON LAMB","IOWA STATE",30,47.63,"C","DI",2026,"Big 12",76.8,71.3,71.4,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,11,0,"0","18.20%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",1,1,0,0,0,"P4",38,38
"DOMINICK MCKINLEY","LSU",19,47.45,"C","DI",2026,"SEC",64.9,59.4,69.2,NA,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,NA,NA,NA,NA,10,1.5,"20.00%","30.00%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,"33.30%",0,2,1,"33.30%",2,0,1,0,0,"0.00%",3,3,0,0,0,"P4",152,152
"IAN JEFFRIES","PURDUE",22,47.41,"C","DI",2026,"Big Ten",72,68.7,66.4,NA,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,7,1,"0","14.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,"0.00%",0,1,0,"0.00%",1,0,0,1,0,"0.00%",2,2,0,0,0,"P4",85,85
"JJ HANNE","GEORGIA",15,47.28,"C","DI",2026,"SEC",80,82.2,57.4,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,7,1,"0","71.40%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,3,"0.00%",1,2,0,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"P4",222,222
"JARAY BLEDSOE","MISS STATE",27,47.15,"C","DI",2026,"SEC",79.3,78.6,71.2,59.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,12,0,"0","33.30%",0,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",31,31
"KEDRICK BINGLEY-JONES","ALABAMA",18,47.06,"C","DI",2026,"SEC",71.7,70.8,62.6,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,7,0,"0","28.60%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,"0.00%",0,1,1,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"P4",2,2
"TYRIQUE TUCKER","INDIANA",40,46.58,"C","DI",2026,"Big Ten",66,66.3,61.1,60,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,NA,NA,NA,NA,18,1,"11.10%","22.20%",2,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",95,3,"25.00%",1,1,0,"33.30%",1,1,1,1,0,"0.00%",4,4,0,0,0,"P4",24,24
"DALLAS WALKER IV","AUBURN",56,46.4,"C","DI",2026,"SEC",67.5,70.1,58,NA,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,29,3.67,"6.90%","17.20%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,4,"0.00%",1,2,0,"0.00%",3,1,0,0,0,"0.00%",4,4,0,0,0,"P4",3,3
"ALEX VANSUMEREN","USC",26,46.35,"C","DI",2026,"Big Ten",65.6,60.6,67.1,NA,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,NA,NA,NA,NA,11,-2,"18.20%","9.10%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2,"0.00%",1,1,1,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"P4",37,37
"TYLER THOMAS","KENTUCKY",18,45.5,"C","DI",2026,"SEC",70.7,71.5,60.9,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,6,5,"0","33.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"P4",99,99
"JAMARIOUS BROWN","OLE MISS",25,45.14,"C","DI",2026,"SEC",70,68.6,63.7,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,NA,NA,NA,NA,14,2.5,"7.10%","21.40%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,3,"0.00%",1,1,0,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"P4",92,92
"HERO KANU","TEXAS",25,45.12,"C","DI",2026,"SEC",59,62.3,55,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,3,NA,NA,NA,NA,10,3,"30.00%","40.00%",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,3,"0.00%",1,1,1,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"P4",51,51
"JACE GILBERT","IOWA STATE",19,45.03,"C","DI",2026,"Big 12",70.1,65.5,67.3,NA,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,8,3.5,"12.50%","25.00%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,"0.00%",0,2,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"P4",189,189
"DARRELL PRATER","ILLINOIS",35,44.93,"C","DI",2026,"Big Ten",72.5,72.1,63.2,60,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,18,3,"11.10%","27.80%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,"0.00%",0,1,0,"0.00%",1,0,0,1,0,"0.00%",2,2,0,1,0,"P4",61,61
