"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"DANIEL WINGATE","MARYLAND",67,41.82,"C"
"SIMEON COLEMAN","CINCINNATI",19,41.76,"C"
"NICK MORRIS JR.","DUKE",19,41.66,"C"
"JOEY GERLACH","MINNESOTA",45,41.57,"C"
"CAMERON THOMAS","ILLINOIS",16,41.56,"C"
"NOAH MIKHAIL","TEXAS A&M",47,41.34,"C"
"DEVEN BRYANT","USC",72,41.06,"C"
"BRYCE DEAS","AUBURN",29,41.01,"C"
"ALEX TATSCH","PENN STATE",33,40.89,"C"
"TARVOS ALFORD","OHIO STATE",27,40.83,"C"
"DAYMION SANFORD","TEXAS A&M",24,40.82,"C"
"CHRIS COLE","GEORGIA",37,40.67,"C"
"GAVIN NIX","OREGON",28,40.61,"C"
"QB REESE","ALABAMA",17,40.6,"C"
"MELVIN JORDAN IV","GA TECH",28,40.14,"C"
"JON JON KAMARA","WISCONSIN",24,39.99,"D"
"BAILEY BENSON","NC STATE",34,39.87,"D"
"BRANDON BOOKER","SMU",49,39.64,"D"
"AARON HAMPTON","CAL",24,39.6,"D"
"ELIJAH BARNES","KENTUCKY",53,39.12,"D"
"BENJAMIN PERRY","LOUISVILLE",30,38.94,"D"
"OWEN LONG","ARIZONA ST",75,38.79,"D"
"JAKE CLIFTON","BYU",31,37.7,"D"
"FILIP MACIOROWSKI","CINCINNATI",21,37.19,"D"
"CYRUS POLU","UTAH",27,37.02,"D"
"AARON CHILES","FLORIDA",54,36.99,"D"
"WINSTON BERGLUND","PURDUE",22,36.7,"D"
"MASON POSA","WISCONSIN",29,36.7,"D"
"TROY BOWLES","MICHIGAN",27,36.68,"D"
"CALEB LAVALLEE","FLORIDA ST",26,36.05,"D"
"MYLES GRAHAM","FLORIDA",60,35.54,"D"
"ANTHONY SPECA","PURDUE",29,35.52,"D"
"BEN CUTTER","W VIRGINIA",25,34.88,"D"
"ALEX AFARI JR.","KENTUCKY",32,34.66,"D"
"TY MORRIS","RUTGERS",40,34.45,"D"
"ZACH JOHNSON","STANFORD",19,34.29,"D"
"PAYTON PIERCE","OHIO STATE",17,34,"D"
"CADE ULUAVE","BYU",38,33.82,"D"
"NICHOLAS RODRIGUEZ","MISSOURI",61,33.5,"D"
"VINCENT FIRENZE","WAKE",30,33.42,"D"
"TAYLOR SCHAEFER","WISCONSIN",27,32.87,"D"
"OMAR GRAHAM JR.","FLORIDA ST",35,32.83,"D"
"SULLIVAN SCHLIMGEN","IOWA STATE",33,32.81,"D"
"GABE POWERS","KANSAS ST",61,32.69,"D"
"ABRAM WRIGHT","RUTGERS",52,32.56,"D"
"SHAWN MURPHY","S CAROLINA",38,32.44,"D"
"NATHANIEL STAEHLING","MICHIGAN",18,32.43,"D"
"JABARI MANN","ARIZONA",16,32.4,"D"
"DION CRAWFORD","MICH STATE",30,31.84,"D"
"AJ KRUAH","GEORGIA",16,31.79,"D"
"CARLTON SMITH","MARYLAND",61,31.62,"D"
"MOHAMED TOURE","MIAMI FL",50,31.12,"D"
"ZACARI THOMAS","BOSTON COL",59,30.87,"D"
"JEREMIAH TELANDER","TENNESSEE",28,30.02,"D"
"BEN BOGLE","ARKANSAS",49,29.98,"D"
"TJ DOTTERY","LSU",72,29.63,"D"
"EAN RHEA","ILLINOIS",26,29.57,"D"
"EDWIN SPILLMAN","TENNESSEE",33,29.14,"D"
"AUSTIN ROMAINE","TEXAS TECH",64,28.86,"D"
"CALEB WOODSON","ALABAMA",60,28.73,"D"
"DEUCE DYCE","WAKE",19,27.43,"D"
"SIONE FOTU","HOUSTON",38,27.16,"D"
"JONATHAN AGUMADU","N CAROLINA",30,26.92,"D"
"JAMES NESTA","OKLAHOMA",61,26.85,"D"
"LACORIAN HODGE","NC STATE",22,26.82,"D"
"TERRELL FOSTER","GEORGIA",18,26.8,"D"
"WILLIE BRELAND III","IOWA STATE",21,26.76,"D"
"DEREK WEISSKOPF","IOWA",16,26.52,"D"
"QUINCY DAVIS","KANSAS",64,26.14,"D"
"SAMMY BROWN","CLEMSON",61,25.61,"D"
"LANDON DANLEY","VIRGINIA",29,25.31,"D"
"CARTER STOUTMIRE","ARKANSAS",20,24.64,"D"
"GARY BRYANT III","SYRACUSE",28,24.46,"D"
"MALCOLM JONES","IOWA STATE",21,23.31,"D"
"REGGIE POWERS III","OKLAHOMA",50,21.89,"D"
"XE'REE ALEXANDER","WASHINGTON",17,21.21,"D"
"KEDRICK WALKER","BAYLOR",27,19.87,"F"
"FRED JOHNSON","S CAROLINA",52,19.64,"F"
"CAM TORBOR","W VIRGINIA",24,19.03,"F"
"CHASE SMITH","MIAMI FL",50,18.61,"F"
"JUSTIN CRYER","TEXAS",32,17.55,"F"
"MIKAI GBAYOR","FLORIDA ST",34,16.68,"F"
"CHRIS D'APPOLONIA","SYRACUSE",59,16.5,"F"
"AMARE CAMPBELL","TENNESSEE",38,16.38,"F"
"MOSES WALKER","RUTGERS",31,16.08,"F"
"BRADLEY SHAW","ARKANSAS",15,15.68,"F"
"CAMERON LINDSEY","PITTSBURGH",20,14.78,"F"
"LUKE MERGOTT","DUKE",29,13.24,"F"
"BRADLEY GOMPERS","DUKE",27,12.31,"F"
"JAHLEEL CULBREATH","UCF",22,11.84,"F"
"BRAXTON LINDSEY","BYU",22,10.91,"F"
"CARMYCAH GLASS","HOUSTON",25,9.52,"F"
"MASON MURAGIN","ILLINOIS",36,5.52,"F"
"JOJO HAYDEN","PURDUE",42,3.8,"F"
"BRANDON MIYAZONO","SMU",27,2.17,"F"
"MAX HARRIS","ARIZONA",31,1.18,"F"
"RAY CONEY","TEXAS A&M",38,0,"F"
