"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"KAMREN WASHINGTON","BAYLOR",26,26.34,"D"
"RILEY VAN POPPEL","NEBRASKA",28,26.34,"D"
"KEVIN OATIS","KANSAS",15,26.25,"D"
"CARTER JANKI","ILLINOIS",26,26.23,"D"
"DEANTE MCCRAY","FLORIDA ST",32,25.99,"D"
"RILEY SUNRAM","MINNESOTA",27,25.99,"D"
"DERRICK SIMMONS","MICH STATE",23,25.73,"D"
"OMAR KHAN","WASHINGTON",25,25.72,"D"
"ANISI PURCELL","BYU",34,25.66,"D"
"MATT HERRON","WAKE",36,25.62,"D"
"JAMAAL WHYCE JR.","BAYLOR",35,25.6,"D"
"JOSIAH VICTOR","NC STATE",19,25.6,"D"
"VALDIN SONE","GEORGIA",18,25.57,"D"
"ZAC SWANSON","ARIZONA ST",30,25.56,"D"
"OWEN STOUDMIRE","NEBRASKA",28,25.55,"D"
"BRADEN MARCEAU-OLAYINKA","STANFORD",37,25.35,"D"
"DESEAN WATTS","WASHINGTON",32,25.33,"D"
"TYLER GANT","NWESTERN",33,25.3,"D"
"JOEL STARLINGS","MARYLAND",25,25.29,"D"
"KAMRAN JAMES","FLORIDA",25,25.07,"D"
"ISAIA FAGA","ALABAMA",16,24.98,"D"
"MARQUAZE PARKER","CINCINNATI",47,24.94,"D"
"CAMERON MCGEE","BOSTON COL",41,24.78,"D"
"ALEX JANUARY","TEXAS",22,24.65,"D"
"JEFFSON LAFONTANT","UCF",46,24.19,"D"
"JJ HANNE","GEORGIA",17,24.12,"D"
"AMIER WASHINGTON","UCLA",24,24.08,"D"
"TALAN CARTER","VANDERBILT",19,24.01,"D"
"JULIUS COLUMBUS","DUKE",20,23.83,"D"
"CHARLES PERKINS","WISCONSIN",15,23.8,"D"
"JAMARI LYONS","FLORIDA",16,23.67,"D"
"BRYCE BUTLER","TEXAS TECH",24,23.35,"D"
"TOMMY ZIESMER","LOUISVILLE",26,23.34,"D"
"JJ FINCH","TENNESSEE",19,22.89,"D"
"JERICHO JOHNSON","CAL",20,22.64,"D"
"ISAIAH SHIRLEY","NC STATE",25,22.62,"D"
"MASON MAYNE","NWESTERN",26,22.58,"D"
"HYRUM VAEONO","ARIZONA ST",22,22.13,"D"
"EYAN THOMAS","MARYLAND",35,21.97,"D"
"DEALYN EVANS","MISS STATE",37,21.72,"D"
"THOMAS COLLINS","UCF",40,21.6,"D"
"DARRION HENRY-YOUNG","VIRGINIA",33,21.48,"D"
"KELBY COLLINS","S CAROLINA",35,21.43,"D"
"BODIE SCHOONOVER","BYU",21,21.36,"D"
"BLAZEN LONO-WONG","ARIZONA ST",37,21.28,"D"
"AHMAD BREAUX","KENTUCKY",34,21.13,"D"
"MICHAI BOIREAU","OLE MISS",27,21.06,"D"
"CADEN O'ROURKE","NWESTERN",29,21.03,"D"
"KEANU TANUVASA","BYU",27,20.94,"D"
"CHRISTIAN HUDSON","BOSTON COL",23,20.94,"D"
"JASON DOWELL","MISSOURI",36,20.63,"D"
"JONATHAN RULO","CINCINNATI",29,20.61,"D"
"JORDAN HALL","GEORGIA",18,20.55,"D"
"DAVID ANDERSON","DUKE",16,20.43,"D"
"ETHAN UTLEY","TENNESSEE",25,20.3,"D"
"KEONA DAVIS","MIAMI FL",19,20.26,"D"
"FLOYD BOUCARD","USC",22,20.07,"D"
"KEANU WILLIAMS","PENN STATE",19,20.01,"D"
"JARAY BLEDSOE","MISS STATE",38,19.67,"F"
"DE'ANDRE COOK","PENN STATE",15,19.61,"F"
"CARLON JONES","ARKANSAS",40,19.47,"F"
"JULIEN LAVENTURE","TEXAS TECH",16,19.17,"F"
"LUKE WEBB","OKLA STATE",15,19.09,"F"
"TYLER THOMAS","KENTUCKY",17,19.01,"F"
"DEVARRICK WOODS","CLEMSON",20,19.01,"F"
"DARRELL PRATER","ILLINOIS",28,19,"F"
"DALLAS VAKALAHI","PENN STATE",17,18.97,"F"
"VILIAMI PO'UHA","BYU",18,18.93,"F"
"JOSH HORTON","GEORGIA",16,18.85,"F"
"TY BLANDING","PENN STATE",18,18.53,"F"
"RANDY ADIRIKA","VA TECH",15,18.48,"F"
"BISHOP THOMAS","OKLAHOMA",19,18.38,"F"
"MARAAD WATSON","TEXAS",20,18.38,"F"
"MANDRELL DESIR","FLORIDA ST",40,18.36,"F"
"J'DAN BURNETT","RUTGERS",46,18.3,"F"
"DREW LOGAN","CINCINNATI",27,18.29,"F"
"ELI JACKSON","KANSAS ST",21,17.97,"F"
"PUPU SEPULONA","UTAH",25,17.85,"F"
"CHRISTIAN SPEAKMAN","GA TECH",23,17.54,"F"
"JAYVON PARKER","MARYLAND",37,17.32,"F"
"ISAIAH JOHNSON","N CAROLINA",49,17.19,"F"
"KALVIN DINKINS","MISS STATE",32,16.94,"F"
"BRANDON DAVIS-SWAIN","TEXAS A&M",30,16.64,"F"
"GERARD JOHNSON III","VA TECH",16,16.58,"F"
"NNAMDI OGBOKO","GEORGIA",19,16.46,"F"
"ELI COENEN","MICH STATE",49,16.43,"F"
"DERRICK LEBLANC","MARYLAND",28,16.2,"F"
"DE'MARION THOMAS","HOUSTON",44,16.13,"F"
"KALEN EDWARDS","KENTUCKY",30,15.94,"F"
"PRESTON WATSON","DUKE",20,15.93,"F"
"JULIAN SAVAIINAEA","ARIZONA",24,15.59,"F"
"ISAIAH CAMPBELL","TENNESSEE",25,15.04,"F"
"LUCAS SAMSULA","UTAH",15,14.96,"F"
"KAISI LAFITAGA","ARIZONA",26,14.9,"F"
"ZACH ROWELL","STANFORD",41,14.47,"F"
"DENIGEL COOPER","WISCONSIN",23,13.63,"F"
"GLENN SEABROOKS III","VANDERBILT",39,13.5,"F"
"RODNEY LORA","PURDUE",42,13.47,"F"
"CHAMP THOMPSON","CLEMSON",32,13.36,"F"
"DOMINICK MCKINLEY","LSU",20,12.89,"F"
"IAN JEFFRIES","PURDUE",44,12.61,"F"
"VINCENT CARROLL-JACKSON","GA TECH",28,12.51,"F"
"TREVION WILLIAMS","MISS STATE",32,12.36,"F"
"JAMARCUS WHYCE","MARYLAND",21,12.17,"F"
"JUSTIN KIRKLAND","BYU",22,12,"F"
"CONNOR BACHHUBER","STANFORD",44,11.93,"F"
"ELIJAH GRIFFIN","GEORGIA",23,11.81,"F"
"MALCOLM ALCORN-CROWDER","SMU",32,11.72,"F"
"CHRISTIAN GARRETT","GA TECH",24,11.53,"F"
"DJ REED","MISS STATE",36,11.5,"F"
"KESHON GRIFFIN","RUTGERS",48,11.42,"F"
"TREY GIDDENS","N CAROLINA",19,10.66,"F"
"HUNTER OSBORNE","ARKANSAS",46,10.43,"F"
"XADAVIEN SIMS","ARKANSAS",22,8.08,"F"
"KJ SAMPSON","BOSTON COL",26,5.35,"F"
"JONATHAN JEFFERSON","SMU",20,5.12,"F"
"CJ MIMS","TEXAS A&M",20,4.84,"F"
"MALIK AUTRY","AUBURN",24,3.14,"F"
"KINILAU FONOHEMA","BYU",26,0,"F"
