"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"DEVIN ANCRUM","CHARLOTTE",105,35,3,51.02,"C"
"TIM BRANTLEY JR.","MO STATE",76,25.3333333333333,3,50.93,"C"
"REGGIE JEAN","COAST CAR",53,26.5,2,50.72,"C"
"MARKUS CLARK","LIBERTY",69,23,3,50.58,"C"
"RAYMOND MACIAS","UAB",36,18,2,50.52,"C"
"KEENAN WILSON","N DAK ST",101,33.6666666666667,3,50.46,"C"
"ERIQ GEORGE","BOWL GREEN",145,48.3333333333333,3,50.33,"C"
"LEVI SMILEY","USF",55,27.5,2,50.21,"C"
"RASHEED LOVELACE","JAMES MAD",92,30.6666666666667,3,50.08,"C"
"RUSSELL SYKES IV","TEMPLE",80,26.6666666666667,3,50.03,"C"
"GEOFFREY SPEIGHT JR.","HAWAII",81,40.5,2,50,"C"
"TEVITA TUHA","UTAH ST",96,32,3,50,"C"
"TYLER BAILEY","OREGON ST",92,30.6666666666667,3,49.94,"C"
"JUSTIN BENTON","N TEXAS",89,29.6666666666667,3,49.81,"C"
"ED SMITH IV","TULANE",138,46,3,49.73,"C"
"JACK MORAN","COLO STATE",82,27.3333333333333,3,49.42,"C"
"MALACHI FINAU","S DIEGO ST",91,30.3333333333333,3,49.38,"C"
"KALEB COLEMAN","LA TECH",77,25.6666666666667,3,49.26,"C"
"DANTE DRAKE","WYOMING",123,41,3,49.13,"C"
"WILL CLARK","BUFFALO",119,39.6666666666667,3,49.06,"C"
"VANN KAVALS","AKRON",59,29.5,2,49.04,"C"
"MARKELL CHAPMAN","MO STATE",65,32.5,2,48.92,"C"
"TAI NEWHOUSE","TULSA",105,35,3,48.62,"C"
"ALEX MULLINGS","GA STATE",63,31.5,2,48.59,"C"
"AHMAD POOLE","COAST CAR",88,29.3333333333333,3,48.53,"C"
"TYLER DIKOS","MIAMI OH",30,15,2,48.49,"C"
"JOSH LUKUSA","MO STATE",98,32.6666666666667,3,48.19,"C"
"JUDD ROUYEA","LA TECH",70,23.3333333333333,3,47.87,"C"
"JACARI GATLING","MEMPHIS",50,25,2,47.63,"C"
"TYLER RICH","TULSA",79,26.3333333333333,3,47.38,"C"
"IAN SHEWELL","S JOSE ST",45,22.5,2,47.09,"C"
"FELIX HIXON","MIDDLE TN",111,37,3,46.95,"C"
"CORNELL EVANS","BUFFALO",153,51,3,46.85,"C"
"KAL-EL TOGAFAU","UNLV",72,36,2,46.75,"C"
"RESHAD STERLING","TULANE",94,31.3333333333333,3,46.67,"C"
"XZAVIER BOOKER","COAST CAR",73,24.3333333333333,3,46.66,"C-"
"DILLAN BOTTS","RICE",108,36,3,46.61,"C-"
"RAKEEM DAVIS","TROY",100,33.3333333333333,3,46.52,"C-"
"ADONIS JACKSON","UTAH ST",87,29,3,46.51,"C-"
"AMARI COMIER","S DIEGO ST",128,42.6666666666667,3,46.39,"C-"
"DONOVAN RIEMAN","LA TECH",75,25,3,46.36,"C-"
"TYRELL BROWN","LA MONROE",61,20.3333333333333,3,46.33,"C-"
"AJ VAUGHNS","GA STATE",72,24,3,45.87,"C-"
"REX STINCHCOMB","BUFFALO",75,25,3,45.75,"C-"
"ALBERT TUAKALAU","NEW MEXICO",36,18,2,45.55,"C-"
"JORDYN CRITES","TULANE",38,19,2,45.41,"C-"
"RYAN JENKINS","USF",91,30.3333333333333,3,45.24,"C-"
"JAMES SMITH","LA MONROE",140,46.6666666666667,3,45.18,"C-"
"STERLING SANDERS","UAB",53,17.6666666666667,3,45.12,"C-"
"JIRAH LEAUPEPETELE","WASH STATE",91,30.3333333333333,3,44.87,"C-"
"MICHAEL MADRIE","BOISE ST",48,24,2,44.52,"C-"
"DAVID LATU","BOISE ST",83,27.6666666666667,3,44.51,"C-"
"PRESTON CARR","E CAROLINA",100,33.3333333333333,3,44.48,"C-"
"JOSEPH OLUWAYEMI","E MICHIGAN",84,28,3,44.25,"C-"
"JALEN WILLIAMS","AKRON",49,24.5,2,43.95,"C-"
"AMEIR GLENN","BALL ST",90,30,3,43.93,"C-"
"CHRIS SPENCER","UAB",91,30.3333333333333,3,43.84,"C-"
"LOGAN GOODSPEED","FRESNO ST",55,18.3333333333333,3,43.8,"C-"
"JOSH ALEXANDER-FELTON","SM HOUSTON",89,44.5,2,43.77,"C-"
"RION ROSEBOROUGH","E CAROLINA",103,34.3333333333333,3,43.53,"C-"
"DAVID PAINE JR.","NEVADA",161,53.6666666666667,3,43.4,"C-"
"DARIAN BLACHEWICZ","KENT STATE",71,23.6666666666667,3,43.19,"C-"
"FITZGERALD WEST JR.","LA LAFAYET",114,38,3,43.18,"C-"
"LANE CONDRY","LA TECH",60,30,2,43.05,"C-"
"WILL UPSHAW","TULSA",68,22.6666666666667,3,42.99,"C-"
"JOSEPH MUTOMBO","RICE",105,35,3,42.89,"C-"
"DARIEN JACKSON","SM HOUSTON",111,37,3,42.78,"C-"
"RYLEN SU'A-FILO","W KENTUCKY",108,36,3,42.68,"C-"
"ELIJAH FEARS","GA SOUTHRN",80,26.6666666666667,3,42.26,"C-"
"ZHAIYLEN SCOTT","MIAMI OH",76,38,2,42.26,"C-"
"MORDECAI HINES","FRESNO ST",51,17,3,40.14,"C-"
"MIKE JARVIS","LIBERTY",100,33.3333333333333,3,39.97,"D+"
"STEPHEN JOHNSON","S ALABAMA",101,33.6666666666667,3,39.76,"D+"
"K.J. MILES","MEMPHIS",86,28.6666666666667,3,39.74,"D+"
"JUSTICE WILLIAMS","LA TECH",102,34,3,39.72,"D+"
"KI'SHAWN HARVEY","APP STATE",42,21,2,39.6,"D+"
"TAE WOODY","TEXAS ST",65,21.6666666666667,3,39.35,"D+"
"ZAVIAN TIBBS","W MICHIGAN",117,39,3,39.22,"D+"
"MAKHI GILBERT","E MICHIGAN",86,28.6666666666667,3,39.11,"D+"
"CADEN WIEST","MO STATE",52,26,2,39.05,"D+"
"WAYNE PEART II","TOLEDO",77,25.6666666666667,3,39.05,"D+"
"JASON GWAN","NEW MEX ST",35,17.5,2,39.01,"D+"
"PHILLIP BRADFORD","TEXAS ST",112,37.3333333333333,3,38.93,"D+"
"JAYDEN MADKINS","TULSA",51,25.5,2,38.87,"D+"
"JOSUE CORDOBA","KENT STATE",68,22.6666666666667,3,38.8,"D+"
"KADEN JONES","MO STATE",54,27,2,38.75,"D+"
"ALIJAH WAYNE","N DAK ST",66,22,3,38.59,"D+"
"RONALD HULL","AKRON",102,34,3,38.55,"D+"
"KAEDEN SINGLETON","DELAWARE",39,19.5,2,38.48,"D+"
"DEREK REAGANS","OHIO",103,34.3333333333333,3,38.34,"D+"
"KRISHNA CLAY","S DIEGO ST",93,31,3,38.23,"D+"
"ASHTON COKER","UTEP",111,37,3,38.21,"D+"
"NATHAN HALE","OHIO",79,26.3333333333333,3,38.09,"D+"
"TAI LEONARD","UTSA",147,49,3,38.07,"D+"
"NATHANIEL CHANDLER","TOLEDO",138,46,3,37.95,"D+"
"JEHCHYS BROWN","APP STATE",86,28.6666666666667,3,37.88,"D+"
"D'NAS WHITE","CHARLOTTE",50,25,2,37.87,"D+"
"KADEN BEATTY","WASH STATE",95,31.6666666666667,3,37.59,"D+"
"RJ MOSS JR.","FIU",95,31.6666666666667,3,37.58,"D+"
"KAIAN ROBERTS-DAY","NEW MEX ST",44,22,2,37.51,"D+"
"MAJOR DILLARD","USF",89,29.6666666666667,3,37.38,"D+"
"JADEN MCKINNEY","MEMPHIS",83,41.5,2,37.31,"D+"
"DRENON FITE III","UTSA",79,26.3333333333333,3,37.15,"D+"
"TJ GRANT","ARK STATE",59,29.5,2,36.85,"D+"
"KAM CURRY","TROY",101,33.6666666666667,3,36.61,"D+"
"ORYEND FISHER","UTEP",35,17.5,2,36.57,"D+"
"NOLAN CLARK","N TEXAS",74,24.6666666666667,3,36.54,"D+"
"MALIK TULLIS","SACRAMENTO",75,25,3,36.49,"D+"
"TROY CUNNINGHAM","TEMPLE",56,18.6666666666667,3,36.43,"D+"
"AMARI WASHINGTON","N ILLINOIS",135,45,3,36.33,"D+"
"LUTHER MCCOY","HAWAII",70,35,2,36.3,"D+"
"JAMEIAN BUXTON","UTSA",91,30.3333333333333,3,36.25,"D+"
"GERMAINE CARTER","FIU",49,24.5,2,36.2,"D+"
"JAIRUS SATELE","FRESNO ST",71,23.6666666666667,3,36.14,"D+"
"JOSH JOHNSON","SO MISS",58,19.3333333333333,3,36.11,"D+"
"TYLER CARTER","S ALABAMA",95,31.6666666666667,3,36.06,"D+"
"LORENZO MCFADDEN-PRESSLEY","DOMINION",75,25,3,36.05,"D+"
"AJ MILLER","KENNESAW",44,22,2,35.95,"D+"
"MO ABBASHER","UNLV",46,23,2,35.73,"D+"
"JAYLEN HILL","OREGON ST",39,19.5,2,35.64,"D+"
"DESMAN MANUEL","COLO STATE",40,20,2,35.41,"D+"
"ENYCE SLEDGE","FAU",85,28.3333333333333,3,35.26,"D+"
"O'MARION BROWN","GA SOUTHRN",49,24.5,2,35.12,"D+"
"HENRY DAVIS III","NEW MEX ST",60,30,2,35.11,"D+"
"JALEN MCIVER","NEW MEXICO",50,25,2,35.1,"D+"
"MILES BAILEY","SACRAMENTO",38,19,2,35.04,"D+"
"DYLAN WILLIAMS","N TEXAS",42,21,2,34.9,"D+"
"NATHAN JENNINGS","FIU",50,25,2,34.9,"D+"
"JUSTIN BODFORD","MIDDLE TN",34,17,2,34.75,"D+"
"MALACHI KINDLE","SACRAMENTO",35,17.5,2,34.7,"D+"
"PEYTON CHRISTIAN","E MICHIGAN",110,36.6666666666667,3,34.7,"D+"
"TAYLOR BURTON","MEMPHIS",88,29.3333333333333,3,34.7,"D+"
"ARCHIE ROSEMAN V","MIDDLE TN",72,24,3,34.69,"D+"
"DEJON RONEY","S JOSE ST",72,24,3,34.66,"D+"
"MATTHEW SCARLETT","N ILLINOIS",69,23,3,34.5,"D+"
"NATE BLANC","MARSHALL",67,22.3333333333333,3,34.46,"D+"
"JAMES REINBOLD","C MICHIGAN",48,16,3,34.16,"D+"
"DEREK BURNS","UTEP",39,19.5,2,34.15,"D+"
"ROBERT ROOKS","RICE",56,28,2,34.09,"D+"
"TAVEON ROBINSON","COLO STATE",62,20.6666666666667,3,34.09,"D+"
"MIQUON MERRIWEATHER","TROY",70,23.3333333333333,3,34.05,"D+"
"GILLES TCHIO","MO STATE",85,28.3333333333333,3,33.97,"D+"
"AIDEN BURGESS","KENT STATE",58,19.3333333333333,3,33.92,"D+"
"MATTHEW ARIBISALA","RICE",40,20,2,33.68,"D+"
"CALEB IRVING","CHARLOTTE",38,19,2,33.64,"D+"
"LATRELL BULLARD","GA SOUTHRN",98,32.6666666666667,3,33.27,"D"
"CJ DOGGETTE JR.","FAU",115,38.3333333333333,3,30.11,"D"
"KENDRICK GILBERT","BALL ST",70,23.3333333333333,3,30.02,"D"
"NIKLAS FISHER","OREGON ST",47,23.5,2,30.01,"D"
"ASHTON WRIGHT","LA LAFAYET",78,26,3,30,"D"
"JACOB BRADFORD","LA TECH",64,32,2,29.9,"D"
"JUSIAH SAMPLETON","UTSA",106,35.3333333333333,3,29.74,"D"
"KEBBA SECKA","GA SOUTHRN",39,19.5,2,29.72,"D"
"HUNTER MALECKI","DOMINION",70,23.3333333333333,3,29.71,"D"
"NICK DIMITRIS","SACRAMENTO",40,20,2,29.6,"D"
"CHRISTOPHER JOHNSON","JVILLE ST",46,23,2,29.55,"D"
"XAVYER ARRINGTON","NAVY",83,41.5,2,29.46,"D"
"KAM CULLINS","LIBERTY",67,22.3333333333333,3,29.45,"D"
"MILES PARKER","E CAROLINA",100,33.3333333333333,3,29.32,"D"
"NICK CAMPBELL","APP STATE",60,20,3,29.27,"D"
"CADEN CAMESE","TOLEDO",138,46,3,29.22,"D"
"MYCHAL MCMULLIN","JAMES MAD",53,26.5,2,29.02,"D"
"MAXIE BAUDOIN IV","LA LAFAYET",71,23.6666666666667,3,28.92,"D"
"XAVIER SLAYTON","NEW MEXICO",73,24.3333333333333,3,28.73,"D"
"TANIELU MAAFALA-BARBASA","WYOMING",65,21.6666666666667,3,28.55,"D"
"DALTON GUSTWILLER","W MICHIGAN",39,19.5,2,28.53,"D"
"CAM CHMURA","MARSHALL",117,39,3,28.52,"D"
"ELIJAH SIMMONS","FIU",61,20.3333333333333,3,28.38,"D"
"CHASE EDWARDS","LA LAFAYET",113,37.6666666666667,3,28.28,"D"
"WILLIAM GOODVINE III","MIAMI OH",35,17.5,2,28.27,"D"
