"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"DIEGO AVILES","GA SOUTHRN",37,18.5,2,38.04,"D+"
"OWEN PEWEE","UTSA",90,30,3,37.34,"D+"
"GYRIECE GOODMAN","OREGON ST",132,66,2,37.29,"D+"
"JAIYDEN THOMPSON","MIDDLE TN",38,19,2,37.08,"D+"
"CEDRIC ROBERTS","N TEXAS",63,31.5,2,35.44,"D+"
"ELGIN MCDUFFEY","E MICHIGAN",90,45,2,35.24,"D+"
"JACE ARNOLD","SM HOUSTON",125,62.5,2,34.88,"D+"
"MICAH JOHNSON","LA LAFAYET",60,30,2,34.42,"D+"
"BLESYNG ALUALU-TUIOLEMOTU","UNLV",50,25,2,32.23,"D"
"BRYCE ELIUK","E MICHIGAN",70,35,2,32.09,"D"
"KHMARI JOHNSON","FAU",36,18,2,31.97,"D"
"LUCAS SZYMBORSKI","BALL ST",49,24.5,2,31.36,"D"
"ANDREW HINES III","BOWL GREEN",44,22,2,31.32,"D"
"JAVAE GILMORE","MARSHALL",171,57,3,31.06,"D"
"WYNDEN HO'OHULI","HAWAII",112,56,2,31.05,"D"
"ZACH SMITH","W KENTUCKY",68,34,2,30.47,"D"
"OUMAR DIOMANDE","COLO STATE",116,38.6666666666667,3,30.44,"D"
"RODNEY HILL","USF",120,40,3,29.76,"D"
"DALTON HUGHES","TULANE",59,29.5,2,27.41,"D"
"KAJUAN BANKS","TULANE",52,26,2,19.41,"F"
