"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"KAMERON CYPRIEN","SO MISS",107,35.6666666666667,3,55.41,"C+"
"POASA UTU","NEVADA",73,36.5,2,55.32,"C+"
"REEVES BALLER","NEW MEX ST",37,18.5,2,54.69,"C+"
"AUSTIN ALEXANDER","W MICHIGAN",94,31.3333333333333,3,54.48,"C+"
"JACOB CRUZ","JVILLE ST",106,35.3333333333333,3,54.47,"C+"
"SPENCER ELLIOTT","HAWAII",40,20,2,54.28,"C+"
"SEDRICK VESSAH","BUFFALO",59,29.5,2,54.26,"C+"
"C.J. HICKS","USF",108,54,2,54.17,"C+"
"FESTUS DAVIES","GA SOUTHRN",69,23,3,54.1,"C+"
"RONN HARDIN","E MICHIGAN",73,24.3333333333333,3,53.98,"C+"
"TURNER SCHMIDT","JAMES MAD",72,24,3,53.95,"C+"
"JAY CRABLE","FAU",124,41.3333333333333,3,53.92,"C+"
"KADE KOSTUS","BOWL GREEN",139,46.3333333333333,3,53.75,"C+"
"CHANDAVIAN BRADLEY","COAST CAR",88,29.3333333333333,3,53.74,"C+"
"KORVER DEMMA","C MICHIGAN",134,44.6666666666667,3,53.57,"C+"
"WARREN ROBERTS JR.","TULANE",99,33,3,53.46,"C+"
"KELVON MCBRIDE","MARSHALL",155,51.6666666666667,3,53.26,"C"
"BRENTON WILLIAMS","LIBERTY",128,42.6666666666667,3,53.21,"C"
"DEJUAN ECHOLES JR.","W MICHIGAN",43,21.5,2,53.15,"C"
"KAVION HENDERSON","TROY",63,31.5,2,53.11,"C"
"AMAR THOMAS","JAMES MAD",108,36,3,53.07,"C"
"MARCUS PATTERSON","KENNESAW",99,33,3,53.07,"C"
"DONNIE WINGATE","WYOMING",51,25.5,2,52.81,"C"
"NATHAN VANTIMMEREN","C MICHIGAN",67,22.3333333333333,3,52.69,"C"
"DAVID ONUOHA","N TEXAS",111,37,3,52.11,"C"
"BILLY PULLEN","LA MONROE",77,25.6666666666667,3,51.8,"C"
"KENTON SIMMONS","FIU",117,39,3,51.57,"C"
"BEN MARSH","BALL ST",81,27,3,51.56,"C"
"LORENZO PAYNE","LIBERTY",47,23.5,2,51.28,"C"
"REGGIE JOHNSON","MIDDLE TN",87,29,3,48.81,"C"
"BRAYDIN WARD","MARSHALL",48,24,2,48.31,"C"
"AUSTIN CHAMBERS","SACRAMENTO",76,25.3333333333333,3,48.24,"C"
"MICHAEL FLOYDE","LIBERTY",61,20.3333333333333,3,48.09,"C"
"KOLE SNEED","N ILLINOIS",149,49.6666666666667,3,48.04,"C"
"KAVEN CALL","MIDDLE TN",103,34.3333333333333,3,47.98,"C"
"SETH CLARKE","RICE",52,26,2,47.75,"C"
"ASHTON MOSLEY","USF",55,27.5,2,47.51,"C"
"CAMERON JONES","TEMPLE",93,31,3,47.48,"C"
"JAMAIR DIAZ","TEMPLE",47,15.6666666666667,3,47.37,"C"
"CHRIS FORBES","DOMINION",100,33.3333333333333,3,47.33,"C"
"AIDAN BUTTS","MIDDLE TN",88,29.3333333333333,3,47.29,"C"
"TYLER GILLISON","OHIO",146,48.6666666666667,3,47.21,"C"
"AIZIK MAHUKA","S JOSE ST",105,35,3,47.09,"C"
"TRACE SCOTT III","DELAWARE",128,42.6666666666667,3,46.95,"C"
"JAMEER LEWIS","SO MISS",89,29.6666666666667,3,46.87,"C"
"JASIYAH ROBINSON","E CAROLINA",98,32.6666666666667,3,46.61,"C-"
"COLE FUNDERBURK","MARSHALL",130,43.3333333333333,3,46.41,"C-"
"PRIEST ASHE","LA LAFAYET",77,25.6666666666667,3,46.33,"C-"
"OBINNA OKEKE","NEW MEX ST",43,21.5,2,46.32,"C-"
"EZRA ODINJOR","TOLEDO",74,24.6666666666667,3,46.14,"C-"
"UDOKA EZEANI","N TEXAS",63,21,3,46.07,"C-"
"JAH'RIE GARNER","TULANE",108,54,2,46.01,"C-"
"DAVIER BISHOP","TEMPLE",52,26,2,46,"C-"
"JEREMY NABORNE-OWENS","NEVADA",166,55.3333333333333,3,45.94,"C-"
"JUSTIN THOMAS","BALL ST",62,20.6666666666667,3,45.9,"C-"
"IVAN MOORE JR.","SACRAMENTO",41,20.5,2,45.62,"C-"
"JOSH LEWIS","TULANE",87,43.5,2,45.55,"C-"
"GIAN CARTER","W MICHIGAN",49,24.5,2,45.53,"C-"
"DANNY ROYSTER","JAMES MAD",79,26.3333333333333,3,45.36,"C-"
"ELIJAH BALDWIN","UTSA",84,28,3,45.15,"C-"
"RICHARD KRAMER","GA STATE",36,18,2,44.56,"C-"
"SCOOP GARDNER JR.","W MICHIGAN",142,47.3333333333333,3,44.54,"C-"
"JARED BADIE","BALL ST",63,21,3,44.53,"C-"
"JOJO ODOM","LA TECH",57,28.5,2,44.37,"C-"
"ASHLEY WILLIAMS","LA LAFAYET",90,30,3,44.3,"C-"
"JAYLON JOSEPH","TEMPLE",106,35.3333333333333,3,44,"C-"
"JAEDEN CALENDER","LA MONROE",103,34.3333333333333,3,43.97,"C-"
"MARVELL EGGLESTON","E MICHIGAN",60,20,3,43.77,"C-"
"CURTIS SIMPSON","CHARLOTTE",118,39.3333333333333,3,43.73,"C-"
"JARREL COMER","OREGON ST",95,31.6666666666667,3,43.64,"C-"
"NICK WATSON","FIU",59,29.5,2,43.53,"C-"
"NATE LEWIS","S JOSE ST",36,18,2,43.44,"C-"
"LOGAN KNAPP","OREGON ST",57,28.5,2,43.38,"C-"
"CHRISTIAN ROSS","S ALABAMA",57,28.5,2,43.34,"C-"
"BOL BOL","BOISE ST",35,17.5,2,43.31,"C-"
"JACARIUS CLAYTON","MARSHALL",56,28,2,42.61,"C-"
"DAHVON FRAZIER","AKRON",160,53.3333333333333,3,42.51,"C-"
"ROYCE WILSON","UTEP",36,18,2,42.49,"C-"
"CJ WILSON","LA MONROE",66,33,2,42.36,"C-"
"TRISTAN LYLES","JVILLE ST",35,17.5,2,42.05,"C-"
"CURLEE THOMAS IV","N TEXAS",78,26,3,41.88,"C-"
"FAWZY OMOTOSO","N ILLINOIS",51,25.5,2,41.86,"C-"
"KHAMANI POTTS","COLO STATE",46,23,2,41.72,"C-"
"SIONE NOA","FRESNO ST",76,25.3333333333333,3,41,"C-"
"DYLAN BROOKS","MO STATE",64,21.3333333333333,3,40.92,"C-"
"CALEB PITTS","APP STATE",80,26.6666666666667,3,40.9,"C-"
"JORDAN PENDLETON","UTAH ST",53,26.5,2,36.89,"D+"
"CARTER EVANS","E MICHIGAN",149,49.6666666666667,3,36.79,"D+"
"JOSH SAGAPOLUTELE","HAWAII",80,40,2,36.68,"D+"
"EVAN HERRMANN","OHIO",76,25.3333333333333,3,36.31,"D+"
"AHMAAD FOSTER","DOMINION",78,26,3,36.14,"D+"
"ROMAN CAYWOOD","BOISE ST",33,16.5,2,35.83,"D+"
"MAVERICK GRACIO","BALL ST",32,16,2,35.7,"D+"
"KEI'TRONE SIMPSON","JAMES MAD",96,32,3,35.56,"D+"
"JEFFERY RUSH JR.","SO MISS",82,27.3333333333333,3,35.37,"D+"
"SULTAN BADMUS","ARK STATE",35,17.5,2,34.96,"D+"
"ETHAN CRISP","LIBERTY",68,22.6666666666667,3,34.88,"D+"
"BRANDON KELLEY","COLO STATE",85,28.3333333333333,3,34.8,"D+"
"DYLAN SPENCER","UTSA",59,29.5,2,34.69,"D+"
"KELAN BUTLER","GA STATE",75,25,3,34.63,"D+"
"ETU FINAU","S JOSE ST",59,29.5,2,34.27,"D+"
"MERHAUTI XEPERA","FRESNO ST",89,29.6666666666667,3,34.18,"D+"
"GARRETT LONG","KENT STATE",49,24.5,2,34.15,"D+"
"JABARI ISHMAEL","MEMPHIS",47,23.5,2,33.93,"D+"
"DJ BURGESS","CHARLOTTE",125,41.6666666666667,3,33.88,"D+"
"BJ DIAKITE","UTAH ST",61,30.5,2,33.79,"D+"
"HUDSON BALL","TULSA",78,26,3,33.79,"D+"
"NA'TORI BROWN","LA LAFAYET",35,17.5,2,33.68,"D+"
